strain,area_pix,mean_yfp,mean_mCherry,atc_ngml,date,carbon,temp,operator,run_number,yfp_bg_val,mCherry_bg_val,alpha_mode,alpha_mean,alpha_median,alpha_hpd_min,alpha_hpd_max,fold_change
delta,460.0,1068.6521739130435,223.0391304347826,0.0,20190618,glucose,32,O2,1,362.06759159992663,225.7919820969344,1014.9382680772969,1014.9382680772969,1018.1692820749508,829.1861315444146,1221.114624889153,0.7292427513429607
delta,522.0,850.2509578544061,223.75862068965517,0.0,20190618,glucose,32,O2,1,362.06759159992663,225.7919820969344,1014.9382680772969,1014.9382680772969,1018.1692820749508,829.1861315444146,1221.114624889153,0.49768984454328286
delta,545.0,1324.4770642201836,217.22385321100919,0.0,20190618,glucose,32,O2,1,362.06759159992663,225.7919820969344,1014.9382680772969,1014.9382680772969,1018.1692820749508,829.1861315444146,1221.114624889153,1.000472912288689
delta,426.0,1555.6079812206572,225.9037558685446,0.0,20190618,glucose,32,O2,1,362.06759159992663,225.7919820969344,1014.9382680772969,1014.9382680772969,1018.1692820749508,829.1861315444146,1221.114624889153,1.2455220775294433
delta,521.0,1666.9980806142034,225.74280230326295,0.0,20190618,glucose,32,O2,1,362.06759159992663,225.7919820969344,1014.9382680772969,1014.9382680772969,1018.1692820749508,829.1861315444146,1221.114624889153,1.3636198691477635
delta,477.0,1399.341719077568,225.13836477987422,0.0,20190618,glucose,32,O2,1,362.06759159992663,225.7919820969344,1014.9382680772969,1014.9382680772969,1018.1692820749508,829.1861315444146,1221.114624889153,1.0798457690960788
delta,560.0,1551.9160714285715,219.73392857142858,0.0,20190618,glucose,32,O2,1,362.06759159992663,225.7919820969344,1014.9382680772969,1014.9382680772969,1018.1692820749508,829.1861315444146,1221.114624889153,1.2416078482067912
delta,570.0,1849.7456140350878,225.61929824561403,0.0,20190618,glucose,32,O2,1,362.06759159992663,225.7919820969344,1014.9382680772969,1014.9382680772969,1018.1692820749508,829.1861315444146,1221.114624889153,1.5573720988181146
delta,357.0,1690.1456582633052,225.27170868347338,0.0,20190618,glucose,32,O2,1,362.06759159992663,225.7919820969344,1014.9382680772969,1014.9382680772969,1018.1692820749508,829.1861315444146,1221.114624889153,1.3881613482967703
delta,289.0,1650.1799307958477,221.56401384083046,0.0,20190618,glucose,32,O2,1,362.06759159992663,225.7919820969344,1014.9382680772969,1014.9382680772969,1018.1692820749508,829.1861315444146,1221.114624889153,1.3457889634975533
