alpha,log_prob
1217.7833393671044,-3787.469706436743
1235.5265372482988,-3787.368167662479
1247.8623007975666,-3787.3260675756933
1217.8752480121739,-3787.4690519118567
1217.8752480121739,-3787.4690519118567
1278.817072380178,-3787.3169926306327
1242.310465446005,-3787.3421968041657
1252.5121552024725,-3787.31604597058
1306.8743970000207,-3787.4196250129207
1336.7347086932266,-3787.6345670593037
1265.9687223806372,-3787.304520060959
1172.1382079488399,-3787.971810485023
1155.595913818877,-3788.2470690873415
1122.6359157228546,-3788.9595178824316
1266.518927865596,-3787.3045909487428
1250.891412971644,-3787.319181395012
1310.9242289929691,-3787.442595527567
1292.0045256989572,-3787.352691897784
1305.384024810647,-3787.4116756349817
1343.2570766707115,-3787.695098881141
1318.2154479847516,-3787.4889327329797
1266.6171836662274,-3787.304608024915
1285.3679310956825,-3787.331884463735
1341.2811410569514,-3787.676264420297
1339.7313876760588,-3787.6617933613848
1446.0151573155374,-3789.2093395822494
1520.5174019049773,-3790.8589549921858
1543.7386870853798,-3791.4508260537154
1381.9503636253276,-3788.1470675414157
1328.9038466129427,-3787.568181621233
1404.8721980768858,-3788.4848759935653
1313.8785700667697,-3787.4606045692703
1237.9314990919854,-3787.3581644961505
1335.2114823254803,-3787.6211119968316
1300.7088139639038,-3787.388516667704
1373.057162114849,-3788.0296237119387
1250.238848594271,-3787.3205516338435
1472.4426257731109,-3789.7479219979846
1401.7444733395664,-3788.435885137809
1271.4362504047874,-3787.307079066448
1340.9692334291574,-3787.6733306122233
1372.834515044968,-3788.0267842609787
1283.1698784914188,-3787.326256634637
1176.0117355379407,-3787.914852014475
1232.879147049866,-3787.3802005553325
1275.684233657113,-3787.3118873790554
1172.9593786739729,-3787.959502411379
1230.9436752151423,-3787.389679953961
1212.9676333216453,-3787.5059192215917
1190.131605482723,-3787.7304241230663
1290.255841551883,-3787.3466571596246
1183.7461945760717,-3787.8093743711743
1180.8334311018575,-3787.8478176877243
1084.2482968337476,-3790.092862551289
1161.5191968123058,-3788.14245123179
1119.0858166377395,-3789.0500637397154
1154.9945285429123,-3788.2580757428714
1243.245149302158,-3787.339161024329
1333.8004622220878,-3787.608880508397
1311.9827969650037,-3787.4489275336505
1291.3984372624147,-3787.3505558161996
1288.940705525868,-3787.342377944776
1209.8903008118764,-3787.5310477652006
1215.6823424421468,-3787.4850414344774
1194.2240898184873,-3787.6836155810806
1250.704149267539,-3787.3195682623086
1296.4126716534925,-3787.369638006559
1312.0270050710153,-3787.4491949122043
1131.543576453751,-3788.744463352148
1311.3777902314425,-3787.4452920217414
1266.0895060362313,-3787.3045320249435
1266.0895060362313,-3787.3045320249435
1235.8910830683008,-3787.366594755464
1235.8910830683008,-3787.366594755464
1360.8187538558775,-3787.8810065941047
1360.9922566123223,-3787.8830060550235
1240.9505004471205,-3787.3468471764395
1240.9505004471205,-3787.3468471764395
1261.844741832761,-3787.305331677791
1223.0578775407137,-3787.434338721434
1258.4603536338986,-3787.307782959568
1379.346711603125,-3788.1118753546784
1280.8979625747058,-3787.3211080913097
1259.6478413498173,-3787.306738393097
1338.3298710795045,-3787.648935528559
1440.306789439391,-3789.100267903623
1351.3415264760245,-3787.776588793541
1257.3822044366348,-3787.3089048832935
1256.2307702370658,-3787.3102860988442
1283.3161495337229,-3787.326611438877
1283.3161495337229,-3787.326611438877
1294.7848032430918,-3787.3630922932502
