parameter,value,well_id,carbon,strain
max df,0.004744197433268913,27,glucose,delta
lag time stderr,0.15834307918428808,27,glucose,delta
lag time std,1.5834307918428807,27,glucose,delta
lag time,373.27651567498026,27,glucose,delta
max y stderr,0.00021661081652239668,27,glucose,delta
max y,0.4829333273773217,27,glucose,delta
inverse max df stderr,0.06689976905741966,27,glucose,delta
max y std,0.002166108165223967,27,glucose,delta
inverse max df,146.10726082781713,27,glucose,delta
time of max df stderr,0.6156817359642888,27,glucose,delta
time of max df std,6.156817359642887,27,glucose,delta
time of max df,621.6066666666667,27,glucose,delta
max df stderr,2.1691477518164544e-06,27,glucose,delta
max df std,2.1691477518164543e-05,27,glucose,delta
inverse max df std,0.6689976905741967,27,glucose,delta
max y,0.4579397994378435,28,glucose,delta
lag time std,2.1146451612708335,28,glucose,delta
lag time stderr,0.21146451612708334,28,glucose,delta
lag time,417.97790623225114,28,glucose,delta
max y stderr,0.00023085491703720256,28,glucose,delta
max y std,0.0023085491703720255,28,glucose,delta
inverse max df stderr,0.11586531213579085,28,glucose,delta
time of max df,658.7766666666668,28,glucose,delta
inverse max df,175.8588362178391,28,glucose,delta
time of max df stderr,0.6404521840075184,28,glucose,delta
time of max df std,6.4045218400751835,28,glucose,delta
max df stderr,2.598128705162233e-06,28,glucose,delta
max df std,2.598128705162233e-05,28,glucose,delta
max df,0.003941668769352463,28,glucose,delta
inverse max df std,1.1586531213579085,28,glucose,delta
inverse max df stderr,0.07502166530862561,29,glucose,delta
lag time std,1.7133745097336837,29,glucose,delta
lag time,386.6731971080594,29,glucose,delta
max y stderr,0.00021000903790589732,29,glucose,delta
max y std,0.002100090379058973,29,glucose,delta
max y,0.4092261605745216,29,glucose,delta
inverse max df std,0.7502166530862562,29,glucose,delta
lag time stderr,0.17133745097336836,29,glucose,delta
time of max df stderr,0.6984583022629196,29,glucose,delta
max df,0.004419917799801317,29,glucose,delta
max df std,2.112359521290242e-05,29,glucose,delta
inverse max df,156.8271309342116,29,glucose,delta
time of max df,645.8266666666666,29,glucose,delta
time of max df std,6.984583022629196,29,glucose,delta
max df stderr,2.112359521290242e-06,29,glucose,delta
max df stderr,2.154713221668832e-06,30,glucose,delta
time of max df,681.8766666666669,30,glucose,delta
time of max df std,7.237810442392062,30,glucose,delta
lag time stderr,0.22410996042489023,30,glucose,delta
inverse max df,165.2835021375466,30,glucose,delta
inverse max df std,0.8482621276036316,30,glucose,delta
inverse max df stderr,0.08482621276036316,30,glucose,delta
max y,0.3868107032959802,30,glucose,delta
