strain,area_pix,mean_yfp,mean_mCherry,atc_ngml,date,carbon,temp,operator,run_number,yfp_bg_val,mCherry_bg_val,alpha_mode,alpha_mean,alpha_median,alpha_hpd_min,alpha_hpd_max,fold_change
delta,392.0,170.64030612244898,224.1173469387755,0.0,20181023,acetate,37,O2,1,162.4262636079773,193.33678070883653,642.7185160795985,642.7185160795985,646.2848834916267,566.5173249967121,734.9979806239967,0.01205425113040076
delta,243.0,170.73251028806584,214.0,0.0,20181023,acetate,37,O2,1,162.4262636079773,193.33678070883653,642.7185160795985,642.7185160795985,646.2848834916267,566.5173249967121,734.9979806239967,0.012190661778423097
delta,608.0,724.3980263157895,467.21875,0.0,20181023,acetate,37,O2,1,162.4262636079773,193.33678070883653,642.7185160795985,642.7185160795985,646.2848834916267,566.5173249967121,734.9979806239967,0.8313062768233737
delta,440.0,895.4431818181819,197.3840909090909,0.0,20181023,acetate,37,O2,1,162.4262636079773,193.33678070883653,642.7185160795985,642.7185160795985,646.2848834916267,566.5173249967121,734.9979806239967,1.0843575391721487
delta,569.0,843.2548330404218,188.66432337434094,0.0,20181023,acetate,37,O2,1,162.4262636079773,193.33678070883653,642.7185160795985,642.7185160795985,646.2848834916267,566.5173249967121,734.9979806239967,1.0071479420963307
delta,587.0,1175.0034071550256,190.71550255536627,0.0,20181023,acetate,37,O2,1,162.4262636079773,193.33678070883653,642.7185160795985,642.7185160795985,646.2848834916267,566.5173249967121,734.9979806239967,1.4979504744190448
delta,440.0,560.6068181818182,666.3363636363637,0.0,20181023,acetate,37,O2,1,162.4262636079773,193.33678070883653,642.7185160795985,642.7185160795985,646.2848834916267,566.5173249967121,734.9979806239967,0.588986803593086
delta,653.0,938.1944869831547,197.13629402756507,0.0,20181023,acetate,37,O2,1,162.4262636079773,193.33678070883653,642.7185160795985,642.7185160795985,646.2848834916267,566.5173249967121,734.9979806239967,1.1476055844458002
delta,530.0,166.61320754716982,251.67924528301887,0.0,20181023,acetate,37,O2,1,162.4262636079773,193.33678070883653,642.7185160795985,642.7185160795985,646.2848834916267,566.5173249967121,734.9979806239967,0.00609639529353615
delta,476.0,163.65126050420167,251.27100840336135,0.0,20181023,acetate,37,O2,1,162.4262636079773,193.33678070883653,642.7185160795985,642.7185160795985,646.2848834916267,566.5173249967121,734.9979806239967,0.0017143685940262208
delta,452.0,890.566371681416,193.55088495575222,0.0,20181023,acetate,37,O2,1,162.4262636079773,193.33678070883653,642.7185160795985,642.7185160795985,646.2848834916267,566.5173249967121,734.9979806239967,1.077142584982308
delta,679.0,901.8129602356406,188.6818851251841,0.0,20181023,acetate,37,O2,1,162.4262636079773,193.33678070883653,642.7185160795985,642.7185160795985,646.2848834916267,566.5173249967121,734.9979806239967,1.09378125225356
