parameter,value,well_id,carbon,strain
max df,0.0044420754904585654,27,glucose,delta
lag time stderr,0.24372321389555696,27,glucose,delta
lag time std,2.4372321389555696,27,glucose,delta
lag time,987.6881819334512,27,glucose,delta
max y stderr,7.160701733940622e-05,27,glucose,delta
max y,0.17383526509676753,27,glucose,delta
inverse max df stderr,0.11688247725834004,27,glucose,delta
max y std,0.0007160701733940622,27,glucose,delta
inverse max df,156.05001431764953,27,glucose,delta
time of max df stderr,0.4676922064777219,27,glucose,delta
time of max df std,4.676922064777219,27,glucose,delta
time of max df,1262.2466666666667,27,glucose,delta
max df stderr,3.3166281275559744e-06,27,glucose,delta
max df std,3.316628127555974e-05,27,glucose,delta
inverse max df std,1.1688247725834005,27,glucose,delta
max y,0.1873774838379796,28,glucose,delta
lag time stderr,0.14520980320926086,28,glucose,delta
lag time std,1.4520980320926087,28,glucose,delta
lag time,969.6091404372969,28,glucose,delta
max y stderr,6.82699986327911e-05,28,glucose,delta
max y std,0.000682699986327911,28,glucose,delta
inverse max df stderr,0.06812089736831631,28,glucose,delta
inverse max df,161.1638694574435,28,glucose,delta
time of max df stderr,0.5719047123428868,28,glucose,delta
time of max df std,5.719047123428868,28,glucose,delta
time of max df,1151.0166666666667,28,glucose,delta
max df stderr,1.8206247391558158e-06,28,glucose,delta
max df std,1.8206247391558158e-05,28,glucose,delta
max df,0.004300961405980871,28,glucose,delta
inverse max df std,0.6812089736831631,28,glucose,delta
lag time std,1.1946591546629384,29,glucose,delta
lag time,964.8404058604152,29,glucose,delta
max y stderr,5.855692834457099e-05,29,glucose,delta
max y std,0.0005855692834457099,29,glucose,delta
max y,0.20089310122890677,29,glucose,delta
inverse max df std,0.5795722117463363,29,glucose,delta
time of max df,1147.7966666666666,29,glucose,delta
time of max df stderr,0.4959143071136383,29,glucose,delta
time of max df std,4.959143071136383,29,glucose,delta
max df stderr,1.5350623420432109e-06,29,glucose,delta
max df std,1.535062342043211e-05,29,glucose,delta
max df,0.00428781584523335,29,glucose,delta
inverse max df,161.65714719291435,29,glucose,delta
lag time stderr,0.11946591546629384,29,glucose,delta
inverse max df stderr,0.05795722117463363,29,glucose,delta
max df,0.004044241839748407,30,glucose,delta
time of max df std,4.653289159293671,30,glucose,delta
time of max df stderr,0.4653289159293671,30,glucose,delta
inverse max df,171.39310270670308,30,glucose,delta
inverse max df std,0.5812278076436932,30,glucose,delta
inverse max df stderr,0.05812278076436932,30,glucose,delta
max y,0.22087576786033788,30,glucose,delta
max y std,0.0005579260808698123,30,glucose,delta
max y stderr,5.579260808698123e-05,30,glucose,delta
lag time,966.3003524442876,30,glucose,delta
lag time std,1.002350527912551,30,glucose,delta
lag time stderr,0.10023505279125511,30,glucose,delta
max df std,1.3723661458739802e-05,30,glucose,delta
max df stderr,1.3723661458739801e-06,30,glucose,delta
time of max df,1182.7966666666666,30,glucose,delta
lag time std,0.8499078050509451,31,glucose,delta
lag time,964.4558954845382,31,glucose,delta
max y stderr,5.397703101619745e-05,31,glucose,delta
max y std,0.0005397703101619745,31,glucose,delta
max y,0.22371357449166487,31,glucose,delta
inverse max df stderr,0.059400427639944894,31,glucose,delta
inverse max df std,0.594004276399449,31,glucose,delta
inverse max df,168.3702003429037,31,glucose,delta
time of max df stderr,0.4248717453538185,31,glucose,delta
time of max df std,4.248717453538185,31,glucose,delta
time of max df,1185.3866666666668,31,glucose,delta
max df stderr,1.45150861786738e-06,31,glucose,delta
lag time stderr,0.08499078050509451,31,glucose,delta
max df,0.004116855601836421,31,glucose,delta
max df std,1.45150861786738e-05,31,glucose,delta
max df,0.0042107309100874925,32,glucose,delta
max df stderr,9.699134098118991e-07,32,glucose,delta
time of max df,1154.4466666666667,32,glucose,delta
time of max df std,4.190656273186814,32,glucose,delta
time of max df stderr,0.4190656273186814,32,glucose,delta
inverse max df,164.61533008590857,32,glucose,delta
inverse max df std,0.3792217585303058,32,glucose,delta
inverse max df stderr,0.03792217585303058,32,glucose,delta
max y,0.22344135751437882,32,glucose,delta
max y std,0.0005986772215526389,32,glucose,delta
max y stderr,5.986772215526389e-05,32,glucose,delta
lag time,964.878573102603,32,glucose,delta
lag time std,0.8263812654843823,32,glucose,delta
max df std,9.699134098118992e-06,32,glucose,delta
lag time stderr,0.08263812654843823,32,glucose,delta
max df std,1.1408038918626082e-05,33,glucose,delta
max df stderr,1.1408038918626082e-06,33,glucose,delta
time of max df,1179.3666666666668,33,glucose,delta
time of max df std,5.686826883245173,33,glucose,delta
time of max df stderr,0.5686826883245173,33,glucose,delta
inverse max df,173.68306628937856,33,glucose,delta
inverse max df std,0.49670924242417314,33,glucose,delta
inverse max df stderr,0.049670924242417314,33,glucose,delta
max y,0.22149903745049163,33,glucose,delta
max y std,0.0005881100841930625,33,glucose,delta
max y stderr,5.881100841930626e-05,33,glucose,delta
lag time,964.2803803932933,33,glucose,delta
lag time std,1.0112142375624968,33,glucose,delta
max df,0.003990906320314885,33,glucose,delta
lag time stderr,0.10112142375624969,33,glucose,delta
inverse max df std,0.513616478264134,34,glucose,delta
time of max df std,5.466726625687442,34,glucose,delta
time of max df stderr,0.5466726625687441,34,glucose,delta
inverse max df,169.42774064656368,34,glucose,delta
max df std,1.2404029420252296e-05,34,glucose,delta
inverse max df stderr,0.051361647826413406,34,glucose,delta
max y,0.2103764285428076,34,glucose,delta
max y std,0.0006246207354974701,34,glucose,delta
max y stderr,6.246207354974701e-05,34,glucose,delta
lag time,961.1291201879995,34,glucose,delta
lag time std,1.2745904561298995,34,glucose,delta
lag time stderr,0.12745904561298996,34,glucose,delta
time of max df,1157.7366666666667,34,glucose,delta
max df,0.004091145574955503,34,glucose,delta
max df stderr,1.2404029420252296e-06,34,glucose,delta
max y stderr,7.417690622021393e-05,39,glucose,delta
max y std,0.0007417690622021394,39,glucose,delta
max y,0.17005403687513274,39,glucose,delta
inverse max df stderr,0.3753878883599202,39,glucose,delta
inverse max df std,3.753878883599202,39,glucose,delta
inverse max df,161.49422931134933,39,glucose,delta
time of max df stderr,14.877784915772924,39,glucose,delta
time of max df std,148.77784915772924,39,glucose,delta
time of max df,1131.6266666666666,39,glucose,delta
max df stderr,1.0407622407429052e-05,39,glucose,delta
max df std,0.00010407622407429052,39,glucose,delta
lag time,968.6426364145868,39,glucose,delta
lag time std,14.48777256063404,39,glucose,delta
max df,0.004294503981275384,39,glucose,delta
lag time stderr,1.448777256063404,39,glucose,delta
lag time std,0.9282372748350093,40,glucose,delta
lag time stderr,0.09282372748350093,40,glucose,delta
lag time,971.5196974690688,40,glucose,delta
max y stderr,5.831972127751131e-05,40,glucose,delta
max y std,0.0005831972127751131,40,glucose,delta
max y,0.19130947832858997,40,glucose,delta
inverse max df stderr,0.04271405596689777,40,glucose,delta
inverse max df,163.43327978343004,40,glucose,delta
time of max df stderr,0.7069653456853455,40,glucose,delta
time of max df std,7.069653456853455,40,glucose,delta
time of max df,1239.5666666666666,40,glucose,delta
max df stderr,1.1087718154902476e-06,40,glucose,delta
max df std,1.1087718154902476e-05,40,glucose,delta
max df,0.004241191986516029,40,glucose,delta
inverse max df std,0.42714055966897774,40,glucose,delta
lag time std,1.1024551460546914,41,glucose,delta
lag time stderr,0.11024551460546914,41,glucose,delta
max df,0.004324766604823097,41,glucose,delta
max df std,1.265565390041718e-05,41,glucose,delta
max df stderr,1.2655653900417179e-06,41,glucose,delta
time of max df std,6.275061752684192,41,glucose,delta
time of max df stderr,0.6275061752684192,41,glucose,delta
time of max df,1207.2266666666667,41,glucose,delta
inverse max df std,0.4691943432992636,41,glucose,delta
inverse max df stderr,0.04691943432992636,41,glucose,delta
max y,0.20096860710529604,41,glucose,delta
max y std,0.0006989998653031275,41,glucose,delta
max y stderr,6.989998653031275e-05,41,glucose,delta
lag time,972.6979803921789,41,glucose,delta
inverse max df,160.27526611722462,41,glucose,delta
time of max df stderr,0.41595552646887624,42,glucose,delta
max df,0.003947019799595148,42,glucose,delta
max df std,1.3806954068223052e-05,42,glucose,delta
max df stderr,1.3806954068223051e-06,42,glucose,delta
time of max df,1216.2566666666667,42,glucose,delta
time of max df std,4.159555264688763,42,glucose,delta
lag time std,1.0031503067551106,42,glucose,delta
inverse max df,175.61494676254222,42,glucose,delta
inverse max df stderr,0.061501764194624255,42,glucose,delta
inverse max df std,0.6150176419462425,42,glucose,delta
lag time,981.8691189817854,42,glucose,delta
lag time stderr,0.10031503067551106,42,glucose,delta
max y std,0.000566939467019265,42,glucose,delta
max y,0.22257194853814888,42,glucose,delta
max y stderr,5.6693946701926495e-05,42,glucose,delta
max df std,1.1836695063634198e-05,43,glucose,delta
max df stderr,1.1836695063634198e-06,43,glucose,delta
time of max df,1169.9866666666667,43,glucose,delta
time of max df std,5.990626010693707,43,glucose,delta
time of max df stderr,0.5990626010693707,43,glucose,delta
inverse max df,171.45506938381496,43,glucose,delta
inverse max df stderr,0.05020654244639524,43,glucose,delta
max y,0.22945239913558402,43,glucose,delta
max y stderr,6.353273015247951e-05,43,glucose,delta
lag time,963.2324095948887,43,glucose,delta
lag time std,1.1374537854048745,43,glucose,delta
max df,0.004042768322952447,43,glucose,delta
lag time stderr,0.11374537854048745,43,glucose,delta
inverse max df std,0.5020654244639524,43,glucose,delta
max y std,0.0006353273015247951,43,glucose,delta
lag time stderr,0.12721626031794603,44,glucose,delta
max df std,1.882205842724235e-05,44,glucose,delta
max df,0.004185809096320348,44,glucose,delta
lag time std,1.2721626031794604,44,glucose,delta
lag time,962.493281506779,44,glucose,delta
max y stderr,7.667168171920313e-05,44,glucose,delta
max y,0.23053373237757988,44,glucose,delta
inverse max df stderr,0.07453139835555875,44,glucose,delta
max y std,0.0007667168171920312,44,glucose,delta
inverse max df,165.59790299126107,44,glucose,delta
time of max df stderr,0.5336094077131699,44,glucose,delta
time of max df std,5.336094077131699,44,glucose,delta
time of max df,1180.9766666666667,44,glucose,delta
max df stderr,1.882205842724235e-06,44,glucose,delta
inverse max df std,0.7453139835555875,44,glucose,delta
inverse max df stderr,0.05927725642466086,45,glucose,delta
lag time,967.5436917813918,45,glucose,delta
max y stderr,7.241731212554088e-05,45,glucose,delta
max y std,0.0007241731212554088,45,glucose,delta
max y,0.22224929251448738,45,glucose,delta
inverse max df std,0.5927725642466086,45,glucose,delta
max df,0.004238445743280289,45,glucose,delta
time of max df stderr,0.5331041174104736,45,glucose,delta
time of max df std,5.331041174104736,45,glucose,delta
time of max df,1190.5666666666666,45,glucose,delta
max df stderr,1.5369593751177956e-06,45,glucose,delta
max df std,1.5369593751177956e-05,45,glucose,delta
inverse max df,163.54020627657195,45,glucose,delta
lag time std,1.1429631652572043,45,glucose,delta
lag time stderr,0.11429631652572043,45,glucose,delta
inverse max df std,3.8556075526859916,46,glucose,delta
lag time stderr,0.7706059030705326,46,glucose,delta
lag time std,7.706059030705326,46,glucose,delta
lag time,957.9024071625885,46,glucose,delta
max y stderr,9.034844395985324e-05,46,glucose,delta
max y std,0.0009034844395985324,46,glucose,delta
max y,0.20399826923351314,46,glucose,delta
inverse max df stderr,0.3855607552685992,46,glucose,delta
inverse max df,158.31654098923119,46,glucose,delta
time of max df stderr,13.754276825773147,46,glucose,delta
time of max df std,137.54276825773147,46,glucose,delta
time of max df,1073.0366666666666,46,glucose,delta
max df stderr,1.0926866126075849e-05,46,glucose,delta
max df std,0.00010926866126075848,46,glucose,delta
max df,0.004380896078375111,46,glucose,delta
lag time stderr,0.17551751802935403,51,glucose,delta
max df,0.004336640530180471,51,glucose,delta
time of max df std,6.377303505401009,51,glucose,delta
max df stderr,2.3164410764713525e-06,51,glucose,delta
max df std,2.3164410764713527e-05,51,glucose,delta
time of max df,1282.2666666666667,51,glucose,delta
lag time std,1.7551751802935402,51,glucose,delta
lag time,980.0679556035859,51,glucose,delta
time of max df stderr,0.637730350540101,51,glucose,delta
max y std,0.0005996406609686431,51,glucose,delta
max y,0.16114929050621274,51,glucose,delta
inverse max df stderr,0.08539505439865687,51,glucose,delta
inverse max df std,0.8539505439865687,51,glucose,delta
inverse max df,159.83961697138048,51,glucose,delta
max y stderr,5.9964066096864314e-05,51,glucose,delta
inverse max df std,0.6564926306740656,52,glucose,delta
lag time,972.5822862240391,52,glucose,delta
max y stderr,6.428697548598173e-05,52,glucose,delta
max y std,0.0006428697548598174,52,glucose,delta
max y,0.18017957260304737,52,glucose,delta
inverse max df stderr,0.06564926306740657,52,glucose,delta
inverse max df,159.5515234509071,52,glucose,delta
time of max df,1246.8466666666668,52,glucose,delta
time of max df std,7.864960266905358,52,glucose,delta
max df stderr,1.7888510617319277e-06,52,glucose,delta
max df std,1.7888510617319276e-05,52,glucose,delta
max df,0.004344420592559538,52,glucose,delta
lag time std,1.313256563746815,52,glucose,delta
lag time stderr,0.1313256563746815,52,glucose,delta
time of max df stderr,0.7864960266905359,52,glucose,delta
inverse max df,161.27303499747342,53,glucose,delta
max df std,1.3825126122846518e-05,53,glucose,delta
max df stderr,1.3825126122846519e-06,53,glucose,delta
time of max df,1227.3866666666668,53,glucose,delta
time of max df std,5.460000000000001,53,glucose,delta
time of max df stderr,0.546,53,glucose,delta
inverse max df std,0.5182101176212611,53,glucose,delta
max df,0.00429801761215995,53,glucose,delta
max y,0.19667378809337197,53,glucose,delta
max y std,0.0006090345333981822,53,glucose,delta
max y stderr,6.090345333981822e-05,53,glucose,delta
lag time,976.104990881255,53,glucose,delta
lag time std,1.0232005139867901,53,glucose,delta
lag time stderr,0.10232005139867902,53,glucose,delta
inverse max df stderr,0.05182101176212611,53,glucose,delta
lag time std,1.0031696119320206,54,glucose,delta
lag time,990.0296225924689,54,glucose,delta
max y stderr,5.679707684269274e-05,54,glucose,delta
max y std,0.0005679707684269274,54,glucose,delta
max y,0.2165931816757964,54,glucose,delta
inverse max df stderr,0.05276153158708226,54,glucose,delta
inverse max df std,0.5276153158708226,54,glucose,delta
time of max df stderr,0.45896731909799415,54,glucose,delta
time of max df std,4.5896731909799415,54,glucose,delta
time of max df,1231.2366666666667,54,glucose,delta
max df stderr,1.1340237539541523e-06,54,glucose,delta
max df std,1.1340237539541522e-05,54,glucose,delta
max df,0.0038605274670726014,54,glucose,delta
lag time stderr,0.10031696119320206,54,glucose,delta
inverse max df,179.54882324030297,54,glucose,delta
max y,0.2314393059677685,55,glucose,delta
lag time stderr,0.09032543391130601,55,glucose,delta
lag time std,0.9032543391130601,55,glucose,delta
lag time,972.8795656145745,55,glucose,delta
max y stderr,4.705283256966737e-05,55,glucose,delta
max y std,0.00047052832569667374,55,glucose,delta
inverse max df stderr,0.05958010457588,55,glucose,delta
max df stderr,1.4816468360689923e-06,55,glucose,delta
inverse max df,166.99723851663515,55,glucose,delta
max df,0.004150703414356068,55,glucose,delta
max df std,1.4816468360689923e-05,55,glucose,delta
inverse max df std,0.5958010457588,55,glucose,delta
time of max df std,4.164264640966037,55,glucose,delta
time of max df stderr,0.41642646409660367,55,glucose,delta
time of max df,1183.4966666666667,55,glucose,delta
lag time std,0.8547723118041751,56,glucose,delta
max df std,1.090658346686469e-05,56,glucose,delta
max df stderr,1.0906583466864688e-06,56,glucose,delta
max df,0.004320121493197598,56,glucose,delta
time of max df std,3.6312394578160228,56,glucose,delta
time of max df stderr,0.3631239457816023,56,glucose,delta
inverse max df,160.44724661577052,56,glucose,delta
inverse max df std,0.4050855460467979,56,glucose,delta
lag time stderr,0.08547723118041751,56,glucose,delta
inverse max df stderr,0.040508554604679795,56,glucose,delta
max y,0.22693523048498693,56,glucose,delta
max y std,0.000489598732587026,56,glucose,delta
time of max df,1164.4566666666667,56,glucose,delta
lag time,967.237720329797,56,glucose,delta
max y stderr,4.89598732587026e-05,56,glucose,delta
lag time stderr,0.10692414500128145,57,glucose,delta
max df,0.004290577647651675,57,glucose,delta
max df std,1.2371173898818972e-05,57,glucose,delta
max df stderr,1.237117389881897e-06,57,glucose,delta
time of max df,1191.1266666666668,57,glucose,delta
time of max df std,4.857818440411292,57,glucose,delta
time of max df stderr,0.48578184404112923,57,glucose,delta
lag time std,1.0692414500128145,57,glucose,delta
inverse max df std,0.46558526840852754,57,glucose,delta
inverse max df stderr,0.04655852684085275,57,glucose,delta
max y,0.2102584223076343,57,glucose,delta
max y std,0.0006037881136581485,57,glucose,delta
max y stderr,6.037881136581485e-05,57,glucose,delta
lag time,971.7979626069421,57,glucose,delta
inverse max df,161.55235897014825,57,glucose,delta
max df,0.004285260067156088,58,glucose,delta
max df std,3.797615688676377e-05,58,glucose,delta
time of max df,1192.0366666666666,58,glucose,delta
time of max df std,93.40788564141688,58,glucose,delta
time of max df stderr,9.340788564141688,58,glucose,delta
inverse max df,161.763979166677,58,glucose,delta
max df stderr,3.797615688676377e-06,58,glucose,delta
lag time stderr,0.5848408451319304,58,glucose,delta
lag time std,5.848408451319304,58,glucose,delta
lag time,965.8313712849895,58,glucose,delta
max y stderr,8.549810097008014e-05,58,glucose,delta
inverse max df std,1.4100209141760263,58,glucose,delta
max y,0.20162913944521882,58,glucose,delta
inverse max df stderr,0.14100209141760262,58,glucose,delta
max y std,0.0008549810097008015,58,glucose,delta
lag time stderr,1.0708801468383335,63,glucose,delta
lag time std,10.708801468383335,63,glucose,delta
lag time,960.818822550568,63,glucose,delta
max y stderr,6.55318174486502e-05,63,glucose,delta
max y,0.1625475266004731,63,glucose,delta
inverse max df stderr,0.3178140180045895,63,glucose,delta
inverse max df std,3.1781401800458955,63,glucose,delta
inverse max df,155.31747169204326,63,glucose,delta
time of max df stderr,15.988029115560192,63,glucose,delta
time of max df std,159.88029115560192,63,glucose,delta
time of max df,1095.7166666666665,63,glucose,delta
max df stderr,9.421770422495433e-06,63,glucose,delta
max y std,0.000655318174486502,63,glucose,delta
max df,0.004464703602848052,63,glucose,delta
max df std,9.421770422495432e-05,63,glucose,delta
max y std,0.0007629876713463882,64,glucose,delta
max y stderr,7.629876713463882e-05,64,glucose,delta
max df,0.004357099016285517,64,glucose,delta
max df std,2.5543322635850408e-05,64,glucose,delta
max df stderr,2.5543322635850407e-06,64,glucose,delta
lag time std,1.8886775398566205,64,glucose,delta
time of max df,1265.3266666666668,64,glucose,delta
time of max df stderr,0.7812451599850075,64,glucose,delta
