alpha,log_prob
974.1797441508386,-24.518553713999466
1050.844523475846,-24.39320269283396
1095.9515071359372,-24.646831650987615
721.7994679088038,-26.105995142213906
638.3474941574008,-26.939484895241964
902.9333380968567,-24.748794488835248
755.8732871348324,-24.641020268851022
755.8732871348324,-24.641020268851022
845.0436242123145,-25.92623835599703
902.317734967834,-26.351137202134026
986.6683918619896,-25.61159317795323
1761.459592954494,-28.22501629162406
571.914723149169,-25.72663930136183
688.8329197404287,-26.27851171301293
759.3798001436736,-25.64617869674177
2373.419769213454,-26.934257866987238
419.9195362808073,-25.95017690833962
1224.3074580054254,-26.183980049959192
660.1505445013792,-25.291140562009925
660.1505445013792,-25.291140562009925
579.8071176189567,-25.173662647931778
1504.7728871021757,-24.786932525591187
780.8177250488285,-24.686559820237832
825.3992134470243,-24.563177225205017
1368.6454307825877,-24.606409401735146
1103.4039448708745,-24.97678307894265
1148.9927260171928,-24.69067838416445
558.140464402849,-24.785583966634015
577.0859754545296,-25.043329210978687
2177.583743486281,-26.423485669677856
1947.5486391524032,-25.10178010464322
1517.3162725996324,-24.610136124900663
436.8973463567133,-26.0254155382505
1494.9205857119389,-25.142248479305312
954.5442717239591,-24.681738381132956
976.9601591104272,-24.887731691616743
890.7384756594262,-24.924014601466
2373.624587407721,-26.13038098691845
481.7386953789294,-25.208053322424632
2007.1268967273256,-25.115719410911677
565.2114905784831,-24.921500771884663
1563.1233687587671,-25.09516677051056
1118.761647806898,-24.408472108040613
1180.965579350096,-25.9944130971232
533.2703805951024,-25.387198001774323
945.6866533256683,-28.624452888995446
854.418103988188,-26.525711565603444
1093.5369272950438,-26.651140790920337
1037.3225174339666,-24.781462207876423
2197.4752236757076,-25.31232315361896
7985.241846453091,-28.89045096265146
2546.561439067736,-25.359458847492405
1202.9380123929927,-25.485900679894836
975.2147621072498,-24.493698939659286
1032.1133736858237,-24.425069938221718
601.5145652213776,-24.825393444437882
510.1516129976213,-25.014691536261818
1814.1225262670193,-25.392297417052237
2545.449699029942,-25.599488825410845
1842.3165221505487,-25.161812980847678
1304.6981007611178,-24.81404134780192
715.0966508182171,-25.062967169183267
2638.725876662699,-25.648193730314276
495.2942563415734,-26.106086655635146
401.5511425473076,-28.056173896868323
2036.050802886794,-26.495555911137778
324.49016936027004,-26.735040053199846
1981.3676301791722,-26.359066992959114
8670.261857392328,-28.181180988333963
9943.046397351427,-30.302167321692412
1985.707437380194,-26.425721787425307
2624.2018839489456,-26.201784100981676
422.77048564887247,-25.700580129522667
2067.4326724133957,-26.266441358105283
2296.7340113447403,-25.73101101533987
523.2904592695268,-24.902560819511322
457.35034050859184,-27.625648500622546
526.2901077171485,-28.584468436814127
3039.4911401411287,-28.546828573674986
1062.114451600449,-24.518264962370708
1281.0753143991872,-25.176672553160262
2182.124608688438,-25.29239005807102
1654.712919920253,-25.17999176174839
536.7797619106957,-25.414324381680952
1972.1743652661798,-26.40870626024847
1414.4966003417408,-25.062177437995654
690.4342916058184,-24.561582502259384
564.4129923500377,-24.83382017649453
1736.3763177858066,-24.91868787332766
414.108182996535,-25.85351585551814
510.6983369364454,-25.353672232449107
895.6360751375872,-24.68008267007082
837.5372946046864,-24.919827858862867
649.2624042291313,-24.749829686516968
2238.199814264051,-25.763794019033774
2418.6868050680623,-27.339065599388878
519.772018197974,-25.36106871128593
557.4539541810869,-26.05168476878589
1622.5329831735598,-24.875315663335716
662.4907021248952,-24.613820521022333
1081.2823607581754,-24.532977423355753
815.1222536182095,-25.24202009082306
2012.9691246152865,-27.618671613519744
738.4887285389547,-26.09611025663348
2550.471551486692,-26.397345567116947
454.18546208050185,-26.364586580051423
1952.6067247183046,-25.475011307053755
850.7378170279153,-24.910590784682945
878.6569128297247,-25.04856661629001
2297.059881478733,-25.332443970704286
471.8734129478555,-25.15992278024755
1640.069284262378,-25.054377435649627
1476.9167972339803,-25.084911145706073
1873.2296448825662,-25.520937708857822
722.5127664139268,-26.178005430970863
546.6530021216033,-24.87235883835841
2083.245210117098,-25.494892033619955
1566.1415249223455,-24.74511394670638
6823.564904104559,-27.75408243113997
493.2235373341386,-25.44380670861929
549.0106308850388,-25.89693659567081
1184.3773740868187,-25.68010906062566
583.056590273333,-25.51192614342919
467.9666173883573,-26.480366047725184
731.730265513079,-24.745876460297932
1258.3900854601713,-26.316734814025807
1506.2253953431537,-27.022738507531955
1556.371913583399,-28.000538366771657
1365.7328383830861,-26.576791531104163
1532.9586481354354,-25.982492374244877
887.7133668873805,-25.551910788205596
1304.9956934684642,-25.377980097219286
2211.387804312666,-26.37573685833759
2214.947601750598,-26.287379289085013
2950.7843639745124,-26.01331749325785
3932.9808806258166,-26.14721619908856
3681.684953682975,-26.153756334321436
2290.7241478928577,-25.44734174838799
997.7656333954626,-24.566426885685722
1382.0700415845656,-27.574824726027053
1410.8302537445197,-25.89842702792905
2626.1858951764902,-28.51964874570547
2136.78915466949,-29.43721623924145
703.2329657789918,-27.261978000390823
1277.1784446411543,-29.09328810703309
1227.2221201099817,-24.860971310445173
1225.7903888392093,-24.984965488430028
1644.2637463893575,-24.929706163745514
1864.029726347155,-25.427752562800872
2548.9262877145343,-25.505172846623257
4743.471112569497,-27.36525420997551
1352.764138919309,-28.656072829886444
1352.764138919309,-28.656072829886444
319.2550635641528,-26.909060209768064
1181.87572445961,-25.45961320097802
973.7071205303672,-25.136785450876154
2334.9922389840144,-26.33912370340183
531.959166834377,-25.871193570692846
1876.6654157915304,-25.392530476377033
1369.7565601228976,-24.781017475135798
894.4847185206804,-24.82708465224947
810.8812142509773,-25.612361112884354
654.4655274504402,-25.439459753672047
926.6419366313402,-24.59330971896992
781.3519764985539,-25.044953986711658
1348.2730294863459,-25.42662497229611
1601.094854740872,-25.645005835423543
1189.9165474530203,-25.020772312398854
2402.199427147842,-26.780701736239678
1724.3579737736582,-25.942174521037707
715.6634494278043,-25.017708349222833
715.6634494278043,-25.017708349222833
1189.6495548896953,-24.95090030415328
976.2416529874256,-24.55547082284352
900.0813341544595,-26.826473257629768
596.6156904347146,-25.87449466233768
439.1377626966237,-26.01162906101139
880.6271079861397,-24.525274535941218
880.6271079861397,-24.525274535941218
788.6514791032992,-24.90194623033708
868.1417041027241,-25.961140566930368
1047.8884002146478,-26.394006004072594
891.1589506231239,-26.73501850723384
725.8339263245682,-26.19765690929918
969.094338192384,-25.72130921316122
3328.048076834805,-25.82932980094729
1492.5214642387627,-25.00954872615707
4687.369272634192,-26.596039831532693
1995.0907623298865,-25.384063709294452
1816.8916943064053,-25.31033237737264
920.6348207437366,-25.665076344116073
638.1536391523528,-28.64746753611667
621.2361488896951,-32.07446253829971
605.5451727190983,-30.719817761338803
533.0656384349722,-29.751073551053793
2158.583249215257,-25.14943256000509
2735.5696592131394,-25.575321742667644
459.51968766055234,-26.630449165408198
594.0350178526975,-27.21425488215551
536.2155852230718,-27.476105533354133
1925.7156823498947,-27.26724349590062
1221.8628479801212,-25.967309463768988
721.8345205400188,-26.740563253487576
809.0956618415901,-24.73591292306745
780.4094245917503,-24.476874534623047
1073.768190605675,-24.91523086801804
798.4176920487243,-24.64645742818128
860.7366550202471,-24.697914013066296
641.8987863349835,-26.02781053061473
3897.106406199738,-27.508609084157477
381.0825356352952,-26.052646202826118
385.31015550661243,-25.925422590272845
1318.2924446327672,-25.52428888886177
864.6555259918669,-25.094518982726065
918.5840177778485,-24.871380205161977
1218.3601278918786,-24.697157438396
598.9373618297219,-25.470842686448723
2032.1937417579195,-26.076115835817955
1943.6554941536265,-25.599000568954448
2119.086094491528,-26.263535245728033
1089.2492778035712,-24.910521560446924
692.0592707606723,-25.474336171059203
2325.0316584849425,-25.86468255642226
1316.7417226611294,-24.65561424739724
515.5867451903562,-28.758251929962857
1819.2706878724302,-26.422355788654663
826.8212718893466,-26.200132272566236
709.026471821717,-24.942558169216134
1430.942392755725,-24.583522559828964
1790.8183643652953,-28.02622930763529
578.3176468431724,-25.47345995243554
1038.8865704525588,-24.50201985127926
780.9174023594477,-24.605409084835454
1246.4283714969963,-24.516690577685562
639.5387716677386,-24.688788274192145
2484.8470643213136,-25.264022075612406
2156.6144181241866,-25.301425113447866
494.0487125310399,-25.384296577481983
935.4566283565957,-24.434320134950504
311.96630638720256,-28.129729390350274
1405.4273470203148,-25.087459812422544
1383.856469050643,-26.215337650112893
1316.7928964901432,-24.491342367283828
815.6426430316716,-25.329753318671433
1659.0420694199158,-25.354999468724717
8606.350741086258,-29.84705019374077
1550.653973973742,-25.30957065647434
695.9638058398494,-24.82812120201255
644.2252603516896,-24.805661014130617
726.0502596427906,-24.85304323869613
2170.8530844514758,-25.1783809934511
1574.9822013138798,-24.66959203131674
450.4310376657778,-26.287105544763122
394.39581541182906,-27.91223401991846
538.8270868899255,-28.928768310006845
1314.445381463629,-27.260259797864485
1502.1268597603835,-25.346760560174275
