strain,area_pix,mean_yfp,mean_mCherry,atc_ngml,date,carbon,temp,operator,run_number,yfp_bg_val,mCherry_bg_val,alpha_mode,alpha_mean,alpha_median,alpha_hpd_min,alpha_hpd_max,fold_change
delta,789.0,986.5424588086184,183.85044359949302,0.0,20181122,glycerol,37,O2,1,,,611.5492924421471,611.5492924421471,614.0907657333564,559.9737904044299,673.50779373752,0.9223829806584399
delta,537.0,1607.9348230912476,180.60893854748602,0.0,20181122,glycerol,37,O2,1,,,611.5492924421471,611.5492924421471,614.0907657333564,559.9737904044299,673.50779373752,1.6176843923293038
delta,910.0,1303.5835164835164,196.4065934065934,0.0,20181122,glycerol,37,O2,1,,,611.5492924421471,611.5492924421471,614.0907657333564,559.9737904044299,673.50779373752,1.277133228054009
delta,518.0,785.3648648648649,191.36679536679537,0.0,20181122,glycerol,37,O2,1,,,611.5492924421471,611.5492924421471,614.0907657333564,559.9737904044299,673.50779373752,0.6972771166249737
delta,504.0,882.3075396825396,207.31944444444446,0.0,20181122,glycerol,37,O2,1,,,611.5492924421471,611.5492924421471,614.0907657333564,559.9737904044299,673.50779373752,0.8057502529656402
delta,435.0,156.87816091954022,195.16091954022988,0.0,20181122,glycerol,37,O2,1,,,611.5492924421471,611.5492924421471,614.0907657333564,559.9737904044299,673.50779373752,-0.005962442770056981
delta,572.0,762.7377622377622,191.66433566433565,0.0,20181122,glycerol,37,O2,1,,,611.5492924421471,611.5492924421471,614.0907657333564,559.9737904044299,673.50779373752,0.6719587231220077
delta,664.0,915.9201807228916,191.46536144578315,0.0,20181122,glycerol,37,O2,1,,,611.5492924421471,611.5492924421471,614.0907657333564,559.9737904044299,673.50779373752,0.8433608161278114
delta,339.0,1055.1504424778761,191.5103244837758,0.0,20181122,glycerol,37,O2,1,,,611.5492924421471,611.5492924421471,614.0907657333564,559.9737904044299,673.50779373752,0.9991512685214519
delta,639.0,953.6619718309859,188.9076682316119,0.0,20181122,glycerol,37,O2,1,,,611.5492924421471,611.5492924421471,614.0907657333564,559.9737904044299,673.50779373752,0.8855916547167921
delta,759.0,1337.2002635046113,197.64822134387353,0.0,20181122,glycerol,37,O2,1,,,611.5492924421471,611.5492924421471,614.0907657333564,559.9737904044299,673.50779373752,1.314748385566499
delta,723.0,1657.8091286307053,199.71507607192254,0.0,20181122,glycerol,37,O2,1,,,611.5492924421471,611.5492924421471,614.0907657333564,559.9737904044299,673.50779373752,1.6734907991037462
delta,576.0,1026.9409722222222,186.83854166666666,0.0,20181122,glycerol,37,O2,1,,,611.5492924421471,611.5492924421471,614.0907657333564,559.9737904044299,673.50779373752,0.9675865348384317
delta,529.0,710.1928166351606,196.0170132325142,0.0,20181122,glycerol,37,O2,1,,,611.5492924421471,611.5492924421471,614.0907657333564,559.9737904044299,673.50779373752,0.6131640276065016
delta,636.0,1022.2641509433962,190.2012578616352,0.0,20181122,glycerol,37,O2,1,,,611.5492924421471,611.5492924421471,614.0907657333564,559.9737904044299,673.50779373752,0.9623534476229908
delta,801.0,2069.1760299625466,185.96878901373285,0.0,20181122,glycerol,37,O2,1,,,611.5492924421471,611.5492924421471,614.0907657333564,559.9737904044299,673.50779373752,2.1337861030875676
delta,582.0,1774.024054982818,193.7422680412371,0.0,20181122,glycerol,37,O2,1,,,611.5492924421471,611.5492924421471,614.0907657333564,559.9737904044299,673.50779373752,1.8035284484127052
delta,381.0,240.4304461942257,418.9002624671916,0.0,20181122,glycerol,37,O2,1,,,611.5492924421471,611.5492924421471,614.0907657333564,559.9737904044299,673.50779373752,0.08752763731305219
delta,707.0,965.6082036775106,191.86704384724186,0.0,20181122,glycerol,37,O2,1,,,611.5492924421471,611.5492924421471,614.0907657333564,559.9737904044299,673.50779373752,0.8989587836750393
delta,919.0,1291.5865070729053,188.15560391730142,0.0,20181122,glycerol,37,O2,1,,,611.5492924421471,611.5492924421471,614.0907657333564,559.9737904044299,673.50779373752,1.2637092819959392
delta,644.0,1522.7096273291925,191.3555900621118,0.0,20181122,glycerol,37,O2,1,,,611.5492924421471,611.5492924421471,614.0907657333564,559.9737904044299,673.50779373752,1.5223224240635809
delta,464.0,685.489224137931,182.71120689655172,0.0,20181122,glycerol,37,O2,1,,,611.5492924421471,611.5492924421471,614.0907657333564,559.9737904044299,673.50779373752,0.5855221643909873
delta,879.0,1777.136518771331,187.17292377701935,0.0,20181122,glycerol,37,O2,1,,,611.5492924421471,611.5492924421471,614.0907657333564,559.9737904044299,673.50779373752,1.8070111118477894
delta,510.0,916.413725490196,183.26666666666668,0.0,20181122,glycerol,37,O2,1,,,611.5492924421471,611.5492924421471,614.0907657333564,559.9737904044299,673.50779373752,0.8439130636177298
delta,703.0,750.8605974395448,183.900426742532,0.0,20181122,glycerol,37,O2,1,,,611.5492924421471,611.5492924421471,614.0907657333564,559.9737904044299,673.50779373752,0.6586688761178819
delta,511.0,830.4422700587085,182.43052837573384,0.0,20181122,glycerol,37,O2,1,,,611.5492924421471,611.5492924421471,614.0907657333564,559.9737904044299,673.50779373752,0.7477160747893895
delta,781.0,834.585147247119,184.9910371318822,0.0,20181122,glycerol,37,O2,1,,,611.5492924421471,611.5492924421471,614.0907657333564,559.9737904044299,673.50779373752,0.7523517100547285
delta,790.0,1359.6113924050633,176.45822784810127,0.0,20181122,glycerol,37,O2,1,,,611.5492924421471,611.5492924421471,614.0907657333564,559.9737904044299,673.50779373752,1.3398251172054711
delta,571.0,1043.8949211908932,184.62346760070054,0.0,20181122,glycerol,37,O2,1,,,611.5492924421471,611.5492924421471,614.0907657333564,559.9737904044299,673.50779373752,0.9865570039476259
delta,573.0,808.2897033158813,188.20942408376965,0.0,20181122,glycerol,37,O2,1,,,611.5492924421471,611.5492924421471,614.0907657333564,559.9737904044299,673.50779373752,0.7229286589572003
delta,744.0,1373.7647849462367,194.73252688172042,0.0,20181122,glycerol,37,O2,1,,,611.5492924421471,611.5492924421471,614.0907657333564,559.9737904044299,673.50779373752,1.3556619288231526
delta,780.0,1398.2384615384615,186.94615384615383,0.0,20181122,glycerol,37,O2,1,,,611.5492924421471,611.5492924421471,614.0907657333564,559.9737904044299,673.50779373752,1.3830465296992756
delta,601.0,1007.9484193011647,194.47753743760398,0.0,20181122,glycerol,37,O2,1,,,611.5492924421471,611.5492924421471,614.0907657333564,559.9737904044299,673.50779373752,0.9463349881244805
delta,830.0,1218.001204819277,196.81927710843374,0.0,20181122,glycerol,37,O2,1,,,611.5492924421471,611.5492924421471,614.0907657333564,559.9737904044299,673.50779373752,1.1813716681531274
delta,731.0,948.4856361149111,183.40218878248973,0.0,20181122,glycerol,37,O2,1,,,611.5492924421471,611.5492924421471,614.0907657333564,559.9737904044299,673.50779373752,0.8797996403028009
