atc_conc_ngmL,mean_repressors,mean_yfp,fold_change
1.0,1.169167201783782,43192.44307877441,0.5104398908085839
2.0,5.07267282500946,8385.610719079132,0.09909951636686853
3.0,10.548067555087188,3719.0068615001915,0.043950499693623656
4.0,21.275360706404644,3481.6058871441005,0.041144941156284885
6.0,35.663101123588696,2519.28025465434,0.02977236401647117
10.0,50.32630363689893,2026.074948719628,0.02394375964583199
