strain,area_pix,mean_yfp,mean_mCherry,atc_ngml,date,carbon,temp,operator,run_number,yfp_bg_val,mCherry_bg_val,alpha_mode,alpha_hpd_min,alpha_hpd_max,fold_change
dilution,750.0,179.84533333333334,505.568,10.0,20181021,glucose,37,O2,1,157.0592893080729,188.45572071258846,2069.6958597101147,1574.7979194073594,2667.856879392745,0.009855676235855995
dilution,877.0,175.22576966932726,338.27251995438996,10.0,20181021,glucose,37,O2,1,157.0592893080729,188.45572071258846,2069.6958597101147,1574.7979194073594,2667.856879392745,0.00425539091102638
dilution,435.0,194.1494252873563,564.2022988505747,10.0,20181021,glucose,37,O2,1,157.0592893080729,188.45572071258846,2069.6958597101147,1574.7979194073594,2667.856879392745,0.02719649066802674
dilution,899.0,174.47719688542824,480.94438264738596,10.0,20181021,glucose,37,O2,1,157.0592893080729,188.45572071258846,2069.6958597101147,1574.7979194073594,2667.856879392745,0.003347898021838431
dilution,834.0,192.44724220623502,532.6498800959232,10.0,20181021,glucose,37,O2,1,157.0592893080729,188.45572071258846,2069.6958597101147,1574.7979194073594,2667.856879392745,0.02513293843177288
dilution,862.0,174.7494199535963,412.1948955916473,10.0,20181021,glucose,37,O2,1,157.0592893080729,188.45572071258846,2069.6958597101147,1574.7979194073594,2667.856879392745,0.0036779133576200643
dilution,357.0,188.61904761904762,549.0392156862745,10.0,20181021,glucose,37,O2,1,157.0592893080729,188.45572071258846,2069.6958597101147,1574.7979194073594,2667.856879392745,0.020492027833600518
dilution,605.0,183.38677685950412,459.6528925619835,10.0,20181021,glucose,37,O2,1,157.0592893080729,188.45572071258846,2069.6958597101147,1574.7979194073594,2667.856879392745,0.014148959249327409
dilution,705.0,175.7390070921986,440.06950354609927,10.0,20181021,glucose,37,O2,1,157.0592893080729,188.45572071258846,2069.6958597101147,1574.7979194073594,2667.856879392745,0.004877587338332914
dilution,757.0,190.31571994715983,395.42140026420077,10.0,20181021,glucose,37,O2,1,157.0592893080729,188.45572071258846,2069.6958597101147,1574.7979194073594,2667.856879392745,0.022548899397944615
dilution,669.0,197.3153961136024,320.9267563527653,10.0,20181021,glucose,37,O2,1,157.0592893080729,188.45572071258846,2069.6958597101147,1574.7979194073594,2667.856879392745,0.031034589078751722
dilution,735.0,187.32108843537415,503.3292517006803,10.0,20181021,glucose,37,O2,1,157.0592893080729,188.45572071258846,2069.6958597101147,1574.7979194073594,2667.856879392745,0.01891851520400062
dilution,689.0,183.21770682148042,454.13062409288824,10.0,20181021,glucose,37,O2,1,157.0592893080729,188.45572071258846,2069.6958597101147,1574.7979194073594,2667.856879392745,0.013943996070620735
dilution,792.0,179.34343434343435,497.40656565656565,10.0,20181021,glucose,37,O2,1,157.0592893080729,188.45572071258846,2069.6958597101147,1574.7979194073594,2667.856879392745,0.009247225362112517
dilution,699.0,198.36194563662374,413.16738197424894,10.0,20181021,glucose,37,O2,1,157.0592893080729,188.45572071258846,2069.6958597101147,1574.7979194073594,2667.856879392745,0.03230331841376457
dilution,470.0,168.85744680851064,376.33829787234043,10.0,20181021,glucose,37,O2,1,157.0592893080729,188.45572071258846,2069.6958597101147,1574.7979194073594,2667.856879392745,-0.0034649107570926653
dilution,512.0,178.248046875,395.26953125,10.0,20181021,glucose,37,O2,1,157.0592893080729,188.45572071258846,2069.6958597101147,1574.7979194073594,2667.856879392745,0.007919289909621024
dilution,617.0,179.9902755267423,421.63371150729336,10.0,20181021,glucose,37,O2,1,157.18892402479673,187.69593790235902,2069.6958597101147,1574.7979194073594,2667.856879392745,0.009874233451055286
dilution,727.0,180.01100412654745,423.5502063273728,10.0,20181021,glucose,37,O2,1,157.18892402479673,187.69593790235902,2069.6958597101147,1574.7979194073594,2667.856879392745,0.009899362680076972
dilution,865.0,179.08323699421965,349.649710982659,10.0,20181021,glucose,37,O2,1,157.18892402479673,187.69593790235902,2069.6958597101147,1574.7979194073594,2667.856879392745,0.008774632936331243
dilution,697.0,181.23672883787663,338.40889526542327,10.0,20181021,glucose,37,O2,1,157.18892402479673,187.69593790235902,2069.6958597101147,1574.7979194073594,2667.856879392745,0.011385305641881508
dilution,648.0,176.65432098765433,460.34104938271605,10.0,20181021,glucose,37,O2,1,157.18892402479673,187.69593790235902,2069.6958597101147,1574.7979194073594,2667.856879392745,0.005830064215956617
dilution,271.0,189.78966789667896,428.7380073800738,10.0,20181021,glucose,37,O2,1,157.18892402479673,187.69593790235902,2069.6958597101147,1574.7979194073594,2667.856879392745,0.021754011991440697
dilution,551.0,186.41560798548093,410.59165154264974,10.0,20181021,glucose,37,O2,1,157.18892402479673,187.69593790235902,2069.6958597101147,1574.7979194073594,2667.856879392745,0.017663647710284343
dilution,793.0,175.90416141235812,475.1475409836066,10.0,20181021,glucose,37,O2,1,157.18892402479673,187.69593790235902,2069.6958597101147,1574.7979194073594,2667.856879392745,0.004920647663578469
dilution,856.0,177.78271028037383,441.696261682243,10.0,20181021,glucose,37,O2,1,157.18892402479673,187.69593790235902,2069.6958597101147,1574.7979194073594,2667.856879392745,0.007198007696409015
dilution,799.0,176.86483103879848,428.38423028785985,10.0,20181021,glucose,37,O2,1,157.18892402479673,187.69593790235902,2069.6958597101147,1574.7979194073594,2667.856879392745,0.006085265017568557
dilution,676.0,205.68047337278105,358.56804733727813,10.0,20181021,glucose,37,O2,1,157.18892402479673,187.69593790235902,2069.6958597101147,1574.7979194073594,2667.856879392745,0.04101839520601512
dilution,659.0,220.3050075872534,425.35963581183614,10.0,20181021,glucose,37,O2,1,157.18892402479673,187.69593790235902,2069.6958597101147,1574.7979194073594,2667.856879392745,0.05874768097859245
dilution,589.0,174.7521222410866,432.6570458404075,10.0,20181021,glucose,37,O2,1,157.18892402479673,187.69593790235902,2069.6958597101147,1574.7979194073594,2667.856879392745,0.0035240334952814905
dilution,676.0,178.72485207100593,440.45414201183434,10.0,20181021,glucose,37,O2,1,157.18892402479673,187.69593790235902,2069.6958597101147,1574.7979194073594,2667.856879392745,0.008340163801994545
dilution,593.0,180.3406408094435,468.5969645868465,10.0,20181021,glucose,37,O2,1,157.18892402479673,187.69593790235902,2069.6958597101147,1574.7979194073594,2667.856879392745,0.010298980395518817
dilution,667.0,184.99550224887557,399.9715142428786,10.0,20181021,glucose,37,O2,1,157.18892402479673,187.69593790235902,2069.6958597101147,1574.7979194073594,2667.856879392745,0.015942057124059897
dilution,729.0,173.6639231824417,575.5020576131687,10.0,20181021,glucose,37,O2,1,157.18892402479673,187.69593790235902,2069.6958597101147,1574.7979194073594,2667.856879392745,0.0022048125337637632
dilution,583.0,178.06346483704974,531.4356775300172,10.0,20181021,glucose,37,O2,1,157.18892402479673,187.69593790235902,2069.6958597101147,1574.7979194073594,2667.856879392745,0.007538365734091647
dilution,784.0,184.09183673469389,466.2270408163265,10.0,20181021,glucose,37,O2,1,157.18892402479673,187.69593790235902,2069.6958597101147,1574.7979194073594,2667.856879392745,0.014846545710924055
dilution,628.0,175.47133757961782,450.0971337579618,10.0,20181021,glucose,37,O2,1,157.18892402479673,187.69593790235902,2069.6958597101147,1574.7979194073594,2667.856879392745,0.004395936427835923
dilution,763.0,190.89121887287024,362.5294888597641,10.0,20181021,glucose,37,O2,1,157.18892402479673,187.69593790235902,2069.6958597101147,1574.7979194073594,2667.856879392745,0.02308941944876882
dilution,816.0,204.81495098039215,406.0257352941176,10.0,20181021,glucose,37,O2,1,157.18892402479673,187.69593790235902,2069.6958597101147,1574.7979194073594,2667.856879392745,0.039969124602781674
dilution,516.0,171.88953488372093,452.42248062015506,10.0,20181021,glucose,37,O2,1,153.30709679981825,186.73917827257196,2069.6958597101147,1574.7979194073594,2667.856879392745,0.004759655404239728
dilution,839.0,189.98688915375448,386.8021454112038,10.0,20181021,glucose,37,O2,1,153.30709679981825,186.73917827257196,2069.6958597101147,1574.7979194073594,2667.856879392745,0.026699032130746526
dilution,750.0,167.13333333333333,434.1573333333333,10.0,20181021,glucose,37,O2,1,153.30709679981825,186.73917827257196,2069.6958597101147,1574.7979194073594,2667.856879392745,-0.0010062756840372906
dilution,616.0,166.31980519480518,402.81006493506493,10.0,20181021,glucose,37,O2,1,153.30709679981825,186.73917827257196,2069.6958597101147,1574.7979194073594,2667.856879392745,-0.00199251378505832
dilution,413.0,180.52058111380146,449.5762711864407,10.0,20181021,glucose,37,O2,1,153.30709679981825,186.73917827257196,2069.6958597101147,1574.7979194073594,2667.856879392745,0.01522305087963161
dilution,461.0,186.3297180043384,492.89154013015184,10.0,20181021,glucose,37,O2,1,153.30709679981825,186.73917827257196,2069.6958597101147,1574.7979194073594,2667.856879392745,0.022265452812845345
dilution,537.0,171.51769087523277,414.4413407821229,10.0,20181021,glucose,37,O2,1,153.30709679981825,186.73917827257196,2069.6958597101147,1574.7979194073594,2667.856879392745,0.004308869854927449
dilution,620.0,181.1467741935484,405.35967741935485,10.0,20181021,glucose,37,O2,1,153.30709679981825,186.73917827257196,2069.6958597101147,1574.7979194073594,2667.856879392745,0.01598218316356154
dilution,765.0,179.15424836601306,536.1372549019608,10.0,20181021,glucose,37,O2,1,153.30709679981825,186.73917827257196,2069.6958597101147,1574.7979194073594,2667.856879392745,0.013566649151500047
dilution,467.0,169.79871520342613,470.59743040685225,10.0,20181021,glucose,37,O2,1,153.30709679981825,186.73917827257196,2069.6958597101147,1574.7979194073594,2667.856879392745,0.0022249600035347786
dilution,463.0,178.80777537796976,464.85097192224623,10.0,20181021,glucose,37,O2,1,153.30709679981825,186.73917827257196,2069.6958597101147,1574.7979194073594,2667.856879392745,0.013146620825987998
dilution,860.0,171.77558139534884,436.2825581395349,10.0,20181021,glucose,37,O2,1,153.30709679981825,186.73917827257196,2069.6958597101147,1574.7979194073594,2667.856879392745,0.004621509879021458
dilution,873.0,213.2164948453608,505.5154639175258,10.0,20181021,glucose,37,O2,1,153.30709679981825,186.73917827257196,2069.6958597101147,1574.7979194073594,2667.856879392745,0.05486022425153343
dilution,389.0,176.3650385604113,495.09511568123395,10.0,20181021,glucose,37,O2,1,153.30709679981825,186.73917827257196,2069.6958597101147,1574.7979194073594,2667.856879392745,0.010185297171465546
dilution,309.0,171.14239482200648,463.06148867313914,10.0,20181021,glucose,37,O2,1,153.30709679981825,186.73917827257196,2069.6958597101147,1574.7979194073594,2667.856879392745,0.0038538994005259102
dilution,565.0,175.50973451327434,480.5646017699115,10.0,20181021,glucose,37,O2,1,153.30709679981825,186.73917827257196,2069.6958597101147,1574.7979194073594,2667.856879392745,0.009148414242289784
dilution,768.0,192.83072916666666,439.15234375,10.0,20181021,glucose,37,O2,1,153.30709679981825,186.73917827257196,2069.6958597101147,1574.7979194073594,2667.856879392745,0.0301466121726815
dilution,480.0,176.38958333333332,399.71875,10.0,20181021,glucose,37,O2,1,153.30709679981825,186.73917827257196,2069.6958597101147,1574.7979194073594,2667.856879392745,0.010215052737487386
dilution,524.0,166.25,401.51335877862596,10.0,20181021,glucose,37,O2,1,153.30709679981825,186.73917827257196,2069.6958597101147,1574.7979194073594,2667.856879392745,-0.002077138445848325
dilution,593.0,181.0741989881956,404.61214165261384,10.0,20181021,glucose,37,O2,1,153.30709679981825,186.73917827257196,2069.6958597101147,1574.7979194073594,2667.856879392745,0.01589420042600332
dilution,759.0,192.12121212121212,475.1699604743083,10.0,20181021,glucose,37,O2,1,153.30709679981825,186.73917827257196,2069.6958597101147,1574.7979194073594,2667.856879392745,0.02928646645625042
dilution,502.0,184.30278884462152,451.300796812749,10.0,20181021,glucose,37,O2,1,153.30709679981825,186.73917827257196,2069.6958597101147,1574.7979194073594,2667.856879392745,0.01980821172835129
dilution,672.0,170.8422619047619,393.4404761904762,10.0,20181021,glucose,37,O2,1,153.30709679981825,186.73917827257196,2069.6958597101147,1574.7979194073594,2667.856879392745,0.0034900490254267343
dilution,444.0,169.1036036036036,442.81756756756755,10.0,20181021,glucose,37,O2,1,153.30709679981825,186.73917827257196,2069.6958597101147,1574.7979194073594,2667.856879392745,0.0013822779723428823
dilution,650.0,167.56615384615384,376.5876923076923,10.0,20181021,glucose,37,O2,1,153.30709679981825,186.73917827257196,2069.6958597101147,1574.7979194073594,2667.856879392745,-0.0004815684730250871
dilution,419.0,171.0143198090692,435.964200477327,10.0,20181021,glucose,37,O2,1,153.30709679981825,186.73917827257196,2069.6958597101147,1574.7979194073594,2667.856879392745,0.00369863438685837
dilution,559.0,174.1932021466905,445.56708407871196,10.0,20181021,glucose,37,O2,1,153.30709679981825,186.73917827257196,2069.6958597101147,1574.7979194073594,2667.856879392745,0.007552385390108364
dilution,581.0,167.76936316695353,348.32702237521517,10.0,20181021,glucose,37,O2,1,153.30709679981825,186.73917827257196,2069.6958597101147,1574.7979194073594,2667.856879392745,-0.00023521832831116407
dilution,703.0,190.19345661450924,393.022759601707,10.0,20181021,glucose,37,O2,1,153.30709679981825,186.73917827257196,2069.6958597101147,1574.7979194073594,2667.856879392745,0.026949453340019146
dilution,349.0,185.98280802292263,497.3266475644699,10.0,20181021,glucose,37,O2,1,153.30709679981825,186.73917827257196,2069.6958597101147,1574.7979194073594,2667.856879392745,0.021844894721375116
dilution,429.0,177.85314685314685,588.9627039627039,10.0,20181021,glucose,37,O2,1,153.30709679981825,186.73917827257196,2069.6958597101147,1574.7979194073594,2667.856879392745,0.011989327084181815
dilution,798.0,184.09774436090225,539.1165413533835,10.0,20181021,glucose,37,O2,1,153.30709679981825,186.73917827257196,2069.6958597101147,1574.7979194073594,2667.856879392745,0.019559636820279898
dilution,922.0,178.4533622559653,415.81019522776575,10.0,20181021,glucose,37,O2,1,153.30709679981825,186.73917827257196,2069.6958597101147,1574.7979194073594,2667.856879392745,0.012716966696193524
dilution,608.0,174.53125,392.0756578947368,10.0,20181021,glucose,37,O2,1,154.91008973927524,186.76927675496745,2069.6958597101147,1574.7979194073594,2667.856879392745,0.006018895667288125
dilution,673.0,172.75780089153045,373.8707280832095,10.0,20181021,glucose,37,O2,1,154.91008973927524,186.76927675496745,2069.6958597101147,1574.7979194073594,2667.856879392745,0.003868947806653746
dilution,616.0,182.25162337662337,418.387987012987,10.0,20181021,glucose,37,O2,1,154.91008973927524,186.76927675496745,2069.6958597101147,1574.7979194073594,2667.856879392745,0.015378284749895695
dilution,417.0,185.22062350119904,353.6450839328537,10.0,20181021,glucose,37,O2,1,154.91008973927524,186.76927675496745,2069.6958597101147,1574.7979194073594,2667.856879392745,0.018977596078069772
dilution,416.0,183.2716346153846,366.3918269230769,10.0,20181021,glucose,37,O2,1,154.91008973927524,186.76927675496745,2069.6958597101147,1574.7979194073594,2667.856879392745,0.01661484179014268
dilution,669.0,174.32436472346785,528.4484304932736,10.0,20181021,glucose,37,O2,1,154.91008973927524,186.76927675496745,2069.6958597101147,1574.7979194073594,2667.856879392745,0.005768089170753871
dilution,701.0,180.9700427960057,439.7332382310984,10.0,20181021,glucose,37,O2,1,154.91008973927524,186.76927675496745,2069.6958597101147,1574.7979194073594,2667.856879392745,0.013824627859280271
dilution,699.0,183.52646638054364,582.898426323319,10.0,20181021,glucose,37,O2,1,154.91008973927524,186.76927675496745,2069.6958597101147,1574.7979194073594,2667.856879392745,0.016923773693352538
dilution,768.0,176.92578125,476.7018229166667,10.0,20181021,glucose,37,O2,1,154.91008973927524,186.76927675496745,2069.6958597101147,1574.7979194073594,2667.856879392745,0.008921779834402671
dilution,313.0,192.69009584664536,283.1884984025559,10.0,20181021,glucose,37,O2,1,154.91008973927524,186.76927675496745,2069.6958597101147,1574.7979194073594,2667.856879392745,0.028032818476314142
dilution,459.0,168.86056644880173,426.5468409586057,10.0,20181021,glucose,37,O2,1,154.91008973927524,186.76927675496745,2069.6958597101147,1574.7979194073594,2667.856879392745,-0.0008556596334582498
dilution,253.0,179.300395256917,223.42687747035572,10.0,20181021,glucose,37,O2,1,154.91008973927524,186.76927675496745,2069.6958597101147,1574.7979194073594,2667.856879392745,0.011800518378193984
dilution,856.0,183.85046728971963,444.17056074766356,10.0,20181021,glucose,37,O2,1,154.91008973927524,186.76927675496745,2069.6958597101147,1574.7979194073594,2667.856879392745,0.017316559174593474
dilution,702.0,172.8133903133903,483.7037037037037,7.0,20181021,glucose,37,O2,1,152.19634877739293,184.98204609241097,2069.6958597101147,1574.7979194073594,2667.856879392745,0.007226200013938309
dilution,666.0,171.25225225225225,431.71771771771773,7.0,20181021,glucose,37,O2,1,152.19634877739293,184.98204609241097,2069.6958597101147,1574.7979194073594,2667.856879392745,0.005333636298030423
dilution,570.0,166.8859649122807,379.38947368421054,7.0,20181021,glucose,37,O2,1,152.19634877739293,184.98204609241097,2069.6958597101147,1574.7979194073594,2667.856879392745,4.039721907663597e-05
dilution,683.0,174.32064421669108,458.8228404099561,7.0,20181021,glucose,37,O2,1,152.19634877739293,184.98204609241097,2069.6958597101147,1574.7979194073594,2667.856879392745,0.009053440101831683
dilution,524.0,185.99236641221373,497.7748091603053,7.0,20181021,glucose,37,O2,1,152.19634877739293,184.98204609241097,2069.6958597101147,1574.7979194073594,2667.856879392745,0.023203039345667878
dilution,491.0,182.34623217922606,494.5682281059063,7.0,20181021,glucose,37,O2,1,152.19634877739293,184.98204609241097,2069.6958597101147,1574.7979194073594,2667.856879392745,0.018782840053587546
dilution,593.0,172.99662731871837,467.43338954468805,7.0,20181021,glucose,37,O2,1,152.19634877739293,184.98204609241097,2069.6958597101147,1574.7979194073594,2667.856879392745,0.007448337771211818
dilution,433.0,175.73441108545035,396.35796766743647,7.0,20181021,glucose,37,O2,1,152.19634877739293,184.98204609241097,2069.6958597101147,1574.7979194073594,2667.856879392745,0.010767346094627723
dilution,464.0,182.00215517241378,492.8943965517241,7.0,20181021,glucose,37,O2,1,152.19634877739293,184.98204609241097,2069.6958597101147,1574.7979194073594,2667.856879392745,0.018365716370050928
dilution,405.0,175.0641975308642,415.77037037037036,7.0,20181021,glucose,37,O2,1,152.19634877739293,184.98204609241097,2069.6958597101147,1574.7979194073594,2667.856879392745,0.00995484790058924
dilution,567.0,184.81128747795415,491.5379188712522,7.0,20181021,glucose,37,O2,1,152.19634877739293,184.98204609241097,2069.6958597101147,1574.7979194073594,2667.856879392745,0.021771220346281404
dilution,701.0,175.84593437945793,582.6733238231099,7.0,20181021,glucose,37,O2,1,152.19634877739293,184.98204609241097,2069.6958597101147,1574.7979194073594,2667.856879392745,0.010902545501375524
dilution,534.0,208.4868913857678,415.0486891385768,7.0,20181021,glucose,37,O2,1,152.19634877739293,184.98204609241097,2069.6958597101147,1574.7979194073594,2667.856879392745,0.050473094974506666
dilution,582.0,220.53436426116838,456.5343642611684,7.0,20181021,glucose,37,O2,1,152.19634877739293,184.98204609241097,2069.6958597101147,1574.7979194073594,2667.856879392745,0.06507821581548226
dilution,419.0,169.08830548926014,402.1288782816229,7.0,20181021,glucose,37,O2,1,152.19634877739293,184.98204609241097,2069.6958597101147,1574.7979194073594,2667.856879392745,0.002710289120260839
dilution,395.0,171.94177215189873,379.14683544303796,7.0,20181021,glucose,37,O2,1,152.19634877739293,184.98204609241097,2069.6958597101147,1574.7979194073594,2667.856879392745,0.006169539525267149
dilution,655.0,192.69770992366412,521.3648854961832,7.0,20181021,glucose,37,O2,1,152.19634877739293,184.98204609241097,2069.6958597101147,1574.7979194073594,2667.856879392745,0.031331910294607725
dilution,588.0,172.2874149659864,375.5,7.0,20181021,glucose,37,O2,1,152.19634877739293,184.98204609241097,2069.6958597101147,1574.7979194073594,2667.856879392745,0.006588561432996258
dilution,713.0,175.01122019635343,419.0953716690042,7.0,20181021,glucose,37,O2,1,152.19634877739293,184.98204609241097,2069.6958597101147,1574.7979194073594,2667.856879392745,0.009890623612195755
dilution,790.0,144.51898734177215,474.64430379746835,7.0,20181021,glucose,37,O2,1,152.1505581439319,185.624511608213,2069.6958597101147,1574.7979194073594,2667.856879392745,-0.027019521147309006
dilution,340.0,174.15588235294118,531.6823529411764,7.0,20181021,glucose,37,O2,1,152.1505581439319,185.624511608213,2069.6958597101147,1574.7979194073594,2667.856879392745,0.00890921158080164
dilution,651.0,173.25652841781874,469.55760368663596,7.0,20181021,glucose,37,O2,1,152.1505581439319,185.624511608213,2069.6958597101147,1574.7979194073594,2667.856879392745,0.00781892708403465
dilution,769.0,170.80104031209362,406.9557867360208,7.0,20181021,glucose,37,O2,1,152.1505581439319,185.624511608213,2069.6958597101147,1574.7979194073594,2667.856879392745,0.004842145075176945
dilution,919.0,188.87486398258977,478.1403699673558,7.0,20181021,glucose,37,O2,1,152.1505581439319,185.624511608213,2069.6958597101147,1574.7979194073594,2667.856879392745,0.026752995715486366
dilution,673.0,148.1664190193165,444.6210995542348,7.0,20181021,glucose,37,O2,1,154.23670961490618,186.75604468828337,2069.6958597101147,1574.7979194073594,2667.856879392745,-0.025126785108854046
dilution,768.0,168.72395833333334,394.0768229166667,7.0,20181021,glucose,37,O2,1,154.23670961490618,186.75604468828337,2069.6958597101147,1574.7979194073594,2667.856879392745,-0.00020493228714025012
dilution,455.0,193.27032967032966,527.1164835164835,7.0,20181021,glucose,37,O2,1,154.23670961490618,186.75604468828337,2069.6958597101147,1574.7979194073594,2667.856879392745,0.029552571489133685
dilution,390.0,191.8846153846154,546.8128205128205,7.0,20181021,glucose,37,O2,1,154.23670961490618,186.75604468828337,2069.6958597101147,1574.7979194073594,2667.856879392745,0.027872673571683493
dilution,641.0,181.60530421216848,476.26053042121686,7.0,20181021,glucose,37,O2,1,154.23670961490618,186.75604468828337,2069.6958597101147,1574.7979194073594,2667.856879392745,0.01541109068303261
dilution,667.0,180.4257871064468,478.97001499250376,7.0,20181021,glucose,37,O2,1,154.23670961490618,186.75604468828337,2069.6958597101147,1574.7979194073594,2667.856879392745,0.01398116508442526
dilution,559.0,176.087656529517,592.8050089445438,7.0,20181021,glucose,37,O2,1,154.23670961490618,186.75604468828337,2069.6958597101147,1574.7979194073594,2667.856879392745,0.008722060377963413
dilution,546.0,166.1849816849817,501.9267399267399,7.0,20181021,glucose,37,O2,1,154.23670961490618,186.75604468828337,2069.6958597101147,1574.7979194073594,2667.856879392745,-0.0032829272446809224
dilution,578.0,177.1332179930796,442.07785467128025,7.0,20181021,glucose,37,O2,1,154.23670961490618,186.75604468828337,2069.6958597101147,1574.7979194073594,2667.856879392745,0.009989591890997941
dilution,552.0,178.2644927536232,502.2355072463768,7.0,20181021,glucose,37,O2,1,154.23670961490618,186.75604468828337,2069.6958597101147,1574.7979194073594,2667.856879392745,0.011361033416782284
dilution,670.0,183.4955223880597,471.9955223880597,7.0,20181021,glucose,37,O2,1,154.23670961490618,186.75604468828337,2069.6958597101147,1574.7979194073594,2667.856879392745,0.017702597388232957
dilution,694.0,173.60518731988472,457.86455331412105,7.0,20181021,glucose,37,O2,1,154.23670961490618,186.75604468828337,2069.6958597101147,1574.7979194073594,2667.856879392745,0.005712569245203745
dilution,664.0,179.7093373493976,537.9397590361446,7.0,20181021,glucose,37,O2,1,154.23670961490618,186.75604468828337,2069.6958597101147,1574.7979194073594,2667.856879392745,0.013112614859294075
dilution,582.0,170.01030927835052,368.61683848797253,7.0,20181021,glucose,37,O2,1,154.23670961490618,186.75604468828337,2069.6958597101147,1574.7979194073594,2667.856879392745,0.0013545077041495675
dilution,781.0,183.08834827144688,459.20102432778486,7.0,20181021,glucose,37,O2,1,154.23670961490618,186.75604468828337,2069.6958597101147,1574.7979194073594,2667.856879392745,0.017208981238360527
dilution,538.0,167.80297397769516,382.12267657992567,7.0,20181021,glucose,37,O2,1,154.23670961490618,186.75604468828337,2069.6958597101147,1574.7979194073594,2667.856879392745,-0.0013214392878913466
dilution,579.0,191.67012089810018,461.2245250431779,7.0,20181021,glucose,37,O2,1,154.23670961490618,186.75604468828337,2069.6958597101147,1574.7979194073594,2667.856879392745,0.027612642449166985
dilution,522.0,173.17816091954023,343.1168582375479,7.0,20181021,glucose,37,O2,1,154.23670961490618,186.75604468828337,2069.6958597101147,1574.7979194073594,2667.856879392745,0.005194886222065111
dilution,923.0,171.2296858071506,358.18418201516795,7.0,20181021,glucose,37,O2,1,154.23670961490618,186.75604468828337,2069.6958597101147,1574.7979194073594,2667.856879392745,0.002832754780359083
dilution,477.0,166.69182389937106,347.35849056603774,7.0,20181021,glucose,37,O2,1,154.23670961490618,186.75604468828337,2069.6958597101147,1574.7979194073594,2667.856879392745,-0.0026684837124128988
dilution,459.0,169.29193899782135,391.8954248366013,7.0,20181021,glucose,37,O2,1,154.23670961490618,186.75604468828337,2069.6958597101147,1574.7979194073594,2667.856879392745,0.000483629233269821
dilution,574.0,202.03135888501743,489.35191637630663,7.0,20181021,glucose,37,O2,1,154.23670961490618,186.75604468828337,2069.6958597101147,1574.7979194073594,2667.856879392745,0.04017354500741419
dilution,609.0,199.39080459770116,503.5451559934319,7.0,20181021,glucose,37,O2,1,154.23670961490618,186.75604468828337,2069.6958597101147,1574.7979194073594,2667.856879392745,0.036972407735534014
dilution,615.0,176.10081300813007,572.7349593495935,7.0,20181021,glucose,37,O2,1,154.23670961490618,186.75604468828337,2069.6958597101147,1574.7979194073594,2667.856879392745,0.008738009943650166
dilution,646.0,174.38544891640868,373.1470588235294,7.0,20181021,glucose,37,O2,1,154.23670961490618,186.75604468828337,2069.6958597101147,1574.7979194073594,2667.856879392745,0.006658478401643826
dilution,722.0,180.74653739612188,445.9764542936288,7.0,20181021,glucose,37,O2,1,154.23670961490618,186.75604468828337,2069.6958597101147,1574.7979194073594,2667.856879392745,0.014370009847881665
dilution,759.0,179.49143610013175,506.27272727272725,7.0,20181021,glucose,37,O2,1,152.22705768587795,185.6658884649539,2069.6958597101147,1574.7979194073594,2667.856879392745,0.015284749668434244
dilution,633.0,178.3570300157978,497.2053712480253,7.0,20181021,glucose,37,O2,1,152.22705768587795,185.6658884649539,2069.6958597101147,1574.7979194073594,2667.856879392745,0.01390951204675298
dilution,581.0,181.14802065404476,489.9328743545611,7.0,20181021,glucose,37,O2,1,152.22705768587795,185.6658884649539,2069.6958597101147,1574.7979194073594,2667.856879392745,0.017293022925690994
dilution,471.0,167.0148619957537,450.45010615711254,7.0,20181021,glucose,37,O2,1,152.22705768587795,185.6658884649539,2069.6958597101147,1574.7979194073594,2667.856879392745,0.0001594304948254673
dilution,587.0,178.3236797274276,514.6439522998296,7.0,20181021,glucose,37,O2,1,152.22705768587795,185.6658884649539,2069.6958597101147,1574.7979194073594,2667.856879392745,0.013869081576664706
dilution,721.0,169.41608876560332,471.47850208044383,7.0,20181021,glucose,37,O2,1,152.22705768587795,185.6658884649539,2069.6958597101147,1574.7979194073594,2667.856879392745,0.003070431623688602
dilution,645.0,198.4,521.9720930232559,7.0,20181021,glucose,37,O2,1,152.22705768587795,185.6658884649539,2069.6958597101147,1574.7979194073594,2667.856879392745,0.038207553773747654
dilution,885.0,206.2225988700565,408.2146892655367,7.0,20181021,glucose,37,O2,1,152.22705768587795,185.6658884649539,2069.6958597101147,1574.7979194073594,2667.856879392745,0.04769087056302536
dilution,729.0,167.29080932784638,419.34705075445817,7.0,20181021,glucose,37,O2,1,152.22705768587795,185.6658884649539,2069.6958597101147,1574.7979194073594,2667.856879392745,0.0004939607463263873
dilution,701.0,178.72610556348073,551.9472182596292,7.0,20181021,glucose,37,O2,1,152.22705768587795,185.6658884649539,2069.6958597101147,1574.7979194073594,2667.856879392745,0.01435694139804582
dilution,570.0,168.99824561403508,418.4824561403509,7.0,20181021,glucose,37,O2,1,152.22705768587795,185.6658884649539,2069.6958597101147,1574.7979194073594,2667.856879392745,0.002563881429772915
dilution,592.0,176.8277027027027,468.93918918918916,7.0,20181021,glucose,37,O2,1,152.22705768587795,185.6658884649539,2069.6958597101147,1574.7979194073594,2667.856879392745,0.012055512420095553
dilution,475.0,202.82526315789474,431.6484210526316,7.0,20181021,glucose,37,O2,1,152.22705768587795,185.6658884649539,2069.6958597101147,1574.7979194073594,2667.856879392745,0.04357228908733688
