parameter,value,well_id,carbon,strain
max df,19.997699571530372,27,glucose,delta
lag time stderr,12.736312940215623,27,glucose,delta
lag time,458.1643926498335,27,glucose,delta
max y stderr,0.00065269404107697,27,glucose,delta
max y std,0.0065269404107697,27,glucose,delta
max y,0.26205872079013975,27,glucose,delta
inverse max df stderr,0.0006663399902959871,27,glucose,delta
lag time std,127.36312940215623,27,glucose,delta
inverse max df,0.035867165891644535,27,glucose,delta
time of max df stderr,12.740453838070286,27,glucose,delta
time of max df std,127.40453838070286,27,glucose,delta
time of max df,458.2266666666666,27,glucose,delta
max df stderr,0.3705797426295403,27,glucose,delta
max df std,3.705797426295403,27,glucose,delta
inverse max df std,0.006663399902959871,27,glucose,delta
lag time,282.72662759210493,28,glucose,delta
max y stderr,0.00015569813372912094,28,glucose,delta
max y std,0.0015569813372912093,28,glucose,delta
max y,0.24100747986378504,28,glucose,delta
inverse max df stderr,0.05630296652589506,28,glucose,delta
time of max df std,6.052065763026704,28,glucose,delta
inverse max df,108.10931658781854,28,glucose,delta
time of max df stderr,0.6052065763026704,28,glucose,delta
time of max df,497.2166666666668,28,glucose,delta
max df stderr,3.3354776657608967e-06,28,glucose,delta
lag time std,2.0015583690031136,28,glucose,delta
inverse max df std,0.5630296652589506,28,glucose,delta
max df std,3.3354776657608966e-05,28,glucose,delta
lag time stderr,0.20015583690031136,28,glucose,delta
max df,0.0064117134540333095,28,glucose,delta
lag time stderr,0.18422784984773902,29,glucose,delta
lag time,287.8438599325229,29,glucose,delta
max y stderr,0.0001401381215434878,29,glucose,delta
max y std,0.001401381215434878,29,glucose,delta
max y,0.2253106546678989,29,glucose,delta
inverse max df stderr,0.057980036981790814,29,glucose,delta
inverse max df std,0.5798003698179082,29,glucose,delta
lag time std,1.8422784984773901,29,glucose,delta
time of max df stderr,0.5697157185825226,29,glucose,delta
time of max df std,5.697157185825226,29,glucose,delta
time of max df,501.4866666666668,29,glucose,delta
max df stderr,3.3808755052308966e-06,29,glucose,delta
max df std,3.3808755052308964e-05,29,glucose,delta
max df,0.006359619163092406,29,glucose,delta
inverse max df,108.9950144388878,29,glucose,delta
lag time stderr,0.1346647103865174,30,glucose,delta
lag time std,1.346647103865174,30,glucose,delta
lag time,282.827332973463,30,glucose,delta
max y stderr,0.00010844438206659075,30,glucose,delta
max y std,0.0010844438206659074,30,glucose,delta
max y,0.2157537781920361,30,glucose,delta
time of max df stderr,0.49551891992132857,30,glucose,delta
inverse max df std,0.4804641819203201,30,glucose,delta
time of max df std,4.955189199213286,30,glucose,delta
time of max df,494.9766666666668,30,glucose,delta
max df stderr,2.715551993935592e-06,30,glucose,delta
max df,0.0062578306421397474,30,glucose,delta
inverse max df stderr,0.04804641819203201,30,glucose,delta
max df std,2.715551993935592e-05,30,glucose,delta
inverse max df,110.76685632116816,30,glucose,delta
inverse max df,112.52901976068365,31,glucose,delta
max df stderr,3.404701303629691e-06,31,glucose,delta
time of max df,488.1866666666668,31,glucose,delta
time of max df std,7.208300770639362,31,glucose,delta
time of max df stderr,0.7208300770639362,31,glucose,delta
inverse max df std,0.6221992606168589,31,glucose,delta
inverse max df stderr,0.062219926061685894,31,glucose,delta
max y,0.21009719415432354,31,glucose,delta
max y std,0.0012969280916630172,31,glucose,delta
max y stderr,0.00012969280916630172,31,glucose,delta
lag time,292.67997065064753,31,glucose,delta
lag time std,1.860423042459047,31,glucose,delta
lag time stderr,0.1860423042459047,31,glucose,delta
max df,0.006159907599623947,31,glucose,delta
max df std,3.404701303629691e-05,31,glucose,delta
max df,0.0061149092581222805,32,glucose,delta
max df std,2.2478577555949254e-05,32,glucose,delta
max df stderr,2.2478577555949253e-06,32,glucose,delta
time of max df,489.7266666666668,32,glucose,delta
time of max df std,5.301546944053216,32,glucose,delta
time of max df stderr,0.5301546944053216,32,glucose,delta
inverse max df,113.35516469851906,32,glucose,delta
inverse max df std,0.4166466316622693,32,glucose,delta
inverse max df stderr,0.041664663166226926,32,glucose,delta
max y,0.21792155582475245,32,glucose,delta
max y std,0.0010340917184390066,32,glucose,delta
max y stderr,0.00010340917184390067,32,glucose,delta
lag time stderr,0.11466128535203483,32,glucose,delta
lag time std,1.1466128535203484,32,glucose,delta
lag time,272.3372125745176,32,glucose,delta
lag time stderr,0.21877438810603764,33,glucose,delta
max df,0.0061056333080323185,33,glucose,delta
max df std,5.04254076286615e-05,33,glucose,delta
max df stderr,5.04254076286615e-06,33,glucose,delta
time of max df,533.0566666666666,33,glucose,delta
time of max df std,7.52980079417776,33,glucose,delta
time of max df stderr,0.752980079417776,33,glucose,delta
inverse max df,113.53359641445977,33,glucose,delta
inverse max df stderr,0.09386503375819939,33,glucose,delta
max y,0.23779142055106603,33,glucose,delta
max y std,0.0017642715262353747,33,glucose,delta
max y stderr,0.00017642715262353748,33,glucose,delta
lag time,288.9234130280922,33,glucose,delta
lag time std,2.1877438810603764,33,glucose,delta
inverse max df std,0.9386503375819939,33,glucose,delta
lag time std,1.2119694638715977,34,glucose,delta
max df stderr,2.109749153236548e-06,34,glucose,delta
time of max df,491.26666666666677,34,glucose,delta
time of max df std,5.2848841046895245,34,glucose,delta
time of max df stderr,0.5284884104689525,34,glucose,delta
lag time stderr,0.12119694638715976,34,glucose,delta
inverse max df std,0.35693732881098866,34,glucose,delta
inverse max df,108.35278648188633,34,glucose,delta
inverse max df stderr,0.035693732881098866,34,glucose,delta
max y,0.2663249529045382,34,glucose,delta
max y std,0.0011341623822021256,34,glucose,delta
max y stderr,0.00011341623822021256,34,glucose,delta
lag time,280.87404572049735,34,glucose,delta
max df,0.00639720244822329,34,glucose,delta
max df std,2.109749153236548e-05,34,glucose,delta
time of max df stderr,0.6671701432168535,39,glucose,delta
max df std,4.3637413134524864e-05,39,glucose,delta
max df stderr,4.363741313452486e-06,39,glucose,delta
time of max df,506.3866666666667,39,glucose,delta
time of max df std,6.671701432168535,39,glucose,delta
lag time,286.3887175688165,39,glucose,delta
inverse max df std,0.7307617477409939,39,glucose,delta
inverse max df stderr,0.07307617477409939,39,glucose,delta
max y,0.22665694845146858,39,glucose,delta
max y std,0.002071692437087497,39,glucose,delta
max y stderr,0.00020716924370874968,39,glucose,delta
lag time std,2.2924946120175127,39,glucose,delta
inverse max df,107.77935483625464,39,glucose,delta
max df,0.006431464255978154,39,glucose,delta
lag time stderr,0.22924946120175127,39,glucose,delta
lag time,280.25141992902576,40,glucose,delta
lag time stderr,0.17121666301300656,40,glucose,delta
lag time std,1.7121666301300655,40,glucose,delta
max df,0.00651935255332829,40,glucose,delta
max df std,3.978249370280337e-05,40,glucose,delta
max df stderr,3.978249370280337e-06,40,glucose,delta
time of max df,514.2966666666667,40,glucose,delta
max y stderr,0.0001611065944355212,40,glucose,delta
time of max df stderr,0.6346109044130853,40,glucose,delta
inverse max df,106.32543963673787,40,glucose,delta
inverse max df std,0.649698626541862,40,glucose,delta
inverse max df stderr,0.0649698626541862,40,glucose,delta
max y,0.21248828968011627,40,glucose,delta
max y std,0.0016110659443552122,40,glucose,delta
time of max df std,6.346109044130853,40,glucose,delta
lag time stderr,0.13879049069994295,41,glucose,delta
lag time std,1.3879049069994296,41,glucose,delta
lag time,287.11567886467344,41,glucose,delta
max y std,0.0010885382614273114,41,glucose,delta
max y,0.21078567401373074,41,glucose,delta
inverse max df stderr,0.046006604682494796,41,glucose,delta
max y stderr,0.00010885382614273114,41,glucose,delta
inverse max df,109.42917579988558,41,glucose,delta
max df,0.0063343200969580085,41,glucose,delta
max df std,2.6620493286481997e-05,41,glucose,delta
max df stderr,2.6620493286482e-06,41,glucose,delta
inverse max df std,0.46006604682494795,41,glucose,delta
time of max df std,5.844476024418271,41,glucose,delta
time of max df stderr,0.5844476024418271,41,glucose,delta
time of max df,498.0566666666668,41,glucose,delta
lag time std,1.1957153796689768,42,glucose,delta
lag time,286.9513928203277,42,glucose,delta
max y stderr,9.829809843771044e-05,42,glucose,delta
max y std,0.0009829809843771044,42,glucose,delta
max y,0.2084019930127769,42,glucose,delta
inverse max df stderr,0.04492657759152566,42,glucose,delta
inverse max df,111.08320700913939,42,glucose,delta
time of max df std,4.490924181056723,42,glucose,delta
lag time stderr,0.11957153796689768,42,glucose,delta
max df stderr,2.5201454678254464e-06,42,glucose,delta
max df std,2.5201454678254463e-05,42,glucose,delta
max df,0.006239993615277526,42,glucose,delta
time of max df stderr,0.4490924181056723,42,glucose,delta
time of max df,494.6266666666668,42,glucose,delta
inverse max df std,0.44926577591525657,42,glucose,delta
inverse max df,109.54057942959712,43,glucose,delta
lag time stderr,0.1328965100645397,43,glucose,delta
max y stderr,0.00010316649093797038,43,glucose,delta
max y std,0.0010316649093797038,43,glucose,delta
max y,0.20601820115867142,43,glucose,delta
inverse max df stderr,0.0403447831447089,43,glucose,delta
inverse max df std,0.403447831447089,43,glucose,delta
lag time std,1.328965100645397,43,glucose,delta
lag time,284.84851824216213,43,glucose,delta
time of max df std,4.609381737283212,43,glucose,delta
time of max df,488.6066666666668,43,glucose,delta
max df stderr,2.3319221471586845e-06,43,glucose,delta
