time_min,temp_C,well_id,od_600nm,strain,carbon,date,run_number,blank_val,od_sub
881.1666666666665,27.0,1,0.078,blank,blank,20190304,1,0.07729687499999997,0.0007031250000000266
888.1666666666665,27.1,1,0.078,blank,blank,20190304,1,0.07729687499999996,0.0007031250000000405
895.1666666666665,27.0,1,0.078,blank,blank,20190304,1,0.07718749999999996,0.0008125000000000354
902.1666666666665,27.0,1,0.078,blank,blank,20190304,1,0.07729687499999997,0.0007031250000000266
909.1666666666665,27.1,1,0.078,blank,blank,20190304,1,0.07732812499999997,0.0006718750000000301
916.1666666666665,27.1,1,0.078,blank,blank,20190304,1,0.07729687499999997,0.0007031250000000266
923.1666666666665,27.0,1,0.078,blank,blank,20190304,1,0.07724999999999997,0.0007500000000000284
930.1666666666665,27.1,1,0.078,blank,blank,20190304,1,0.07732812499999997,0.0006718750000000301
937.1666666666665,27.1,1,0.078,blank,blank,20190304,1,0.07735937499999997,0.0006406250000000335
944.1666666666665,27.0,1,0.078,blank,blank,20190304,1,0.07726562499999996,0.0007343750000000371
951.1666666666665,27.0,1,0.078,blank,blank,20190304,1,0.07724999999999997,0.0007500000000000284
958.1666666666665,27.1,1,0.078,blank,blank,20190304,1,0.07731249999999996,0.0006875000000000353
965.1666666666665,27.0,1,0.078,blank,blank,20190304,1,0.07724999999999997,0.0007500000000000284
972.1666666666665,27.0,1,0.078,blank,blank,20190304,1,0.07723437499999997,0.0007656250000000336
979.1666666666665,27.0,1,0.078,blank,blank,20190304,1,0.07726562499999996,0.0007343750000000371
986.1666666666665,27.1,1,0.078,blank,blank,20190304,1,0.07723437499999997,0.0007656250000000336
993.1666666666665,27.0,1,0.078,blank,blank,20190304,1,0.07726562499999996,0.0007343750000000371
1000.1666666666665,27.1,1,0.078,blank,blank,20190304,1,0.07723437499999997,0.0007656250000000336
1007.1666666666665,27.0,1,0.078,blank,blank,20190304,1,0.07724999999999997,0.0007500000000000284
1014.1666666666665,27.0,1,0.078,blank,blank,20190304,1,0.07728124999999997,0.0007187500000000319
1021.1666666666665,27.1,1,0.078,blank,blank,20190304,1,0.07729687499999997,0.0007031250000000266
1028.1666666666667,27.1,1,0.078,blank,blank,20190304,1,0.07728124999999995,0.0007187500000000457
1035.1666666666667,27.1,1,0.078,blank,blank,20190304,1,0.07731249999999996,0.0006875000000000353
1042.1666666666667,27.0,1,0.078,blank,blank,20190304,1,0.07723437499999997,0.0007656250000000336
1049.1666666666667,27.1,1,0.078,blank,blank,20190304,1,0.07723437499999997,0.0007656250000000336
1056.1666666666667,27.0,1,0.078,blank,blank,20190304,1,0.07731249999999996,0.0006875000000000353
1063.1666666666667,27.1,1,0.078,blank,blank,20190304,1,0.07724999999999996,0.0007500000000000423
1070.1666666666667,27.1,1,0.078,blank,blank,20190304,1,0.07728124999999997,0.0007187500000000319
1077.1666666666667,27.0,1,0.078,blank,blank,20190304,1,0.07728124999999997,0.0007187500000000319
1084.1666666666667,27.0,1,0.078,blank,blank,20190304,1,0.07734374999999996,0.0006562500000000387
1091.1666666666667,27.1,1,0.078,blank,blank,20190304,1,0.07721874999999996,0.0007812500000000389
1098.1666666666667,27.1,1,0.078,blank,blank,20190304,1,0.07724999999999996,0.0007500000000000423
1105.1666666666667,27.0,1,0.078,blank,blank,20190304,1,0.07729687499999997,0.0007031250000000266
1112.1666666666667,27.1,1,0.078,blank,blank,20190304,1,0.07729687499999996,0.0007031250000000405
1119.1666666666667,27.1,1,0.078,blank,blank,20190304,1,0.07728124999999997,0.0007187500000000319
1126.1666666666667,27.0,1,0.078,blank,blank,20190304,1,0.07728124999999997,0.0007187500000000319
1133.1666666666667,27.0,1,0.078,blank,blank,20190304,1,0.07728124999999997,0.0007187500000000319
1140.1666666666667,27.0,1,0.078,blank,blank,20190304,1,0.07732812499999997,0.0006718750000000301
1147.1666666666667,27.1,1,0.078,blank,blank,20190304,1,0.07734374999999996,0.0006562500000000387
1154.1666666666667,27.1,1,0.078,blank,blank,20190304,1,0.07726562499999996,0.0007343750000000371
1161.1666666666667,27.0,1,0.078,blank,blank,20190304,1,0.07734374999999996,0.0006562500000000387
1168.1666666666667,27.1,1,0.078,blank,blank,20190304,1,0.07734374999999996,0.0006562500000000387
1175.1666666666667,27.0,1,0.078,blank,blank,20190304,1,0.07729687499999996,0.0007031250000000405
1182.1666666666667,27.1,1,0.078,blank,blank,20190304,1,0.07724999999999997,0.0007500000000000284
1189.1666666666667,27.1,1,0.078,blank,blank,20190304,1,0.07735937499999997,0.0006406250000000335
1196.1666666666667,27.1,1,0.078,blank,blank,20190304,1,0.07731249999999996,0.0006875000000000353
1203.1666666666667,27.0,1,0.078,blank,blank,20190304,1,0.07726562499999996,0.0007343750000000371
1210.1666666666667,27.1,1,0.078,blank,blank,20190304,1,0.07729687499999996,0.0007031250000000405
1217.1666666666667,27.0,1,0.078,blank,blank,20190304,1,0.07726562499999996,0.0007343750000000371
1224.1666666666667,27.1,1,0.078,blank,blank,20190304,1,0.07721874999999996,0.0007812500000000389
1231.1666666666667,27.1,1,0.078,blank,blank,20190304,1,0.07732812499999996,0.000671875000000044
1238.1666666666667,27.1,1,0.078,blank,blank,20190304,1,0.07732812499999996,0.000671875000000044
1245.1666666666667,27.1,1,0.078,blank,blank,20190304,1,0.07729687499999996,0.0007031250000000405
1252.1666666666667,27.1,1,0.078,blank,blank,20190304,1,0.07729687499999996,0.0007031250000000405
1259.1666666666667,27.1,1,0.078,blank,blank,20190304,1,0.07731249999999996,0.0006875000000000353
1266.1666666666667,27.1,1,0.078,blank,blank,20190304,1,0.07726562499999996,0.0007343750000000371
1273.1666666666667,27.1,1,0.078,blank,blank,20190304,1,0.07731249999999995,0.0006875000000000492
1280.1666666666667,27.1,1,0.078,blank,blank,20190304,1,0.07724999999999996,0.0007500000000000423
1287.1666666666667,27.1,1,0.078,blank,blank,20190304,1,0.07732812499999996,0.000671875000000044
1294.1666666666667,27.1,1,0.078,blank,blank,20190304,1,0.07726562499999995,0.000734375000000051
1301.1666666666667,27.0,1,0.078,blank,blank,20190304,1,0.07726562499999996,0.0007343750000000371
1308.1666666666667,27.1,1,0.078,blank,blank,20190304,1,0.07735937499999995,0.0006406250000000474
1315.1666666666667,27.1,1,0.078,blank,blank,20190304,1,0.07734374999999996,0.0006562500000000387
1322.1666666666667,27.1,1,0.078,blank,blank,20190304,1,0.07728124999999995,0.0007187500000000457
1329.1666666666667,27.0,1,0.078,blank,blank,20190304,1,0.07729687499999995,0.0007031250000000544
1336.1666666666667,27.1,1,0.078,blank,blank,20190304,1,0.07739062499999996,0.000609375000000037
1343.1666666666667,27.1,1,0.078,blank,blank,20190304,1,0.07726562499999996,0.0007343750000000371
1350.1666666666667,27.1,1,0.078,blank,blank,20190304,1,0.07729687499999996,0.0007031250000000405
1357.1666666666667,27.1,1,0.078,blank,blank,20190304,1,0.07723437499999995,0.0007656250000000475
1364.1666666666667,27.1,1,0.078,blank,blank,20190304,1,0.07728124999999995,0.0007187500000000457
1371.1666666666667,27.1,1,0.078,blank,blank,20190304,1,0.07729687499999996,0.0007031250000000405
1378.166666666667,27.1,1,0.078,blank,blank,20190304,1,0.07720312499999996,0.0007968750000000441
1385.166666666667,27.1,1,0.078,blank,blank,20190304,1,0.07721874999999996,0.0007812500000000389
1392.166666666667,27.0,1,0.078,blank,blank,20190304,1,0.07726562499999995,0.000734375000000051
1399.166666666667,27.0,1,0.078,blank,blank,20190304,1,0.07729687499999996,0.0007031250000000405
1406.166666666667,27.1,1,0.078,blank,blank,20190304,1,0.07723437499999997,0.0007656250000000336
1413.166666666667,27.0,1,0.078,blank,blank,20190304,1,0.07728124999999995,0.0007187500000000457
1420.166666666667,27.0,1,0.078,blank,blank,20190304,1,0.07734374999999998,0.0006562500000000249
1427.166666666667,27.0,1,0.078,blank,blank,20190304,1,0.07724999999999996,0.0007500000000000423
1434.166666666667,27.1,1,0.078,blank,blank,20190304,1,0.07732812499999996,0.000671875000000044
1441.166666666667,27.1,1,0.078,blank,blank,20190304,1,0.07724999999999997,0.0007500000000000284
1448.166666666667,27.1,1,0.078,blank,blank,20190304,1,0.07735937499999995,0.0006406250000000474
1455.166666666667,27.1,1,0.078,blank,blank,20190304,1,0.07732812499999996,0.000671875000000044
1462.166666666667,27.1,1,0.078,blank,blank,20190304,1,0.07737499999999997,0.0006250000000000283
1469.166666666667,27.1,1,0.078,blank,blank,20190304,1,0.07726562499999996,0.0007343750000000371
1476.166666666667,27.1,1,0.078,blank,blank,20190304,1,0.07715624999999997,0.000843750000000032
1483.166666666667,27.1,1,0.078,blank,blank,20190304,1,0.07721874999999996,0.0007812500000000389
1490.166666666667,27.0,1,0.078,blank,blank,20190304,1,0.07724999999999996,0.0007500000000000423
1497.166666666667,27.1,1,0.078,blank,blank,20190304,1,0.07726562499999996,0.0007343750000000371
1504.166666666667,27.1,1,0.078,blank,blank,20190304,1,0.07723437499999995,0.0007656250000000475
1511.166666666667,27.0,1,0.078,blank,blank,20190304,1,0.07728124999999997,0.0007187500000000319
1518.166666666667,27.1,1,0.078,blank,blank,20190304,1,0.07723437499999995,0.0007656250000000475
1525.166666666667,27.0,1,0.078,blank,blank,20190304,1,0.07721874999999996,0.0007812500000000389
1532.166666666667,27.0,1,0.078,blank,blank,20190304,1,0.07728124999999997,0.0007187500000000319
1539.166666666667,27.1,1,0.078,blank,blank,20190304,1,0.07729687499999996,0.0007031250000000405
1546.166666666667,27.1,1,0.078,blank,blank,20190304,1,0.07726562499999995,0.000734375000000051
1553.166666666667,27.1,1,0.078,blank,blank,20190304,1,0.07728124999999995,0.0007187500000000457
1560.166666666667,27.1,1,0.078,blank,blank,20190304,1,0.07732812499999997,0.0006718750000000301
6.166666666666668,27.0,2,0.078,blank,blank,20190304,1,0.07715624999999997,0.000843750000000032
13.166666666666664,27.1,2,0.078,blank,blank,20190304,1,0.07714062499999998,0.0008593750000000233
20.166666666666668,27.1,2,0.078,blank,blank,20190304,1,0.07717187499999997,0.0008281250000000268
27.16666666666667,27.0,2,0.078,blank,blank,20190304,1,0.07718749999999998,0.0008125000000000215
34.166666666666664,27.1,2,0.078,blank,blank,20190304,1,0.07720312499999997,0.0007968750000000302
41.16666666666666,27.1,2,0.078,blank,blank,20190304,1,0.07717187499999997,0.0008281250000000268
48.16666666666666,27.0,2,0.078,blank,blank,20190304,1,0.07704687499999997,0.0009531250000000269
55.16666666666666,27.0,2,0.078,blank,blank,20190304,1,0.07720312499999998,0.0007968750000000163
62.16666666666666,27.0,2,0.078,blank,blank,20190304,1,0.07715624999999998,0.0008437500000000181
69.16666666666667,27.0,2,0.078,blank,blank,20190304,1,0.07714062499999998,0.0008593750000000233
76.16666666666667,27.1,2,0.078,blank,blank,20190304,1,0.07710937499999998,0.0008906250000000199
83.16666666666667,27.1,2,0.078,blank,blank,20190304,1,0.07720312499999998,0.0007968750000000163
90.16666666666669,27.0,2,0.078,blank,blank,20190304,1,0.07710937499999998,0.0008906250000000199
97.16666666666669,27.1,2,0.078,blank,blank,20190304,1,0.07717187499999996,0.0008281250000000406
104.16666666666669,27.1,2,0.078,blank,blank,20190304,1,0.07715624999999997,0.000843750000000032
111.16666666666669,27.0,2,0.078,blank,blank,20190304,1,0.07717187499999996,0.0008281250000000406
118.16666666666669,27.0,2,0.078,blank,blank,20190304,1,0.07720312499999997,0.0007968750000000302
125.16666666666669,27.0,2,0.078,blank,blank,20190304,1,0.07718749999999996,0.0008125000000000354
132.16666666666666,27.0,2,0.078,blank,blank,20190304,1,0.07717187499999996,0.0008281250000000406
139.16666666666666,27.1,2,0.078,blank,blank,20190304,1,0.07717187499999997,0.0008281250000000268
146.16666666666666,27.0,2,0.078,blank,blank,20190304,1,0.07721874999999996,0.0007812500000000389
153.16666666666666,27.0,2,0.078,blank,blank,20190304,1,0.07712499999999997,0.0008750000000000285
160.16666666666666,27.1,2,0.078,blank,blank,20190304,1,0.07720312499999997,0.0007968750000000302
167.16666666666666,27.0,2,0.078,blank,blank,20190304,1,0.07721874999999996,0.0007812500000000389
174.16666666666663,27.1,2,0.078,blank,blank,20190304,1,0.07721874999999999,0.0007812500000000111
181.16666666666663,27.1,2,0.078,blank,blank,20190304,1,0.07723437499999997,0.0007656250000000336
188.16666666666663,27.1,2,0.078,blank,blank,20190304,1,0.07718749999999998,0.0008125000000000215
195.16666666666663,27.1,2,0.078,blank,blank,20190304,1,0.07712499999999996,0.0008750000000000424
202.16666666666663,27.1,2,0.078,blank,blank,20190304,1,0.07724999999999997,0.0007500000000000284
209.16666666666663,27.1,2,0.078,blank,blank,20190304,1,0.07714062499999996,0.0008593750000000372
216.16666666666663,27.1,2,0.078,blank,blank,20190304,1,0.07721874999999996,0.0007812500000000389
223.16666666666663,27.1,2,0.078,blank,blank,20190304,1,0.07723437499999997,0.0007656250000000336
230.16666666666663,27.1,2,0.078,blank,blank,20190304,1,0.07718749999999998,0.0008125000000000215
237.16666666666663,27.0,2,0.078,blank,blank,20190304,1,0.07717187499999996,0.0008281250000000406
244.16666666666663,27.0,2,0.078,blank,blank,20190304,1,0.07718749999999996,0.0008125000000000354
251.16666666666663,27.1,2,0.078,blank,blank,20190304,1,0.07734374999999996,0.0006562500000000387
258.1666666666667,27.1,2,0.078,blank,blank,20190304,1,0.07720312499999997,0.0007968750000000302
265.1666666666667,27.0,2,0.078,blank,blank,20190304,1,0.07728124999999997,0.0007187500000000319
272.1666666666667,27.1,2,0.078,blank,blank,20190304,1,0.07715624999999995,0.0008437500000000459
279.1666666666667,27.1,2,0.078,blank,blank,20190304,1,0.07726562499999996,0.0007343750000000371
286.1666666666667,27.1,2,0.078,blank,blank,20190304,1,0.07721874999999997,0.000781250000000025
293.1666666666667,27.1,2,0.078,blank,blank,20190304,1,0.07720312499999997,0.0007968750000000302
300.1666666666667,27.1,2,0.078,blank,blank,20190304,1,0.07724999999999997,0.0007500000000000284
307.1666666666667,27.0,2,0.078,blank,blank,20190304,1,0.07718749999999996,0.0008125000000000354
314.1666666666667,27.0,2,0.078,blank,blank,20190304,1,0.07724999999999996,0.0007500000000000423
321.1666666666667,27.1,2,0.078,blank,blank,20190304,1,0.07724999999999997,0.0007500000000000284
328.1666666666667,27.1,2,0.078,blank,blank,20190304,1,0.07720312499999997,0.0007968750000000302
335.1666666666667,27.1,2,0.078,blank,blank,20190304,1,0.07724999999999996,0.0007500000000000423
342.1666666666667,27.0,2,0.078,blank,blank,20190304,1,0.07726562499999996,0.0007343750000000371
349.16666666666674,27.1,2,0.078,blank,blank,20190304,1,0.07723437499999997,0.0007656250000000336
356.16666666666674,27.1,2,0.078,blank,blank,20190304,1,0.07729687499999997,0.0007031250000000266
363.16666666666674,27.1,2,0.078,blank,blank,20190304,1,0.07731249999999996,0.0006875000000000353
370.16666666666674,27.1,2,0.078,blank,blank,20190304,1,0.07729687499999997,0.0007031250000000266
377.16666666666674,27.1,2,0.078,blank,blank,20190304,1,0.07723437499999995,0.0007656250000000475
384.16666666666674,27.1,2,0.078,blank,blank,20190304,1,0.07723437499999995,0.0007656250000000475
391.16666666666674,27.1,2,0.078,blank,blank,20190304,1,0.07729687499999996,0.0007031250000000405
398.16666666666674,27.1,2,0.078,blank,blank,20190304,1,0.07728124999999997,0.0007187500000000319
405.16666666666674,27.1,2,0.078,blank,blank,20190304,1,0.07729687499999996,0.0007031250000000405
412.16666666666674,27.0,2,0.078,blank,blank,20190304,1,0.07731249999999996,0.0006875000000000353
419.16666666666674,27.1,2,0.078,blank,blank,20190304,1,0.07728124999999997,0.0007187500000000319
