well_id,time,OD_raw_data,log(OD)_fit,log(OD)_fit_std,growth_rate,growth_rate_std,doubling_time,doubling_time_std,carbon,strain,ab_conc
28,405.16666666666674,0.01964583333333335,-3.9374153849582854,0.01096813917832547,0.005630599181007945,0.0006425350729696934,123.10362685696687,14.047953925076861,apromycin,delta,1500
28,594.1666666666666,0.09272916666666668,-2.380026842678035,0.0045804607920105515,0.008249680268392012,0.00010329587374161894,84.02109633456742,1.0520447188554563,apromycin,delta,1500
28,601.1666666666666,0.09877083333333335,-2.3219081251669422,0.004616777114903066,0.00835824270318497,0.00010250908771124734,82.92977425695193,1.0170864624379043,apromycin,delta,1500
28,608.1666666666666,0.10468749999999999,-2.2629814053886435,0.004655835882308743,0.00847965157299857,0.00010173896969045323,81.74241295091738,0.9807465321003818,apromycin,delta,1500
28,615.1666666666666,0.11062500000000001,-2.203176295475714,0.004691356789256224,0.008608197714037757,0.00010127696525200396,80.5217542145437,0.9473526485477953,apromycin,delta,1500
28,622.1666666666666,0.11681250000000001,-2.142464879384704,0.004717626791420729,0.008737479113825941,0.00010150138810686726,79.33033905204177,0.9215632367039573,apromycin,delta,1500
28,629.1666666666666,0.12472916666666668,-2.080866049096528,0.004730824096211813,0.008860550087019803,0.00010281483494503414,78.22845915349727,0.907736657078861,apromycin,delta,1500
28,636.1666666666666,0.1326875,-2.0184487501829835,0.004730430083306633,0.008970083151483621,0.00010552783119889593,77.27321685365884,0.9090746257998586,apromycin,delta,1500
28,643.1666666666666,0.14177083333333335,-1.9553340597984175,0.00472049799347103,0.00905854015312535,0.00010972114981728644,76.51864084532404,0.9268285081353058,apromycin,delta,1500
28,650.1666666666666,0.15072916666666666,-1.8916960450144416,0.0047103516084728595,0.00911834899391728,0.00011514936179222798,76.01674173935805,0.9599631800286309,apromycin,delta,1500
28,657.1666666666666,0.1608125,-1.8277613753939477,0.004714042878410403,0.009142082204335544,0.00012123526768621269,75.81939924268313,1.005458598768157,apromycin,delta,1500
28,587.1666666666666,0.08766666666666667,-2.4374450910165137,0.00455261276095875,0.008158847289037041,0.00010390760186019552,84.95650868368624,1.0819698870449879,apromycin,delta,1500
28,664.1666666666666,0.171625,-1.7638076901575346,0.004747793523443065,0.009122633571188032,0.00012715794204581183,75.98103937322536,1.0590793246059225,apromycin,delta,1500
28,678.1666666666666,0.19272916666666667,-1.637190402872534,0.004950379791209684,0.008928388607023496,0.00013502973288699856,77.63407385904806,1.174109765772339,apromycin,delta,1500
28,685.1666666666666,0.2056666666666667,-1.5753055101241387,0.005113902919991466,0.008742474865485406,0.0001359539572424964,79.28500696026421,1.2329587001504414,apromycin,delta,1500
28,692.1666666666665,0.21772916666666664,-1.514947817038916,0.0052904784891784126,0.008491426683701953,0.00013565433815498614,81.62906027209063,1.304060737717676,apromycin,delta,1500
28,699.1666666666665,0.22975,-1.4565850036967731,0.005443988934182781,0.00817207368535211,0.0001371504823249222,84.81900766538178,1.4235025600025717,apromycin,delta,1500
28,706.1666666666665,0.2468125,-1.4007029848397394,0.005538613415729077,0.0077823901381322,0.00014653004216600037,89.06610543252756,1.6769732630908616,apromycin,delta,1500
28,713.1666666666665,0.2607291666666667,-1.3477976348010827,0.005560408012025206,0.007321566049605099,0.00017175757992162852,94.67198354337475,2.2209225006810303,apromycin,delta,1500
28,720.1666666666665,0.2787916666666667,-1.2983660985861434,0.0055587605654837296,0.00679005412293332,0.0002187002419716726,102.08271804768826,3.28797307561236,apromycin,delta,1500
28,727.1666666666665,0.2917083333333333,-1.2528978614606103,0.005716807590755314,0.006189591697896457,0.0002892911553326101,111.98592966891701,5.234034901838103,apromycin,delta,1500
28,734.1666666666665,0.30370833333333336,-1.2118657536613568,0.006405266821002543,0.005523197333666907,0.0003835182438491129,125.4974498801327,8.714257101079564,apromycin,delta,1500
28,741.1666666666665,0.30166666666666664,-1.1757170673841983,0.008064537541082939,0.004795142221787785,0.0005012264227557059,144.55195456153072,15.109720574712892,apromycin,delta,1500
28,671.1666666666666,0.18272916666666666,-1.7001607466948485,0.004825088667211535,0.009053389085127428,0.00013201075022868062,76.56217732855664,1.1163808793866485,apromycin,delta,1500
28,580.1666666666666,0.08279166666666667,-2.4943013528088613,0.004537538686649074,0.0080896860680566,0.00010423662406663033,85.68282807622734,1.1040340334607084,apromycin,delta,1500
28,748.1666666666665,0.3137916666666667,-1.1448649600552017,0.010968139178244492,0.004010897138986058,0.0006425350729703261,172.81599516041706,27.684663608428696,apromycin,delta,1500
28,566.1666666666666,0.07472916666666667,-2.6069944712207302,0.004552612761153842,0.00802690715046861,0.00010390760185993466,86.35295856380742,1.1178313975329475,apromycin,delta,1500
28,412.16666666666674,0.020645833333333335,-3.8955373082717415,0.008064537541138006,0.0063208906169944234,0.000501226422755084,109.65973350279806,8.695666366398664,apromycin,delta,1500
28,419.16666666666674,0.02070833333333333,-3.849115776757799,0.00640526682051722,0.006928570488829111,0.00038351824384879484,100.04187468071545,5.537633506182767,apromycin,delta,1500
28,426.16666666666674,0.022750000000000006,-3.798730905201637,0.005716807590755314,0.007453328228202216,0.00028929115533246955,92.99834373819549,3.609608684913371,apromycin,delta,1500
28,433.16666666666674,0.023708333333333345,-3.744960529512241,0.00555876056580329,0.007896120683687613,0.00021870024197179653,87.78325564247007,2.431348255573319,apromycin,delta,1500
28,440.16666666666674,0.024749999999999994,-3.688371463807812,0.005560408012105072,0.008259131334743763,0.00017175757992186522,83.92494954573209,1.7453102081572358,apromycin,delta,1500
