parameter,value,well_id,carbon,strain
max y,0.2031800494083525,82,glucose,manuel_delta
max y std,0.002806207519184169,82,glucose,manuel_delta
max y stderr,0.0002806207519184169,82,glucose,manuel_delta
lag time,129.4729413115659,82,glucose,manuel_delta
lag time stderr,0.1926886527013661,82,glucose,manuel_delta
lag time stderr,0.25918403992221595,83,glucose,manuel_delta
max y std,0.0039459297935574445,83,glucose,manuel_delta
lag time std,2.5918403992221597,83,glucose,manuel_delta
max df,0.01197833863383887,83,glucose,manuel_delta
max df std,0.00019640820818848362,83,glucose,manuel_delta
max df stderr,1.964082081884836e-05,83,glucose,manuel_delta
time of max df,202.65666666666664,83,glucose,manuel_delta
time of max df std,7.224257747339861,83,glucose,manuel_delta
time of max df stderr,0.7224257747339861,83,glucose,manuel_delta
lag time,123.81352485978385,83,glucose,manuel_delta
inverse max df std,0.9491669532518411,83,glucose,manuel_delta
inverse max df stderr,0.09491669532518411,83,glucose,manuel_delta
max y,0.20190606349622686,83,glucose,manuel_delta
max y stderr,0.00039459297935574443,83,glucose,manuel_delta
inverse max df,57.88228114131502,83,glucose,manuel_delta
