strain,area_pix,mean_yfp,mean_mCherry,atc_ngml,date,carbon,temp,operator,run_number,yfp_bg_val,mCherry_bg_val,alpha_mode,alpha_mean,alpha_median,alpha_hpd_min,alpha_hpd_max,fold_change
delta,386.0,495.38082901554407,209.3419689119171,0.0,20190612,glucose,42,O2,2,,,349.8313157884351,349.8313157884351,349.71233421092194,302.2982411669733,404.04728797631395,0.40037623967864977
delta,310.0,489.30645161290323,209.82258064516128,0.0,20190612,glucose,42,O2,2,,,349.8313157884351,349.8313157884351,349.71233421092194,302.2982411669733,404.04728797631395,0.3818780110961621
delta,739.0,773.6454668470907,214.6833558863329,0.0,20190612,glucose,42,O2,2,,,349.8313157884351,349.8313157884351,349.71233421092194,302.2982411669733,404.04728797631395,1.2477722007516734
delta,617.0,714.2431118314424,217.5705024311183,0.0,20190612,glucose,42,O2,2,,,349.8313157884351,349.8313157884351,349.71233421092194,302.2982411669733,404.04728797631395,1.0668749221367781
delta,556.0,652.7086330935252,221.70863309352518,0.0,20190612,glucose,42,O2,2,,,349.8313157884351,349.8313157884351,349.71233421092194,302.2982411669733,404.04728797631395,0.8794847127462073
delta,508.0,718.6456692913385,217.88779527559055,0.0,20190612,glucose,42,O2,2,,,349.8313157884351,349.8313157884351,349.71233421092194,302.2982411669733,404.04728797631395,1.0802819775175136
delta,751.0,974.7137150466045,225.40079893475365,0.0,20190612,glucose,42,O2,2,,,349.8313157884351,349.8313157884351,349.71233421092194,302.2982411669733,404.04728797631395,1.8600829232066123
delta,718.0,693.1392757660167,214.50974930362116,0.0,20190612,glucose,42,O2,2,,,349.8313157884351,349.8313157884351,349.71233421092194,302.2982411669733,404.04728797631395,1.0026076635143764
delta,619.0,568.9854604200323,220.1340872374798,0.0,20190612,glucose,42,O2,2,,,349.8313157884351,349.8313157884351,349.71233421092194,302.2982411669733,404.04728797631395,0.6245235400847844
delta,593.0,769.3170320404722,225.90050590219224,0.0,20190612,glucose,42,O2,2,,,349.8313157884351,349.8313157884351,349.71233421092194,302.2982411669733,404.04728797631395,1.2345908701971353
delta,480.0,618.9541666666667,228.41458333333333,0.0,20190612,glucose,42,O2,2,,,349.8313157884351,349.8313157884351,349.71233421092194,302.2982411669733,404.04728797631395,0.7766926413526061
delta,624.0,861.4391025641025,224.79807692307693,0.0,20190612,glucose,42,O2,2,,,349.8313157884351,349.8313157884351,349.71233421092194,302.2982411669733,404.04728797631395,1.51512910565437
