strain,area_pix,mean_yfp,mean_mCherry,atc_ngml,date,carbon,temp,operator,run_number,yfp_bg_val,mCherry_bg_val,alpha_mode,alpha_mean,alpha_median,alpha_hpd_min,alpha_hpd_max,fold_change
delta,411.0,1422.1605839416059,182.78832116788323,0.0,20181026,glycerol,37,O2,1,158.4149776323876,186.7694240607838,432.9214410801815,432.9214410801815,432.6699235468527,382.5470527423088,489.1652612048961,1.319054215194589
delta,335.0,194.7582089552239,174.17014925373135,0.0,20181026,glycerol,37,O2,1,158.4149776323876,186.7694240607838,432.9214410801815,432.9214410801815,432.6699235468527,382.5470527423088,489.1652612048961,0.032394409725133404
delta,452.0,888.8075221238938,188.5486725663717,0.0,20181026,glycerol,37,O2,1,158.4149776323876,186.7694240607838,432.9214410801815,432.9214410801815,432.6699235468527,382.5470527423088,489.1652612048961,0.7599515437723263
delta,753.0,2528.7290836653387,190.9070385126162,0.0,20181026,glycerol,37,O2,1,158.4149776323876,186.7694240607838,432.9214410801815,432.9214410801815,432.6699235468527,382.5470527423088,489.1652612048961,2.47904643910483
delta,449.0,1881.71714922049,185.92650334075725,0.0,20181026,glycerol,37,O2,1,158.4149776323876,186.7694240607838,432.9214410801815,432.9214410801815,432.6699235468527,382.5470527423088,489.1652612048961,1.8007975887891696
delta,441.0,1055.2108843537414,186.52380952380952,0.0,20181026,glycerol,37,O2,1,158.4149776323876,186.7694240607838,432.9214410801815,432.9214410801815,432.6699235468527,382.5470527423088,489.1652612048961,0.9343886493535295
delta,444.0,1507.2072072072071,194.00900900900902,0.0,20181026,glycerol,37,O2,1,158.4149776323876,186.7694240607838,432.9214410801815,432.9214410801815,432.6699235468527,382.5470527423088,489.1652612048961,1.408206781603764
delta,463.0,1144.1555075593953,188.5572354211663,0.0,20181026,glycerol,37,O2,1,158.4149776323876,186.7694240607838,432.9214410801815,432.9214410801815,432.6699235468527,382.5470527423088,489.1652612048961,1.0276274061977229
delta,539.0,1176.886827458256,180.0760667903525,0.0,20181026,glycerol,37,O2,1,158.4149776323876,186.7694240607838,432.9214410801815,432.9214410801815,432.6699235468527,382.5470527423088,489.1652612048961,1.0619389527223853
delta,582.0,986.115120274914,189.74398625429552,0.0,20181026,glycerol,37,O2,1,158.4149776323876,186.7694240607838,432.9214410801815,432.9214410801815,432.6699235468527,382.5470527423088,489.1652612048961,0.8619570293891198
delta,497.0,1374.195171026157,184.64185110663985,0.0,20181026,glycerol,37,O2,1,158.4149776323876,186.7694240607838,432.9214410801815,432.9214410801815,432.6699235468527,382.5470527423088,489.1652612048961,1.2687730929572798
delta,393.0,813.2900763358779,190.65394402035622,0.0,20181026,glycerol,37,O2,1,158.4149776323876,186.7694240607838,432.9214410801815,432.9214410801815,432.6699235468527,382.5470527423088,489.1652612048961,0.6807882114476379
delta,510.0,1654.6196078431371,185.2058823529412,0.0,20181026,glycerol,37,O2,1,158.4149776323876,186.7694240607838,432.9214410801815,432.9214410801815,432.6699235468527,382.5470527423088,489.1652612048961,1.5627360660432823
delta,683.0,3450.0117130307467,192.3177159590044,0.0,20181026,glycerol,37,O2,1,158.4149776323876,186.7694240607838,432.9214410801815,432.9214410801815,432.6699235468527,382.5470527423088,489.1652612048961,3.444807425753431
delta,398.0,944.1256281407035,189.10804020100502,0.0,20181026,glycerol,37,O2,1,158.4149776323876,186.7694240607838,432.9214410801815,432.9214410801815,432.6699235468527,382.5470527423088,489.1652612048961,0.8179403378117029
delta,441.0,974.1519274376417,184.82993197278913,0.0,20181026,glycerol,37,O2,1,158.4149776323876,186.7694240607838,432.9214410801815,432.9214410801815,432.6699235468527,382.5470527423088,489.1652612048961,0.8494162687693848
delta,490.0,975.9734693877551,193.0857142857143,0.0,20181026,glycerol,37,O2,1,158.4149776323876,186.7694240607838,432.9214410801815,432.9214410801815,432.6699235468527,382.5470527423088,489.1652612048961,0.8513257524553793
delta,378.0,1020.5608465608466,195.60846560846562,0.0,20181026,glycerol,37,O2,1,158.4149776323876,186.7694240607838,432.9214410801815,432.9214410801815,432.6699235468527,382.5470527423088,489.1652612048961,0.8980657516675852
delta,471.0,1205.4840764331211,195.25053078556263,0.0,20181026,glycerol,37,O2,1,158.4149776323876,186.7694240607838,432.9214410801815,432.9214410801815,432.6699235468527,382.5470527423088,489.1652612048961,1.0919168406202882
delta,335.0,1130.2059701492537,179.71641791044777,0.0,20181026,glycerol,37,O2,1,158.4149776323876,186.7694240607838,432.9214410801815,432.9214410801815,432.6699235468527,382.5470527423088,489.1652612048961,1.0130044028075584
delta,515.0,921.7631067961165,193.69320388349516,0.0,20181026,glycerol,37,O2,1,158.4149776323876,186.7694240607838,432.9214410801815,432.9214410801815,432.6699235468527,382.5470527423088,489.1652612048961,0.7944981822892712
delta,348.0,1274.2385057471265,180.22701149425288,0.0,20181026,glycerol,37,O2,1,158.4149776323876,186.7694240607838,432.9214410801815,432.9214410801815,432.6699235468527,382.5470527423088,489.1652612048961,1.1639906466101968
delta,352.0,1620.2670454545455,187.9403409090909,0.0,20181026,glycerol,37,O2,1,158.4149776323876,186.7694240607838,432.9214410801815,432.9214410801815,432.6699235468527,382.5470527423088,489.1652612048961,1.526725005497002
delta,371.0,784.6522911051213,190.50404312668465,0.0,20181026,glycerol,37,O2,1,158.4149776323876,186.7694240607838,432.9214410801815,432.9214410801815,432.6699235468527,382.5470527423088,489.1652612048961,0.6507678302548037
delta,359.0,963.715877437326,184.54038997214485,0.0,20181026,glycerol,37,O2,1,158.4149776323876,186.7694240607838,432.9214410801815,432.9214410801815,432.6699235468527,382.5470527423088,489.1652612048961,0.8384763795065628
delta,394.0,927.5329949238578,179.4771573604061,0.0,20181026,glycerol,37,O2,1,158.4149776323876,186.7694240607838,432.9214410801815,432.9214410801815,432.6699235468527,382.5470527423088,489.1652612048961,0.8005466333003771
delta,614.0,1742.2117263843647,192.83387622149837,0.0,20181026,glycerol,37,O2,1,158.4149776323876,186.7694240607838,432.9214410801815,432.9214410801815,432.6699235468527,382.5470527423088,489.1652612048961,1.654557021012645
delta,469.0,1560.4349680170576,178.59914712153517,0.0,20181026,glycerol,37,O2,1,158.4149776323876,186.7694240607838,432.9214410801815,432.9214410801815,432.6699235468527,382.5470527423088,489.1652612048961,1.464004311219866
delta,442.0,1134.5678733031675,187.42307692307693,0.0,20181026,glycerol,37,O2,1,158.4149776323876,186.7694240607838,432.9214410801815,432.9214410801815,432.6699235468527,382.5470527423088,489.1652612048961,1.017576893115436
delta,413.0,1289.3535108958838,187.1961259079903,0.0,20181026,glycerol,37,O2,1,159.16730777662775,207.61560001288103,432.9214410801815,432.9214410801815,432.6699235468527,382.5470527423088,489.1652612048961,1.179835385043741
delta,253.0,1317.893280632411,185.68774703557312,0.0,20181026,glycerol,37,O2,1,159.16730777662775,207.61560001288103,432.9214410801815,432.9214410801815,432.6699235468527,382.5470527423088,489.1652612048961,1.2097530186785548
delta,676.0,1353.335798816568,188.05473372781066,0.0,20181026,glycerol,37,O2,1,159.16730777662775,207.61560001288103,432.9214410801815,432.9214410801815,432.6699235468527,382.5470527423088,489.1652612048961,1.2469066567042928
delta,467.0,1086.490364025696,185.627408993576,0.0,20181026,glycerol,37,O2,1,159.16730777662775,207.61560001288103,432.9214410801815,432.9214410801815,432.6699235468527,382.5470527423088,489.1652612048961,0.9671782626458691
delta,450.0,728.9111111111112,188.33777777777777,0.0,20181026,glycerol,37,O2,1,159.16730777662775,207.61560001288103,432.9214410801815,432.9214410801815,432.6699235468527,382.5470527423088,489.1652612048961,0.5923355367630082
delta,502.0,750.0039840637451,210.33665338645417,0.0,20181026,glycerol,37,O2,1,159.16730777662775,207.61560001288103,432.9214410801815,432.9214410801815,432.6699235468527,382.5470527423088,489.1652612048961,0.6144467468788669
delta,734.0,918.3678474114441,194.90463215258856,0.0,20181026,glycerol,37,O2,1,159.16730777662775,207.61560001288103,432.9214410801815,432.9214410801815,432.6699235468527,382.5470527423088,489.1652612048961,0.7909390040862395
delta,677.0,1635.704579025111,192.42392909896603,0.0,20181026,glycerol,37,O2,1,159.16730777662775,207.61560001288103,432.9214410801815,432.9214410801815,432.6699235468527,382.5470527423088,489.1652612048961,1.5429078436156363
delta,673.0,866.2095096582467,194.76523031203567,0.0,20181026,glycerol,37,O2,1,159.16730777662775,207.61560001288103,432.9214410801815,432.9214410801815,432.6699235468527,382.5470527423088,489.1652612048961,0.7362625279160807
delta,459.0,1152.557734204793,224.32461873638343,0.0,20181026,glycerol,37,O2,1,159.16730777662775,207.61560001288103,432.9214410801815,432.9214410801815,432.6699235468527,382.5470527423088,489.1652612048961,1.0364352816926659
delta,341.0,185.9149560117302,1040.1818181818182,0.0,20181026,glycerol,37,O2,1,159.16730777662775,207.61560001288103,432.9214410801815,432.9214410801815,432.6699235468527,382.5470527423088,489.1652612048961,0.023124215741584183
delta,634.0,2466.258675078864,191.07728706624604,0.0,20181026,glycerol,37,O2,1,159.16730777662775,207.61560001288103,432.9214410801815,432.9214410801815,432.6699235468527,382.5470527423088,489.1652612048961,2.4135600383958837
delta,429.0,903.9580419580419,199.84382284382284,0.0,20181026,glycerol,37,O2,1,159.16730777662775,207.61560001288103,432.9214410801815,432.9214410801815,432.6699235468527,382.5470527423088,489.1652612048961,0.7758335114952439
delta,553.0,861.629294755877,288.2007233273056,0.0,20181026,glycerol,37,O2,1,159.16730777662775,207.61560001288103,432.9214410801815,432.9214410801815,432.6699235468527,382.5470527423088,489.1652612048961,0.7314611860453216
delta,521.0,824.4836852207294,205.02879078694818,0.0,20181026,glycerol,37,O2,1,159.16730777662775,207.61560001288103,432.9214410801815,432.9214410801815,432.6699235468527,382.5470527423088,489.1652612048961,0.6925222335774582
delta,386.0,778.5284974093264,232.03108808290156,0.0,20181026,glycerol,37,O2,1,159.16730777662775,207.61560001288103,432.9214410801815,432.9214410801815,432.6699235468527,382.5470527423088,489.1652612048961,0.6443483875635232
delta,388.0,1347.1701030927834,252.43814432989691,0.0,20181026,glycerol,37,O2,1,159.16730777662775,207.61560001288103,432.9214410801815,432.9214410801815,432.6699235468527,382.5470527423088,489.1652612048961,1.2404432890082373
delta,537.0,757.1638733705773,258.415270018622,0.0,20181026,glycerol,37,O2,1,159.16730777662775,207.61560001288103,432.9214410801815,432.9214410801815,432.6699235468527,382.5470527423088,489.1652612048961,0.6219523065636556
delta,378.0,981.9047619047619,205.27777777777777,0.0,20181026,glycerol,37,O2,1,159.16730777662775,207.61560001288103,432.9214410801815,432.9214410801815,432.6699235468527,382.5470527423088,489.1652612048961,0.8575434002550254
delta,553.0,1970.983725135624,196.3634719710669,0.0,20181026,glycerol,37,O2,1,159.16730777662775,207.61560001288103,432.9214410801815,432.9214410801815,432.6699235468527,382.5470527423088,489.1652612048961,1.8943738418114635
delta,440.0,1245.7772727272727,233.4522727272727,0.0,20181026,glycerol,37,O2,1,159.16730777662775,207.61560001288103,432.9214410801815,432.9214410801815,432.6699235468527,382.5470527423088,489.1652612048961,1.1341553413451633
delta,423.0,872.387706855792,209.2647754137116,0.0,20181026,glycerol,37,O2,1,159.16730777662775,207.61560001288103,432.9214410801815,432.9214410801815,432.6699235468527,382.5470527423088,489.1652612048961,0.7427390006411997
delta,448.0,968.3058035714286,210.73660714285714,0.0,20181026,glycerol,37,O2,1,159.16730777662775,207.61560001288103,432.9214410801815,432.9214410801815,432.6699235468527,382.5470527423088,489.1652612048961,0.8432879014550103
delta,480.0,842.9354166666667,204.59791666666666,0.0,20181026,glycerol,37,O2,1,159.16730777662775,207.61560001288103,432.9214410801815,432.9214410801815,432.6699235468527,382.5470527423088,489.1652612048961,0.7118647912232895
delta,330.0,990.469696969697,202.85757575757575,0.0,20181026,glycerol,37,O2,1,159.16730777662775,207.61560001288103,432.9214410801815,432.9214410801815,432.6699235468527,382.5470527423088,489.1652612048961,0.8665218395257088
delta,497.0,262.72434607645874,520.8531187122736,0.0,20181026,glycerol,37,O2,1,159.16730777662775,207.61560001288103,432.9214410801815,432.9214410801815,432.6699235468527,382.5470527423088,489.1652612048961,0.10364186577465312
delta,539.0,812.634508348794,204.12801484230056,0.0,20181026,glycerol,37,O2,1,159.16730777662775,207.61560001288103,432.9214410801815,432.9214410801815,432.6699235468527,382.5470527423088,489.1652612048961,0.6801009934693097
delta,406.0,960.6108374384237,203.63793103448276,0.0,20181026,glycerol,37,O2,1,159.16730777662775,207.61560001288103,432.9214410801815,432.9214410801815,432.6699235468527,382.5470527423088,489.1652612048961,0.835221432113287
delta,508.0,965.1437007874016,197.8740157480315,0.0,20181026,glycerol,37,O2,1,159.16730777662775,207.61560001288103,432.9214410801815,432.9214410801815,432.6699235468527,382.5470527423088,489.1652612048961,0.839973136357692
delta,763.0,1007.5085190039318,195.43250327653996,0.0,20181026,glycerol,37,O2,1,159.16730777662775,207.61560001288103,432.9214410801815,432.9214410801815,432.6699235468527,382.5470527423088,489.1652612048961,0.8843832742848199
delta,867.0,158.3517877739331,232.66089965397924,0.0,20181026,glycerol,37,O2,1,159.16730777662775,207.61560001288103,432.9214410801815,432.9214410801815,432.6699235468527,382.5470527423088,489.1652612048961,-0.005769667312340467
delta,458.0,800.2772925764192,178.20960698689956,0.0,20181026,glycerol,37,O2,1,159.16730777662775,207.61560001288103,432.9214410801815,432.9214410801815,432.6699235468527,382.5470527423088,489.1652612048961,0.6671471869867337
delta,394.0,653.4543147208121,186.5989847715736,0.0,20181026,glycerol,37,O2,1,159.16730777662775,207.61560001288103,432.9214410801815,432.9214410801815,432.6699235468527,382.5470527423088,489.1652612048961,0.5132357819120632
delta,548.0,1057.8503649635036,191.2682481751825,0.0,20181026,glycerol,37,O2,1,159.16730777662775,207.61560001288103,432.9214410801815,432.9214410801815,432.6699235468527,382.5470527423088,489.1652612048961,0.9371555607406242
delta,583.0,1925.9142367066895,178.81303602058318,0.0,20181026,glycerol,37,O2,1,159.3013802874987,191.2651396489166,432.9214410801815,432.9214410801815,432.6699235468527,382.5470527423088,489.1652612048961,1.8471284556232352
delta,424.0,851.5306603773585,183.68632075471697,0.0,20181026,glycerol,37,O2,1,159.3013802874987,191.2651396489166,432.9214410801815,432.9214410801815,432.6699235468527,382.5470527423088,489.1652612048961,0.7208750024027195
delta,530.0,887.4867924528302,179.58301886792452,0.0,20181026,glycerol,37,O2,1,159.3013802874987,191.2651396489166,432.9214410801815,432.9214410801815,432.6699235468527,382.5470527423088,489.1652612048961,0.7585670509472514
delta,418.0,764.8253588516747,181.79186602870814,0.0,20181026,glycerol,37,O2,1,159.3013802874987,191.2651396489166,432.9214410801815,432.9214410801815,432.6699235468527,382.5470527423088,489.1652612048961,0.6299836788500462
delta,342.0,1053.6754385964912,174.97076023391813,0.0,20181026,glycerol,37,O2,1,159.3013802874987,191.2651396489166,432.9214410801815,432.9214410801815,432.6699235468527,382.5470527423088,489.1652612048961,0.932779074221858
delta,518.0,999.2220077220077,178.23166023166024,0.0,20181026,glycerol,37,O2,1,159.3013802874987,191.2651396489166,432.9214410801815,432.9214410801815,432.6699235468527,382.5470527423088,489.1652612048961,0.8756967007443872
delta,411.0,709.1070559610706,185.63260340632604,0.0,20181026,glycerol,37,O2,1,159.3013802874987,191.2651396489166,432.9214410801815,432.9214410801815,432.6699235468527,382.5470527423088,489.1652612048961,0.5715753669392043
delta,368.0,1023.3777173913044,175.24184782608697,0.0,20181026,glycerol,37,O2,1,159.3013802874987,191.2651396489166,432.9214410801815,432.9214410801815,432.6699235468527,382.5470527423088,489.1652612048961,0.9010186174503239
delta,480.0,684.9395833333333,185.16666666666666,0.0,20181026,glycerol,37,O2,1,159.3013802874987,191.2651396489166,432.9214410801815,432.9214410801815,432.6699235468527,382.5470527423088,489.1652612048961,0.5462411193741075
delta,685.0,978.4540145985402,193.44963503649635,0.0,20181026,glycerol,37,O2,1,159.3013802874987,191.2651396489166,432.9214410801815,432.9214410801815,432.6699235468527,382.5470527423088,489.1652612048961,0.8539260552439432
delta,679.0,961.5979381443299,189.3637702503682,0.0,20181026,glycerol,37,O2,1,159.3013802874987,191.2651396489166,432.9214410801815,432.9214410801815,432.6699235468527,382.5470527423088,489.1652612048961,0.8362561887897633
delta,498.0,1030.1044176706828,192.77309236947792,0.0,20181026,glycerol,37,O2,1,159.3013802874987,191.2651396489166,432.9214410801815,432.9214410801815,432.6699235468527,382.5470527423088,489.1652612048961,0.9080700742906386
delta,421.0,1364.8266033254156,187.81947743467933,0.0,20181026,glycerol,37,O2,1,159.3013802874987,191.2651396489166,432.9214410801815,432.9214410801815,432.6699235468527,382.5470527423088,489.1652612048961,1.2589522226860317
