strain,area_pix,mean_yfp,mean_mCherry,atc_ngml,date,carbon,temp,operator,run_number,yfp_bg_val,mCherry_bg_val,alpha_mode,alpha_mean,alpha_median,alpha_hpd_min,alpha_hpd_max,fold_change
delta,778.0,1058.5102827763496,196.2776349614396,0.0,20190102,glucose,37,O2,1,,,438.26132020940963,438.26132020940963,439.6655255903093,361.1068282921361,525.571577410641,0.9005085829011352
delta,632.0,1113.2167721518988,185.91930379746836,0.0,20190102,glucose,37,O2,1,,,438.26132020940963,438.26132020940963,439.6655255903093,361.1068282921361,525.571577410641,0.9563356269675379
delta,707.0,1024.2956152758134,190.83168316831683,0.0,20190102,glucose,37,O2,1,,,438.26132020940963,438.26132020940963,439.6655255903093,361.1068282921361,525.571577410641,0.8655930953223715
delta,822.0,1203.2274939172748,188.55109489051094,0.0,20190102,glucose,37,O2,1,,,438.26132020940963,438.26132020940963,439.6655255903093,361.1068282921361,525.571577410641,1.0481900410928624
delta,773.0,988.1332470892626,187.89521345407502,0.0,20190102,glucose,37,O2,1,,,438.26132020940963,438.26132020940963,439.6655255903093,361.1068282921361,525.571577410641,0.8286900122450216
delta,722.0,1002.016620498615,198.21745152354572,0.0,20190102,glucose,37,O2,1,,,438.26132020940963,438.26132020940963,439.6655255903093,361.1068282921361,525.571577410641,0.8428577592154689
delta,568.0,1051.1830985915492,199.53697183098592,0.0,20190102,glucose,37,O2,1,,,438.26132020940963,438.26132020940963,439.6655255903093,361.1068282921361,525.571577410641,0.8930313157791413
delta,506.0,969.3735177865613,196.61264822134387,0.0,20190102,glucose,37,O2,1,,,438.26132020940963,438.26132020940963,439.6655255903093,361.1068282921361,525.571577410641,0.8095460268346951
delta,507.0,979.0848126232742,199.3570019723866,0.0,20190102,glucose,37,O2,1,,,438.26132020940963,438.26132020940963,439.6655255903093,361.1068282921361,525.571577410641,0.8194562384198186
delta,459.0,275.0261437908497,303.9847494553377,0.0,20190102,glucose,37,O2,1,,,438.26132020940963,438.26132020940963,439.6655255903093,361.1068282921361,525.571577410641,0.10097631439442427
delta,704.0,1264.2173295454545,198.8409090909091,0.0,20190102,glucose,37,O2,1,,,438.26132020940963,438.26132020940963,439.6655255903093,361.1068282921361,525.571577410641,1.1104291333848793
delta,326.0,1424.064417177914,204.19325153374234,0.0,20190102,glucose,37,O2,1,,,438.26132020940963,438.26132020940963,439.6655255903093,361.1068282921361,525.571577410641,1.273550373789896
delta,386.0,1019.4274611398964,197.46891191709844,0.0,20190102,glucose,37,O2,1,,,438.26132020940963,438.26132020940963,439.6655255903093,361.1068282921361,525.571577410641,0.860625226636772
delta,357.0,294.46498599439775,312.672268907563,0.0,20190102,glucose,37,O2,1,,,438.26132020940963,438.26132020940963,439.6655255903093,361.1068282921361,525.571577410641,0.12081332299586375
delta,420.0,1071.702380952381,201.94285714285715,0.0,20190102,glucose,37,O2,1,,,438.26132020940963,438.26132020940963,439.6655255903093,361.1068282921361,525.571577410641,0.9139708952265679
delta,619.0,1012.1938610662359,187.96445880452342,0.0,20190102,glucose,37,O2,1,,,438.26132020940963,438.26132020940963,439.6655255903093,361.1068282921361,525.571577410641,0.8532434605121214
delta,576.0,1109.7118055555557,205.44270833333334,0.0,20190102,glucose,37,O2,1,,,438.26132020940963,438.26132020940963,439.6655255903093,361.1068282921361,525.571577410641,0.9527588680334731
delta,845.0,905.6686390532544,189.60828402366863,0.0,20190102,glucose,37,O2,1,,,438.26132020940963,438.26132020940963,439.6655255903093,361.1068282921361,525.571577410641,0.7445362791267988
delta,617.0,1992.5137763371151,205.9513776337115,0.0,20190102,glucose,37,O2,1,,,438.26132020940963,438.26132020940963,439.6655255903093,361.1068282921361,525.571577410641,1.8536432985148898
delta,306.0,2014.8006535947713,207.2450980392157,0.0,20190102,glucose,37,O2,1,,,438.26132020940963,438.26132020940963,439.6655255903093,361.1068282921361,525.571577410641,1.8763866785593382
delta,546.0,1184.5091575091576,206.1062271062271,0.0,20190102,glucose,37,O2,1,,,438.26132020940963,438.26132020940963,439.6655255903093,361.1068282921361,525.571577410641,1.0290882964290426
delta,531.0,1113.3088512241054,190.02071563088512,0.0,20190102,glucose,37,O2,1,,,438.26132020940963,438.26132020940963,439.6655255903093,361.1068282921361,525.571577410641,0.9564295920981897
delta,351.0,1415.2393162393162,203.15669515669515,0.0,20190102,glucose,37,O2,1,,,438.26132020940963,438.26132020940963,439.6655255903093,361.1068282921361,525.571577410641,1.2645445080395388
delta,714.0,1833.3249299719887,203.83193277310923,0.0,20190102,glucose,37,O2,1,,,438.26132020940963,438.26132020940963,439.6655255903093,361.1068282921361,525.571577410641,1.6911937821531664
delta,469.0,1050.8763326226012,199.5778251599147,0.0,20190102,glucose,37,O2,1,,,438.26132020940963,438.26132020940963,439.6655255903093,361.1068282921361,525.571577410641,0.8927182663134926
delta,608.0,1112.3207236842106,207.0,0.0,20190102,glucose,37,O2,1,,,438.26132020940963,438.26132020940963,439.6655255903093,361.1068282921361,525.571577410641,0.9554212247117496
delta,500.0,1429.112,203.8,0.0,20190102,glucose,37,O2,1,,,438.26132020940963,438.26132020940963,439.6655255903093,361.1068282921361,525.571577410641,1.2787013464049175
delta,536.0,1023.7108208955224,199.47761194029852,0.0,20190102,glucose,37,O2,1,,,438.26132020940963,438.26132020940963,439.6655255903093,361.1068282921361,525.571577410641,0.8649963225809483
