I_1,I_2,area_1,area_2,bg_val,fractional_birth_area,date,run_no,temp,carbon,operator
227.74137931034483,225.49074074074073,464.0,540.0,,0.48604992657856094,20190102,1,37,glucose,O2
207.81626016260162,207.3040650406504,615.0,615.0,,0.4993924665856622,20190102,1,37,glucose,O2
203.29941860465115,203.30746268656716,344.0,335.0,,0.5168869309838473,20190102,1,37,glucose,O2
196.48659793814434,197.7049504950495,485.0,505.0,,0.49542217700915564,20190102,1,37,glucose,O2
200.93078324225866,199.72523364485983,549.0,535.0,,0.5128834355828221,20190102,1,37,glucose,O2
210.1723076923077,206.80188679245282,325.0,318.0,,0.505,20190102,1,37,glucose,O2
206.9240506329114,210.6840909090909,474.0,440.0,,0.5202797202797202,20190102,1,37,glucose,O2
290.9889298892989,273.6585365853659,271.0,287.0,,0.4701492537313433,20190102,1,37,glucose,O2
201.2156862745098,201.4709141274238,408.0,361.0,,0.5367647058823529,20190102,1,37,glucose,O2
201.0710659898477,201.6,394.0,425.0,,0.4685099846390169,20190102,1,37,glucose,O2
217.46814404432132,216.9235880398671,361.0,301.0,,0.5462328767123288,20190102,1,37,glucose,O2
220.42567567567568,218.5,444.0,488.0,,0.4729119638826185,20190102,1,37,glucose,O2
198.48203592814372,197.47457627118644,334.0,354.0,,0.48316251830161056,20190102,1,37,glucose,O2
198.45147679324896,197.2027027027027,237.0,296.0,,0.44031311154598823,20190102,1,37,glucose,O2
207.95072463768116,207.12301587301587,345.0,504.0,,0.41939711664482304,20190102,1,37,glucose,O2
220.92792792792793,224.41666666666666,333.0,324.0,,0.5099236641221374,20190102,1,37,glucose,O2
220.81743869209808,296.2079207920792,367.0,303.0,,0.552434456928839,20190102,1,37,glucose,O2
218.53361344537817,233.46666666666667,476.0,480.0,,0.45143638850889195,20190102,1,37,glucose,O2
269.90683229813664,261.26356589147287,483.0,387.0,,0.5503597122302158,20190102,1,37,glucose,O2
414.0580046403712,442.60539215686276,431.0,408.0,,0.5046854082998661,20190102,1,37,glucose,O2
435.90731707317076,413.60954446854663,410.0,461.0,,0.4899749373433584,20190102,1,37,glucose,O2
205.43624161073825,204.8548387096774,447.0,434.0,,0.5073627844712182,20190102,1,37,glucose,O2
197.76073619631902,197.7716049382716,652.0,648.0,,0.43572241183162685,20190102,1,37,glucose,O2
202.5222222222222,202.26332794830373,630.0,619.0,,0.4965986394557823,20190102,1,37,glucose,O2
298.95595854922277,298.53465346534654,386.0,404.0,,0.5103550295857988,20190102,1,37,glucose,O2
275.3233082706767,281.112,399.0,375.0,,0.5205254515599343,20190102,1,37,glucose,O2
246.26165803108807,259.2822085889571,386.0,326.0,,0.5410557184750733,20190102,1,37,glucose,O2
244.75366568914956,229.1645885286783,341.0,401.0,,0.46153846153846156,20190102,1,37,glucose,O2
442.6572504708098,523.1586206896552,531.0,435.0,,0.5413625304136253,20190102,1,37,glucose,O2
519.9280742459397,522.8610354223433,431.0,367.0,,0.520618556701031,20190102,1,37,glucose,O2
243.20491803278688,255.18051575931233,366.0,349.0,,0.5068493150684932,20190102,1,37,glucose,O2
248.6897506925208,250.49217002237137,361.0,447.0,,0.4755700325732899,20190102,1,37,glucose,O2
250.35913312693498,263.63896848137534,323.0,349.0,,0.49614791987673346,20190102,1,37,glucose,O2
227.54312354312356,234.21546961325967,429.0,362.0,,0.5336927223719676,20190102,1,37,glucose,O2
200.86324786324786,200.914979757085,468.0,247.0,,0.6545454545454545,20190102,1,37,glucose,O2
512.5169628432957,490.43359375,619.0,512.0,,0.5,20190102,1,37,glucose,O2
421.95205479452056,390.38024691358027,292.0,405.0,,0.39804241435562804,20190102,1,37,glucose,O2
369.4809619238477,434.72978723404253,499.0,470.0,,0.516566265060241,20190102,1,37,glucose,O2
225.54609929078015,228.92329149232916,564.0,717.0,,0.528969957081545,20190102,1,37,glucose,O2
202.71145374449338,202.84543761638733,454.0,537.0,,0.5065274151436031,20190102,1,37,glucose,O2
224.07904411764707,219.69746376811594,544.0,552.0,,0.5121436114044351,20190102,1,37,glucose,O2
203.6705882352941,204.28116710875332,340.0,377.0,,0.48265460030165913,20190102,1,37,glucose,O2
200.58987341772152,201.02724795640327,395.0,367.0,,0.5607476635514018,20190102,1,37,glucose,O2
204.55517241379312,201.8913043478261,290.0,322.0,,0.4793388429752066,20190102,1,37,glucose,O2
204.86888111888112,204.13898305084746,572.0,590.0,,0.5031446540880503,20190102,1,37,glucose,O2
196.53556485355648,196.979633401222,478.0,491.0,,0.4953596287703016,20190102,1,37,glucose,O2
312.7932773109244,330.4835355285962,595.0,577.0,,0.5034965034965035,20190102,1,37,glucose,O2
499.50286806883366,487.21467889908257,523.0,545.0,,0.46697566628041715,20190102,1,37,glucose,O2
201.0939947780679,200.57186544342508,383.0,327.0,,0.5395189003436426,20190102,1,37,glucose,O2
200.39947780678852,198.65174129353233,383.0,402.0,,0.47781065088757396,20190102,1,37,glucose,O2
206.73417721518987,208.78571428571428,395.0,322.0,,0.5420420420420421,20190102,1,37,glucose,O2
208.68693009118542,205.49056603773585,329.0,424.0,,0.4405594405594406,20190102,1,37,glucose,O2
442.39012345679015,489.6198083067093,405.0,313.0,,0.5792592592592593,20190102,1,37,glucose,O2
518.0972222222222,432.23884514435696,288.0,381.0,,0.4310897435897436,20190102,1,37,glucose,O2
238.84555984555985,238.38576779026218,259.0,267.0,,0.48841698841698844,20190102,1,37,glucose,O2
307.991341991342,309.01033973412115,693.0,677.0,,0.5009560229445507,20190102,1,37,glucose,O2
201.89769820971867,200.8095238095238,391.0,336.0,,0.5303244005641748,20190102,1,37,glucose,O2
200.9890410958904,201.86026200873363,365.0,458.0,,0.44389027431421446,20190102,1,37,glucose,O2
301.31717171717173,286.21788617886176,495.0,615.0,,0.4474169741697417,20190102,1,37,glucose,O2
291.5882352941176,299.653125,289.0,320.0,,0.4745484400656814,20190102,1,37,glucose,O2
207.7094017094017,205.01548672566372,468.0,452.0,,0.4247669773635153,20190102,1,37,glucose,O2
223.0942760942761,222.11934900542497,594.0,553.0,,0.5345744680851063,20190102,1,37,glucose,O2
219.48525469168902,218.2554945054945,373.0,364.0,,0.5117241379310344,20190102,1,37,glucose,O2
395.8822393822394,387.2440476190476,518.0,504.0,,0.49399038461538464,20190102,1,37,glucose,O2
247.77122641509433,244.03479853479854,424.0,546.0,,0.4620418848167539,20190102,1,37,glucose,O2
201.0625,200.76424361493125,464.0,509.0,,0.47865459249676584,20190102,1,37,glucose,O2
236.25083056478405,238.21256931608133,602.0,541.0,,0.5960099750623441,20190102,1,37,glucose,O2
206.53715498938428,204.88090349075975,471.0,487.0,,0.5157750342935528,20190102,1,37,glucose,O2
203.03333333333333,203.64827586206897,510.0,580.0,,0.4632352941176471,20190102,1,37,glucose,O2
210.20954356846474,207.46610169491527,482.0,472.0,,0.5334207077326344,20190102,1,37,glucose,O2
201.73458445040214,202.30349344978166,373.0,458.0,,0.45443499392466585,20190102,1,37,glucose,O2
345.0568720379147,376.68167202572346,422.0,311.0,,0.5718518518518518,20190102,1,37,glucose,O2
389.3948339483395,392.680981595092,271.0,326.0,,0.444022770398482,20190102,1,37,glucose,O2
246.13823529411764,263.2332268370607,340.0,313.0,,0.5138211382113821,20190102,1,37,glucose,O2
250.7677902621723,255.32792207792207,267.0,308.0,,0.47007042253521125,20190102,1,37,glucose,O2
256.070987654321,255.17191977077363,648.0,698.0,,0.4723360655737705,20190102,1,37,glucose,O2
208.3,210.33260869565217,500.0,460.0,,0.532171581769437,20190102,1,37,glucose,O2
201.8701754385965,197.58765432098767,285.0,405.0,,0.41368584758942456,20190102,1,37,glucose,O2
205.6328125,205.47289156626505,384.0,332.0,,0.5382436260623229,20190102,1,37,glucose,O2
205.71167883211677,205.73801916932908,274.0,313.0,,0.4540441176470588,20190102,1,37,glucose,O2
207.66733067729083,206.42725598526704,502.0,543.0,,0.504881450488145,20190102,1,37,glucose,O2
206.85416666666666,210.12110726643598,384.0,289.0,,0.5781990521327014,20190102,1,37,glucose,O2
223.63939393939393,229.0,330.0,371.0,,0.47581903276131043,20190102,1,37,glucose,O2
215.38888888888889,206.14117647058825,432.0,510.0,,0.46243523316062174,20190102,1,37,glucose,O2
200.8818635607321,201.21428571428572,601.0,490.0,,0.5427841634738186,20190102,1,37,glucose,O2
266.9823399558499,277.4288617886179,453.0,492.0,,0.47634408602150535,20190102,1,37,glucose,O2
197.45355191256832,197.4505119453925,549.0,586.0,,0.4881889763779528,20190102,1,37,glucose,O2
197.52987012987012,197.3143507972665,385.0,439.0,,0.46044303797468356,20190102,1,37,glucose,O2
207.4064417177914,208.6027397260274,652.0,511.0,,0.5611601513240857,20190102,1,37,glucose,O2
200.0,200.9569230769231,375.0,325.0,,0.527536231884058,20190102,1,37,glucose,O2
196.943161634103,197.36456808199122,563.0,683.0,,0.4114888628370457,20190102,1,37,glucose,O2
201.63104838709677,202.1469387755102,496.0,490.0,,0.45776566757493187,20190102,1,37,glucose,O2
204.79661016949152,205.17786561264822,472.0,506.0,,0.48930817610062893,20190102,1,37,glucose,O2
207.2,206.302729528536,395.0,403.0,,0.49261744966442955,20190102,1,37,glucose,O2
243.48648648648648,243.9781746031746,481.0,504.0,,0.4855072463768116,20190102,1,37,glucose,O2
197.62864077669903,199.06451612903226,412.0,372.0,,0.5212620027434842,20190102,1,37,glucose,O2
263.2178477690289,248.06811989100817,381.0,367.0,,0.5105421686746988,20190102,1,37,glucose,O2
200.02722772277227,199.66739606126916,404.0,457.0,,0.48507462686567165,20190102,1,37,glucose,O2
217.07303370786516,218.91758241758242,356.0,364.0,,0.5118858954041204,20190102,1,37,glucose,O2
200.58169934640523,200.36902050113895,306.0,439.0,,0.4383561643835616,20190102,1,37,glucose,O2
222.85983827493263,229.63005780346822,371.0,346.0,,0.5140449438202247,20190102,1,37,glucose,O2
220.15441176470588,222.4071038251366,272.0,366.0,,0.4452296819787986,20190102,1,37,glucose,O2
206.01830663615561,206.59883720930233,437.0,344.0,,0.5609756097560976,20190102,1,37,glucose,O2
206.93055555555554,207.15,360.0,360.0,,0.47858197932053176,20190102,1,37,glucose,O2
260.8888888888889,265.15141955835963,324.0,317.0,,0.5357142857142857,20190102,1,37,glucose,O2
255.42666666666668,247.06801007556675,300.0,397.0,,0.4144271570014144,20190102,1,37,glucose,O2
270.5271739130435,284.98265895953756,368.0,346.0,,0.4960380348652932,20190102,1,37,glucose,O2
223.45916114790288,224.2357723577236,453.0,369.0,,0.5492424242424242,20190102,1,37,glucose,O2
199.56375838926175,200.34725274725275,447.0,455.0,,0.4769452449567723,20190102,1,37,glucose,O2
203.69488817891374,207.55178571428573,626.0,560.0,,0.5106685633001422,20190102,1,37,glucose,O2
206.51503759398497,205.8945147679325,532.0,474.0,,0.5243101182654402,20190102,1,37,glucose,O2
200.97285067873304,200.90748898678413,442.0,454.0,,0.5067466266866567,20190102,1,37,glucose,O2
198.84444444444443,200.8284023668639,360.0,338.0,,0.5091678420310296,20190102,1,37,glucose,O2
213.36779324055667,216.06915887850468,503.0,535.0,,0.49034749034749037,20190102,1,37,glucose,O2
239.09598853868195,243.87279151943463,698.0,566.0,,0.5583756345177665,20190102,1,37,glucose,O2
197.10714285714286,198.25721153846155,392.0,416.0,,0.5258126195028681,20190102,1,37,glucose,O2
491.8147268408551,496.10481586402267,421.0,353.0,,0.5449438202247191,20190102,1,37,glucose,O2
263.05605786618446,257.0501519756839,553.0,658.0,,0.47335811648079307,20190102,1,37,glucose,O2
206.93543046357615,208.84992343032158,604.0,653.0,,0.4861111111111111,20190102,1,37,glucose,O2
240.91284403669724,260.37046004842614,436.0,413.0,,0.4967105263157895,20190102,1,37,glucose,O2
199.02792321116928,198.01565217391305,573.0,575.0,,0.49584487534626037,20190102,1,37,glucose,O2
203.3848167539267,200.8441926345609,382.0,353.0,,0.5138282387190685,20190102,1,37,glucose,O2
201.82432432432432,202.45679012345678,370.0,405.0,,0.47633136094674555,20190102,1,37,glucose,O2
199.46681922196797,198.3111111111111,437.0,405.0,,0.5114213197969543,20190102,1,37,glucose,O2
241.1435523114355,250.50617283950618,411.0,324.0,,0.5591836734693878,20190102,1,37,glucose,O2
253.81636726546907,251.24269662921347,501.0,445.0,,0.47470817120622566,20190102,1,37,glucose,O2
268.2375,267.43975903614455,320.0,332.0,,0.4675324675324675,20190102,1,37,glucose,O2
