,I_1,I_2,summed,fluct
185,13608.763668506504,17215.99696145753,30824.760629964036,13012132.029774308
186,20015.530375555492,19026.57199174427,39042.10236729976,978038.6849105064
187,10821.847407307812,11847.84740730781,22669.69481461562,1052675.9999999963
188,15786.915754774956,16120.298601875696,31907.214356650653,111144.12274099542
189,3035.929120414138,2355.5185291875396,5391.447649601678,462958.57265332947
190,1074.5735110155003,2311.737443651893,3386.310954667393,1530574.5962163447
191,10997.244632895228,10275.682968247675,21272.927601142903,520651.2358889487
192,12308.312473938628,13290.490278637939,25598.802752576565,964673.2400439585
193,13537.312980362369,18906.970230179173,32444.283210541544,28833218.980510168
194,4076.2436200477377,2666.435803233729,6742.679423281466,1987558.0803498814
195,2284.0663217721676,3142.1341628155596,5426.200484587727,736280.4198328679
196,7756.942992477066,8262.942992477063,16019.88598495413,256035.99999999724
197,14631.23025440855,10785.846394460323,25417.076648868875,14786977.030350331
198,13261.023692735902,12758.051436861755,26019.07512959766,252981.09017912828
199,9772.298601875693,11308.544754042156,21080.84335591785,2360052.2400462623
200,23305.83150954991,25968.7760212982,49274.60753084811,7091273.472650339
201,14371.325333154062,12839.188638219775,27210.51397137384,2347442.8519641585
202,24304.955851692495,20833.4219311708,45138.377782863296,12051547.761332732
203,4335.174766156851,4077.0925466267886,8412.267312783639,66606.43203756314
204,10057.819663181963,7629.655730545567,17687.47539372753,5895980.083756247
205,8289.080193835092,10614.819663181957,18903.89985701705,5409064.079277838
206,7393.20352313019,8566.011846367946,15959.215369498135,1375479.3630557584
207,8612.162413365157,7680.271870597338,16292.434283962495,868419.9837000989
208,22130.052449709234,25078.161400517667,47208.2138502269,8691346.3858368
209,5568.079687411347,4668.54576688965,10236.625454300996,809161.2741691346
210,5885.10692511345,6141.175272580598,12026.282197694049,65570.99857455592
211,27384.448662449162,31997.694814615617,59382.143477064776,21282040.060478605
212,31208.6403392114,26763.243113623983,57971.883452835384,19761556.493260313
213,10208.614114356791,8573.997974305019,18782.61208866181,2671969.925317755
214,14726.668589761,17969.53138840298,32696.19997816398,10516159.130816082
215,6265.942486053317,7048.299108299446,13314.241594352763,612081.8843723716
216,44629.22873513733,39427.37980855828,84056.60854369562,27059232.2549516
217,4612.365936495352,4424.202003858963,9036.567940354314,35405.665545191645
218,5080.530881979229,4766.708686678548,9847.239568657777,98484.37026333903
219,6161.283716965286,5345.393680621203,11506.677397586489,665676.5514055484
220,3969.7780469931786,5289.174766156855,9258.952813150034,1740807.7025398738
221,36954.65421127434,38374.84588803659,75329.50009931093,2016944.39874476
222,15551.640845635147,20940.311967514885,36491.952813150034,29037776.459780626
223,3442.8042718477927,4114.2421007765015,7557.046372624294,450828.758116498
224,2441.1896510672696,2130.545766889646,4571.735417956916,96499.62277696075
225,22313.696333886855,20622.121303600128,42935.81763748698,2861426.083089542
226,12942.572498168012,12148.40805910787,25090.98055727588,630697.1562677119
227,13365.12029075264,13823.12029075263,27188.24058150527,209763.99999999
228,3595.805284695295,3260.0385776463077,6855.843862341602,112739.28156252054
229,26703.25647926319,25917.366442919094,52620.62292218229,617623.1492249233
230,24304.010327096716,22001.092546626784,46305.1028737235,5303430.303604558
231,8343.941979629575,9038.763668506506,17382.70564813608,482777.1793337909
232,8098.956358116244,8314.517516340045,16413.47387445629,46466.612934786834
233,6054.573511015503,6607.710205949781,12662.283716965285,305960.2032828168
234,3869.5185291875405,4231.997467881279,8101.515997068819,131390.98099653883
235,10345.148034878484,10484.31298036237,20829.461015240857,19366.882051533015
236,14775.695827463109,11172.024705583382,25947.720533046493,12986445.554669885
237,16786.435296809985,18948.40805910787,35734.84335591785,4674126.224917952
238,13711.641858482639,15109.175779004345,28820.817637486984,1953101.0590087702
239,18201.75080929108,24711.668083337267,42913.418892628346,42379022.91492494
240,23716.298601875704,24755.599735870128,48471.898337745835,1080146.847122096
241,7534.367455766583,7628.792425479854,15163.159881246436,8916.074905352129
242,6921.271870597336,6715.5185291875405,13636.790399784877,42334.437501295746
243,12709.860266523245,11736.81966318196,24446.679929705206,946808.015750773
244,15674.860266523254,14621.613607933039,30296.473874456293,1109328.5238314525
245,11427.614114356795,10702.257998534411,22129.872112891208,526141.4947609354
246,5267.915754774957,4201.4501817204,9469.365936495356,1137348.8185105855
247,4839.20352313019,4437.984608665841,9277.18813179603,160976.61732395054
248,14763.61360793305,15884.189144643518,30647.80275257657,1255689.5334739543
249,11091.477419422507,11943.888010649101,23035.365430071608,726603.8160352733
250,2201.5735110155033,2058.094065898018,4259.667576913522,20586.35117122147
251,3565.0118463679505,3931.628492843462,7496.6403392114125,134407.76547295018
252,16719.421931170797,16913.298095451948,33632.720026622745,37587.96707637202
253,5758.093559474275,5538.600242293867,11296.693801768142,48177.31628685908
254,36126.51650349256,37209.27035132611,73335.78685481867,1172355.8949983544
255,2435.9563581162447,1620.915248351211,4056.8716064674554,664292.0106070178
256,6267.516503492566,5851.995948610044,12119.51245210261,172657.3315298786
257,12308.257998534404,13417.655224121827,25725.91322265623,1230762.204141072
258,6400.408565531618,9470.1752725806,15870.583838112218,9423467.635706354
259,13156.353583703654,12465.764681354001,25622.118265057656,476913.03204849845
260,8619.559638952576,10590.409071955366,19209.968710907942,3884247.487567418
261,6568.613101509294,6096.024705583383,12664.637807092677,223339.79196382547
262,5701.873632162436,6174.530881979235,11876.404514141672,223404.87580438066
263,6449.915754774953,6040.093559474268,12490.00931424922,167954.23176107285
264,10780.025212007127,10479.778553416923,21259.80376542405,90148.05599458245
265,8419.080193835092,10099.55913252883,18518.639326363922,2824009.4633932295
266,4858.95635811624,6100.285236236517,10959.241594352758,1540897.3836553462
267,4747.833535244885,5277.066321772161,10024.899857017046,280087.3423354257
268,10808.53189482672,8754.84690088407,19563.37879571079,4217622.054345223
269,6081.079180987601,5482.874138586179,11563.953319573779,357849.2727544875
270,5388.079687411351,6455.860266523253,11843.939953934605,1140155.3651285481
271,5980.435803233726,5423.1757790043375,11403.611582238063,310538.73460413853
272,3811.8746450099225,5201.244126471478,9013.1187714814,1930347.5560167518
273,19041.449168872907,17030.38132782952,36071.83049670243,4044393.861278908
274,20342.66858976101,22329.47640657501,42672.14499633602,3947405.3009532057
275,2717.6007487176043,2616.0257184308757,5333.6264671484805,10317.486777749838
276,22002.874138586172,22651.805791119037,44654.679929705206,421112.289659035
277,2406.0935594742728,2145.0524497092338,4551.146009183507,68142.46098736313
278,20876.736430804398,21110.941979629566,41987.67841043396,54852.23910049819
279,5634.696840310603,4094.6418584826456,9729.338698793248,2371769.34705311
280,18699.942486053318,17745.463040935836,36445.405526989154,911031.0111517765
281,11162.256479263173,10607.681448976437,21769.93792823961,307553.4642175346
282,17472.709699526044,17626.640845635156,35099.3505451612,23694.79774246506
283,18474.969723755432,18621.99645503379,37096.966178789226,21616.859710398512
284,18936.91372907998,20386.570978896783,39323.484707976764,2101506.1419464154
285,19430.09153377929,19551.939953934594,38982.03148771389,14847.037494343434
286,15993.668589761006,22019.68246182393,38013.351051584934,36312843.186294794
287,15979.778553416918,13664.298601875702,29644.07715529262,5361447.405989312
288,12348.037058375076,12721.544754042161,25069.581812417237,139507.99872253617
289,33582.32482673032,33415.21486307438,66997.5396898047,27925.73995308874
290,8363.984102242099,6874.5873830784285,15238.571485320528,2218302.587055505
291,13029.708180254805,11879.283716965283,24908.99189722009,1323476.4457349859
292,14883.668083337261,14527.33971164073,29411.00779497799,126969.90847590091
293,30713.13365639183,32162.859760099498,62875.99341649133,2101705.7757714153
294,18139.13365639182,19115.36694934284,37254.50060573466,953031.4422659909
295,32142.586370230933,27305.18965106726,59447.776021298196,23400407.018575467
296,32133.311461091143,34378.68144897644,66511.99291006758,5041686.382496001
297,22146.929626837875,26047.737950075636,48194.66757691351,15216305.574640995
298,40196.29708260448,34409.03705837506,74605.33414097954,33492378.588043835
299,27942.696333886855,24014.69633388686,51957.39266777372,15429183.999999972
300,17416.818143910725,12459.668083337261,29876.486227247988,24573336.723043494
301,42798.37930213452,47302.18711894854,90100.56642108306,20284284.850795068
302,9717.790906208626,9190.8325223974,18908.623428606028,277685.1382689382
303,10384.7081802548,6891.653704850586,17276.361885105387,12201429.568141408
304,20436.02419915965,23982.18813179603,44418.21233095568,12575278.637131117
305,25235.228735137327,19700.079180987603,44935.30791612493,30637880.58680389
306,37185.07968741135,38921.83302882114,76106.91271623249,3016312.168898054
307,12718.92861399039,11985.928613990392,24704.857227980785,537288.9999999973
308,13422.695321039368,12817.21587592188,26239.91119696125,366605.35845978063
309,22640.311967514885,20542.230254408547,43182.54222192343,4401946.874871225
310,23131.76417493025,27461.558626105085,50593.322801035334,18747119.989424396
311,20673.901882712027,13417.217395193114,34091.11927790514,52659469.751397625
312,10238.996455033795,13086.28371696528,23325.280171999075,8107044.751957287
313,10001.504150700866,9622.600242293864,19624.10439299473,143568.17180610233
314,10751.353583703663,11387.517516340045,22138.87110004371,404704.54918738717
315,22740.69532103937,27179.147022031,49919.84234307037,19699853.502035502
316,23276.80477827154,22243.790906208615,45520.595684480155,1067117.6598744385
317,8516.408059107873,9875.956358116244,18392.36441722412,1848371.577336555
318,15056.120797176378,16766.559132528833,31822.679929705213,2925599.2990432787
319,9475.545766889645,9864.8880106491,19340.433777538747,151587.3827756465
320,9289.40856553162,9856.791919056104,19146.200484587724,321923.8698566905
321,15858.833535244883,14497.984102242097,30356.81763748698,1851911.1793040044
322,14488.901882712027,16389.613607933043,30878.51549064507,3612705.0623926492
323,20547.99696145753,17438.791412632367,37986.7883740899,9667159.144845191
324,17797.298601875696,16181.175779004341,33978.47438088004,2611852.9786056783
325,9758.72407801271,11866.107431537195,21624.831509549906,4441064.598712103
326,12981.449675296653,10197.600242293865,23179.04991759052,7749817.665629944
327,12560.40805910787,10771.87413858617,23332.28219769404,3198853.5848567183
328,11565.408059107871,9932.216382345629,21497.6244414535,2667315.053045465
329,7289.49078506169,7016.71020594978,14306.20099101147,74409.24434062894
330,6982.066321772165,5551.504657124617,12533.570978896782,2046506.6763591643
331,14100.052449709241,16398.50465712461,30498.55710683385,5282882.549772579
332,5812.08019383509,3970.5735110155,9782.653704850589,3391146.862869208
333,4014.134162815557,4578.750809291077,8592.884972106633,318791.957477262
334,3253.6002422938645,4066.3946934686974,7319.994935762562,660634.8198605977
335,5080.216382345634,4229.093053050523,9309.309435396157,724410.921670394
336,4795.791919056111,5787.928613990397,10583.720533046508,984335.2214351293
337,5868.504657124615,5738.518529187541,11607.023186312155,16896.393456073223
338,7688.956358116239,7823.559132528824,15512.515490645063,18117.906879565235
339,23364.010833520464,25309.18914464353,48673.19997816399,3783718.6620635805
340,3158.394693468692,2275.312980362372,5433.707673831064,779833.3120227928
341,9526.217395193118,9672.84740730781,19199.06480250093,21500.36045275483
342,18320.256479263182,17728.27085774985,36048.52733701303,350446.97607852734
343,9149.914235503718,8131.558626105081,17281.4728616088,1037048.1471936697
344,5468.448156025418,5188.174259733111,10656.62241575853,78553.45694287072
345,19403.229747984806,19123.901376288275,38527.13112427308,78024.33923463519
346,17644.34021806448,20862.449675296648,38506.78989336113,10356228.478727113
347,18365.860772946988,16792.230760832306,35158.0915337793,2476311.4150280524
348,18785.312473938626,17559.421931170804,36344.734405109426,1502807.622847585
349,19862.380821405757,19599.996961457535,39462.37778286329,68845.28996132838
350,18406.833535244885,15850.901882712029,34257.735417956916,6532786.612419335
351,20913.9152483512,19998.3540901274,40912.269338478596,838252.234448109
352,21386.76468135399,21681.77804699319,43068.54272834718,87032.88590576775
353,6994.010833520454,6959.09254662678,13953.103380147233,1219.2867595889338
354,13916.161906941412,16167.28472981277,30083.446636754183,5067553.963652316
355,6934.463547359575,7141.244126471477,14075.707673831053,42758.20789785344
356,19218.106925113447,17000.463547359577,36218.570472473024,4917942.150895592
357,18280.73744365189,19124.87413858618,37405.61158223807,712566.7597345837
358,27057.626973572238,27842.380314982016,54900.007288554254,615837.8068538115
359,21721.420918323314,20471.448662449162,42192.86958077247,1562430.6404551172
360,20537.66808333726,18066.161906941405,38603.82999027867,6108342.779962857
361,38591.85925367576,28922.46304093584,67514.3222946116,93497223.11894906
362,20273.159881246433,20079.364923647863,40352.524804894296,37556.48559063133
363,10076.448662449166,9017.380314982027,19093.828977431192,1121625.764606776
364,36980.68195540019,41319.09254662677,78299.77450202696,18821806.458066966
365,16403.763668506515,18956.517516340056,35360.28118484657,6516552.207628949
366,18513.600242293855,16811.408565531616,35325.00880782547,2897456.504438642
367,19765.25749211067,16461.07968741134,36226.337179522016,10917590.965067692
368,19076.17476615686,17603.85925367576,36680.034019832616,2167712.968292479
369,6790.859760099505,6020.983089394602,12811.842849494107,592710.0880956665
370,4821.504150700873,6063.640845635148,10885.144996336021,1542903.5689022455
371,4421.997467881273,5746.39469346869,10168.392161349962,1754028.0111436471
372,5258.066321772163,5380.3402180644725,10638.406539836637,14950.905714502453
373,17952.32583957781,18447.490785061687,36399.8166246395,245188.32323605096
374,16061.366949342839,20179.43529680998,36240.802246152816,16958486.91441076
375,7125.710205949782,8596.901882712027,15722.612088661808,2164404.9497745065
376,8678.833028821144,7640.31247393862,16319.145502759764,1078524.9429135043
377,9986.86077294699,9219.271870597337,19206.132643544326,589192.723010345
378,4998.011339944203,5850.107431537202,10848.118771481404,726067.7493080631
379,5269.71020594978,5759.669096184745,11029.379302134526,240059.7141202786
380,29311.188638219774,31753.982076547134,61065.17071476691,5967239.782335208
381,38068.502631429634,39845.40653983664,77913.90917126628,3157387.499712082
382,8280.9558516925,6521.174259733114,14802.130111425615,3096831.251399114
383,13746.805791119034,12302.928613990394,26049.734405109426,2084781.302632968
384,13068.462534512097,15241.598723022626,28310.061257534722,4722520.893814069
385,13865.872619314949,12985.408059107875,26851.280678422823,775217.8417806365
386,11692.340218064477,10970.46354735958,22662.803765424058,521105.9277079852
387,15508.874138586178,21139.599735870106,36648.473874456286,31705070.75190845
388,26690.804778271537,20423.14752845474,47113.95230672628,39283527.401181035
389,13405.133656391812,11634.408059107878,25039.54171549969,3135469.1408765446
390,10243.44916887291,10390.476912998756,20633.926081871665,21617.1575427352
391,7933.723571588965,9749.025212007135,17682.7487835961,3295320.0457048984
392,10714.586370230936,11705.600242293858,22420.186612524794,982108.4946211455
393,11157.147022031002,10783.886491377867,21941.033513408867,139323.42374345992
394,11446.51650349256,12718.310448243648,24164.826951736206,1617459.837905536
395,17871.80477827155,15606.54475404216,33478.34953231371,5131402.977371746
396,18441.899857017044,17681.83150954991,36123.73136656695,577703.8928214215
397,6294.325333154068,5551.284223389032,11845.6095565431,552110.090800856
398,15050.557106833847,15619.48875936671,30670.045866200555,323683.22525377455
399,1642.737950075636,921.3669493428438,2564.10489941848,520376.12069823017
400,8807.023186312146,7359.147022031004,16166.17020834315,2096345.3870934735
401,6697.900869864538,6309.105912265966,13007.006782130506,151161.51905407553
402,5189.722052317731,5537.81814391072,10727.540196228452,121170.88898231463
403,5380.598216598893,6706.488759366708,12087.086975965602,1757985.7314011324
404,1760.8602665232463,227.4491688729031,1988.3094353961494,2351349.5943972305
405,4147.75030286733,3461.8458880365856,7609.596190903916,470464.86628430587
