atc_conc_ngmL,mean_repressors,mean_yfp,fold_change
1.0,37.35435795155327,4252.078235561157,0.04767956322852103
2.0,80.01463034438528,2046.91523420009,0.022952546713803854
3.0,121.18133832121732,1847.442114300284,0.020715807240594703
4.0,167.38818372950524,1332.5976603109898,0.014942734089790756
6.0,293.2989766580316,1970.5268695392813,0.022095985836746594
10.0,315.22453329511126,1626.9722213118037,0.018243625963492157
