alpha,log_prob
1652.040197452783,-2014.4064388120253
1662.842126040594,-2015.132044884688
1754.5937827044868,-2015.1750307552043
1477.7523081360134,-2015.9468642597851
1445.4061434712914,-2016.3985086113546
1582.5490070681328,-2014.8272702847373
1820.5077396117272,-2014.936710078793
1684.1102097172702,-2014.5454689301005
1400.8799358531485,-2016.0944652838687
1404.9820137679385,-2015.9795284447284
1783.4704543202258,-2015.371715936577
1816.9013716552136,-2015.9367931332663
1941.7449123466274,-2015.035944960328
1631.987177491319,-2013.8782684370958
1706.590266871634,-2013.8693884994605
1964.5838359372017,-2015.0392659176146
1574.0306813183695,-2015.0419290681714
1876.1350573169977,-2014.4728499939838
1827.6891816488935,-2014.009262610131
2082.3319296247187,-2016.5016820555504
1675.8004494401164,-2013.961670144072
1700.0440978989802,-2014.429034127942
1925.8454879362562,-2015.172907569321
1739.717154570544,-2014.3075711286037
1635.55547334996,-2013.7604353892496
1752.4872599181276,-2013.7790180021714
1860.0230507105027,-2015.1896370508398
1758.5998421827273,-2015.6973809134693
1592.2239427722418,-2015.322138089761
2016.9487375235756,-2015.5222010361015
1906.1108260515716,-2015.6053072791444
1637.8258477244165,-2015.198347956534
1655.434872825349,-2015.5169101139288
1581.1496326389097,-2017.2907127765602
1845.2864265888074,-2015.6910709004624
1675.155264838308,-2015.476580240824
1689.8755768296023,-2016.31553037198
1616.6883979114634,-2014.9631831331399
1627.2919017755064,-2015.3492092144556
1613.2917088659465,-2014.4962598966104
1616.795727487761,-2013.9869484037556
1862.2701371060066,-2014.4765668944747
1690.5136653772067,-2014.2565388642467
1822.923840956655,-2014.0971333531859
1667.9114092030663,-2014.0960941671756
1809.1261863992925,-2014.3073652318476
1798.0419713761057,-2014.0072114653833
1769.2631895487195,-2014.5945025889794
1644.4296404730915,-2016.5442402727676
1711.8871205262385,-2017.2116603262962
1659.5531947134723,-2015.502674388637
1714.8790600921625,-2014.9818822078266
1845.9986017503036,-2015.2171664963923
2019.7295529059083,-2015.6203743844499
1551.3068898980603,-2014.4487267765078
1884.3548263439495,-2014.4495158386844
1750.5637493698293,-2015.2607268353133
1759.9496563662856,-2015.8292838713817
1708.1986002143851,-2016.0504245826896
1741.5294072733607,-2014.704508736726
1758.2513945519374,-2017.0392625987108
1648.355944722738,-2016.429649554903
1602.678748865523,-2016.5031308759994
1787.928975633767,-2014.460416028099
1938.1703421652448,-2015.2478328809111
1468.0884805347343,-2015.1528578919113
1988.6686302630649,-2015.4037494029537
1703.531076024972,-2013.9343263499263
1866.8215669893211,-2014.4634344788542
1536.3936914053693,-2014.6900060141743
1610.4634441338276,-2014.095118127856
1714.1832334994288,-2013.703723764209
1804.5369702698763,-2018.5479110781373
1843.4887103501728,-2018.9282837390354
1678.5869035870087,-2014.9750924572081
1741.4283654443561,-2015.6060751817754
1699.7796589955253,-2015.73805895032
1772.4083710665668,-2015.5974287778336
1598.741615198189,-2015.8757733306593
1613.8235114081936,-2015.5353285808717
1804.4871768993742,-2014.6270375892361
1790.5773242653354,-2014.183205868499
1660.4048182996385,-2014.415197514192
1650.0784980500703,-2013.9535459656768
1562.8545247367842,-2014.4558777794664
1776.908470696419,-2013.9703520968872
1739.5434900629593,-2014.2974131124995
1707.7222329042856,-2015.071158597549
1687.0210071385982,-2014.8609675899772
1808.3887837784375,-2017.116669626899
1781.1286808402463,-2017.2053297115826
1689.9286980152926,-2015.7247548731923
1798.666658401329,-2015.8452640289677
1813.4084347781336,-2016.1398001722853
1734.701389669355,-2015.2437629404508
1545.8594058559452,-2014.7898311453644
1639.4121336698895,-2014.0146051768575
1709.9054611194756,-2017.7368567166081
1614.9692227299456,-2018.33902759301
1726.4068565605053,-2015.6194251978764
1788.0834298094928,-2014.4211016924844
1674.2017365098268,-2014.217228615828
1666.4504059779633,-2013.9072055496542
1774.7251349904502,-2014.64146850174
1685.478872643153,-2017.0674386341013
1767.5345021653122,-2019.239647821941
1742.5729183422482,-2015.8580013480685
1695.175873742836,-2015.840265446734
1594.5004987830637,-2016.0247898404189
1541.5528555905719,-2016.5169361378123
1541.5528555905719,-2016.5169361378123
1488.0616675431613,-2018.179241357145
1962.7755237298366,-2017.2396562928288
1465.3870769407174,-2016.9470132197514
1751.2844183736897,-2014.1833048114095
1451.0235700822102,-2015.362076300845
1493.614623718271,-2014.7751508156798
1511.1443957064598,-2015.902145196033
1458.3048271026698,-2015.9752507829828
1868.191136284766,-2014.508588505194
1804.2744979831443,-2014.1731353955256
1781.8379753913423,-2014.5328493352522
1610.4000294370114,-2014.9158567841391
1781.1352831599118,-2014.9751951253907
1632.4862011494404,-2014.249654076268
1798.3852966333554,-2014.1834878105662
1646.7070077919986,-2015.6148811259495
1835.767964650366,-2015.654513155063
1870.8746989479632,-2014.7387608371314
1825.40657991798,-2015.218618853814
1559.3967885989202,-2016.1233947921505
1766.6111331414731,-2014.0371308963322
1746.734443293705,-2014.161611904822
1709.0058248663345,-2017.187381741719
1820.56009228635,-2015.7817867218535
1814.7352477970344,-2014.4475504593095
1424.4839836411616,-2017.2714761532134
1543.661503127305,-2015.1749840846126
1796.5064659187308,-2013.9595265243843
1599.4587285740663,-2014.7821086063645
1621.9559362281739,-2014.0701390399124
1821.9326413457613,-2014.2275072344323
1588.228746323031,-2016.1688971412223
1561.8018180050346,-2014.9341694174075
1452.8430154056248,-2016.9113900046118
1620.4519639785447,-2013.9104802785637
1546.4721985544684,-2015.9146045778996
1926.1993178415041,-2016.953487543294
1594.6552950271275,-2015.1238880245407
1763.8113910866327,-2014.8648293699437
1693.2899073093877,-2013.6539124800547
1751.25785594974,-2014.670311389122
1528.6538194455652,-2014.9110677978404
1820.8686810537592,-2014.0047441638617
1853.485004247323,-2014.162587401935
1676.6016821622554,-2014.5920603580994
1696.6936727596856,-2014.1503239131346
1642.9333988816084,-2014.102382690094
1823.930209221006,-2014.165361016997
1854.970569980997,-2015.1889237572086
1663.6784290306034,-2015.2459863806494
1714.6674422853305,-2014.8495773503596
1808.313172168566,-2017.6246832030965
1792.3699158586633,-2014.6172338369288
1723.1934557150782,-2014.9112178696737
1864.689398917573,-2015.334970616236
1494.1336209148344,-2015.5470030131885
1724.1239242664383,-2014.209827139893
1542.3728047259651,-2014.4340519364412
1660.1373781494126,-2013.831307723091
1729.9298265506195,-2013.806679824741
1624.5115387287592,-2013.9893123998438
1751.432060635233,-2014.1661295699903
1697.170934360298,-2015.672577213091
1937.2104511657656,-2015.0104046414497
1735.912622297496,-2014.3176874425496
1716.3040571219533,-2016.4526590095068
1719.6945208636241,-2015.6646921098672
1681.4506242862371,-2014.9596047890288
1794.547311123868,-2014.0262852088952
1653.6152212817524,-2014.1930381245093
2247.938457115328,-2018.6341723394462
2019.381393293328,-2015.5809975108523
1436.475964558386,-2016.4930974211154
1430.0749386041477,-2017.9275370525745
1700.4371634818656,-2013.8871531222833
1748.6952441148883,-2013.7253179391307
1702.3036141388752,-2014.8589530467937
1698.5355966042046,-2014.651735861542
1687.860820523201,-2013.6552319045197
1876.8265219433779,-2014.3054403649048
1506.7502207062155,-2014.7332434908355
1888.1358018979097,-2014.917860169151
1773.2553842906495,-2014.9450109950246
1676.0117192775142,-2015.4045982407604
1642.2298005775995,-2015.1717352455858
1579.3316691677167,-2014.8460563856152
1531.8877480655963,-2014.3987602656587
1536.591854626459,-2014.9771977120065
1580.389480243399,-2017.300383451213
1602.342171602739,-2015.0790062730177
1930.380829123835,-2017.4467082187125
1691.8386716933826,-2015.4520466590589
1633.659346954241,-2013.9473599415066
1785.747191932536,-2013.8831954127065
1634.8933905443976,-2013.8759293089602
1781.2050252416504,-2014.6510999616337
1774.1997229279118,-2015.0005103477906
1559.3218447476613,-2016.1630842730517
1651.5565138041272,-2015.9969356496595
1696.3929463834465,-2017.0385460831858
1795.3765752486347,-2014.157199271307
1791.7214176331702,-2013.8543607821284
1546.2110167152339,-2015.089969826254
1409.0246558468618,-2017.3457743974072
1650.746376034967,-2013.856636294937
1746.2226032730014,-2014.1717493071505
1742.5973074804144,-2015.1374745888327
1753.1854960125618,-2017.1880248301416
1603.534238054852,-2016.6981363516948
1612.6129449063785,-2014.8656984965698
1589.6313895794283,-2020.7187087805837
1546.1753709388474,-2016.6840185592705
1747.091332306263,-2014.5982915935351
1745.7714099320294,-2018.708396533519
1738.0046879575011,-2015.7291742335983
1695.786219923536,-2016.8924892760404
1701.74550654945,-2017.0509298380164
1528.2265951745048,-2015.449696520633
1810.0311115998798,-2015.214491291965
1749.6812624554475,-2014.402148354986
1868.9084214351724,-2014.94543834581
1536.2820306455164,-2015.1045821129537
1536.2820306455164,-2015.1045821129537
1572.4863452372329,-2016.7637233814417
