parameter,value,well_id,carbon,strain
inverse max df stderr,0.1430460730697519,45,acetate,delta
lag time std,2.7222100101725992,45,acetate,delta
inverse max df,204.55510226288126,45,acetate,delta
inverse max df,213.50257943196848,46,acetate,delta
lag time std,3.4238422648182807,46,acetate,delta
max df std,2.7715788322992406e-05,46,acetate,delta
max df stderr,2.771578832299241e-06,46,acetate,delta
time of max df,1165.9966666666667,46,acetate,delta
time of max df std,8.837482673250342,46,acetate,delta
time of max df stderr,0.8837482673250342,46,acetate,delta
max df,0.0032467879663025468,46,acetate,delta
lag time stderr,0.3423842264818281,46,acetate,delta
inverse max df stderr,0.18194717240100616,46,acetate,delta
max y,0.10300951657623601,46,acetate,delta
max y std,0.0004931950860166836,46,acetate,delta
max y stderr,4.9319508601668356e-05,46,acetate,delta
lag time,774.9866218367429,46,acetate,delta
inverse max df std,1.8194717240100615,46,acetate,delta
lag time,803.09487719606,75,acetate,delta
max y stderr,6.804098992328173e-05,75,acetate,delta
max y std,0.0006804098992328173,75,acetate,delta
max y,0.0954510724665877,75,acetate,delta
inverse max df stderr,0.22128334724088541,75,acetate,delta
inverse max df std,2.212833472408854,75,acetate,delta
max df,0.003362967344027218,75,acetate,delta
time of max df stderr,0.8185810894468549,75,acetate,delta
time of max df,1176.9166666666667,75,acetate,delta
max df stderr,3.611949795911332e-06,75,acetate,delta
max df std,3.611949795911332e-05,75,acetate,delta
lag time std,4.972285631245339,75,acetate,delta
inverse max df,206.13554357801706,75,acetate,delta
time of max df std,8.185810894468549,75,acetate,delta
lag time stderr,0.4972285631245339,75,acetate,delta
lag time,802.8842209719152,76,acetate,delta
lag time std,2.8826015038513026,76,acetate,delta
max df,0.0031445620551664734,76,acetate,delta
max df std,2.3376084122390265e-05,76,acetate,delta
max df stderr,2.3376084122390267e-06,76,acetate,delta
time of max df,1169.0066666666667,76,acetate,delta
time of max df std,7.557406962708837,76,acetate,delta
lag time stderr,0.28826015038513025,76,acetate,delta
inverse max df,220.43942557493435,76,acetate,delta
inverse max df std,1.6373265971970792,76,acetate,delta
inverse max df stderr,0.1637326597197079,76,acetate,delta
max y,0.10022255627915505,76,acetate,delta
max y std,0.0005765587485881878,76,acetate,delta
max y stderr,5.7655874858818774e-05,76,acetate,delta
time of max df stderr,0.7557406962708837,76,acetate,delta
max y stderr,5.6223255692783326e-05,77,acetate,delta
max y std,0.0005622325569278332,77,acetate,delta
max y,0.10314390534772472,77,acetate,delta
inverse max df stderr,0.18729113987413726,77,acetate,delta
inverse max df std,1.8729113987413726,77,acetate,delta
time of max df,1194.7666666666667,77,acetate,delta
time of max df stderr,0.5856620185738529,77,acetate,delta
time of max df std,5.856620185738529,77,acetate,delta
max df stderr,3.4590116838936977e-06,77,acetate,delta
max df std,3.4590116838936976e-05,77,acetate,delta
max df,0.0035769943933268793,77,acetate,delta
inverse max df,193.7973290177969,77,acetate,delta
lag time,814.3811575261327,77,acetate,delta
lag time stderr,0.4390913380579703,77,acetate,delta
lag time std,4.390913380579703,77,acetate,delta
inverse max df,191.02415428882495,78,acetate,delta
lag time stderr,1.1680629944738394,78,acetate,delta
lag time std,11.680629944738394,78,acetate,delta
lag time,803.820481034125,78,acetate,delta
max y stderr,8.664374013300247e-05,78,acetate,delta
max y,0.09680178653789596,78,acetate,delta
inverse max df stderr,0.3517218568623459,78,acetate,delta
max y std,0.0008664374013300247,78,acetate,delta
time of max df stderr,7.49197544042958,78,acetate,delta
time of max df std,74.9197544042958,78,acetate,delta
time of max df,1079.6866666666667,78,acetate,delta
max df stderr,6.873205337573789e-06,78,acetate,delta
max df std,6.873205337573789e-05,78,acetate,delta
max df,0.003629848691943775,78,acetate,delta
inverse max df std,3.517218568623459,78,acetate,delta
time of max df std,10.866922287382017,79,acetate,delta
max df,0.003190398067004009,79,acetate,delta
max df std,2.3065202196099528e-05,79,acetate,delta
max df stderr,2.3065202196099527e-06,79,acetate,delta
time of max df,1171.6666666666667,79,acetate,delta
time of max df stderr,1.0866922287382017,79,acetate,delta
lag time stderr,0.28985359346184103,79,acetate,delta
inverse max df std,1.5677394007679664,79,acetate,delta
inverse max df stderr,0.15677394007679663,79,acetate,delta
max y,0.09254819684705301,79,acetate,delta
max y std,0.00044352231064546184,79,acetate,delta
max y stderr,4.4352231064546184e-05,79,acetate,delta
lag time,757.4819868966727,79,acetate,delta
lag time std,2.89853593461841,79,acetate,delta
inverse max df,217.27173989201458,79,acetate,delta
lag time,739.232135920552,80,acetate,delta
max y stderr,3.850302365401176e-05,80,acetate,delta
max y std,0.0003850302365401176,80,acetate,delta
max y,0.08984670960035551,80,acetate,delta
inverse max df stderr,0.10452120010576693,80,acetate,delta
inverse max df std,1.0452120010576693,80,acetate,delta
lag time stderr,0.259640334651312,80,acetate,delta
inverse max df,220.19945537936871,80,acetate,delta
lag time std,2.59640334651312,80,acetate,delta
max df std,1.4946394821632272e-05,80,acetate,delta
max df stderr,1.4946394821632272e-06,80,acetate,delta
max df,0.003147886088917996,80,acetate,delta
time of max df std,39.51126421667624,80,acetate,delta
time of max df stderr,3.951126421667624,80,acetate,delta
time of max df,1154.1666666666667,80,acetate,delta
max y std,0.0007118226984318782,81,acetate,delta
max y,0.09582672844737637,81,acetate,delta
inverse max df stderr,0.2858060152830749,81,acetate,delta
inverse max df std,2.8580601528307494,81,acetate,delta
inverse max df,194.91758769748932,81,acetate,delta
time of max df stderr,3.4724163056868624,81,acetate,delta
time of max df std,34.724163056868626,81,acetate,delta
max y stderr,7.118226984318782e-05,81,acetate,delta
max df stderr,5.364545290390464e-06,81,acetate,delta
max df std,5.3645452903904645e-05,81,acetate,delta
max df,0.003556890146276741,81,acetate,delta
lag time std,8.118615797050431,81,acetate,delta
lag time stderr,0.8118615797050431,81,acetate,delta
time of max df,1246.2166666666667,81,acetate,delta
lag time,774.3639058697129,81,acetate,delta
max y std,0.0004435515865919607,82,acetate,delta
lag time std,9.687741549109115,82,acetate,delta
lag time,810.1802299700613,82,acetate,delta
max y stderr,4.435515865919607e-05,82,acetate,delta
max y,0.08844067243924701,82,acetate,delta
inverse max df stderr,0.4356964143425698,82,acetate,delta
inverse max df std,4.356964143425698,82,acetate,delta
inverse max df,203.4099414176745,82,acetate,delta
time of max df stderr,2.2948365954899708,82,acetate,delta
time of max df std,22.948365954899707,82,acetate,delta
max df stderr,7.260133827449974e-06,82,acetate,delta
max df std,7.260133827449974e-05,82,acetate,delta
max df,0.0034091912575479177,82,acetate,delta
lag time stderr,0.9687741549109115,82,acetate,delta
time of max df,1334.4166666666665,82,acetate,delta
