,I_1,I_2,summed,fluct
0,14303.051267636889,11759.870291428319,26062.92155906521,6467769.477749177
1,11412.13526956773,10780.037678505047,22192.172948072777,399547.364627248
2,28339.741199641587,35689.507722226226,64029.24892186781,54019067.93650591
3,30131.859791186955,34347.779494931565,64479.639286118516,17773978.94842204
4,5312.445337563041,5530.232860630409,10842.678198193451,47431.40520381938
5,7327.925881525585,5176.61581353027,12504.541695055856,4628135.008658007
6,18538.995677539635,22458.507722226226,40997.50339976586,15362574.668443263
7,18441.159358940935,21421.22544927955,39862.384808220486,8880793.902786085
8,16763.040767395545,13613.518222467586,30376.55898986313,9919492.261009486
9,17309.22915495498,14311.494133094382,31620.72328804936,8986415.261289565
10,2909.0549733123244,6826.208154472269,9735.263127784594,15344089.044671472
11,40132.57010688942,38349.253244328174,78481.8233512176,3180219.032295283
12,35598.66831473704,33672.180359423626,69270.84867416066,3711355.8419676665
13,328.4799271775944,667.8004954142712,996.2804225918655,115138.44802846121
14,4844.00247210556,4740.061767878251,9584.06423998381,10803.669995268878
15,3530.0895629268866,3328.6541088202544,6858.743671747141,40576.24217114516
16,20528.159358940928,19825.556517757577,40353.71587669851,493650.7524389163
17,18739.333540583582,18375.27424481088,37114.60778539446,132539.17083851583
18,4141.4941330943875,4331.145153024151,8472.639286118538,35967.50936039959
19,5580.142064133649,6397.065473553678,11977.207537687327,667363.8568584446
20,38478.38233611492,37887.72390483429,76366.10624094922,348877.38244289457
21,5501.946882008287,6926.75169988293,12428.698581891216,2030068.7690387948
22,30775.176653748214,29713.38233611491,60488.55898986313,1127407.1729583712
23,24083.866585752883,24640.964176815574,48724.830762568454,310357.7259678535
24,28994.159358940942,28979.77949493155,57973.93885387249,206.78048892860434
25,26295.78628949748,32069.563312323484,58365.34960182096,33336501.10931353
26,111.90858671830426,708.9468820082882,820.8554687265924,356454.72604277
27,20034.093268602304,19700.723904834296,39734.817173436604,111135.13269908648
28,22864.654108820258,21941.654108820243,44806.3082176405,851929.0000000269
29,33397.45522101947,32201.775789256146,65599.23101027562,1429649.3035418587
30,3237.9573822496504,3936.70290435159,7174.66028660124,488245.30465751205
31,3147.5985187229917,3251.64731425433,6399.245832977322,10826.15185152225
32,18408.602224398415,18675.94008744237,37084.542311840785,71469.53301690829
33,15802.940087442368,17507.232860630415,33310.17294807278,2904613.8567410014
34,18061.048178746398,14367.727610509732,32428.775789256128,13640616.81976001
35,32664.531811599438,31531.34033514949,64195.87214674892,1284122.9222988149
36,5431.204448796844,4436.302039859518,9867.506488656363,989830.8033092944
37,5054.6714036275325,4710.741199641576,9765.41260326911,118287.9852138218
38,3099.2217436041183,3012.2637445695314,6111.48548817365,7561.69359609922
39,2904.772700365641,1708.8597911869672,4613.632491552608,1430207.6863401989
40,28155.21865471363,32878.96417681558,61034.18283152921,22313771.757578205
41,1606.4904274189496,1653.1803594236408,3259.67078684259,2179.949750602685
42,32038.333540583586,36139.08956292687,68177.42310351046,16816199.954784717
43,18620.403336597632,20239.681903868885,38860.08524046652,2622063.07842404
44,19409.044473070982,20215.588018481627,39624.632491552606,650512.4906435725
45,21182.284745052246,17697.76220012429,38880.04694517654,12141897.366111206
46,19225.66460906161,18184.567017998925,37410.23162706054,1083884.1941165235
47,867.1000631682409,8269.838790704258,9136.9388538725,54800540.66816157
48,1237.521928143015,9058.312540100867,10295.834468243882,61164765.796088085
49,16332.776406041074,15230.532428384367,31563.308834425443,1214941.7862804774
50,13411.967882490997,13608.967882490999,27020.935764981994,38809.00000000071
51,3391.4836328530328,3902.4941330943884,7293.977765947421,261131.73135692056
