well_id,time,OD_raw_data,log(OD)_fit,log(OD)_fit_std,growth_rate,growth_rate_std,doubling_time,doubling_time_std,carbon,strain,ab_conc
29,601.1666666666666,0.03277083333333333,-3.424268864890564,0.005658234298958328,0.004980120628430562,0.0004462933731328435,139.18280946909192,12.472863642188981,apromycin,delta,2000
29,783.1666666666665,0.0968125,-2.3341323477106926,0.0023786125872980275,0.007026828844869826,6.552163962618932e-05,98.64295770715988,0.9197958950243503,apromycin,delta,2000
29,790.1666666666665,0.1016875,-2.2846493260497027,0.002370274138731778,0.007106104000602187,6.707853420280817e-05,97.54250437387441,0.9207588596108403,apromycin,delta,2000
29,797.1666666666665,0.10772916666666667,-2.234721037963709,0.002372777623648281,0.007153654661303577,6.819951737316668e-05,96.89413500897685,0.9237422767481629,apromycin,delta,2000
29,804.1666666666665,0.1128125,-2.1845759468792494,0.002389195577187836,0.0071679230019512374,6.86323983236115e-05,96.70125925895942,0.9259082919904497,apromycin,delta,2000
29,811.1666666666665,0.11864583333333335,-2.134447737026221,0.002417913365158601,0.0071489792712515765,6.837294329107135e-05,96.95750319871826,0.9273029919821326,apromycin,delta,2000
29,818.1666666666665,0.1248541666666667,-2.0845639204226245,0.002452647138944965,0.00709850812483559,6.774061852587829e-05,97.64688134043651,0.9318380739723976,apromycin,delta,2000
29,825.1666666666665,0.13064583333333335,-2.0351348015869917,0.0024844044971885433,0.0070197207538775785,6.739749137680412e-05,98.74284246664116,0.9480462410118596,apromycin,delta,2000
29,832.1666666666665,0.13666666666666666,-1.9863433017430907,0.0025048595635434653,0.006917198361064081,6.822191783227028e-05,100.20634719130963,0.9883002955123933,apromycin,delta,2000
29,839.1666666666665,0.14360416666666664,-1.938336095200384,0.002510254986681931,0.0067966753974442184,7.095545838714354e-05,101.98326976459583,1.0646778359737021,apromycin,delta,2000
29,776.1666666666665,0.09279166666666668,-2.3829580814092424,0.0023917077196291604,0.006918952186230953,6.393178797007642e-05,100.18094675366328,0.9256816457327846,apromycin,delta,2000
29,846.1666666666665,0.15066666666666667,-1.8912164429250424,0.002504849156093332,0.006664773392872192,7.573749430443501e-05,104.00161261315333,1.181858868804875,apromycin,delta,2000
29,860.1666666666665,0.16577083333333334,-1.7998069845264126,0.002523969655727289,0.006395913880663073,8.801081306347232e-05,108.3734386505038,1.491269993323668,apromycin,delta,2000
29,867.1666666666665,0.1736666666666667,-1.7554712787749622,0.0025879119068242464,0.006273810097374266,9.259993965669993e-05,110.48265245549005,1.6306975811671933,apromycin,delta,2000
29,874.1666666666665,0.17954166666666665,-1.7119323635456567,0.0026971346568543013,0.006169373808282863,9.451347781340112e-05,112.35292301940619,1.7212225789931483,apromycin,delta,2000
