alpha,log_prob
1404.5308207061435,-1597.7639050244914
1305.642655662159,-1597.4654945596671
1294.253625457017,-1597.4648694351429
1294.4513765467243,-1597.4648141413898
1155.4900521970808,-1598.1788433034967
1102.2448720061818,-1598.891679740735
1383.5468114724629,-1597.660383554789
1405.3079704739855,-1597.7681156697586
1255.9128833152547,-1597.5220400100045
1305.639749787663,-1597.4654934222528
1284.2741733460773,-1597.4707613224139
1345.1040669147594,-1597.5247087871433
1559.9491892907345,-1599.0606860335247
1423.0514050645822,-1597.8712966020996
1505.0606152345829,-1598.5078224228907
1428.5465908413341,-1597.9059276355408
1428.5465908413341,-1597.9059276355408
1578.2485024494467,-1599.2645125028682
1505.2281361650269,-1598.5093668943268
1410.1670847039866,-1597.795037142953
1296.2218637138571,-1597.4644242331387
1448.956444848195,-1598.0451766740148
1360.926865350934,-1597.571731689235
1335.7383677656549,-1597.5029668737284
1335.7383677656549,-1597.5029668737284
1335.7383677656549,-1597.5029668737284
1324.2406407732494,-1597.4826975334765
1253.9253165275886,-1597.5276291655794
1253.9253165275886,-1597.5276291655794
1118.172475162703,-1598.6478671356333
1214.4605552840217,-1597.6967483567537
1346.028316233952,-1597.5271035535236
1242.2309956379167,-1597.566038513218
1218.9050403812194,-1597.671955482347
1225.6048142247516,-1597.6374196518939
1233.823951421938,-1597.5996197304
1241.6521956141253,-1597.5681884259377
1153.0212236195143,-1598.2056863551363
1144.5522680774359,-1598.3021460963291
1120.384227305946,-1598.6161542546868
1054.7290634245887,-1599.7924792869298
1112.4264027433064,-1598.7326720599522
1140.9096551151822,-1598.3457532588038
1720.4331350281782,-1601.1216558316603
1504.6500300194948,-1598.504040896
1527.4737465341307,-1598.7224681961457
1678.0578524000014,-1600.5227713153265
1491.9389134138505,-1598.3897406878414
1315.5453118436064,-1597.4722087505868
1438.56684365899,-1597.9722310296493
1454.6520774300238,-1598.08693509348
1504.4496988621631,-1598.502197836913
1513.3108522642665,-1598.5849710762284
1205.809160265173,-1597.749404818494
1265.3303268605378,-1597.4991793032889
1371.229234473244,-1597.6090607771946
1510.8983813831678,-1598.5621839298935
1464.7353157229213,-1598.1638589519478
1323.7148809177256,-1597.4819435162194
1217.3564997402755,-1597.6804218661027
1254.2155321093576,-1597.5267962627452
1427.9059597553278,-1597.9018265763937
1415.7595118653257,-1597.82727660211
1424.055838321109,-1597.877533792625
1589.1418819430069,-1599.390128766262
1510.3256487097206,-1598.5568016813745
1344.6370022290123,-1597.5235154809382
1427.495700668349,-1597.8992090661923
1318.0478874463422,-1597.47479273703
1071.6108582763723,-1599.441099628989
1022.0752843219401,-1600.5795372973832
1179.1310756672356,-1597.9499164945305
1173.2197610519843,-1598.0024867600494
1201.5233006350975,-1597.7776813856956
1124.063319829349,-1598.5645325451073
1726.900085182518,-1601.2160022430348
1302.4532475834135,-1597.464544081658
1302.4532475834135,-1597.464544081658
1281.7128619457214,-1597.4732670950784
1245.8483100777983,-1597.553138440785
1178.9659512837586,-1597.9513437288024
1178.9659512837586,-1597.9513437288024
1169.8483230187724,-1598.033843136576
1174.2629176832365,-1597.992987957111
1244.1796725145073,-1597.5589745716284
1380.966306150979,-1597.6490397634195
1340.633577825577,-1597.5137543955448
1522.4286889090934,-1598.6727682283577
1669.223678278142,-1600.4023732376588
1689.7915407378289,-1600.6851287489087
1396.909436877526,-1597.7240192114803
1238.1634086127021,-1597.5816525636974
1353.6594522751286,-1597.5485567473816
1356.6059497911092,-1597.5576334388732
1373.685405311149,-1597.618720214152
1293.79890636271,-1597.4650055541188
1337.1733926513984,-1597.505997408648
1280.3022238738752,-1597.4748229090674
1079.1987920743868,-1599.2947061439768
1109.426088298015,-1598.7783561991887
1730.4184808433445,-1601.2676447655801
1205.6022104203691,-1597.7507365368876
1170.8287434074089,-1598.0246208412232
1423.9892011125935,-1597.8771187065959
1218.7894905812655,-1597.6725809123595
1347.6787620701355,-1597.531489954694
1439.5806426737836,-1597.979162727975
1244.982324863481,-1597.5561428396943
1244.982324863481,-1597.5561428396943
1109.6566806207602,-1598.7748106232523
1320.9491084532635,-1597.4782295751988
1264.1048337256286,-1597.5018191516308
1200.2991052510074,-1597.7860286846606
1178.2526748538362,-1597.957535942869
1225.780653921633,-1597.6365586515042
1215.8630705053667,-1597.6887608360248
1252.3566118538104,-1597.5322310742906
1319.577069770791,-1597.4765454203864
1224.2020764902588,-1597.644370887333
1232.1032833736374,-1597.6071222312132
1216.559361698667,-1597.6848516059263
1344.174936716375,-1597.5223461173207
1394.0332440541706,-1597.709638024873
1499.7997331949766,-1598.4597899163832
1607.4458857700047,-1599.6080848755585
1914.319744945399,-1604.2254165332577
1754.7558219357998,-1601.6307111917574
1691.8007392105776,-1600.7132035129223
1738.7283227107675,-1601.390475533136
1753.982908880161,-1601.6190275987594
1119.817690312281,-1598.624228619643
1195.9108442670579,-1597.8169484440075
1328.3642526737358,-1597.489139446461
1374.6869468360385,-1597.6227418491892
1386.532408159803,-1597.6738937148664
1394.1500070620543,-1597.7102146153181
1386.177753773524,-1597.67226732236
1445.1275720180317,-1598.0178045477492
1253.3282159285652,-1597.5293609281584
1207.1924442571074,-1597.7405906143
1302.672689408151,-1597.464590316191
1289.4703262689548,-1597.4669306868623
1294.7605614063013,-1597.4647324253806
1058.179482805212,-1599.7177113625319
1221.8459456342264,-1597.6563788389835
1153.382692454615,-1598.2017205164493
1128.9786813539506,-1598.4977420769944
1146.7217694416158,-1598.2767837586703
1808.2984790960488,-1602.4628677787139
1808.2984790960488,-1602.4628677787139
1123.337553592461,-1598.5746046789934
1412.423828121781,-1597.8078863671328
1379.53481444682,-1597.6428811580547
1457.665055368818,-1598.109522789386
1466.8277587570674,-1598.1802937936884
1037.4369647616375,-1600.190933748199
1078.4066957490334,-1599.3096622719972
1078.4066957490334,-1599.3096622719972
1148.923965339551,-1598.2515006363335
1182.5276401952856,-1597.9210793324094
1467.4388685214897,-1598.1851239107364
1231.2205828594704,-1597.6110549546904
1314.8564955424806,-1597.471559772056
1326.3469083738355,-1597.485871224648
1383.580990628934,-1597.6605358845168
1334.5809552662988,-1597.5006027398188
1450.9377229370923,-1598.0595622748815
1538.618887786517,-1598.835024446277
1337.421515404787,-1597.5065325244018
1505.6495515151787,-1598.5132562310696
1443.882835792317,-1598.0090285291117
1489.664542146388,-1598.3698635570836
1217.1797249651618,-1597.6814000109266
1195.2849920811896,-1597.821486200817
1283.5082045242152,-1597.471467682855
1275.8055376481516,-1597.4806228231275
1482.3808497568662,-1598.3074048672838
1301.7608365408678,-1597.4644168316956
1334.125960547551,-1597.4996930173877
1336.5191947385147,-1597.5046022356394
1336.5191947385147,-1597.5046022356394
1389.8055231220242,-1597.689176210509
1345.104287577357,-1597.524709353595
1333.8434953542926,-1597.49913384287
1321.530454419061,-1597.4789748903636
1516.776974438404,-1598.6180367207721
1272.2762736755924,-1597.4860797510569
1272.2762736755924,-1597.4860797510569
1350.5531711050714,-1597.5394642682015
1544.6970155818256,-1598.897978319405
1531.5676254229054,-1598.7633745556604
1440.4010283690473,-1597.9848017108436
1379.7096263130584,-1597.643628087387
1405.97288417163,-1597.7717391108854
1481.0261942684856,-1598.29599195294
1459.21174217637,-1598.121250432014
1245.410571429811,-1597.5546505279567
1436.5050259122931,-1597.9582593711123
1251.3830063868372,-1597.5351721837894
1324.3399923423688,-1597.48284173566
1457.672516114657,-1598.1095791449206
1370.3401620980483,-1597.6056357594298
1370.3401620980483,-1597.6056357594298
1411.4424233802536,-1597.8022717368206
1621.8509319967045,-1599.7854446270715
1444.7837725301652,-1598.0153745586058
1252.4788748649996,-1597.5318663430362
1392.35994126741,-1597.7014425886903
1349.8354834791212,-1597.5374335112926
1275.7511251665142,-1597.4807008878802
1309.3710521067433,-1597.4673589176266
1309.3710521067433,-1597.4673589176266
1578.7043770979733,-1599.2697064509578
1282.841674708921,-1597.472112163694
1321.396228490344,-1597.478801132397
1354.4206250963007,-1597.5508595514498
1270.9046485957667,-1597.4884173308953
1279.7381778208628,-1597.4754801043057
1309.9658187276893,-1597.4677308575226
1232.2971238394516,-1597.6062662430718
1237.5187430882188,-1597.58423583586
1281.3332463048287,-1597.4736734645485
1357.6664743876775,-1597.5610073198366
1386.3740183869484,-1597.6731666471062
1442.5315847913434,-1597.9995699554356
1370.4871439517553,-1597.6061993561748
1285.6733452129681,-1597.4695653815638
1298.4556467256405,-1597.464201040908
1183.7140817115878,-1597.9112391770384
1373.8449358202488,-1597.6193575946834
1355.8850602865343,-1597.5553722942748
1354.5806908406132,-1597.551347533993
1333.2156850299348,-1597.4979063722167
1315.9401192734183,-1597.4725928637317
1315.9401192734183,-1597.4725928637317
1147.3264180618294,-1598.2697957088455
