strain,area_pix,mean_yfp,mean_mCherry,atc_ngml,date,carbon,temp,operator,run_number,yfp_bg_val,mCherry_bg_val,alpha_mode,alpha_mean,alpha_median,alpha_hpd_min,alpha_hpd_max,fold_change
delta,707.0,715.980198019802,252.66760961810468,0.0,20190603,glucose,42,O2,1,403.34842447409096,245.66208000619608,1299.0240122356809,1299.0240122356809,1302.5748700989104,1066.2313470390836,1583.6805022891533,0.5368758576758844
delta,590.0,1142.0728813559322,252.1762711864407,0.0,20190603,glucose,42,O2,1,403.34842447409096,245.66208000619608,1299.0240122356809,1299.0240122356809,1302.5748700989104,1066.2313470390836,1583.6805022891533,1.3818656343680062
delta,536.0,870.6529850746268,254.01305970149255,0.0,20190603,glucose,42,O2,1,403.34842447409096,245.66208000619608,1299.0240122356809,1299.0240122356809,1302.5748700989104,1066.2313470390836,1583.6805022891533,0.8436094133204017
delta,710.0,1157.0478873239438,248.31690140845072,0.0,20190603,glucose,42,O2,1,403.34842447409096,245.66208000619608,1299.0240122356809,1299.0240122356809,1302.5748700989104,1066.2313470390836,1583.6805022891533,1.411562757655362
delta,477.0,1132.8846960167714,248.03773584905662,0.0,20190603,glucose,42,O2,1,403.34842447409096,245.66208000619608,1299.0240122356809,1299.0240122356809,1302.5748700989104,1066.2313470390836,1583.6805022891533,1.363644428086887
delta,634.0,1047.48738170347,250.70347003154575,0.0,20190603,glucose,42,O2,1,403.34842447409096,245.66208000619608,1299.0240122356809,1299.0240122356809,1302.5748700989104,1066.2313470390836,1583.6805022891533,1.1942919365427431
delta,620.0,720.841935483871,251.66935483870967,0.0,20190603,glucose,42,O2,1,403.34842447409096,245.66208000619608,1299.0240122356809,1299.0240122356809,1302.5748700989104,1066.2313470390836,1583.6805022891533,0.5465172305854931
delta,858.0,906.5571095571096,251.8857808857809,0.0,20190603,glucose,42,O2,1,403.34842447409096,245.66208000619608,1299.0240122356809,1299.0240122356809,1302.5748700989104,1066.2313470390836,1583.6805022891533,0.9148113356140218
delta,468.0,854.0235042735043,252.10683760683762,0.0,20190603,glucose,42,O2,1,403.34842447409096,245.66208000619608,1299.0240122356809,1299.0240122356809,1302.5748700989104,1066.2313470390836,1583.6805022891533,0.8106312801156089
delta,594.0,831.0959595959596,253.95791245791247,0.0,20190603,glucose,42,O2,1,403.34842447409096,245.66208000619608,1299.0240122356809,1299.0240122356809,1302.5748700989104,1066.2313470390836,1583.6805022891533,0.7651633769695368
delta,517.0,746.0212765957447,248.30754352030948,0.0,20190603,glucose,42,O2,1,403.34842447409096,245.66208000619608,1299.0240122356809,1299.0240122356809,1302.5748700989104,1066.2313470390836,1583.6805022891533,0.5964506996532845
delta,569.0,968.0597539543058,250.6555360281195,0.0,20190603,glucose,42,O2,1,403.34842447409096,245.66208000619608,1299.0240122356809,1299.0240122356809,1302.5748700989104,1066.2313470390836,1583.6805022891533,1.0367780057484752
delta,437.0,909.79176201373,250.13729977116705,0.0,20190603,glucose,42,O2,1,403.34842447409096,245.66208000619608,1299.0240122356809,1299.0240122356809,1302.5748700989104,1066.2313470390836,1583.6805022891533,0.9212260157150649
delta,449.0,857.4922048997773,250.4097995545657,0.0,20190603,glucose,42,O2,1,403.34842447409096,245.66208000619608,1299.0240122356809,1299.0240122356809,1302.5748700989104,1066.2313470390836,1583.6805022891533,0.817510104095072
delta,400.0,866.1775,255.3175,0.0,20190603,glucose,42,O2,1,403.34842447409096,245.66208000619608,1299.0240122356809,1299.0240122356809,1302.5748700989104,1066.2313470390836,1583.6805022891533,0.8347340223979658
delta,445.0,966.2449438202248,254.76629213483147,0.0,20190603,glucose,42,O2,1,403.34842447409096,245.66208000619608,1299.0240122356809,1299.0240122356809,1302.5748700989104,1066.2313470390836,1583.6805022891533,1.0331790328725996
delta,636.0,933.3317610062893,246.8490566037736,0.0,20190603,glucose,42,O2,1,403.34842447409096,245.66208000619608,1299.0240122356809,1299.0240122356809,1302.5748700989104,1066.2313470390836,1583.6805022891533,0.9679084847410915
delta,511.0,784.1565557729941,246.55381604696674,0.0,20190603,glucose,42,O2,1,403.34842447409096,245.66208000619608,1299.0240122356809,1299.0240122356809,1302.5748700989104,1066.2313470390836,1583.6805022891533,0.6720772529744439
delta,622.0,816.8215434083602,254.4694533762058,0.0,20190603,glucose,42,O2,1,403.34842447409096,245.66208000619608,1299.0240122356809,1299.0240122356809,1302.5748700989104,1066.2313470390836,1583.6805022891533,0.7368556021156445
delta,489.0,740.7525562372189,253.04498977505114,0.0,20190603,glucose,42,O2,1,403.34842447409096,245.66208000619608,1299.0240122356809,1299.0240122356809,1302.5748700989104,1066.2313470390836,1583.6805022891533,0.5860022338304346
delta,590.0,1472.0135593220339,249.76779661016948,0.0,20190603,glucose,42,O2,1,403.34842447409096,245.66208000619608,1299.0240122356809,1299.0240122356809,1302.5748700989104,1066.2313470390836,1583.6805022891533,2.0361751559804446
delta,646.0,1171.6300309597523,252.20278637770897,0.0,20190603,glucose,42,O2,1,403.34842447409096,245.66208000619608,1299.0240122356809,1299.0240122356809,1302.5748700989104,1066.2313470390836,1583.6805022891533,1.4404807906946528
delta,565.0,988.5008849557522,245.1769911504425,0.0,20190603,glucose,42,O2,1,403.34842447409096,245.66208000619608,1299.0240122356809,1299.0240122356809,1302.5748700989104,1066.2313470390836,1583.6805022891533,1.077315070560313
delta,844.0,957.1398104265403,251.1504739336493,0.0,20190603,glucose,42,O2,1,403.34842447409096,245.66208000619608,1299.0240122356809,1299.0240122356809,1302.5748700989104,1066.2313470390836,1583.6805022891533,1.0151225279524903
delta,480.0,897.7333333333333,249.18958333333333,0.0,20190603,glucose,42,O2,1,403.34842447409096,245.66208000619608,1299.0240122356809,1299.0240122356809,1302.5748700989104,1066.2313470390836,1583.6805022891533,0.8973127936476766
delta,521.0,801.2053742802303,239.6468330134357,0.0,20190603,glucose,42,O2,1,403.34842447409096,245.66208000619608,1299.0240122356809,1299.0240122356809,1302.5748700989104,1066.2313470390836,1583.6805022891533,0.7058869800753657
delta,448.0,1073.484375,249.05580357142858,0.0,20190603,glucose,42,O2,1,403.34842447409096,245.66208000619608,1299.0240122356809,1299.0240122356809,1302.5748700989104,1066.2313470390836,1583.6805022891533,1.245846901974929
delta,646.0,821.1888544891641,242.56501547987617,0.0,20190603,glucose,42,O2,1,403.34842447409096,245.66208000619608,1299.0240122356809,1299.0240122356809,1302.5748700989104,1066.2313470390836,1583.6805022891533,0.7455164718260083
delta,847.0,892.5572609208973,240.7249114521842,0.0,20190603,glucose,42,O2,1,403.34842447409096,245.66208000619608,1299.0240122356809,1299.0240122356809,1302.5748700989104,1066.2313470390836,1583.6805022891533,0.887048059135734
delta,645.0,799.0170542635659,245.0263565891473,0.0,20190603,glucose,42,O2,1,403.34842447409096,245.66208000619608,1299.0240122356809,1299.0240122356809,1302.5748700989104,1066.2313470390836,1583.6805022891533,0.701547295038452
delta,736.0,870.9076086956521,244.24728260869566,0.0,20190603,glucose,42,O2,1,403.34842447409096,245.66208000619608,1299.0240122356809,1299.0240122356809,1302.5748700989104,1066.2313470390836,1583.6805022891533,0.8441143606360565
delta,787.0,1069.853875476493,243.96823379923762,0.0,20190603,glucose,42,O2,1,403.34842447409096,245.66208000619608,1299.0240122356809,1299.0240122356809,1302.5748700989104,1066.2313470390836,1583.6805022891533,1.238647212560809
delta,719.0,778.8219749652295,242.45062586926286,0.0,20190603,glucose,42,O2,1,403.34842447409096,245.66208000619608,1299.0240122356809,1299.0240122356809,1302.5748700989104,1066.2313470390836,1583.6805022891533,0.6614981784636921
