parameter,value,well_id,carbon,strain
lag time stderr,0.24195297053202802,47,acetate,delta
inverse max df,194.30567462107942,47,acetate,delta
lag time std,1.6874372303886311,74,acetate,delta
max y std,0.00043157725234309764,74,acetate,delta
max y,0.10437846022464801,74,acetate,delta
inverse max df stderr,0.11685092816844636,74,acetate,delta
inverse max df std,1.1685092816844636,74,acetate,delta
inverse max df,203.08852263435296,74,acetate,delta
time of max df stderr,1.6191046908708482,74,acetate,delta
time of max df std,16.191046908708483,74,acetate,delta
time of max df,897.2666666666664,74,acetate,delta
max df stderr,1.9619158707552273e-06,74,acetate,delta
max df std,1.9619158707552274e-05,74,acetate,delta
max df,0.0034131426827573915,74,acetate,delta
lag time stderr,0.16874372303886312,74,acetate,delta
lag time,758.989371646907,74,acetate,delta
max y stderr,4.315772523430976e-05,74,acetate,delta
lag time std,2.0843368564734512,75,acetate,delta
max df,0.003139452007649557,75,acetate,delta
max df std,2.0584110001272375e-05,75,acetate,delta
max df stderr,2.0584110001272376e-06,75,acetate,delta
time of max df,937.8666666666664,75,acetate,delta
time of max df std,6.377303505401009,75,acetate,delta
time of max df stderr,0.637730350540101,75,acetate,delta
inverse max df,220.7955660995783,75,acetate,delta
inverse max df std,1.4527703701260168,75,acetate,delta
inverse max df stderr,0.1452770370126017,75,acetate,delta
max y,0.11445451068178081,75,acetate,delta
max y std,0.00041163033469872464,75,acetate,delta
lag time stderr,0.20843368564734513,75,acetate,delta
max y stderr,4.116303346987246e-05,75,acetate,delta
lag time,765.0391952791008,75,acetate,delta
max df,0.003054379106055704,76,acetate,delta
max df std,1.5208629948444834e-05,76,acetate,delta
max df stderr,1.5208629948444833e-06,76,acetate,delta
time of max df,957.5366666666664,76,acetate,delta
time of max df std,5.864563069828818,76,acetate,delta
time of max df stderr,0.5864563069828818,76,acetate,delta
lag time std,1.5642004881175455,76,acetate,delta
inverse max df std,1.127734456951377,76,acetate,delta
inverse max df,226.94115800170593,76,acetate,delta
lag time,769.8234973246169,76,acetate,delta
max y stderr,3.595003495152425e-05,76,acetate,delta
lag time stderr,0.15642004881175456,76,acetate,delta
max y,0.12027359447005477,76,acetate,delta
inverse max df stderr,0.1127734456951377,76,acetate,delta
max y std,0.00035950034951524255,76,acetate,delta
lag time,766.6073060822075,77,acetate,delta
max df,0.00327297578632852,77,acetate,delta
max df std,1.5118584692822685e-05,77,acetate,delta
max df stderr,1.5118584692822685e-06,77,acetate,delta
time of max df std,5.40905721914642,77,acetate,delta
time of max df stderr,0.540905721914642,77,acetate,delta
inverse max df,211.78340782733187,77,acetate,delta
inverse max df std,0.9779655259274953,77,acetate,delta
inverse max df stderr,0.09779655259274952,77,acetate,delta
max y,0.11798714032030905,77,acetate,delta
max y std,0.00034489004979001015,77,acetate,delta
max y stderr,3.448900497900102e-05,77,acetate,delta
time of max df,932.0566666666664,77,acetate,delta
lag time stderr,0.14790479282644106,77,acetate,delta
lag time std,1.4790479282644107,77,acetate,delta
lag time stderr,0.1604202796461357,78,acetate,delta
lag time std,1.604202796461357,78,acetate,delta
lag time,764.2567527951521,78,acetate,delta
max y stderr,3.714127007081878e-05,78,acetate,delta
max y,0.1179649480601276,78,acetate,delta
inverse max df stderr,0.10820771549530925,78,acetate,delta
max y std,0.0003714127007081878,78,acetate,delta
inverse max df,204.9874618614109,78,acetate,delta
time of max df stderr,0.7095597226449653,78,acetate,delta
time of max df std,7.0955972264496525,78,acetate,delta
time of max df,920.7166666666665,78,acetate,delta
max df stderr,1.787726041160758e-06,78,acetate,delta
max df std,1.787726041160758e-05,78,acetate,delta
inverse max df std,1.0820771549530925,78,acetate,delta
max df,0.0033815069376486417,78,acetate,delta
inverse max df,208.42633176555705,79,acetate,delta
max df std,1.6954614027489543e-05,79,acetate,delta
max df stderr,1.6954614027489542e-06,79,acetate,delta
time of max df,922.5366666666664,79,acetate,delta
time of max df std,7.076234874564297,79,acetate,delta
time of max df stderr,0.7076234874564297,79,acetate,delta
inverse max df std,1.063029251612826,79,acetate,delta
max y,0.1128497292023,79,acetate,delta
max y std,0.00037305233258740853,79,acetate,delta
max y stderr,3.730523325874085e-05,79,acetate,delta
lag time,764.5397157694766,79,acetate,delta
lag time std,1.6523063117125179,79,acetate,delta
max df,0.0033257084051620408,79,acetate,delta
inverse max df stderr,0.10630292516128259,79,acetate,delta
lag time stderr,0.16523063117125178,79,acetate,delta
lag time std,1.3117891543366684,80,acetate,delta
max df std,1.4545063101023539e-05,80,acetate,delta
max df stderr,1.4545063101023538e-06,80,acetate,delta
time of max df,925.2666666666664,80,acetate,delta
time of max df std,5.191338940966964,80,acetate,delta
time of max df stderr,0.5191338940966964,80,acetate,delta
inverse max df,201.51996520087414,80,acetate,delta
inverse max df std,0.8509306514117467,80,acetate,delta
inverse max df stderr,0.08509306514117468,80,acetate,delta
max y,0.11917665704024097,80,acetate,delta
max y std,0.0003530439329667855,80,acetate,delta
max y stderr,3.530439329667855e-05,80,acetate,delta
lag time,765.8811021580323,80,acetate,delta
max df,0.003439656991438801,80,acetate,delta
lag time stderr,0.13117891543366683,80,acetate,delta
lag time stderr,0.14581706903084393,81,acetate,delta
inverse max df,204.4021116248823,81,acetate,delta
lag time std,1.4581706903084393,81,acetate,delta
lag time,759.0666700256199,81,acetate,delta
max y stderr,4.4995668213547095e-05,81,acetate,delta
max y std,0.00044995668213547094,81,acetate,delta
max y,0.11864717413103207,81,acetate,delta
inverse max df stderr,0.11454611494075655,81,acetate,delta
inverse max df std,1.1454611494075655,81,acetate,delta
time of max df stderr,1.2321590806385323,81,acetate,delta
time of max df std,12.321590806385323,81,acetate,delta
time of max df,887.8866666666664,81,acetate,delta
max df stderr,1.900664549386038e-06,81,acetate,delta
max df std,1.900664549386038e-05,81,acetate,delta
max df,0.003391202496649891,81,acetate,delta
max df,0.003300381266159912,82,acetate,delta
lag time std,1.7503622782716837,82,acetate,delta
lag time stderr,0.17503622782716838,82,acetate,delta
max df std,1.7250314215184622e-05,82,acetate,delta
max df stderr,1.7250314215184623e-06,82,acetate,delta
time of max df,928.2066666666665,82,acetate,delta
time of max df std,5.6937158341455705,82,acetate,delta
inverse max df,210.02606640195856,82,acetate,delta
time of max df stderr,0.5693715834145571,82,acetate,delta
inverse max df stderr,0.10964899677338868,82,acetate,delta
max y,0.1169864457152053,82,acetate,delta
max y std,0.0004080231635232449,82,acetate,delta
max y stderr,4.080231635232449e-05,82,acetate,delta
lag time,766.569474353423,82,acetate,delta
inverse max df std,1.0964899677338868,82,acetate,delta
max df,0.003643691516069435,83,acetate,delta
time of max df std,26.639024006145572,83,acetate,delta
max df std,2.7207758834220235e-05,83,acetate,delta
max df stderr,2.7207758834220233e-06,83,acetate,delta
time of max df,854.8466666666665,83,acetate,delta
time of max df stderr,2.6639024006145573,83,acetate,delta
lag time,756.9052447171167,83,acetate,delta
inverse max df std,1.4135056232699923,83,acetate,delta
inverse max df stderr,0.14135056232699922,83,acetate,delta
max y,0.11416061337378845,83,acetate,delta
max y std,0.00046004152703744397,83,acetate,delta
max y stderr,4.60041527037444e-05,83,acetate,delta
lag time stderr,0.1064608789288134,83,acetate,delta
inverse max df,190.2426791776985,83,acetate,delta
lag time std,1.064608789288134,83,acetate,delta
