strain,area_pix,mean_yfp,mean_mCherry,atc_ngml,date,carbon,temp,operator,run_number,yfp_bg_val,mCherry_bg_val,alpha_mode,alpha_mean,alpha_median,alpha_hpd_min,alpha_hpd_max,fold_change
delta,884.0,2074.622171945701,287.6221719457014,0.0,20190331,acetate,37,O2,1,,,2820.085278664564,2820.085278664564,2852.6558191354598,1863.8477405749138,4141.190385886339,1.2371335406431299
delta,602.0,1909.0182724252493,287.66611295681065,0.0,20190331,acetate,37,O2,1,,,2820.085278664564,2820.085278664564,2852.6558191354598,1863.8477405749138,4141.190385886339,1.1161757757334054
delta,562.0,2381.5071174377226,275.6032028469751,0.0,20190331,acetate,37,O2,1,,,2820.085278664564,2820.085278664564,2852.6558191354598,1863.8477405749138,4141.190385886339,1.4612835588410604
delta,511.0,1588.2172211350294,288.1487279843444,0.0,20190331,acetate,37,O2,1,,,2820.085278664564,2820.085278664564,2852.6558191354598,1863.8477405749138,4141.190385886339,0.8818613769956949
delta,437.0,1397.6201372997712,278.3478260869565,0.0,20190331,acetate,37,O2,1,,,2820.085278664564,2820.085278664564,2852.6558191354598,1863.8477405749138,4141.190385886339,0.7426484881338775
delta,569.0,1265.9472759226715,290.11072056239016,0.0,20190331,acetate,37,O2,1,,,2820.085278664564,2820.085278664564,2852.6558191354598,1863.8477405749138,4141.190385886339,0.6464740921349776
delta,661.0,2047.122541603631,289.75642965204236,0.0,20190331,acetate,37,O2,1,,,2820.085278664564,2820.085278664564,2852.6558191354598,1863.8477405749138,4141.190385886339,1.2170476982707426
delta,784.0,1552.5191326530612,280.2066326530612,0.0,20190331,acetate,37,O2,1,,,2820.085278664564,2820.085278664564,2852.6558191354598,1863.8477405749138,4141.190385886339,0.8557873472969244
delta,658.0,1932.1200607902736,290.3693009118541,0.0,20190331,acetate,37,O2,1,,,2820.085278664564,2820.085278664564,2852.6558191354598,1863.8477405749138,4141.190385886339,1.1330494163550486
delta,608.0,1866.264802631579,288.73519736842104,0.0,20190331,acetate,37,O2,1,,,2820.085278664564,2820.085278664564,2852.6558191354598,1863.8477405749138,4141.190385886339,1.0849484666944709
delta,480.0,1312.225,277.68333333333334,0.0,20190331,acetate,37,O2,1,,,2820.085278664564,2820.085278664564,2852.6558191354598,1863.8477405749138,4141.190385886339,0.6802755309037023
delta,591.0,1286.1455160744501,290.2284263959391,0.0,20190331,acetate,37,O2,1,,,2820.085278664564,2820.085278664564,2852.6558191354598,1863.8477405749138,4141.190385886339,0.661226969277024
delta,487.0,1884.8336755646817,291.1478439425051,0.0,20190331,acetate,37,O2,1,,,2820.085278664564,2820.085278664564,2852.6558191354598,1863.8477405749138,4141.190385886339,1.0985112473619842
delta,916.0,1419.6757641921397,291.06877729257644,0.0,20190331,acetate,37,O2,1,,,2820.085278664564,2820.085278664564,2852.6558191354598,1863.8477405749138,4141.190385886339,0.758758008141009
delta,432.0,2483.3888888888887,286.8425925925926,0.0,20190331,acetate,37,O2,1,,,2820.085278664564,2820.085278664564,2852.6558191354598,1863.8477405749138,4141.190385886339,1.535698421024028
delta,331.0,2260.5770392749246,287.11178247734136,0.0,20190331,acetate,37,O2,1,,,2820.085278664564,2820.085278664564,2852.6558191354598,1863.8477405749138,4141.190385886339,1.3729557355996527
delta,373.0,1829.3592493297588,286.8337801608579,0.0,20190331,acetate,37,O2,1,,,2820.085278664564,2820.085278664564,2852.6558191354598,1863.8477405749138,4141.190385886339,1.0579924997572698
delta,755.0,1646.291390728477,287.5403973509934,0.0,20190331,acetate,37,O2,1,,,2820.085278664564,2820.085278664564,2852.6558191354598,1863.8477405749138,4141.190385886339,0.9242789877726934
delta,427.0,1471.2505854800936,275.62295081967216,0.0,20190331,acetate,37,O2,1,,,2820.085278664564,2820.085278664564,2852.6558191354598,1863.8477405749138,4141.190385886339,0.7964284683576717
delta,658.0,1404.437689969605,290.8632218844985,0.0,20190331,acetate,37,O2,1,,,2820.085278664564,2820.085278664564,2852.6558191354598,1863.8477405749138,4141.190385886339,0.747628056462192
delta,705.0,2842.5914893617023,291.3063829787234,0.0,20190331,acetate,37,O2,1,,,2820.085278664564,2820.085278664564,2852.6558191354598,1863.8477405749138,4141.190385886339,1.7980614682032794
delta,541.0,1484.6524953789278,291.72458410351203,0.0,20190331,acetate,37,O2,1,,,2820.085278664564,2820.085278664564,2852.6558191354598,1863.8477405749138,4141.190385886339,0.8062172781114197
delta,861.0,1691.9233449477351,290.458768873403,0.0,20190331,acetate,37,O2,1,,,2820.085278664564,2820.085278664564,2852.6558191354598,1863.8477405749138,4141.190385886339,0.9576087535983024
delta,723.0,2368.1120331950206,293.0179806362379,0.0,20190331,acetate,37,O2,1,,,2820.085278664564,2820.085278664564,2852.6558191354598,1863.8477405749138,4141.190385886339,1.451499734574443
delta,691.0,1653.3371924746743,291.2243125904486,0.0,20190331,acetate,37,O2,1,,,2820.085278664564,2820.085278664564,2852.6558191354598,1863.8477405749138,4141.190385886339,0.9294252701590681
delta,652.0,1154.7009202453987,289.3006134969325,0.0,20190331,acetate,37,O2,1,,,2820.085278664564,2820.085278664564,2852.6558191354598,1863.8477405749138,4141.190385886339,0.56521929936717
delta,520.0,1031.4365384615385,277.325,0.0,20190331,acetate,37,O2,1,,,2820.085278664564,2820.085278664564,2852.6558191354598,1863.8477405749138,4141.190385886339,0.47518649122237533
delta,535.0,1733.2504672897196,289.7607476635514,0.0,20190331,acetate,37,O2,1,,,2820.085278664564,2820.085278664564,2852.6558191354598,1863.8477405749138,4141.190385886339,0.9877942526301041
delta,703.0,1494.8435277382646,289.10241820768135,0.0,20190331,acetate,37,O2,1,,,2820.085278664564,2820.085278664564,2852.6558191354598,1863.8477405749138,4141.190385886339,0.81366084978985
delta,436.0,1778.5412844036698,289.2729357798165,0.0,20190331,acetate,37,O2,1,,,2820.085278664564,2820.085278664564,2852.6558191354598,1863.8477405749138,4141.190385886339,1.0208748505200225
delta,682.0,1966.8299120234603,288.0366568914956,0.0,20190331,acetate,37,O2,1,,,2820.085278664564,2820.085278664564,2852.6558191354598,1863.8477405749138,4141.190385886339,1.1584016335291183
delta,644.0,2230.0388198757764,280.8416149068323,0.0,20190331,acetate,37,O2,1,,,2820.085278664564,2820.085278664564,2852.6558191354598,1863.8477405749138,4141.190385886339,1.3506504953635219
delta,467.0,1667.8693790149894,287.30620985010705,0.0,20190331,acetate,37,O2,1,,,2820.085278664564,2820.085278664564,2852.6558191354598,1863.8477405749138,4141.190385886339,0.9400396385903538
