,area_death,fluor1_mean_death,fluor2_mean_death,long_axis_death,short_axis_death,fluor1_bg_death,fluor2_bg_death,error_frame,strain,atc_conc_ngml,position,aspect_ratio,err
4218,123.0,144.14634146341464,544.6585365853658,23.0,5.283797472545782,138.8213665943601,133.2361340835141,,dilution,0.1,9,0.22973032489329487,True
4219,66.0,143.66666666666666,478.8484848484849,14.0,4.703313569133566,138.8213665943601,133.2361340835141,,dilution,0.1,9,0.3359509692238261,True
4220,60.0,140.51666666666668,599.3,12.0,4.981093588275091,138.8213665943601,133.2361340835141,,dilution,0.1,9,0.4150911323562576,True
4221,69.0,144.3913043478261,537.4492753623189,14.0,4.909893294216102,138.8213665943601,133.2361340835141,,dilution,0.1,9,0.35070666387257876,True
4222,44.0,143.9318181818182,510.70454545454544,10.0,4.3319533736022775,138.8213665943601,133.2361340835141,,dilution,0.1,9,0.43319533736022775,True
4223,142.0,143.57042253521126,509.9154929577465,29.0,4.866413614006449,138.8213665943601,133.2361340835141,,dilution,0.1,9,0.16780736600022236,True
4224,42.0,145.66666666666666,586.6904761904761,10.0,4.148312914834958,138.8213665943601,133.2361340835141,,dilution,0.1,9,0.4148312914834958,True
4225,86.0,142.24418604651163,909.3837209302326,18.0,4.75155942512031,138.8213665943601,133.2361340835141,,dilution,0.1,9,0.26397552361779497,True
4226,85.0,144.2,1273.4117647058824,17.0,4.964145095225401,138.8213665943601,133.2361340835141,,dilution,0.1,9,0.2920085350132589,True
4227,66.0,148.56060606060606,512.6363636363636,13.0,4.997487051991201,138.8213665943601,133.2361340835141,,dilution,0.1,9,0.3844220809224001,True
4228,80.0,143.725,679.4875,16.0,4.93579470431758,138.8213665943601,133.2361340835141,,dilution,0.1,9,0.30848716901984874,True
4229,79.0,145.08860759493672,772.6075949367089,15.0,5.149610426126139,138.8213665943601,133.2361340835141,,dilution,0.1,9,0.3433073617417426,True
4230,49.0,143.3673469387755,821.5510204081633,11.0,4.430616170268624,138.8213665943601,133.2361340835141,,dilution,0.1,9,0.40278328820623854,True
4231,76.0,143.52631578947367,614.921052631579,15.0,4.971969971693715,138.8213665943601,133.2361340835141,,dilution,0.1,9,0.33146466477958103,True
4232,108.0,142.38888888888889,641.1944444444445,22.0,4.904709661807175,138.8213665943601,133.2361340835141,,dilution,0.1,9,0.2229413482639625,True
4233,85.0,143.98823529411766,918.0941176470589,18.0,4.715771911684323,138.8213665943601,133.2361340835141,,dilution,0.1,9,0.2619873284269068,True
4234,122.0,143.45081967213116,798.483606557377,25.0,4.8616342068244105,138.8213665943601,133.2361340835141,,dilution,0.1,9,0.19446536827297642,True
4235,75.0,145.96,551.8133333333334,14.0,5.277462679826073,138.8213665943601,133.2361340835141,,dilution,0.1,9,0.3769616199875766,True
4236,47.0,141.19148936170214,934.6170212765958,11.0,4.265897068958949,138.8213665943601,133.2361340835141,,dilution,0.1,9,0.3878088244508135,True
4237,54.0,145.6851851851852,624.5,12.0,4.449855933618617,138.8213665943601,133.2361340835141,,dilution,0.1,9,0.37082132780155147,True
4238,38.0,141.76315789473685,976.3947368421053,9.0,4.196686146075653,138.8213665943601,133.2361340835141,,dilution,0.1,9,0.4662984606750725,True
4239,85.0,142.28235294117647,847.5411764705882,17.0,4.988317460603632,138.8213665943601,133.2361340835141,,dilution,0.1,9,0.2934304388590372,True
4240,51.0,141.92156862745097,787.6470588235294,11.0,4.537337378643366,138.8213665943601,133.2361340835141,,dilution,0.1,9,0.41248521624030604,True
4241,99.0,141.5252525252525,578.1515151515151,22.0,4.485059524696667,138.8213665943601,133.2361340835141,,dilution,0.1,9,0.20386634203166668,True
4242,49.0,142.18367346938774,774.2244897959183,11.0,4.443782759032765,138.8213665943601,133.2361340835141,,dilution,0.1,9,0.40398025082116046,True
4243,40.0,142.75,660.25,10.0,3.906056121310742,138.8213665943601,133.2361340835141,,dilution,0.1,9,0.3906056121310742,True
4244,46.0,141.1086956521739,580.2391304347826,10.0,4.5613697552424926,138.8213665943601,133.2361340835141,,dilution,0.1,9,0.45613697552424926,True
4245,67.0,142.86567164179104,386.2686567164179,13.0,5.066609719206108,138.8213665943601,133.2361340835141,,dilution,0.1,9,0.3897392091697006,True
4246,46.0,142.32608695652175,716.0434782608696,11.0,4.165168562708351,138.8213665943601,133.2361340835141,,dilution,0.1,9,0.37865168751894096,True
4247,65.0,141.41538461538462,285.4307692307692,14.0,4.6405024076811445,138.8213665943601,133.2361340835141,,dilution,0.1,9,0.33146445769151034,True
4248,55.0,141.4181818181818,704.6363636363636,11.0,4.931174788577204,138.8213665943601,133.2361340835141,,dilution,0.1,9,0.4482886171433822,True
4249,85.0,141.75294117647059,598.1294117647059,17.0,4.972901758830153,138.8213665943601,133.2361340835141,,dilution,0.1,9,0.29252363287236194,True
4250,62.0,144.20967741935485,525.8548387096774,13.0,4.772173951330535,138.8213665943601,133.2361340835141,,dilution,0.1,9,0.36709030394850267,True
4251,83.0,149.66265060240963,434.89156626506025,18.0,4.606000746372833,138.8213665943601,133.2361340835141,,dilution,0.1,9,0.25588893035404625,True
4252,67.0,147.83582089552237,390.089552238806,13.0,5.135106166497683,138.8213665943601,133.2361340835141,,dilution,0.1,9,0.3950081666536679,True
4253,60.0,143.58333333333334,524.7666666666667,12.0,4.948202374578983,138.8213665943601,133.2361340835141,,dilution,0.1,9,0.41235019788158195,True
4254,83.0,143.32530120481928,435.0120481927711,16.0,5.149461829093482,138.8213665943601,133.2361340835141,,dilution,0.1,9,0.32184136431834265,True
4255,95.0,147.17894736842106,492.9263157894737,17.0,5.526713184276273,138.8213665943601,133.2361340835141,,dilution,0.1,9,0.32510077554566313,True
4256,74.0,146.28378378378378,563.8378378378378,13.0,5.5855040689566,138.8213665943601,133.2361340835141,,dilution,0.1,9,0.4296541591505077,True
4257,100.0,144.69,490.8,22.0,4.540519683075822,138.8213665943601,133.2361340835141,,dilution,0.1,9,0.2063872583216283,True
4258,77.0,145.03896103896105,510.9220779220779,16.0,4.713724266725745,138.8213665943601,133.2361340835141,,dilution,0.1,9,0.29460776667035904,True
4260,90.0,146.85555555555555,542.2666666666667,20.0,4.4567642205599185,138.8213665943601,133.2361340835141,,dilution,0.1,9,0.22283821102799592,True
4261,112.0,142.4375,526.6875,19.0,5.873231206585376,138.8213665943601,133.2361340835141,,dilution,0.1,9,0.3091174319255461,True
4262,93.0,149.83870967741936,580.6666666666666,20.0,4.643194560901034,138.8213665943601,133.2361340835141,,dilution,0.1,9,0.23215972804505172,True
4263,61.0,146.327868852459,414.78688524590166,13.0,4.625144896171406,138.8213665943601,133.2361340835141,,dilution,0.1,9,0.3557803766285697,True
4264,133.0,141.99248120300751,568.1503759398496,25.0,5.3258101059625185,138.8213665943601,133.2361340835141,,dilution,0.1,9,0.21303240423850073,True
4265,94.0,137.46808510638297,619.063829787234,17.0,5.47728107231963,138.8213665943601,133.2361340835141,,dilution,0.1,9,0.32219300425409586,True
4266,123.0,143.79674796747966,441.4878048780488,24.0,5.126006873274695,138.8213665943601,133.2361340835141,,dilution,0.1,9,0.21358361971977893,True
4267,98.0,140.4591836734694,490.1938775510204,17.0,5.714615285260178,138.8213665943601,133.2361340835141,,dilution,0.1,9,0.33615384030942225,True
4268,80.0,139.375,422.9375,15.0,5.269923569526497,138.8213665943601,133.2361340835141,,dilution,0.1,9,0.35132823796843315,True
4269,75.0,146.01333333333332,333.25333333333333,14.0,5.33293707509038,138.8213665943601,133.2361340835141,,dilution,0.1,9,0.38092407679217005,True
4270,75.0,142.50666666666666,476.85333333333335,15.0,4.941145257985348,138.8213665943601,133.2361340835141,,dilution,0.1,9,0.32940968386568986,True
4271,93.0,144.05376344086022,467.9462365591398,17.0,5.434266410091029,138.8213665943601,133.2361340835141,,dilution,0.1,9,0.3196627300053546,True
4272,95.0,143.8,668.0421052631579,17.0,5.545961916542774,138.8213665943601,133.2361340835141,,dilution,0.1,9,0.3262330539142808,True
4273,70.0,145.0142857142857,561.2142857142857,14.0,4.9807159088831146,138.8213665943601,133.2361340835141,,dilution,0.1,9,0.3557654220630796,True
4274,84.0,148.04761904761904,594.1547619047619,19.0,4.414096796865244,138.8213665943601,133.2361340835141,,dilution,0.1,9,0.23232088404553916,True
4275,96.0,145.79166666666666,550.7291666666666,16.0,5.980390923995454,138.8213665943601,133.2361340835141,,dilution,0.1,9,0.3737744327497159,True
4276,72.0,143.95833333333334,570.4722222222222,14.0,5.151773495137113,138.8213665943601,133.2361340835141,,dilution,0.1,9,0.36798382108122235,True
4277,93.0,145.20430107526883,645.9784946236559,18.0,5.118741644960102,138.8213665943601,133.2361340835141,,dilution,0.1,9,0.28437453583111677,True
4278,101.0,142.12871287128712,558.3564356435644,21.0,4.7663283231759825,138.8213665943601,133.2361340835141,,dilution,0.1,9,0.2269680153893325,True
4280,106.0,136.1320754716981,318.811320754717,17.0,5.76939878052688,138.8213665943601,133.2361340835141,,dilution,0.1,9,0.33937639885452237,True
4281,51.0,142.62745098039215,562.9019607843137,11.0,4.569573409261394,138.8213665943601,133.2361340835141,,dilution,0.1,9,0.4154157644783085,True
4282,88.0,146.4431818181818,537.5568181818181,16.0,5.442869071273769,138.8213665943601,133.2361340835141,,dilution,0.1,9,0.34017931695461057,True
4283,91.0,141.14285714285714,492.010989010989,20.0,4.548149700982558,138.8213665943601,133.2361340835141,,dilution,0.1,9,0.2274074850491279,True
4284,80.0,142.6625,474.325,17.0,4.705629449647912,138.8213665943601,133.2361340835141,,dilution,0.1,9,0.2768017323322301,True
4285,77.0,144.32467532467533,426.23376623376623,14.0,5.475896656039567,138.8213665943601,133.2361340835141,,dilution,0.1,9,0.39113547543139765,True
4286,117.0,141.7863247863248,665.5726495726495,22.0,5.250178949993827,138.8213665943601,133.2361340835141,,dilution,0.1,9,0.23864449772699212,True
4287,57.0,148.10526315789474,550.0526315789474,14.0,4.05920886084881,138.8213665943601,133.2361340835141,,dilution,0.1,9,0.2899434900606293,True
4288,106.0,145.9245283018868,702.6132075471698,23.0,4.587881428904548,138.8213665943601,133.2361340835141,,dilution,0.1,9,0.19947310560454556,True
4289,80.0,148.5125,553.875,18.0,4.431517681979365,138.8213665943601,133.2361340835141,,dilution,0.1,9,0.2461954267766314,True
4290,59.0,142.27118644067798,651.0,13.0,4.46239538364882,138.8213665943601,133.2361340835141,,dilution,0.1,9,0.34326118335760153,True
4291,84.0,141.1547619047619,697.0833333333334,16.0,5.220745612530667,138.8213665943601,133.2361340835141,,dilution,0.1,9,0.3262966007831667,True
4292,54.0,143.66666666666666,632.8888888888889,13.0,4.073514332668911,138.8213665943601,133.2361340835141,,dilution,0.1,9,0.313347256359147,True
4293,84.0,144.22619047619048,417.0238095238095,15.0,5.570071196270143,138.8213665943601,133.2361340835141,,dilution,0.1,9,0.37133807975134286,True
4295,45.0,143.22222222222223,813.8222222222222,11.0,4.087186572909926,138.8213665943601,133.2361340835141,,dilution,0.1,9,0.37156241571908416,True
4296,58.0,135.94827586206895,292.08620689655174,11.0,5.199668588616274,138.8213665943601,133.2361340835141,,dilution,0.1,9,0.47269714441966126,True
4297,48.0,143.33333333333334,498.7916666666667,12.0,3.952418134026186,138.8213665943601,133.2361340835141,,dilution,0.1,9,0.3293681778355155,True
4298,59.0,145.59322033898306,525.5762711864406,13.0,4.510153769390372,138.8213665943601,133.2361340835141,,dilution,0.1,9,0.3469349053377209,True
4299,55.0,146.34545454545454,884.3454545454546,11.0,4.945060158056562,138.8213665943601,133.2361340835141,,dilution,0.1,9,0.4495509234596875,True
4300,69.0,144.3913043478261,771.0579710144928,15.0,4.519321810111031,138.8213665943601,133.2361340835141,,dilution,0.1,9,0.30128812067406874,True
4301,73.0,140.76712328767124,872.2465753424658,16.0,4.5478412612606745,138.8213665943601,133.2361340835141,,dilution,0.1,9,0.28424007882879215,True
4303,54.0,142.1851851851852,572.8703703703703,12.0,4.458388305669071,138.8213665943601,133.2361340835141,,dilution,0.1,9,0.3715323588057559,True
4304,65.0,144.58461538461538,579.2461538461539,15.0,4.313867665494638,138.8213665943601,133.2361340835141,,dilution,0.1,9,0.28759117769964254,True
4305,85.0,146.27058823529413,666.4588235294118,17.0,4.958803817152109,138.8213665943601,133.2361340835141,,dilution,0.1,9,0.2916943421854182,True
4306,93.0,144.55913978494624,380.68817204301075,18.0,5.166789893474681,138.8213665943601,133.2361340835141,,dilution,0.1,9,0.2870438829708156,True
4307,81.0,142.53086419753086,608.4074074074074,16.0,4.954078150587733,138.8213665943601,133.2361340835141,,dilution,0.1,9,0.30962988441173334,True
4308,73.0,141.3972602739726,411.64383561643837,14.0,5.096870600717016,138.8213665943601,133.2361340835141,,dilution,0.1,9,0.36406218576550115,True
4310,59.0,143.03389830508473,487.1186440677966,12.0,4.869879754769978,138.8213665943601,133.2361340835141,,dilution,0.1,9,0.4058233128974982,True
4311,85.0,144.65882352941176,464.4,16.0,5.207899822884612,138.8213665943601,133.2361340835141,,dilution,0.1,9,0.32549373893028827,True
4312,73.0,143.0,512.2876712328767,13.0,5.173593189207949,138.8213665943601,133.2361340835141,,dilution,0.1,9,0.3979687068621499,True
4313,58.0,139.63793103448276,566.5344827586207,12.0,4.760353714971454,138.8213665943601,133.2361340835141,,dilution,0.1,9,0.39669614291428784,True
4314,59.0,141.1864406779661,560.1525423728814,13.0,4.5388551285506695,138.8213665943601,133.2361340835141,,dilution,0.1,9,0.34914270219620536,True
4315,108.0,141.00925925925927,390.39814814814815,18.0,5.953546566515342,138.8213665943601,133.2361340835141,,dilution,0.1,9,0.33075258702863014,True
4316,108.0,140.66666666666666,407.8888888888889,20.0,5.394107790157028,138.8213665943601,133.2361340835141,,dilution,0.1,9,0.2697053895078514,True
4317,72.0,146.15277777777777,588.5694444444445,14.0,5.103595182422831,138.8213665943601,133.2361340835141,,dilution,0.1,9,0.3645425130302022,True
4318,59.0,138.84745762711864,758.4406779661017,12.0,4.8555784644996764,138.8213665943601,133.2361340835141,,dilution,0.1,9,0.40463153870830637,True
4319,98.0,142.1122448979592,552.469387755102,20.0,4.863504324351243,138.8213665943601,133.2361340835141,,dilution,0.1,9,0.24317521621756213,True
4320,85.0,144.76470588235293,500.6470588235294,18.0,4.696484961288431,138.8213665943601,133.2361340835141,,dilution,0.1,9,0.2609158311826906,True
4321,67.0,144.61194029850745,565.223880597015,14.0,4.777675179799691,138.8213665943601,133.2361340835141,,dilution,0.1,9,0.3412625128428351,True
4323,107.0,143.19626168224298,358.05607476635515,19.0,5.5001275872469995,138.8213665943601,133.2361340835141,,dilution,0.1,9,0.28948039932878944,True
4324,63.0,143.44444444444446,364.57142857142856,13.0,4.694191096069895,138.8213665943601,133.2361340835141,,dilution,0.1,9,0.3610916227746073,True
4325,91.0,145.37362637362637,369.5824175824176,18.0,5.059992613669895,138.8213665943601,133.2361340835141,,dilution,0.1,9,0.2811107007594386,True
4326,65.0,144.53846153846155,457.0153846153846,14.0,4.630306021806577,138.8213665943601,133.2361340835141,,dilution,0.1,9,0.3307361444147555,True
4327,110.0,145.77272727272728,625.7636363636364,20.0,5.486307093219859,138.8213665943601,133.2361340835141,,dilution,0.1,9,0.274315354660993,True
4328,92.0,143.30434782608697,391.70652173913044,17.0,5.260276504403411,138.8213665943601,133.2361340835141,,dilution,0.1,9,0.30942802967078886,True
4330,84.0,149.67857142857142,495.7857142857143,14.0,5.748789836184123,138.8213665943601,133.2361340835141,,dilution,0.1,9,0.4106278454417231,True
4331,62.0,143.93548387096774,1012.8387096774194,13.0,4.744676761671813,138.8213665943601,133.2361340835141,,dilution,0.1,9,0.36497513551321636,True
4332,79.0,143.26582278481013,657.8860759493671,16.0,4.882809784896857,138.8213665943601,133.2361340835141,,dilution,0.1,9,0.30517561155605355,True
4333,126.0,143.11111111111111,715.2777777777778,25.0,5.015130976182999,138.8213665943601,133.2361340835141,,dilution,0.1,9,0.20060523904731997,True
4334,63.0,142.984126984127,1002.015873015873,13.0,4.788927635044659,138.8213665943601,133.2361340835141,,dilution,0.1,9,0.36837904884958916,True
4335,107.0,144.94392523364485,495.4766355140187,21.0,5.084335688530169,138.8213665943601,133.2361340835141,,dilution,0.1,9,0.2421112232633414,True
4336,56.0,145.76785714285714,387.0892857142857,12.0,4.658922857331452,138.8213665943601,133.2361340835141,,dilution,0.1,9,0.3882435714442876,True
4337,79.0,144.31645569620252,528.7215189873418,15.0,4.861699588847057,138.8213665943601,133.2361340835141,,dilution,0.1,9,0.32411330592313714,True
4338,63.0,143.984126984127,531.5873015873016,12.0,5.231913877877274,138.8213665943601,133.2361340835141,,dilution,0.1,9,0.43599282315643945,True
4340,135.0,140.77777777777777,679.562962962963,27.0,4.991326140429452,138.8213665943601,133.2361340835141,,dilution,0.1,9,0.18486393112701674,True
4341,112.0,135.47321428571428,423.6875,21.0,5.3189681220204825,138.8213665943601,133.2361340835141,,dilution,0.1,9,0.25328419628668963,True
4342,68.0,139.2941176470588,632.4264705882352,14.0,4.772898676791767,138.8213665943601,133.2361340835141,,dilution,0.1,9,0.3409213340565548,True
4343,66.0,130.4090909090909,358.1818181818182,13.0,5.040650800402222,138.8213665943601,133.2361340835141,,dilution,0.1,9,0.3877423692617094,True
4344,78.0,140.12820512820514,722.6923076923077,14.0,5.541216948880917,138.8213665943601,133.2361340835141,,dilution,0.1,9,0.39580121063435125,True
4345,65.0,141.26153846153846,478.0923076923077,12.0,5.403950090805798,138.8213665943601,133.2361340835141,,dilution,0.1,9,0.45032917423381646,True
4346,67.0,131.38805970149255,397.13432835820896,14.0,4.780471761009546,138.8213665943601,133.2361340835141,,dilution,0.1,9,0.341462268643539,True
4347,78.0,130.62820512820514,353.3205128205128,15.0,5.098288030048889,138.8213665943601,133.2361340835141,,dilution,0.1,9,0.33988586866992593,True
4348,50.0,143.78,521.42,12.0,4.157064662376746,138.8213665943601,133.2361340835141,,dilution,0.1,9,0.3464220551980622,True
4349,145.0,131.64827586206897,287.88965517241377,25.0,5.760039635149987,138.8213665943601,133.2361340835141,,dilution,0.1,9,0.23040158540599948,True
4350,88.0,142.85227272727272,479.89772727272725,18.0,4.869645970706055,138.8213665943601,133.2361340835141,,dilution,0.1,9,0.2705358872614475,True
4351,56.0,141.58928571428572,517.5178571428571,12.0,4.597760577693795,138.8213665943601,133.2361340835141,,dilution,0.1,9,0.38314671480781626,True
4353,104.0,138.95192307692307,382.625,18.0,5.751302883930871,138.8213665943601,133.2361340835141,,dilution,0.1,9,0.31951682688504834,True
4354,72.0,141.61111111111111,575.0138888888889,14.0,5.07046579906608,138.8213665943601,133.2361340835141,,dilution,0.1,9,0.36217612850472003,True
4355,62.0,143.40322580645162,478.43548387096774,13.0,4.740984316373285,138.8213665943601,133.2361340835141,,dilution,0.1,9,0.36469110125948345,True
4356,82.0,140.08536585365854,784.9512195121952,16.0,5.028835076279478,138.8213665943601,133.2361340835141,,dilution,0.1,9,0.31430219226746736,True
4357,100.0,138.72,646.57,20.0,4.995264637016271,138.8213665943601,133.2361340835141,,dilution,0.1,9,0.24976323185081356,True
4358,104.0,138.67307692307693,320.6057692307692,17.0,6.116494258855499,138.8213665943601,133.2361340835141,,dilution,0.1,9,0.3597937799326764,True
4359,77.0,141.06493506493507,568.2207792207793,16.0,4.811640651658484,138.8213665943601,133.2361340835141,,dilution,0.1,9,0.30072754072865526,True
4360,65.0,131.30769230769232,349.81538461538463,13.0,4.884339247049883,138.8213665943601,133.2361340835141,,dilution,0.1,9,0.3757184036192218,True
4362,83.0,139.89156626506025,511.10843373493975,16.0,5.184278184844739,138.8213665943601,133.2361340835141,,dilution,0.1,9,0.32401738655279616,True
4363,91.0,140.94505494505495,777.5934065934066,17.0,5.336498977256319,138.8213665943601,133.2361340835141,,dilution,0.1,9,0.31391170454448936,True
4364,65.0,139.87692307692308,637.4,13.0,4.9648040208870245,138.8213665943601,133.2361340835141,,dilution,0.1,9,0.3819080016066942,True
4365,78.0,140.15384615384616,426.8076923076923,15.0,5.163625200726309,138.8213665943601,133.2361340835141,,dilution,0.1,9,0.3442416800484206,True
4366,121.0,138.53719008264463,493.3471074380165,24.0,5.042023958072144,138.8213665943601,133.2361340835141,,dilution,0.1,9,0.21008433158633932,True
4367,86.0,138.27906976744185,250.93023255813952,15.0,5.586376638733111,138.8213665943601,133.2361340835141,,dilution,0.1,9,0.37242510924887406,True
4371,51.0,152.23529411764707,518.6862745098039,11.0,4.640508730236829,141.19242175510627,128.9888730261156,,dilution,0.1,0,0.4218644300215299,True
4372,64.0,145.296875,570.484375,13.0,4.916307089366002,141.19242175510627,128.9888730261156,,dilution,0.1,0,0.3781774684127694,True
4374,97.0,148.4020618556701,333.2474226804124,19.0,5.089079838072322,141.19242175510627,128.9888730261156,,dilution,0.1,0,0.2678463072669643,True
4375,74.0,145.74324324324326,535.2702702702703,13.0,5.5918954122703814,141.19242175510627,128.9888730261156,,dilution,0.1,0,0.4301458009438755,True
4376,148.0,148.9527027027027,551.668918918919,26.0,5.672786497394362,141.19242175510627,128.9888730261156,,dilution,0.1,0,0.2181840960536293,True
4377,78.0,145.96153846153845,645.2692307692307,14.0,5.56695802137943,141.19242175510627,128.9888730261156,,dilution,0.1,0,0.3976398586699593,True
4378,67.0,147.47761194029852,364.910447761194,14.0,4.7714263472483776,141.19242175510627,128.9888730261156,,dilution,0.1,0,0.3408161676605984,True
4379,77.0,144.62337662337663,446.45454545454544,14.0,5.471963326557824,141.19242175510627,128.9888730261156,,dilution,0.1,0,0.39085452332555887,True
4380,79.0,148.32911392405063,472.1518987341772,16.0,4.882028796732698,141.19242175510627,128.9888730261156,,dilution,0.1,0,0.3051267997957936,True
4381,85.0,145.34117647058824,732.5058823529412,15.0,5.58112561795221,141.19242175510627,128.9888730261156,,dilution,0.1,0,0.372075041196814,True
4382,81.0,145.33333333333334,771.5061728395061,14.0,5.741748978259204,141.19242175510627,128.9888730261156,,dilution,0.1,0,0.41012492701851455,True
4383,122.0,155.31967213114754,440.8524590163934,21.0,5.775035061737407,141.19242175510627,128.9888730261156,,dilution,0.1,0,0.2750016696065432,True
4384,77.0,148.0909090909091,357.6623376623377,14.0,5.485321943314465,141.19242175510627,128.9888730261156,,dilution,0.1,0,0.39180871023674746,True
4385,111.0,145.61261261261262,484.43243243243245,18.0,6.137357614446129,141.19242175510627,128.9888730261156,,dilution,0.1,0,0.3409643119136738,True
4387,85.0,145.96470588235294,411.0235294117647,15.0,5.6344156631373705,141.19242175510627,128.9888730261156,,dilution,0.1,0,0.3756277108758247,True
4388,88.0,142.26136363636363,284.4318181818182,15.0,5.8195375154103015,141.19242175510627,128.9888730261156,,dilution,0.1,0,0.3879691676940201,True
4389,74.0,152.52702702702703,344.56756756756755,13.0,5.587047066302673,141.19242175510627,128.9888730261156,,dilution,0.1,0,0.42977285125405174,True
4390,93.0,145.53763440860214,262.81720430107526,15.0,6.129528155433271,141.19242175510627,128.9888730261156,,dilution,0.1,0,0.40863521036221806,True
4391,70.0,144.12857142857143,405.8857142857143,12.0,5.765011208741167,141.19242175510627,128.9888730261156,,dilution,0.1,0,0.4804176007284306,True
4392,141.0,145.24113475177305,350.6241134751773,26.0,5.415247689145078,141.19242175510627,128.9888730261156,,dilution,0.1,0,0.20827875727481068,True
4393,82.0,149.21951219512195,427.0,14.0,5.83069473716354,141.19242175510627,128.9888730261156,,dilution,0.1,0,0.41647819551168147,True
4394,73.0,142.6164383561644,314.6164383561644,12.0,5.659333334833476,141.19242175510627,128.9888730261156,,dilution,0.1,0,0.471611111236123,True
4395,110.0,144.52727272727273,438.3727272727273,21.0,5.211983569205526,141.19242175510627,128.9888730261156,,dilution,0.1,0,0.24818969377169173,True
4396,93.0,142.21505376344086,350.61290322580646,15.0,6.166704958215754,141.19242175510627,128.9888730261156,,dilution,0.1,0,0.41111366388105025,True
4397,125.0,146.192,448.92,21.0,5.958142857003785,141.19242175510627,128.9888730261156,,dilution,0.1,0,0.28372108842875166,True
4398,97.0,142.53608247422682,339.2680412371134,16.0,6.043992476144117,141.19242175510627,128.9888730261156,,dilution,0.1,0,0.37774952975900733,True
4399,137.0,143.42335766423358,328.33576642335765,23.0,5.887383827731059,141.19242175510627,128.9888730261156,,dilution,0.1,0,0.25597320990135036,True
4400,59.0,150.98305084745763,551.7627118644068,14.0,4.140497773826441,141.19242175510627,128.9888730261156,,dilution,0.1,0,0.29574984098760293,True
4401,99.0,141.46464646464648,350.6868686868687,15.0,6.580898826055855,141.19242175510627,128.9888730261156,,dilution,0.1,0,0.4387265884037237,True
4402,123.0,142.91869918699186,334.780487804878,20.0,6.15,141.19242175510627,128.9888730261156,,dilution,0.1,0,0.3075,True
4403,66.0,149.0151515151515,565.6969696969697,12.0,5.467349008754051,141.19242175510627,128.9888730261156,,dilution,0.1,0,0.4556124173961709,True
4404,72.0,143.25,673.6805555555555,14.0,4.976433603281363,141.19242175510627,128.9888730261156,,dilution,0.1,0,0.3554595430915259,True
4405,77.0,144.2207792207792,509.87012987012986,14.0,5.457427651779307,141.19242175510627,128.9888730261156,,dilution,0.1,0,0.38981626084137905,True
4407,114.0,143.8684210526316,273.17543859649123,18.0,6.333067971639849,141.19242175510627,128.9888730261156,,dilution,0.1,0,0.3518371095355472,True
4408,72.0,143.54166666666666,436.0,14.0,5.086273061033312,141.19242175510627,128.9888730261156,,dilution,0.1,0,0.36330521864523657,True
4409,75.0,152.04,515.36,13.0,5.792031706552181,141.19242175510627,128.9888730261156,,dilution,0.1,0,0.4455409005040139,True
4410,49.0,144.10204081632654,562.4489795918367,10.0,4.638109022933263,141.19242175510627,128.9888730261156,,dilution,0.1,0,0.46381090229332633,True
4411,58.0,146.31034482758622,655.8793103448276,12.0,4.79606235677402,141.19242175510627,128.9888730261156,,dilution,0.1,0,0.3996718630645017,True
4412,101.0,143.84158415841586,270.64356435643566,21.0,4.782224688120178,141.19242175510627,128.9888730261156,,dilution,0.1,0,0.22772498514857992,True
4413,94.0,142.67021276595744,475.93617021276594,18.0,5.215624170136703,141.19242175510627,128.9888730261156,,dilution,0.1,0,0.28975689834092794,True
4414,66.0,145.04545454545453,529.1363636363636,12.0,5.419264238732571,141.19242175510627,128.9888730261156,,dilution,0.1,0,0.4516053532277142,True
4415,112.0,141.35714285714286,574.8125,18.0,6.172199662448856,141.19242175510627,128.9888730261156,,dilution,0.1,0,0.34289998124715865,True
4416,101.0,144.36633663366337,297.6039603960396,17.0,5.8927813105832945,141.19242175510627,128.9888730261156,,dilution,0.1,0,0.3466341947401938,True
4417,98.0,144.77551020408163,434.55102040816325,16.0,6.1240663636853805,141.19242175510627,128.9888730261156,,dilution,0.1,0,0.3827541477303363,True
4418,86.0,143.2906976744186,651.1162790697674,17.0,5.0051932959805,141.19242175510627,128.9888730261156,,dilution,0.1,0,0.2944231350576765,True
4419,129.0,145.13178294573643,558.5813953488372,21.0,6.108063458302277,141.19242175510627,128.9888730261156,,dilution,0.1,0,0.2908601646810608,True
4420,94.0,140.11702127659575,390.6276595744681,17.0,5.519747450260377,141.19242175510627,128.9888730261156,,dilution,0.1,0,0.32469102648590453,True
4421,95.0,141.7157894736842,415.6421052631579,16.0,5.8707908473750425,141.19242175510627,128.9888730261156,,dilution,0.1,0,0.36692442796094016,True
4422,126.0,143.75396825396825,655.1269841269841,19.0,6.593728853650646,141.19242175510627,128.9888730261156,,dilution,0.1,0,0.34703836071845506,True
4423,74.0,148.16216216216216,573.8108108108108,14.0,5.298154203067873,141.19242175510627,128.9888730261156,,dilution,0.1,0,0.3784395859334195,True
4424,147.0,142.50340136054422,754.530612244898,27.0,5.40585063906313,141.19242175510627,128.9888730261156,,dilution,0.1,0,0.20021669033567147,True
4425,125.0,143.032,577.16,20.0,6.198040204638314,141.19242175510627,128.9888730261156,,dilution,0.1,0,0.3099020102319157,True
