parameter,value,well_id,carbon,strain
max df std,3.979383000694126e-05,65,glycerol,delta
lag time std,1.7589374260410313,65,glycerol,delta
lag time stderr,0.17589374260410312,65,glycerol,delta
max df,0.006883326640276038,66,glycerol,delta
max df std,3.395303428805922e-05,66,glycerol,delta
max df stderr,3.395303428805922e-06,66,glycerol,delta
time of max df,626.9266666666666,66,glycerol,delta
time of max df std,4.413887175721646,66,glycerol,delta
time of max df stderr,0.4413887175721646,66,glycerol,delta
inverse max df,100.7018956535277,66,glycerol,delta
inverse max df std,0.4965951745897907,66,glycerol,delta
inverse max df stderr,0.04965951745897907,66,glycerol,delta
max y,0.1474702612796501,66,glycerol,delta
max y std,0.0009460975534232861,66,glycerol,delta
max y stderr,9.46097553423286e-05,66,glycerol,delta
lag time,442.3438942906524,66,glycerol,delta
lag time std,1.3434668001237806,66,glycerol,delta
lag time stderr,0.13434668001237807,66,glycerol,delta
max y,0.15394594085530483,67,glycerol,delta
lag time std,1.576266713276644,67,glycerol,delta
lag time,456.24317584524465,67,glycerol,delta
max y stderr,9.293322889476817e-05,67,glycerol,delta
max y std,0.0009293322889476817,67,glycerol,delta
inverse max df stderr,0.06630470885997763,67,glycerol,delta
inverse max df std,0.6630470885997763,67,glycerol,delta
lag time stderr,0.1576266713276644,67,glycerol,delta
time of max df stderr,0.5856620185738493,67,glycerol,delta
time of max df std,5.8566201857384925,67,glycerol,delta
time of max df,685.1666666666669,67,glycerol,delta
max df stderr,4.144287414326146e-06,67,glycerol,delta
max df std,4.1442874143261466e-05,67,glycerol,delta
max df,0.006580674283517329,67,glycerol,delta
inverse max df,105.3348985245866,67,glycerol,delta
inverse max df stderr,0.05704518535226579,68,glycerol,delta
lag time std,1.7337069431762315,68,glycerol,delta
lag time,445.0445544701711,68,glycerol,delta
max y stderr,8.818025168157956e-05,68,glycerol,delta
max y std,0.0008818025168157957,68,glycerol,delta
max y,0.15147958577744874,68,glycerol,delta
lag time stderr,0.17337069431762314,68,glycerol,delta
inverse max df,111.00698028976566,68,glycerol,delta
time of max df stderr,1.3295393939255764,68,glycerol,delta
time of max df std,13.295393939255764,68,glycerol,delta
time of max df,684.8166666666668,68,glycerol,delta
max df stderr,3.2126572320489026e-06,68,glycerol,delta
max df std,3.2126572320489026e-05,68,glycerol,delta
max df,0.006244341617064117,68,glycerol,delta
inverse max df std,0.5704518535226579,68,glycerol,delta
lag time,435.86650197477013,69,glycerol,delta
max y stderr,9.88006178378429e-05,69,glycerol,delta
max y std,0.000988006178378429,69,glycerol,delta
max y,0.1532707399872344,69,glycerol,delta
inverse max df stderr,0.05731934391138569,69,glycerol,delta
inverse max df std,0.5731934391138569,69,glycerol,delta
time of max df std,5.772347875864725,69,glycerol,delta
time of max df stderr,0.5772347875864725,69,glycerol,delta
lag time stderr,0.15544545043785074,69,glycerol,delta
time of max df,615.1666666666666,69,glycerol,delta
max df stderr,3.6349751003930667e-06,69,glycerol,delta
max df std,3.634975100393067e-05,69,glycerol,delta
max df,0.006621871726685922,69,glycerol,delta
inverse max df,104.67856275675615,69,glycerol,delta
lag time std,1.5544545043785074,69,glycerol,delta
max df stderr,4.070954197037855e-06,70,glycerol,delta
time of max df,632.8766666666667,70,glycerol,delta
time of max df std,5.187089742813402,70,glycerol,delta
time of max df stderr,0.5187089742813402,70,glycerol,delta
inverse max df,103.15123389811724,70,glycerol,delta
inverse max df std,0.6241384787540877,70,glycerol,delta
inverse max df stderr,0.06241384787540877,70,glycerol,delta
max y,0.14887938324070896,70,glycerol,delta
max y std,0.001049148164296611,70,glycerol,delta
max y stderr,0.0001049148164296611,70,glycerol,delta
lag time,440.9422964031475,70,glycerol,delta
lag time std,1.847906308438069,70,glycerol,delta
lag time stderr,0.1847906308438069,70,glycerol,delta
max df std,4.070954197037855e-05,70,glycerol,delta
max df,0.006719964095885328,70,glycerol,delta
