parameter,value,well_id,carbon,strain
max df,0.00844067401033636,27,glucose,delta
lag time stderr,0.15185407737061624,27,glucose,delta
lag time std,1.5185407737061625,27,glucose,delta
lag time,212.23120165260062,27,glucose,delta
max y stderr,0.00022609055771773373,27,glucose,delta
max y,0.25392690925396966,27,glucose,delta
inverse max df stderr,0.046059387931738666,27,glucose,delta
max y std,0.0022609055771773373,27,glucose,delta
inverse max df,82.12246456635368,27,glucose,delta
time of max df stderr,0.8301421565009213,27,glucose,delta
time of max df std,8.301421565009212,27,glucose,delta
time of max df,380.2466666666667,27,glucose,delta
max df stderr,4.727028901140366e-06,27,glucose,delta
max df std,4.727028901140366e-05,27,glucose,delta
inverse max df std,0.46059387931738666,27,glucose,delta
max y,0.23951259853199133,28,glucose,delta
lag time stderr,0.15109454403432201,28,glucose,delta
lag time std,1.51094544034322,28,glucose,delta
lag time,202.4300735047183,28,glucose,delta
max y stderr,0.00043883478957755284,28,glucose,delta
max y std,0.004388347895775528,28,glucose,delta
inverse max df stderr,0.5286445765047818,28,glucose,delta
time of max df,208.81666666666663,28,glucose,delta
inverse max df,71.60231433036375,28,glucose,delta
time of max df stderr,3.6243171770693605,28,glucose,delta
time of max df std,36.24317177069361,28,glucose,delta
max df stderr,7.299775696102657e-05,28,glucose,delta
max df std,0.0007299775696102657,28,glucose,delta
max df,0.009734183750218658,28,glucose,delta
inverse max df std,5.2864457650478185,28,glucose,delta
max y,0.23164118925905214,29,glucose,delta
lag time stderr,0.14995885204030815,29,glucose,delta
lag time std,1.4995885204030814,29,glucose,delta
lag time,213.43461221156034,29,glucose,delta
max y stderr,0.00018785130395473012,29,glucose,delta
max y std,0.0018785130395473013,29,glucose,delta
inverse max df stderr,0.04001396716281708,29,glucose,delta
inverse max df,81.41374520654786,29,glucose,delta
time of max df stderr,0.5142022948217948,29,glucose,delta
time of max df std,5.1420229482179485,29,glucose,delta
time of max df,363.0266666666667,29,glucose,delta
max df stderr,4.19083922174629e-06,29,glucose,delta
max df std,4.19083922174629e-05,29,glucose,delta
max df,0.008514089944640493,29,glucose,delta
inverse max df std,0.40013967162817077,29,glucose,delta
max df std,4.7407426019710484e-05,30,glucose,delta
max y stderr,0.00015228567385389027,30,glucose,delta
max y std,0.0015228567385389027,30,glucose,delta
max y,0.20936551456383967,30,glucose,delta
inverse max df stderr,0.04401153810798382,30,glucose,delta
time of max df std,4.859331229706414,30,glucose,delta
inverse max df,80.23672908884927,30,glucose,delta
time of max df stderr,0.4859331229706414,30,glucose,delta
lag time,213.24854381706558,30,glucose,delta
time of max df,353.29666666666674,30,glucose,delta
max df stderr,4.740742601971049e-06,30,glucose,delta
inverse max df std,0.44011538107983816,30,glucose,delta
lag time std,1.4837569071527927,30,glucose,delta
max df,0.008639036669263711,30,glucose,delta
lag time stderr,0.14837569071527928,30,glucose,delta
max y std,0.0016894543043875774,31,glucose,delta
max y,0.21484331701318762,31,glucose,delta
inverse max df std,0.5102694565976419,31,glucose,delta
inverse max df,88.03448942587035,31,glucose,delta
time of max df stderr,0.5619217027309054,31,glucose,delta
time of max df std,5.619217027309054,31,glucose,delta
time of max df,388.7866666666667,31,glucose,delta
max df stderr,4.566887854159572e-06,31,glucose,delta
max df std,4.566887854159572e-05,31,glucose,delta
max df,0.007873851349271769,31,glucose,delta
lag time stderr,0.17084523341621155,31,glucose,delta
max y stderr,0.00016894543043875773,31,glucose,delta
inverse max df stderr,0.05102694565976419,31,glucose,delta
lag time std,1.7084523341621156,31,glucose,delta
lag time,215.96302308134716,31,glucose,delta
lag time stderr,0.14774853906381052,32,glucose,delta
max df,0.008287975643150853,32,glucose,delta
max df std,4.2413755578703976e-05,32,glucose,delta
max df stderr,4.241375557870397e-06,32,glucose,delta
time of max df,369.1866666666667,32,glucose,delta
time of max df std,4.5386782216852515,32,glucose,delta
time of max df stderr,0.45386782216852517,32,glucose,delta
inverse max df,83.63506384172702,32,glucose,delta
inverse max df stderr,0.04289165434039074,32,glucose,delta
max y,0.20868619727198293,32,glucose,delta
max y std,0.001670265924349295,32,glucose,delta
max y stderr,0.0001670265924349295,32,glucose,delta
lag time,216.57333990021783,32,glucose,delta
lag time std,1.4774853906381054,32,glucose,delta
inverse max df std,0.4289165434039074,32,glucose,delta
lag time std,1.488207017944605,33,glucose,delta
max df std,0.00042364788040192723,33,glucose,delta
max df stderr,4.236478804019272e-05,33,glucose,delta
time of max df,208.81666666666663,33,glucose,delta
time of max df std,37.81781987370507,33,glucose,delta
time of max df stderr,3.7817819873705067,33,glucose,delta
inverse max df,79.53595841765943,33,glucose,delta
lag time stderr,0.1488207017944605,33,glucose,delta
max df,0.008735291313185435,33,glucose,delta
inverse max df stderr,0.38356067730983734,33,glucose,delta
max y,0.21947311549426338,33,glucose,delta
max y std,0.0018899792213695964,33,glucose,delta
max y stderr,0.00018899792213695964,33,glucose,delta
lag time,202.42795387818703,33,glucose,delta
inverse max df std,3.8356067730983736,33,glucose,delta
lag time std,0.8844798525234095,34,glucose,delta
lag time,202.47892124546917,34,glucose,delta
max y stderr,0.00019369041933824183,34,glucose,delta
max y std,0.0019369041933824183,34,glucose,delta
max y,0.2270117754270777,34,glucose,delta
inverse max df stderr,0.30797269094580443,34,glucose,delta
time of max df stderr,6.149108553278275,34,glucose,delta
inverse max df,82.16349393981838,34,glucose,delta
time of max df std,61.49108553278275,34,glucose,delta
time of max df,226.24666666666664,34,glucose,delta
max df stderr,3.21340990123328e-05,34,glucose,delta
max df,0.008448229661279913,34,glucose,delta
inverse max df std,3.0797269094580444,34,glucose,delta
max df std,0.000321340990123328,34,glucose,delta
lag time stderr,0.08844798525234096,34,glucose,delta
max df stderr,7.341410498955595e-06,39,glucose,delta
inverse max df,83.20683980824035,39,glucose,delta
inverse max df std,0.7340061737876107,39,glucose,delta
inverse max df stderr,0.07340061737876107,39,glucose,delta
max y,0.2459304480351218,39,glucose,delta
max y std,0.0026777026068873343,39,glucose,delta
max y stderr,0.0002677702606887334,39,glucose,delta
lag time,211.65638251084792,39,glucose,delta
lag time std,2.012804081422312,39,glucose,delta
lag time stderr,0.2012804081422312,39,glucose,delta
time of max df,429.8766666666667,39,glucose,delta
time of max df stderr,2.2627547370406726,39,glucose,delta
max df std,7.341410498955595e-05,39,glucose,delta
max df,0.008331058660708043,39,glucose,delta
time of max df std,22.627547370406727,39,glucose,delta
max df stderr,3.617360302021697e-05,40,glucose,delta
max df,0.008913929007123083,40,glucose,delta
max df std,0.00036173603020216974,40,glucose,delta
time of max df std,42.43847782378631,40,glucose,delta
time of max df,211.82666666666665,40,glucose,delta
time of max df stderr,4.243847782378631,40,glucose,delta
inverse max df,77.8852874889431,40,glucose,delta
inverse max df std,3.091126256908804,40,glucose,delta
max y,0.23905305135188373,40,glucose,delta
max y std,0.0020929524577898615,40,glucose,delta
max y stderr,0.00020929524577898616,40,glucose,delta
lag time,202.34175472730257,40,glucose,delta
lag time std,0.8382154671647106,40,glucose,delta
lag time stderr,0.08382154671647106,40,glucose,delta
inverse max df stderr,0.3091126256908804,40,glucose,delta
max y std,0.0023086719833403232,41,glucose,delta
max y,0.23386085573915263,41,glucose,delta
max y stderr,0.00023086719833403233,41,glucose,delta
time of max df std,95.19186729968064,41,glucose,delta
lag time std,1.9950299860720095,41,glucose,delta
inverse max df stderr,0.1842834788506285,41,glucose,delta
lag time,203.67860184294733,41,glucose,delta
inverse max df std,1.842834788506285,41,glucose,delta
lag time stderr,0.19950299860720094,41,glucose,delta
time of max df stderr,9.519186729968064,41,glucose,delta
time of max df,282.3866666666667,41,glucose,delta
max df stderr,1.9515803693485056e-05,41,glucose,delta
max df std,0.00019515803693485057,41,glucose,delta
max df,0.008425898665863194,41,glucose,delta
inverse max df,82.306548580144,41,glucose,delta
max y,0.22198666657511137,42,glucose,delta
inverse max df stderr,0.03375009711539514,42,glucose,delta
inverse max df std,0.3375009711539514,42,glucose,delta
inverse max df,82.93299324650076,42,glucose,delta
time of max df stderr,0.6603415782759721,42,glucose,delta
max df stderr,3.3986968362869008e-06,42,glucose,delta
time of max df,352.73666666666674,42,glucose,delta
max df std,3.398696836286901e-05,42,glucose,delta
max df,0.008358056594132713,42,glucose,delta
max y stderr,0.00015050688970666306,42,glucose,delta
time of max df std,6.603415782759721,42,glucose,delta
max y std,0.0015050688970666306,42,glucose,delta
lag time stderr,0.12470922171997115,42,glucose,delta
lag time std,1.2470922171997114,42,glucose,delta
lag time,207.95831730191483,42,glucose,delta
max df,0.00813111392321047,43,glucose,delta
max df std,3.062130392077032e-05,43,glucose,delta
max df stderr,3.062130392077032e-06,43,glucose,delta
time of max df,390.3266666666667,43,glucose,delta
time of max df stderr,0.5356715411518518,43,glucose,delta
inverse max df,85.24748537073691,43,glucose,delta
time of max df std,5.356715411518518,43,glucose,delta
inverse max df stderr,0.0321174554931528,43,glucose,delta
max y,0.2203126478516339,43,glucose,delta
max y std,0.0012948524873552247,43,glucose,delta
max y stderr,0.00012948524873552248,43,glucose,delta
