I_1,I_2,area_1,area_2,bg_val,fractional_birth_area,date,run_no,temp,carbon,operator
316.3407534246575,355.3497267759563,584.0,549.0,,0.5461658841940532,20190307,1,37,glycerol,O2
381.82275132275134,351.5342857142857,378.0,350.0,,0.5031948881789138,20190307,1,37,glycerol,O2
351.462962962963,356.61439588688944,594.0,389.0,,0.5597381342062193,20190307,1,37,glycerol,O2
307.00615384615384,318.78006872852234,325.0,291.0,,0.527001862197393,20190307,1,37,glycerol,O2
305.7877813504823,306.83008356545963,311.0,359.0,,0.46417910447761196,20190307,1,37,glycerol,O2
327.1777777777778,337.1920529801325,315.0,302.0,,0.4981132075471698,20190307,1,37,glycerol,O2
333.9155963302752,303.9571150097466,545.0,513.0,,0.5055487053020962,20190307,1,37,glycerol,O2
347.4813953488372,313.4738955823293,430.0,498.0,,0.46972477064220186,20190307,1,37,glycerol,O2
339.11032028469754,343.14079422382673,281.0,277.0,,0.5009823182711198,20190307,1,37,glycerol,O2
287.301684532925,282.2267441860465,653.0,688.0,,0.5408719346049047,20190307,1,37,glycerol,O2
419.9434343434343,385.38155515370704,495.0,553.0,,0.5484818805093046,20190307,1,37,glycerol,O2
304.4495114006515,297.0984848484849,307.0,396.0,,0.4444444444444444,20190307,1,37,glycerol,O2
282.3295774647887,286.36538461538464,355.0,364.0,,0.5143266475644699,20190307,1,37,glycerol,O2
308.9570707070707,310.2547770700637,396.0,314.0,,0.5496794871794872,20190307,1,37,glycerol,O2
314.46944444444443,348.7873754152824,360.0,301.0,,0.5499058380414312,20190307,1,37,glycerol,O2
330.69586374695865,353.98481973434536,411.0,527.0,,0.44223107569721115,20190307,1,37,glycerol,O2
319.3397435897436,315.8661257606491,468.0,493.0,,0.48644986449864497,20190307,1,37,glycerol,O2
295.9417122040073,290.95169712793734,549.0,766.0,,0.4370139968895801,20190307,1,37,glycerol,O2
348.90072639225184,344.16452442159385,413.0,389.0,,0.5050377833753149,20190307,1,37,glycerol,O2
316.4246575342466,314.83373493975904,438.0,415.0,,0.5143540669856459,20190307,1,37,glycerol,O2
329.1671388101983,348.7281879194631,353.0,298.0,,0.5422427035330261,20190307,1,37,glycerol,O2
345.1834862385321,332.4379232505643,436.0,443.0,,0.49417637271214643,20190307,1,37,glycerol,O2
304.3148788927336,287.7319587628866,289.0,388.0,,0.410828025477707,20190307,1,37,glycerol,O2
298.4551971326165,282.7289156626506,279.0,332.0,,0.4581005586592179,20190307,1,37,glycerol,O2
304.7599118942731,307.75949367088606,454.0,395.0,,0.517503805175038,20190307,1,37,glycerol,O2
290.1423728813559,297.0955223880597,295.0,335.0,,0.45695364238410596,20190307,1,37,glycerol,O2
325.4715789473684,324.84934086629,475.0,531.0,,0.4670255720053836,20190307,1,37,glycerol,O2
295.8086124401914,294.5753086419753,418.0,405.0,,0.5078979343863913,20190307,1,37,glycerol,O2
290.07142857142856,296.3573407202216,658.0,361.0,,0.5973154362416108,20190307,1,37,glycerol,O2
296.44761904761907,323.16795865633077,525.0,387.0,,0.5752577319587628,20190307,1,37,glycerol,O2
351.29459459459457,336.5693069306931,370.0,404.0,,0.44873949579831934,20190307,1,37,glycerol,O2
344.9317697228145,320.8700475435816,469.0,631.0,,0.42334739803094235,20190307,1,37,glycerol,O2
295.79383429672447,296.96875,519.0,576.0,,0.47897897897897895,20190307,1,37,glycerol,O2
339.2651515151515,321.30042918454933,528.0,466.0,,0.5292908530318602,20190307,1,37,glycerol,O2
316.2126348228043,331.04661016949154,649.0,708.0,,0.4975728155339806,20190307,1,37,glycerol,O2
285.7083333333333,296.824016563147,552.0,483.0,,0.4975,20190307,1,37,glycerol,O2
353.15865384615387,350.7048780487805,416.0,410.0,,0.519872813990461,20190307,1,37,glycerol,O2
341.80636604774537,350.375854214123,377.0,439.0,,0.45677233429394815,20190307,1,37,glycerol,O2
304.3290816326531,290.8809523809524,392.0,336.0,,0.5251572327044025,20190307,1,37,glycerol,O2
381.38529411764705,390.56164383561645,340.0,365.0,,0.4982698961937716,20190307,1,37,glycerol,O2
301.3295194508009,310.97597042513866,437.0,541.0,,0.4672566371681416,20190307,1,37,glycerol,O2
331.6933333333333,332.5085910652921,300.0,291.0,,0.49912739965095987,20190307,1,37,glycerol,O2
325.3310023310023,306.2350427350427,429.0,468.0,,0.47572815533980584,20190307,1,37,glycerol,O2
292.5822784810127,319.86038961038963,395.0,308.0,,0.5553691275167785,20190307,1,37,glycerol,O2
337.9330855018587,340.43798449612405,269.0,258.0,,0.5146198830409356,20190307,1,37,glycerol,O2
310.94147157190633,321.4649805447471,598.0,514.0,,0.5633116883116883,20190307,1,37,glycerol,O2
344.47058823529414,334.4581818181818,459.0,550.0,,0.45611015490533563,20190307,1,37,glycerol,O2
283.43447037701975,298.8629856850716,557.0,489.0,,0.49528301886792453,20190307,1,37,glycerol,O2
308.97546012269936,289.6371191135734,489.0,722.0,,0.42298578199052134,20190307,1,37,glycerol,O2
299.6495901639344,294.65263157894736,488.0,475.0,,0.5176252319109462,20190307,1,37,glycerol,O2
300.3995485327314,288.2229299363057,443.0,471.0,,0.4835766423357664,20190307,1,37,glycerol,O2
315.4379562043796,311.57060518731987,274.0,347.0,,0.44122383252818037,20190307,1,37,glycerol,O2
285.588868940754,285.43318965517244,557.0,464.0,,0.5443298969072164,20190307,1,37,glycerol,O2
292.3707865168539,310.6240208877285,712.0,766.0,,0.46680497925311204,20190307,1,37,glycerol,O2
288.2763532763533,323.77985074626866,351.0,268.0,,0.5642737896494157,20190307,1,37,glycerol,O2
340.09343434343435,364.2487562189055,396.0,402.0,,0.4937062937062937,20190307,1,37,glycerol,O2
306.63800904977376,338.6469594594595,442.0,592.0,,0.4522875816993464,20190307,1,37,glycerol,O2
342.74041297935105,344.45137157107234,339.0,401.0,,0.4595959595959596,20190307,1,37,glycerol,O2
329.9438202247191,342.7866323907455,356.0,389.0,,0.4745222929936306,20190307,1,37,glycerol,O2
296.9482288828338,301.4190476190476,367.0,420.0,,0.5188679245283019,20190307,1,37,glycerol,O2
