date,carbon,temp_C,operator,colony_idx,fractional_area,time_min
20180617,RDM,37,O2,10,1.6903719912472648,30.0
20180617,RDM,37,O2,10,1.9157549234135667,37.5
20180617,RDM,37,O2,10,2.160831509846827,45.0
20180617,RDM,37,O2,10,2.5142231947483586,52.5
20180617,RDM,37,O2,10,2.901531728665208,60.0
20180617,RDM,37,O2,10,3.551422319474836,67.5
20180617,RDM,37,O2,10,4.1652078774617065,75.0
20180617,RDM,37,O2,10,4.924507658643326,82.5
20180617,RDM,37,O2,10,5.857768052516412,90.0
20180617,RDM,37,O2,10,6.799781181619256,97.5
20180617,RDM,37,O2,10,7.770240700218818,105.0
20180617,RDM,37,O2,10,9.135667396061269,112.5
20180617,RDM,37,O2,10,10.851203501094092,120.0
20180617,RDM,37,O2,10,12.840262582056893,127.5
20180617,RDM,37,O2,11,1.0,0
20180617,RDM,37,O2,11,1.135135135135135,7.5
20180617,RDM,37,O2,11,1.2864864864864864,15.0
20180617,RDM,37,O2,11,1.4972972972972973,22.5
20180617,RDM,37,O2,11,1.7216216216216216,30.0
20180617,RDM,37,O2,11,1.9486486486486487,37.5
20180617,RDM,37,O2,11,2.264864864864865,45.0
20180617,RDM,37,O2,11,2.675675675675676,52.5
20180617,RDM,37,O2,11,3.1324324324324326,60.0
20180617,RDM,37,O2,11,3.7364864864864864,67.5
20180617,RDM,37,O2,11,4.412162162162162,75.0
20180617,RDM,37,O2,11,5.264864864864865,82.5
20180617,RDM,37,O2,11,6.254054054054054,90.0
20180617,RDM,37,O2,11,7.402702702702703,97.5
20180617,RDM,37,O2,11,8.578378378378378,105.0
20180617,RDM,37,O2,11,10.139189189189189,112.5
20180617,RDM,37,O2,11,11.95,120.0
20180617,RDM,37,O2,11,14.233783783783784,127.5
20180617,RDM,37,O2,12,1.0,0
20180617,RDM,37,O2,12,1.1356534090909092,7.5
20180617,RDM,37,O2,12,1.3196022727272727,15.0
20180617,RDM,37,O2,12,1.4801136363636365,22.5
20180617,RDM,37,O2,12,1.6470170454545454,30.0
20180617,RDM,37,O2,12,1.8884943181818181,37.5
20180617,RDM,37,O2,12,2.211647727272727,45.0
20180617,RDM,37,O2,12,2.6392045454545454,52.5
20180617,RDM,37,O2,12,3.067471590909091,60.0
20180617,RDM,37,O2,12,3.610085227272727,67.5
20180617,RDM,37,O2,12,4.244318181818182,75.0
20180617,RDM,37,O2,12,4.959517045454546,82.5
20180617,RDM,37,O2,12,5.890625,90.0
20180617,RDM,37,O2,12,7.0305397727272725,97.5
20180617,RDM,37,O2,12,8.321022727272727,105.0
20180617,RDM,37,O2,12,9.596590909090908,112.5
20180617,RDM,37,O2,12,11.427556818181818,120.0
20180617,RDM,37,O2,12,13.808948863636363,127.5
20180617,RDM,37,O2,13,1.0,0
20180617,RDM,37,O2,13,1.156736938588451,7.5
20180617,RDM,37,O2,13,1.2713107241063244,15.0
20180617,RDM,37,O2,13,1.4711274060494959,22.5
20180617,RDM,37,O2,13,1.6425297891842348,30.0
20180617,RDM,37,O2,13,1.8304307974335472,37.5
20180617,RDM,37,O2,13,2.1072410632447296,45.0
20180617,RDM,37,O2,13,2.46012832263978,52.5
20180617,RDM,37,O2,13,2.8148487626031162,60.0
20180617,RDM,37,O2,13,3.297891842346471,67.5
20180617,RDM,37,O2,13,3.8680109990834097,75.0
20180617,RDM,37,O2,13,4.5169569202566455,82.5
20180617,RDM,37,O2,13,5.3886342804766265,90.0
20180617,RDM,37,O2,13,6.27314390467461,97.5
20180617,RDM,37,O2,13,7.201649862511458,105.0
20180617,RDM,37,O2,13,8.466544454628782,112.5
20180617,RDM,37,O2,13,9.789184234647113,120.0
20180617,RDM,37,O2,13,11.982584784601283,127.5
20180617,RDM,37,O2,14,1.0,0
20180617,RDM,37,O2,14,1.1664532650448143,7.5
20180617,RDM,37,O2,14,1.3124199743918055,15.0
20180617,RDM,37,O2,14,1.5633802816901408,22.5
20180617,RDM,37,O2,14,1.7592829705505761,30.0
20180617,RDM,37,O2,14,1.9756722151088348,37.5
20180617,RDM,37,O2,14,2.274007682458387,45.0
20180617,RDM,37,O2,14,2.669654289372599,52.5
20180617,RDM,37,O2,14,3.1613316261203583,60.0
20180617,RDM,37,O2,14,3.775928297055058,67.5
20180617,RDM,37,O2,14,4.469910371318822,75.0
20180617,RDM,37,O2,14,5.195902688860436,82.5
20180617,RDM,37,O2,14,6.088348271446863,90.0
20180617,RDM,37,O2,14,7.254801536491677,97.5
20180617,RDM,37,O2,14,8.654289372599232,105.0
20180617,RDM,37,O2,14,10.316261203585148,112.5
20180617,RDM,37,O2,14,12.01664532650448,120.0
20180617,RDM,37,O2,14,14.331626120358514,127.5
20180617,RDM,37,O2,15,1.0,0
20180617,RDM,37,O2,15,1.1247113163972287,7.5
20180617,RDM,37,O2,15,1.2713625866050808,15.0
20180617,RDM,37,O2,15,1.4480369515011546,22.5
20180617,RDM,37,O2,15,1.5531177829099307,30.0
20180617,RDM,37,O2,15,1.7829099307159353,37.5
20180617,RDM,37,O2,15,2.0496535796766744,45.0
20180617,RDM,37,O2,15,2.33256351039261,52.5
20180617,RDM,37,O2,15,2.6824480369515014,60.0
20180617,RDM,37,O2,15,3.184757505773672,67.5
20180617,RDM,37,O2,15,3.712471131639723,75.0
20180617,RDM,37,O2,15,4.25635103926097,82.5
20180617,RDM,37,O2,15,4.97459584295612,90.0
20180617,RDM,37,O2,15,5.9422632794457275,97.5
20180617,RDM,37,O2,15,7.056581986143187,105.0
20180617,RDM,37,O2,15,8.34295612009238,112.5
20180617,RDM,37,O2,15,10.070438799076213,120.0
20180617,RDM,37,O2,15,12.081986143187066,127.5
20180617,RDM,37,O2,16,1.0,0
20180617,RDM,37,O2,16,1.114507299270073,7.5
20180617,RDM,37,O2,16,1.2354014598540146,15.0
20180617,RDM,37,O2,16,1.3809306569343065,22.5
20180617,RDM,37,O2,16,1.5232664233576643,30.0
20180617,RDM,37,O2,16,1.6756386861313868,37.5
20180617,RDM,37,O2,16,1.864507299270073,45.0
20180617,RDM,37,O2,16,2.1400547445255476,52.5
20180617,RDM,37,O2,16,2.466240875912409,60.0
20180617,RDM,37,O2,16,2.820711678832117,67.5
20180617,RDM,37,O2,16,3.2354014598540144,75.0
20180617,RDM,37,O2,16,3.7860401459854014,82.5
20180617,RDM,37,O2,16,4.550638686131387,90.0
20180617,RDM,37,O2,16,5.288777372262774,97.5
20180617,RDM,37,O2,16,6.1450729927007295,105.0
20180617,RDM,37,O2,16,7.125912408759124,112.5
20180617,RDM,37,O2,16,8.96213503649635,120.0
20180617,RDM,37,O2,16,10.519616788321168,127.5
20180617,RDM,37,O2,17,1.0,0
20180617,RDM,37,O2,17,1.1246537396121883,7.5
20180617,RDM,37,O2,17,1.2326869806094183,15.0
20180617,RDM,37,O2,17,1.3476454293628808,22.5
20180617,RDM,37,O2,17,1.4736842105263157,30.0
20180617,RDM,37,O2,17,1.6509695290858726,37.5
20180617,RDM,37,O2,17,1.811634349030471,45.0
20180617,RDM,37,O2,17,2.1204986149584486,52.5
20180617,RDM,37,O2,17,2.4986149584487536,60.0
20180617,RDM,37,O2,17,2.9155124653739612,67.5
20180617,RDM,37,O2,17,3.3725761772853184,75.0
20180617,RDM,37,O2,17,4.042936288088643,82.5
20180617,RDM,37,O2,17,4.461218836565097,90.0
20180617,RDM,37,O2,17,5.2105263157894735,97.5
20180617,RDM,37,O2,17,6.163434903047092,105.0
20180617,RDM,37,O2,17,7.339335180055402,112.5
20180617,RDM,37,O2,17,8.842105263157896,120.0
20180617,RDM,37,O2,17,10.476454293628809,127.5
20180617,RDM,37,O2,18,1.0,0
20180617,RDM,37,O2,18,1.1084718923198733,7.5
20180617,RDM,37,O2,18,1.2177355502771179,15.0
20180617,RDM,37,O2,18,1.3222486144101346,22.5
20180617,RDM,37,O2,18,1.4164687252573238,30.0
20180617,RDM,37,O2,18,1.5510688836104514,37.5
20180617,RDM,37,O2,18,1.7205067300079178,45.0
20180617,RDM,37,O2,18,1.958036421219319,52.5
20180617,RDM,37,O2,18,2.166270783847981,60.0
20180617,RDM,37,O2,18,2.544734758511481,67.5
20180617,RDM,37,O2,18,2.9089469517022963,75.0
20180617,RDM,37,O2,18,3.327790973871734,82.5
20180617,RDM,37,O2,18,3.784639746634996,90.0
20180617,RDM,37,O2,18,4.34916864608076,97.5
20180617,RDM,37,O2,18,5.005542359461599,105.0
20180617,RDM,37,O2,18,5.97624703087886,112.5
20180617,RDM,37,O2,18,7.01741884402217,120.0
20180617,RDM,37,O2,18,8.277117973079969,127.5
20180617,RDM,37,O2,19,1.0,0
20180617,RDM,37,O2,19,1.0481327800829876,7.5
20180617,RDM,37,O2,19,1.1360995850622406,15.0
20180617,RDM,37,O2,19,1.2448132780082988,22.5
20180617,RDM,37,O2,19,1.3402489626556016,30.0
20180617,RDM,37,O2,19,1.4580912863070539,37.5
20180617,RDM,37,O2,19,1.6091286307053942,45.0
20180617,RDM,37,O2,19,1.7535269709543568,52.5
20180617,RDM,37,O2,19,1.95850622406639,60.0
20180617,RDM,37,O2,19,2.137759336099585,67.5
20180617,RDM,37,O2,19,2.3609958506224067,75.0
20180617,RDM,37,O2,19,2.6448132780082987,82.5
20180617,RDM,37,O2,19,2.945228215767635,90.0
20180617,RDM,37,O2,19,3.337759336099585,97.5
20180617,RDM,37,O2,19,3.6614107883817426,105.0
20180617,RDM,37,O2,19,4.098755186721991,112.5
20180617,RDM,37,O2,19,4.4979253112033195,120.0
20180617,RDM,37,O2,19,5.480497925311203,127.5
20180617,RDM,37,O2,21,1.0,0
20180617,RDM,37,O2,21,1.042648709315376,7.5
20180617,RDM,37,O2,21,1.1358024691358024,15.0
20180617,RDM,37,O2,21,1.1829405162738496,22.5
20180617,RDM,37,O2,21,1.3164983164983164,30.0
20180617,RDM,37,O2,21,1.4332210998877666,37.5
20180617,RDM,37,O2,21,1.489337822671156,45.0
20180617,RDM,37,O2,21,1.6689113355780023,52.5
20180617,RDM,37,O2,21,1.505050505050505,60.0
20180617,RDM,37,O2,21,1.7789001122334456,67.5
20180617,RDM,37,O2,21,2.0123456790123457,75.0
20180617,RDM,37,O2,21,2.142536475869809,82.5
20180617,RDM,37,O2,21,2.399551066217733,90.0
20180617,RDM,37,O2,21,2.8114478114478114,97.5
20180617,RDM,37,O2,21,3.4186307519640855,105.0
20180617,RDM,37,O2,21,3.9865319865319866,112.5
20180617,RDM,37,O2,21,4.835016835016835,120.0
20180617,RDM,37,O2,21,9.061728395061728,127.5
20180617,RDM,37,O2,22,1.0,0
20180617,RDM,37,O2,22,1.0956663941128373,7.5
20180617,RDM,37,O2,22,1.2199509403107114,15.0
20180617,RDM,37,O2,22,1.3352412101390025,22.5
20180617,RDM,37,O2,22,1.46443172526574,30.0
20180617,RDM,37,O2,22,1.6189697465249386,37.5
20180617,RDM,37,O2,22,1.7825020441537203,45.0
20180617,RDM,37,O2,22,2.0040883074407194,52.5
20180617,RDM,37,O2,22,2.2894521668029437,60.0
20180617,RDM,37,O2,22,2.5968928863450533,67.5
20180617,RDM,37,O2,22,2.9354047424366314,75.0
20180617,RDM,37,O2,22,3.3017170891251024,82.5
20180617,RDM,37,O2,22,3.795584627964023,90.0
20180617,RDM,37,O2,22,4.176614881439084,97.5
20180617,RDM,37,O2,22,4.65903515944399,105.0
20180617,RDM,37,O2,22,5.363041700735895,112.5
20180617,RDM,37,O2,22,6.199509403107114,120.0
20180617,RDM,37,O2,22,8.121013900245298,127.5
20180617,RDM,37,O2,23,1.0,0
20180617,RDM,37,O2,23,1.1262729124236253,7.5
20180617,RDM,37,O2,23,1.2688391038696538,15.0
20180617,RDM,37,O2,23,1.3910386965376782,22.5
20180617,RDM,37,O2,23,1.5865580448065173,30.0
20180617,RDM,37,O2,23,1.7515274949083504,37.5
20180617,RDM,37,O2,23,2.0366598778004072,45.0
20180617,RDM,37,O2,23,2.3686354378818737,52.5
20180617,RDM,37,O2,23,2.716904276985743,60.0
20180617,RDM,37,O2,23,3.1873727087576373,67.5
20180617,RDM,37,O2,23,3.725050916496945,75.0
20180617,RDM,37,O2,23,4.209775967413442,82.5
20180617,RDM,37,O2,23,4.84725050916497,90.0
20180617,RDM,37,O2,23,6.372708757637475,97.5
20180617,RDM,37,O2,23,7.718940936863544,105.0
20180617,RDM,37,O2,23,9.413441955193482,112.5
20180617,RDM,37,O2,23,11.191446028513239,120.0
20180617,RDM,37,O2,23,13.413441955193482,127.5
20180617,RDM,37,O2,24,1.0,0
20180617,RDM,37,O2,24,1.0961412688031393,7.5
20180617,RDM,37,O2,24,1.223675604970569,15.0
20180617,RDM,37,O2,24,1.394375408763898,22.5
20180617,RDM,37,O2,24,1.5748855461085678,30.0
20180617,RDM,37,O2,24,1.8332243296272073,37.5
20180617,RDM,37,O2,24,2.1308044473512098,45.0
20180617,RDM,37,O2,24,2.537606278613473,52.5
20180617,RDM,37,O2,24,2.946370176586004,60.0
20180617,RDM,37,O2,24,3.515369522563767,67.5
20180617,RDM,37,O2,24,4.181818181818182,75.0
20180617,RDM,37,O2,24,4.982341399607587,82.5
20180617,RDM,37,O2,24,5.641595814257685,90.0
20180617,RDM,37,O2,24,6.927403531720079,97.5
20180617,RDM,37,O2,24,8.139960758665795,105.0
20180617,RDM,37,O2,24,9.515369522563768,112.5
20180617,RDM,37,O2,24,11.13734466971877,120.0
20180617,RDM,37,O2,24,13.155003270111184,127.5
20180617,RDM,37,O2,25,1.0,0
20180617,RDM,37,O2,25,1.1551724137931034,7.5
20180617,RDM,37,O2,25,1.2873563218390804,15.0
20180617,RDM,37,O2,25,1.446360153256705,22.5
20180617,RDM,37,O2,25,1.6206896551724137,30.0
20180617,RDM,37,O2,25,1.7777777777777777,37.5
20180617,RDM,37,O2,25,2.0632183908045976,45.0
20180617,RDM,37,O2,25,2.553639846743295,52.5
20180617,RDM,37,O2,25,3.0670498084291187,60.0
20180617,RDM,37,O2,25,3.6226053639846745,67.5
20180617,RDM,37,O2,25,4.241379310344827,75.0
20180617,RDM,37,O2,25,4.875478927203065,82.5
20180617,RDM,37,O2,25,8.419540229885058,90.0
20180617,RDM,37,O2,25,9.724137931034482,97.5
20180617,RDM,37,O2,25,11.379310344827585,105.0
20180617,RDM,37,O2,25,13.614942528735632,112.5
20180617,RDM,37,O2,25,15.816091954022989,120.0
20180617,RDM,37,O2,25,18.86015325670498,127.5
20180617,RDM,37,O2,26,1.0,0
20180617,RDM,37,O2,26,1.1218181818181818,7.5
20180617,RDM,37,O2,26,1.2554545454545454,15.0
20180617,RDM,37,O2,26,1.329090909090909,22.5
20180617,RDM,37,O2,26,1.4054545454545455,30.0
20180617,RDM,37,O2,26,1.5354545454545454,37.5
20180617,RDM,37,O2,26,1.710909090909091,45.0
20180617,RDM,37,O2,26,1.9854545454545454,52.5
20180617,RDM,37,O2,26,2.3227272727272728,60.0
20180617,RDM,37,O2,26,2.7036363636363636,67.5
20180617,RDM,37,O2,26,3.036363636363636,75.0
20180617,RDM,37,O2,26,3.438181818181818,82.5
20180617,RDM,37,O2,26,6.097272727272728,90.0
20180617,RDM,37,O2,26,6.843636363636364,97.5
20180617,RDM,37,O2,26,7.963636363636364,105.0
20180617,RDM,37,O2,26,9.702727272727273,112.5
20180617,RDM,37,O2,26,11.194545454545455,120.0
20180617,RDM,37,O2,26,13.83090909090909,127.5
20180617,RDM,37,O2,27,1.0,0
20180617,RDM,37,O2,27,1.068108108108108,7.5
20180617,RDM,37,O2,27,1.1264864864864865,15.0
20180617,RDM,37,O2,27,1.2075675675675677,22.5
20180617,RDM,37,O2,27,1.2897297297297297,30.0
20180617,RDM,37,O2,27,1.3956756756756756,37.5
20180617,RDM,37,O2,27,1.4897297297297298,45.0
20180617,RDM,37,O2,27,1.6075675675675676,52.5
20180617,RDM,37,O2,27,1.6908108108108109,60.0
20180617,RDM,37,O2,27,1.7816216216216216,67.5
20180617,RDM,37,O2,27,1.8345945945945945,75.0
20180617,RDM,37,O2,27,1.92,82.5
20180617,RDM,37,O2,27,2.0605405405405404,90.0
20180617,RDM,37,O2,27,2.1124324324324326,97.5
20180617,RDM,37,O2,27,2.1437837837837836,105.0
20180617,RDM,37,O2,27,2.1675675675675676,112.5
20180617,RDM,37,O2,27,2.174054054054054,120.0
20180617,RDM,37,O2,27,2.2627027027027027,127.5
20180617,RDM,37,O2,28,1.0,0
20180617,RDM,37,O2,28,1.1215066828675577,7.5
20180617,RDM,37,O2,28,1.2527339003645201,15.0
20180617,RDM,37,O2,28,1.3948967193195625,22.5
20180617,RDM,37,O2,28,1.5808019441069259,30.0
20180617,RDM,37,O2,28,1.8493317132442284,37.5
20180617,RDM,37,O2,28,2.120291616038882,45.0
20180617,RDM,37,O2,28,2.4787363304981773,52.5
20180617,RDM,37,O2,28,2.8918590522478738,60.0
20180617,RDM,37,O2,28,3.348724179829891,67.5
20180617,RDM,37,O2,28,3.9744835965978127,75.0
20180617,RDM,37,O2,28,4.64277035236938,82.5
20180617,RDM,37,O2,28,5.530984204131228,90.0
20180617,RDM,37,O2,28,6.545565006075334,97.5
20180617,RDM,37,O2,28,7.702308626974483,105.0
20180617,RDM,37,O2,28,9.13730255164034,112.5
20180617,RDM,37,O2,28,10.715674362089915,120.0
20180617,RDM,37,O2,28,12.756986634264885,127.5
