strain,area_pix,mean_yfp,mean_mCherry,atc_ngml,date,carbon,temp,operator,run_number,yfp_bg_val,mCherry_bg_val,alpha_mode,alpha_mean,alpha_median,alpha_hpd_min,alpha_hpd_max,fold_change
delta,564.0,942.7358156028369,222.89361702127658,0.0,20190611,glucose,42,O2,1,,,223.82501872249185,223.82501872249185,224.6682698369922,189.34463068827088,262.8704338497997,1.4524196818894723
delta,444.0,756.4887387387388,223.40765765765767,0.0,20190611,glucose,42,O2,1,,,223.82501872249185,223.82501872249185,224.6682698369922,189.34463068827088,262.8704338497997,0.9804700129697153
delta,633.0,956.9636650868879,216.04423380726698,0.0,20190611,glucose,42,O2,1,,,223.82501872249185,223.82501872249185,224.6682698369922,189.34463068827088,262.8704338497997,1.4884730201028702
delta,390.0,626.6641025641026,225.75128205128206,0.0,20190611,glucose,42,O2,1,,,223.82501872249185,223.82501872249185,224.6682698369922,189.34463068827088,262.8704338497997,0.6514946803530542
delta,563.0,689.2699822380107,225.5150976909414,0.0,20190611,glucose,42,O2,1,,,223.82501872249185,223.82501872249185,224.6682698369922,189.34463068827088,262.8704338497997,0.810137836970707
delta,471.0,689.0658174097665,219.85987261146497,0.0,20190611,glucose,42,O2,1,,,223.82501872249185,223.82501872249185,224.6682698369922,189.34463068827088,262.8704338497997,0.8096204837605665
delta,618.0,678.3122977346278,227.0938511326861,0.0,20190611,glucose,42,O2,1,,,223.82501872249185,223.82501872249185,224.6682698369922,189.34463068827088,262.8704338497997,0.7823710893762077
delta,414.0,460.96135265700485,227.024154589372,0.0,20190611,glucose,42,O2,1,,,223.82501872249185,223.82501872249185,224.6682698369922,189.34463068827088,262.8704338497997,0.2316042891883543
delta,557.0,652.084380610413,226.6157989228007,0.0,20190611,glucose,42,O2,1,,,223.82501872249185,223.82501872249185,224.6682698369922,189.34463068827088,262.8704338497997,0.7159096070719229
delta,473.0,767.9767441860465,227.0169133192389,0.0,20190611,glucose,42,O2,1,,,223.82501872249185,223.82501872249185,224.6682698369922,189.34463068827088,262.8704338497997,1.0095805926292363
delta,496.0,700.016129032258,224.13306451612902,0.0,20190611,glucose,42,O2,1,,,223.82501872249185,223.82501872249185,224.6682698369922,189.34463068827088,262.8704338497997,0.837368548491666
delta,751.0,800.2077230359521,216.1837549933422,0.0,20190611,glucose,42,O2,1,,,223.82501872249185,223.82501872249185,224.6682698369922,189.34463068827088,262.8704338497997,1.0912538196848864
delta,714.0,761.6148459383753,229.42296918767508,0.0,20190611,glucose,42,O2,1,,,223.82501872249185,223.82501872249185,224.6682698369922,189.34463068827088,262.8704338497997,0.9934595569477985
delta,338.0,863.5769230769231,226.4378698224852,0.0,20190611,glucose,42,O2,1,,,223.82501872249185,223.82501872249185,224.6682698369922,189.34463068827088,262.8704338497997,1.2518312283755415
delta,429.0,706.5011655011655,216.37995337995338,0.0,20190611,glucose,42,O2,1,,,223.82501872249185,223.82501872249185,224.6682698369922,189.34463068827088,262.8704338497997,0.8538016161454831
delta,663.0,881.2458521870286,214.90950226244343,0.0,20190611,glucose,42,O2,1,,,223.82501872249185,223.82501872249185,224.6682698369922,189.34463068827088,262.8704338497997,1.296604254530286
delta,459.0,555.8191721132897,228.9346405228758,0.0,20190611,glucose,42,O2,1,,,223.82501872249185,223.82501872249185,224.6682698369922,189.34463068827088,262.8704338497997,0.471973787816837
delta,510.0,661.1803921568627,226.2313725490196,0.0,20190611,glucose,42,O2,1,,,223.82501872249185,223.82501872249185,224.6682698369922,189.34463068827088,262.8704338497997,0.7389588796302765
delta,514.0,1003.1439688715953,216.10894941634243,0.0,20190611,glucose,42,O2,1,,,223.82501872249185,223.82501872249185,224.6682698369922,189.34463068827088,262.8704338497997,1.6054938047979763
delta,359.0,1028.3370473537605,215.6350974930362,0.0,20190611,glucose,42,O2,1,,,223.82501872249185,223.82501872249185,224.6682698369922,189.34463068827088,262.8704338497997,1.6693330083383526
delta,323.0,868.0526315789474,215.94117647058823,0.0,20190611,glucose,42,O2,1,,,223.82501872249185,223.82501872249185,224.6682698369922,189.34463068827088,262.8704338497997,1.2631726635340275
delta,428.0,621.5397196261682,230.9696261682243,0.0,20190611,glucose,42,O2,1,,,223.82501872249185,223.82501872249185,224.6682698369922,189.34463068827088,262.8704338497997,0.6385095056502004
delta,537.0,598.9385474860335,222.37988826815644,0.0,20190611,glucose,42,O2,1,,,223.82501872249185,223.82501872249185,224.6682698369922,189.34463068827088,262.8704338497997,0.5812381868819692
delta,722.0,835.2354570637119,229.85041551246536,0.0,20190611,glucose,42,O2,1,,,223.82501872249185,223.82501872249185,224.6682698369922,189.34463068827088,262.8704338497997,1.1800140179964727
delta,579.0,720.2607944732297,231.52849740932643,0.0,20190611,glucose,42,O2,1,,,223.82501872249185,223.82501872249185,224.6682698369922,189.34463068827088,262.8704338497997,0.8886684846470644
delta,544.0,908.6783088235294,230.07904411764707,0.0,20190611,glucose,42,O2,1,,,223.82501872249185,223.82501872249185,224.6682698369922,189.34463068827088,262.8704338497997,1.366118037217459
delta,452.0,828.112831858407,226.67920353982302,0.0,20190611,glucose,42,O2,1,,,223.82501872249185,223.82501872249185,224.6682698369922,189.34463068827088,262.8704338497997,1.161965301935624
delta,626.0,652.5654952076677,231.19648562300318,0.0,20190611,glucose,42,O2,1,,,223.82501872249185,223.82501872249185,224.6682698369922,189.34463068827088,262.8704338497997,0.7171287503664645
delta,792.0,777.4848484848485,231.14267676767676,0.0,20190611,glucose,42,O2,1,,,223.82501872249185,223.82501872249185,224.6682698369922,189.34463068827088,262.8704338497997,1.033674107284226
delta,644.0,675.7888198757764,226.68167701863354,0.0,20190611,glucose,42,O2,1,,,223.82501872249185,223.82501872249185,224.6682698369922,189.34463068827088,262.8704338497997,0.7759766022247112
delta,578.0,623.8875432525952,231.30276816608998,0.0,20190611,glucose,42,O2,1,,,223.82501872249185,223.82501872249185,224.6682698369922,189.34463068827088,262.8704338497997,0.6444588853764804
delta,399.0,502.3383458646617,231.04761904761904,0.0,20190611,glucose,42,O2,1,,,223.82501872249185,223.82501872249185,224.6682698369922,189.34463068827088,262.8704338497997,0.3364534958124018
delta,247.0,635.3481781376519,229.1012145748988,0.0,20190611,glucose,42,O2,1,,,223.82501872249185,223.82501872249185,224.6682698369922,189.34463068827088,262.8704338497997,0.6735001080935462
delta,266.0,641.015037593985,228.5751879699248,0.0,20190611,glucose,42,O2,1,,,223.82501872249185,223.82501872249185,224.6682698369922,189.34463068827088,262.8704338497997,0.6878599170594755
delta,487.0,597.7227926078028,224.10677618069815,0.0,20190611,glucose,42,O2,1,,,223.82501872249185,223.82501872249185,224.6682698369922,189.34463068827088,262.8704338497997,0.5781574667873004
delta,533.0,838.9474671669793,218.79924953095684,0.0,20190611,glucose,42,O2,1,,,223.82501872249185,223.82501872249185,224.6682698369922,189.34463068827088,262.8704338497997,1.1894202431505037
delta,504.0,790.6587301587301,227.98809523809524,0.0,20190611,glucose,42,O2,1,,,223.82501872249185,223.82501872249185,224.6682698369922,189.34463068827088,262.8704338497997,1.0670566934652335
delta,481.0,1006.7629937629938,227.67567567567568,0.0,20190611,glucose,42,O2,1,,,223.82501872249185,223.82501872249185,224.6682698369922,189.34463068827088,262.8704338497997,1.6146644056367436
delta,598.0,973.3110367892976,219.48327759197323,0.0,20190611,glucose,42,O2,1,,,223.82501872249185,223.82501872249185,224.6682698369922,189.34463068827088,262.8704338497997,1.5298972227940626
delta,617.0,796.3419773095624,219.55267423014587,0.0,20190611,glucose,42,O2,1,,,223.82501872249185,223.82501872249185,224.6682698369922,189.34463068827088,262.8704338497997,1.081458028811729
delta,650.0,647.8123076923077,214.6676923076923,0.0,20190611,glucose,42,O2,1,,,223.82501872249185,223.82501872249185,224.6682698369922,189.34463068827088,262.8704338497997,0.705084184019662
delta,449.0,601.2561247216036,224.81069042316258,0.0,20190611,glucose,42,O2,1,,,223.82501872249185,223.82501872249185,224.6682698369922,189.34463068827088,262.8704338497997,0.5871109223226514
delta,312.0,671.0544871794872,224.14423076923077,0.0,20190611,glucose,42,O2,1,,,223.82501872249185,223.82501872249185,224.6682698369922,189.34463068827088,262.8704338497997,0.7639798139465248
delta,255.0,702.4941176470588,224.4,0.0,20190611,glucose,42,O2,1,,,223.82501872249185,223.82501872249185,224.6682698369922,189.34463068827088,262.8704338497997,0.8436477660022609
delta,723.0,745.8118948824343,222.8921161825726,0.0,20190611,glucose,42,O2,1,,,223.82501872249185,223.82501872249185,224.6682698369922,189.34463068827088,262.8704338497997,0.9534149149357866
delta,413.0,657.7384987893463,218.74818401937046,0.0,20190611,glucose,42,O2,1,,,223.82501872249185,223.82501872249185,224.6682698369922,189.34463068827088,262.8704338497997,0.7302371296699173
delta,510.0,678.4215686274509,217.8470588235294,0.0,20190611,glucose,42,O2,1,,,223.82501872249185,223.82501872249185,224.6682698369922,189.34463068827088,262.8704338497997,0.7826479815699471
delta,703.0,653.8193456614509,221.42958748221906,0.0,20190611,glucose,42,O2,1,,,223.82501872249185,223.82501872249185,224.6682698369922,189.34463068827088,262.8704338497997,0.720306004562887
delta,499.0,669.1382765531063,219.24849699398797,0.0,20190611,glucose,42,O2,1,,,223.82501872249185,223.82501872249185,224.6682698369922,189.34463068827088,262.8704338497997,0.7591241405801133
delta,528.0,729.467803030303,221.05113636363637,0.0,20190611,glucose,42,O2,1,,,223.82501872249185,223.82501872249185,224.6682698369922,189.34463068827088,262.8704338497997,0.9119990233777355
delta,624.0,750.8974358974359,212.83653846153845,0.0,20190611,glucose,42,O2,1,,,223.82501872249185,223.82501872249185,224.6682698369922,189.34463068827088,262.8704338497997,0.9663016642943237
delta,618.0,796.3284789644013,208.81553398058253,0.0,20190611,glucose,42,O2,1,,,223.82501872249185,223.82501872249185,224.6682698369922,189.34463068827088,262.8704338497997,1.0814238240358098
delta,711.0,641.2362869198312,212.27848101265823,0.0,20190611,glucose,42,O2,1,,,223.82501872249185,223.82501872249185,224.6682698369922,189.34463068827088,262.8704338497997,0.6884205623476591
delta,623.0,675.8555377207063,224.69983948635635,0.0,20190611,glucose,42,O2,1,,,223.82501872249185,223.82501872249185,224.6682698369922,189.34463068827088,262.8704338497997,0.7761456650919295
delta,725.0,867.8510344827586,225.58068965517242,0.0,20190611,glucose,42,O2,1,,,223.82501872249185,223.82501872249185,224.6682698369922,189.34463068827088,262.8704338497997,1.262661816951072
delta,710.0,805.2788732394366,217.12112676056339,0.0,20190611,glucose,42,O2,1,,,223.82501872249185,223.82501872249185,224.6682698369922,189.34463068827088,262.8704338497997,1.1041041027597895
delta,780.0,712.5320512820513,226.39358974358976,0.0,20190611,glucose,42,O2,1,,,223.82501872249185,223.82501872249185,224.6682698369922,189.34463068827088,262.8704338497997,0.869083866989392
delta,628.0,696.3503184713376,223.10031847133757,0.0,20190611,glucose,42,O2,1,,,223.82501872249185,223.82501872249185,224.6682698369922,189.34463068827088,262.8704338497997,0.8280793928728029
delta,906.0,779.0386313465783,217.75717439293598,0.0,20190611,glucose,42,O2,1,,,223.82501872249185,223.82501872249185,224.6682698369922,189.34463068827088,262.8704338497997,1.0376113895198105
delta,917.0,742.9454743729553,221.38167938931298,0.0,20190611,glucose,42,O2,1,,,223.82501872249185,223.82501872249185,224.6682698369922,189.34463068827088,262.8704338497997,0.9461514118880553
delta,744.0,884.614247311828,226.15860215053763,0.0,20190611,glucose,42,O2,1,,,223.82501872249185,223.82501872249185,224.6682698369922,189.34463068827088,262.8704338497997,1.3051397601108647
delta,457.0,661.6980306345733,222.5164113785558,0.0,20190611,glucose,42,O2,1,,,223.82501872249185,223.82501872249185,224.6682698369922,189.34463068827088,262.8704338497997,0.7402705743547737
delta,602.0,630.7840531561462,231.5598006644518,0.0,20190611,glucose,42,O2,1,,,223.82501872249185,223.82501872249185,224.6682698369922,189.34463068827088,262.8704338497997,0.6619346257772694
delta,747.0,680.7884872824632,230.8661311914324,0.0,20190611,glucose,42,O2,1,,,223.82501872249185,223.82501872249185,224.6682698369922,189.34463068827088,262.8704338497997,0.7886457480552065
delta,618.0,655.5922330097087,226.0631067961165,0.0,20190611,glucose,42,O2,1,,,223.82501872249185,223.82501872249185,224.6682698369922,189.34463068827088,262.8704338497997,0.724798497068704
delta,722.0,628.9349030470914,232.1246537396122,0.0,20190611,glucose,42,O2,1,,,223.82501872249185,223.82501872249185,224.6682698369922,189.34463068827088,262.8704338497997,0.6572488836091485
delta,865.0,735.9965317919075,220.42080924855492,0.0,20190611,glucose,42,O2,1,,,223.82501872249185,223.82501872249185,224.6682698369922,189.34463068827088,262.8704338497997,0.9285428072018139
delta,653.0,801.8912710566616,227.09647779479326,0.0,20190611,glucose,42,O2,1,,,223.82501872249185,223.82501872249185,224.6682698369922,189.34463068827088,262.8704338497997,1.0955199265380111
delta,790.0,743.1898734177215,225.41139240506328,0.0,20190611,glucose,42,O2,1,,,223.82501872249185,223.82501872249185,224.6682698369922,189.34463068827088,262.8704338497997,0.946770718511299
delta,839.0,859.2908224076282,227.93087008343267,0.0,20190611,glucose,42,O2,1,,,223.82501872249185,223.82501872249185,224.6682698369922,189.34463068827088,262.8704338497997,1.2409702590336897
delta,507.0,670.7041420118343,222.9388560157791,0.0,20190611,glucose,42,O2,1,,,223.82501872249185,223.82501872249185,224.6682698369922,189.34463068827088,262.8704338497997,0.7630920400889943
delta,940.0,663.0063829787234,227.67127659574467,0.0,20190611,glucose,42,O2,1,,,223.82501872249185,223.82501872249185,224.6682698369922,189.34463068827088,262.8704338497997,0.7435859362173526
