strain,area_pix,mean_yfp,mean_mCherry,atc_ngml,date,carbon,temp,operator,run_number,yfp_bg_val,mCherry_bg_val,alpha_mode,alpha_mean,alpha_median,alpha_hpd_min,alpha_hpd_max,fold_change
delta,697.0,1849.3142037302725,185.93687230989957,0.0,20181025,glycerol,37,O2,1,156.87500983023145,189.28006084777365,734.6084505016843,734.6084505016843,735.3902922359455,656.61294940137,830.912886207972,2.110668311745721
delta,701.0,1199.8659058487874,196.47646219686163,0.0,20181025,glycerol,37,O2,1,156.87500983023145,189.28006084777365,734.6084505016843,734.6084505016843,735.3902922359455,656.61294940137,830.912886207972,1.2943850512031594
delta,503.0,1190.0755467196818,195.6361829025845,0.0,20181025,glycerol,37,O2,1,156.87500983023145,189.28006084777365,734.6084505016843,734.6084505016843,735.3902922359455,656.61294940137,830.912886207972,1.2820796740116907
delta,523.0,755.6137667304015,196.17017208413003,0.0,20181025,glycerol,37,O2,1,156.87500983023145,189.28006084777365,734.6084505016843,734.6084505016843,735.3902922359455,656.61294940137,830.912886207972,0.7360102185867846
delta,586.0,760.8498293515358,188.3839590443686,0.0,20181025,glycerol,37,O2,1,156.87500983023145,189.28006084777365,734.6084505016843,734.6084505016843,735.3902922359455,656.61294940137,830.912886207972,0.7425913587371659
delta,502.0,775.0657370517928,193.17131474103584,0.0,20181025,glycerol,37,O2,1,156.87500983023145,189.28006084777365,734.6084505016843,734.6084505016843,735.3902922359455,656.61294940137,830.912886207972,0.7604591513343457
delta,532.0,1001.75,197.17857142857142,0.0,20181025,glycerol,37,O2,1,156.87500983023145,189.28006084777365,734.6084505016843,734.6084505016843,735.3902922359455,656.61294940137,830.912886207972,1.0453757026235706
delta,720.0,823.6319444444445,195.08055555555555,0.0,20181025,glycerol,37,O2,1,156.87500983023145,189.28006084777365,734.6084505016843,734.6084505016843,735.3902922359455,656.61294940137,830.912886207972,0.8215013963475035
delta,641.0,911.6552262090484,195.80811232449298,0.0,20181025,glycerol,37,O2,1,156.87500983023145,189.28006084777365,734.6084505016843,734.6084505016843,735.3902922359455,656.61294940137,830.912886207972,0.932136733566571
delta,412.0,1102.3131067961165,180.04368932038835,0.0,20181025,glycerol,37,O2,1,156.87500983023145,189.28006084777365,734.6084505016843,734.6084505016843,735.3902922359455,656.61294940137,830.912886207972,1.1717721855670113
