atc_conc_ngmL,mean_repressors,mean_yfp,fold_change
0.0,0.9694041793889868,967115.0205596561,0.5519658474896012
1.0,6.983808462537586,330353.11629280454,0.18854390008322786
2.0,27.695118584192485,81888.23623723381,0.04673643646642682
3.0,83.71508618105996,36974.39851983873,0.02110256255001692
4.0,118.58060852259622,50796.57801957706,0.02899135639514968
6.0,177.248309014232,24257.298849336636,0.013844475819881776
8.0,199.1844618628998,25832.346887424537,0.014743409976314304
10.0,200.81278247517812,30285.004871068777,0.01728469522706068
