well_id,time,OD_raw_data,log(OD)_fit,log(OD)_fit_std,growth_rate,growth_rate_std,doubling_time,doubling_time_std,carbon,strain
14,202.16666666666663,0.01922222222222221,-3.961132449805973,0.008361013395346702,0.008841379336154809,0.0003491583656573345,78.3980818157499,3.0960492788178606,glucose,delta
14,419.16666666666674,0.13911111111111107,-1.9409322584624533,0.00836101339545293,0.006139206825953369,0.0003491583656577809,112.90500551792456,6.421306256464066,glucose,delta
14,412.16666666666674,0.13816666666666666,-1.985282793530132,0.006625201457067606,0.006530380663400059,0.00029600530268415255,106.14192591325242,4.811139583871213,glucose,delta
14,405.16666666666674,0.13211111111111107,-2.03232822128939,0.005382501218121579,0.006908970167424755,0.000248315109074999,100.32568729679556,3.605802801347724,glucose,delta
14,398.16666666666674,0.12705555555555553,-2.081976172220493,0.0046091495558189585,0.007273759544828007,0.00020608949612280724,95.29421151305534,2.6999979739652193,glucose,delta
14,391.16666666666674,0.11905555555555553,-2.134125914778906,0.004229102175425148,0.007623576157278489,0.00016940224628671607,90.92152636242427,2.0203524545244336,glucose,delta
14,384.16666666666674,0.11405555555555552,-2.188668672354879,0.004113170684658905,0.007957294740235987,0.00013844141098152886,87.10839590433329,1.5155162188922373,glucose,delta
14,377.16666666666674,0.1060555555555556,-2.2454879690799316,0.004126599887062868,0.00827384142298826,0.00011354182151038423,83.77573911848091,1.1496534114688906,glucose,delta
14,370.16666666666674,0.09808333333333334,-2.304460003031636,0.004172056668661762,0.008572197532297654,9.513461714902584e-05,80.8599169522587,0.8973868384357299,glucose,delta
14,356.16666666666674,0.08813888888888888,-2.428332862900561,0.004178102890581158,0.009110560502460119,7.806829788193101e-05,76.08172739457416,0.6519435281734453,glucose,delta
14,349.16666666666674,0.08308333333333331,-2.4929531647751446,0.004116229722342562,0.009348836888889211,7.747918604077833e-05,74.14261140695781,0.6144624460798949,glucose,delta
14,342.1666666666667,0.07708333333333331,-2.559166067290562,0.004020854656429742,0.00956546760117414,7.973236630355796e-05,72.46349153645798,0.6040149725780726,glucose,delta
14,335.1666666666667,0.07216666666666664,-2.626817578978489,0.00390870006792864,0.009759758358971415,8.309424515181588e-05,71.0209366938667,0.6046697989327792,glucose,delta
14,328.1666666666667,0.06708333333333331,-2.6957491014775314,0.003799524215713385,0.009931087529521432,8.637549738320404e-05,69.79569744999995,0.6070471199181834,glucose,delta
14,321.1666666666667,0.06205555555555553,-2.7657979449054437,0.0037129617726329696,0.01007890803102296,8.886874711730744e-05,68.77205133993016,0.6063837491576386,glucose,delta
14,314.1666666666667,0.05897222222222223,-2.8367978554729234,0.0036651009400038674,0.010202748926287586,9.019621904703304e-05,67.9372966607105,0.6005917949509276,glucose,delta
14,363.16666666666674,0.09405555555555553,-2.3654540452505444,0.00419626560687117,0.008851403163289473,8.346642515972802e-05,78.30929941534252,0.7384362861325542,glucose,delta
14,300.1666666666667,0.05005555555555556,-2.9809712772316743,0.0037129617731113903,0.010376996227815072,8.886874711753619e-05,66.7965146505494,0.5720463261710519,glucose,delta
14,307.1666666666667,0.05413888888888889,-2.908579553160962,0.0036651009390345317,0.010302216701665534,9.019621904703304e-05,67.28136289813102,0.5890503686222854,glucose,delta
14,209.16666666666663,0.020138888888888887,-3.8983191072218233,0.006625201456799484,0.009101839550544888,0.00029600530268390074,76.15462530521641,2.4766612055801542,glucose,delta
14,216.16666666666663,0.021249999999999977,-3.8337558776893275,0.005382501218616616,0.009341223839572255,0.00024831510907464427,74.20303725338042,1.9725183343949058,glucose,delta
14,223.16666666666663,0.023111111111111096,-3.7675928121936977,0.0046091495548554635,0.00955882210981751,0.00020608949612241267,72.51386965848434,1.5634088267480741,glucose,delta
14,230.16666666666663,0.02524999999999998,-3.699984723610669,0.0042291021752151325,0.009753984432913976,0.00016940224628635606,71.06297793760878,1.2341856984932977,glucose,delta
14,244.16666666666663,0.028111111111111114,-3.561073927022562,0.004126599886201938,0.010074720179507946,0.00011354182150996646,68.80063845046652,0.7753813179450642,glucose,delta
14,251.16666666666663,0.03108333333333331,-3.490100667988145,0.004172056669300424,0.010199320557244373,9.513461714881216e-05,67.96013289999172,0.6339011690568829,glucose,delta
14,237.16666666666663,0.026138888888888878,-3.6310907549070635,0.0041131706842270355,0.00992612405264981,0.00013844141098118623,69.83059821571618,0.9739397266613145,glucose,delta
14,265.1666666666667,0.03502777777777777,-3.345964660568825,0.004178102890581158,0.010375081395171959,7.806829788175741e-05,66.80884266435743,0.5027095626144795,glucose,delta
14,272.1666666666667,0.038166666666666654,-3.273147336504053,0.004116229722126788,0.010425699633423324,7.747918604086579e-05,66.48447633555575,0.49408320707016723,glucose,delta
14,279.1666666666667,0.04013888888888886,-3.2000633844354525,0.004020854655987957,0.010451240998189615,7.973236630381293e-05,66.32199761540411,0.5059695598626046,glucose,delta
14,286.1666666666667,0.04422222222222222,-3.1268886680693413,0.003908700067701409,0.010451625461057379,8.309424515197899e-05,66.31955796183117,0.5272647425210892,glucose,delta
