parameter,value,well_id,carbon,strain
inverse max df stderr,0.0647852618067142,17,glucose,delta
time of max df stderr,1.2542312386478032,17,glucose,delta
inverse max df,63.30413363248132,17,glucose,delta
lag time std,1.2324248443356716,17,glucose,delta
time of max df std,12.542312386478033,17,glucose,delta
time of max df,269.64666666666665,17,glucose,delta
max df stderr,1.1251841084825291e-05,17,glucose,delta
inverse max df std,0.6478526180671421,17,glucose,delta
lag time stderr,0.12324248443356715,17,glucose,delta
max df,0.010950628817161917,17,glucose,delta
lag time,203.50809671927584,18,glucose,delta
max y stderr,0.00015920835224702174,18,glucose,delta
max y,0.1579049970904703,18,glucose,delta
inverse max df stderr,0.05285157594103007,18,glucose,delta
inverse max df std,0.5285157594103007,18,glucose,delta
inverse max df,64.21725968522841,18,glucose,delta
time of max df stderr,1.0312594241993642,18,glucose,delta
time of max df std,10.312594241993642,18,glucose,delta
time of max df,260.68666666666667,18,glucose,delta
max df stderr,8.903784325772475e-06,18,glucose,delta
max df std,8.903784325772475e-05,18,glucose,delta
max df,0.010794515973070682,18,glucose,delta
lag time std,0.8682823908727461,18,glucose,delta
max y std,0.0015920835224702175,18,glucose,delta
lag time stderr,0.0868282390872746,18,glucose,delta
max df stderr,1.1348948130618076e-05,19,glucose,delta
max df,0.011016766600269613,19,glucose,delta
time of max df,255.43666666666664,19,glucose,delta
time of max df std,13.203677518025067,19,glucose,delta
time of max df stderr,1.3203677518025068,19,glucose,delta
inverse max df,62.92416221476268,19,glucose,delta
inverse max df std,0.6488368681905692,19,glucose,delta
max df std,0.00011348948130618077,19,glucose,delta
max y,0.15800580513024642,19,glucose,delta
max y std,0.0016084426651574982,19,glucose,delta
max y stderr,0.0001608442665157498,19,glucose,delta
lag time,203.262437089159,19,glucose,delta
lag time std,0.7545805493131672,19,glucose,delta
lag time stderr,0.07545805493131671,19,glucose,delta
inverse max df stderr,0.06488368681905692,19,glucose,delta
max df,0.010897957159564431,20,glucose,delta
max df std,9.193587567426355e-05,20,glucose,delta
max df stderr,9.193587567426356e-06,20,glucose,delta
time of max df,259.00666666666666,20,glucose,delta
time of max df std,10.946889969301802,20,glucose,delta
inverse max df stderr,0.05334375855574389,20,glucose,delta
inverse max df,63.60790457703881,20,glucose,delta
inverse max df std,0.5334375855574389,20,glucose,delta
max y,0.15649541560902652,20,glucose,delta
max y std,0.001130489450334827,20,glucose,delta
max y stderr,0.00011304894503348271,20,glucose,delta
time of max df stderr,1.0946889969301803,20,glucose,delta
lag time stderr,0.07152647385841178,20,glucose,delta
lag time std,0.7152647385841178,20,glucose,delta
lag time,203.53099510507053,20,glucose,delta
max df std,0.00020662551074479706,21,glucose,delta
lag time stderr,0.0642773083592323,21,glucose,delta
lag time std,0.642773083592323,21,glucose,delta
lag time,202.75442828840244,21,glucose,delta
max y stderr,0.00016659788755543422,21,glucose,delta
max y std,0.0016659788755543422,21,glucose,delta
max y,0.1552061807872009,21,glucose,delta
inverse max df stderr,0.12791272153964003,21,glucose,delta
inverse max df std,1.2791272153964004,21,glucose,delta
time of max df stderr,2.20270992189167,21,glucose,delta
time of max df std,22.027099218916703,21,glucose,delta
time of max df,243.53666666666663,21,glucose,delta
max df stderr,2.0662551074479706e-05,21,glucose,delta
max df,0.010456470219193437,21,glucose,delta
inverse max df,66.3140943426054,21,glucose,delta
lag time std,1.0045299689650462,22,glucose,delta
lag time stderr,0.10045299689650462,22,glucose,delta
time of max df stderr,1.4417111361156936,22,glucose,delta
lag time,203.79987539323113,22,glucose,delta
max y stderr,0.00012099143788361035,22,glucose,delta
max y std,0.0012099143788361034,22,glucose,delta
max y,0.14640686331852865,22,glucose,delta
inverse max df stderr,0.059913768038219316,22,glucose,delta
inverse max df std,0.5991376803821932,22,glucose,delta
inverse max df,69.44111337673377,22,glucose,delta
time of max df std,14.417111361156936,22,glucose,delta
time of max df,268.0366666666667,22,glucose,delta
max df stderr,8.574649930017834e-06,22,glucose,delta
max df std,8.574649930017834e-05,22,glucose,delta
max df,0.009982537955026691,22,glucose,delta
lag time stderr,0.09440983790050042,23,glucose,delta
max df,0.010393740366586359,23,glucose,delta
lag time,203.7528646326976,23,glucose,delta
lag time std,0.9440983790050043,23,glucose,delta
max df std,7.722236733531845e-05,23,glucose,delta
max df stderr,7.722236733531846e-06,23,glucose,delta
time of max df,264.5366666666667,23,glucose,delta
time of max df stderr,1.0803383729184126,23,glucose,delta
inverse max df,66.69259219409932,23,glucose,delta
time of max df std,10.803383729184127,23,glucose,delta
inverse max df stderr,0.049607957785722245,23,glucose,delta
max y,0.13419964397073594,23,glucose,delta
max y std,0.0012067210731722588,23,glucose,delta
max y stderr,0.00012067210731722588,23,glucose,delta
inverse max df std,0.49607957785722245,23,glucose,delta
max df stderr,7.626432674181183e-06,50,glucose,delta
inverse max df,64.35760415900471,50,glucose,delta
time of max df,298.9766666666667,50,glucose,delta
time of max df std,5.516692849887512,50,glucose,delta
time of max df stderr,0.5516692849887512,50,glucose,delta
inverse max df stderr,0.04559914659057738,50,glucose,delta
lag time stderr,0.11942827052216295,50,glucose,delta
max y std,0.0013143407644607143,50,glucose,delta
max y stderr,0.00013143407644607144,50,glucose,delta
lag time,207.02424233436454,50,glucose,delta
lag time std,1.1942827052216296,50,glucose,delta
max df std,7.626432674181183e-05,50,glucose,delta
max y,0.16316007516767375,50,glucose,delta
max df,0.010770785585844562,50,glucose,delta
inverse max df std,0.4559914659057738,50,glucose,delta
lag time std,1.2357827890881001,51,glucose,delta
max df,0.01109790834103186,51,glucose,delta
max df std,9.096089609710172e-05,51,glucose,delta
max df stderr,9.096089609710173e-06,51,glucose,delta
time of max df,322.49666666666667,51,glucose,delta
time of max df stderr,0.4280315408938925,51,glucose,delta
inverse max df,62.46165691431559,51,glucose,delta
time of max df std,4.280315408938925,51,glucose,delta
inverse max df std,0.5119256438812775,51,glucose,delta
inverse max df stderr,0.05119256438812775,51,glucose,delta
max y,0.1656348891706605,51,glucose,delta
max y std,0.0014263045740088693,51,glucose,delta
max y stderr,0.00014263045740088692,51,glucose,delta
lag time,212.64621368377982,51,glucose,delta
lag time stderr,0.12357827890881001,51,glucose,delta
time of max df stderr,0.48754384418224384,52,glucose,delta
max df,0.010708805209574523,52,glucose,delta
max df std,8.012803847537583e-05,52,glucose,delta
max df stderr,8.012803847537583e-06,52,glucose,delta
time of max df,297.1566666666667,52,glucose,delta
time of max df std,4.875438441822438,52,glucose,delta
inverse max df,64.73046159423778,52,glucose,delta
inverse max df std,0.48329518306039854,52,glucose,delta
inverse max df stderr,0.048329518306039855,52,glucose,delta
max y,0.1707341979401062,52,glucose,delta
max y std,0.0012733481200555413,52,glucose,delta
max y stderr,0.00012733481200555413,52,glucose,delta
lag time,209.37544292150554,52,glucose,delta
lag time std,1.2965541946068833,52,glucose,delta
lag time stderr,0.12965541946068831,52,glucose,delta
lag time,209.53660820731355,53,glucose,delta
max y stderr,0.00011034716790948957,53,glucose,delta
max y std,0.0011034716790948957,53,glucose,delta
max y,0.1657334334942856,53,glucose,delta
inverse max df stderr,0.043329839703042064,53,glucose,delta
inverse max df std,0.43329839703042067,53,glucose,delta
time of max df std,3.6204281514760104,53,glucose,delta
lag time std,1.056428882291279,53,glucose,delta
time of max df,303.31666666666666,53,glucose,delta
max df stderr,6.501263107649704e-06,53,glucose,delta
max df std,6.501263107649704e-05,53,glucose,delta
max df,0.010186898354511711,53,glucose,delta
time of max df stderr,0.36204281514760106,53,glucose,delta
lag time stderr,0.1056428882291279,53,glucose,delta
inverse max df,68.04577069332753,53,glucose,delta
lag time stderr,0.03773642332328322,56,glucose,delta
lag time,202.66113748105454,56,glucose,delta
max y stderr,9.148754163658445e-05,56,glucose,delta
max y std,0.0009148754163658445,56,glucose,delta
max y,0.16202851203381866,56,glucose,delta
inverse max df stderr,0.043459672956495325,56,glucose,delta
inverse max df std,0.43459672956495327,56,glucose,delta
inverse max df,65.67952118778955,56,glucose,delta
time of max df stderr,1.3322822523774778,56,glucose,delta
time of max df std,13.322822523774779,56,glucose,delta
time of max df,249.48666666666665,56,glucose,delta
max df stderr,6.999567138968696e-06,56,glucose,delta
max df std,6.999567138968697e-05,56,glucose,delta
max df,0.010553938062318144,56,glucose,delta
lag time std,0.3773642332328322,56,glucose,delta
lag time,202.24964119055102,57,glucose,delta
max y stderr,9.378631332760953e-05,57,glucose,delta
max y std,0.0009378631332760953,57,glucose,delta
max y,0.15919256667840614,57,glucose,delta
inverse max df stderr,0.09251425993545724,57,glucose,delta
inverse max df std,0.9251425993545724,57,glucose,delta
inverse max df,65.6774033792006,57,glucose,delta
time of max df stderr,1.8282064981833979,57,glucose,delta
time of max df std,18.28206498183398,57,glucose,delta
time of max df,221.97666666666663,57,glucose,delta
max df stderr,1.4964404965574102e-05,57,glucose,delta
max df std,0.00014964404965574102,57,glucose,delta
max df,0.01055592281867539,57,glucose,delta
lag time std,0.17086111244461988,57,glucose,delta
lag time stderr,0.017086111244461986,57,glucose,delta
lag time stderr,0.042095123992262375,58,glucose,delta
lag time std,0.42095123992262373,58,glucose,delta
max df,0.010160405424393771,58,glucose,delta
lag time,202.62947804275933,58,glucose,delta
max y stderr,8.999348909810818e-05,58,glucose,delta
max y std,0.0008999348909810818,58,glucose,delta
max y,0.16166233321026913,58,glucose,delta
inverse max df stderr,0.049799108462860606,58,glucose,delta
inverse max df std,0.49799108462860603,58,glucose,delta
inverse max df,68.22406512759804,58,glucose,delta
time of max df stderr,1.80728830018899,58,glucose,delta
time of max df std,18.0728830018899,58,glucose,delta
time of max df,249.6966666666667,58,glucose,delta
max df stderr,7.426333194613767e-06,58,glucose,delta
max df std,7.426333194613767e-05,58,glucose,delta
max df stderr,5.770971145558128e-06,59,glucose,delta
lag time stderr,0.045005718773575135,59,glucose,delta
lag time std,0.4500571877357514,59,glucose,delta
lag time,202.68764655729692,59,glucose,delta
max y stderr,8.63821312390627e-05,59,glucose,delta
max y std,0.000863821312390627,59,glucose,delta
max y,0.15640871261630682,59,glucose,delta
inverse max df stderr,0.041988204358864925,59,glucose,delta
max df,0.009728180711629607,59,glucose,delta
inverse max df,71.2539611297889,59,glucose,delta
time of max df stderr,2.1628074347939554,59,glucose,delta
time of max df std,21.628074347939553,59,glucose,delta
time of max df,262.08666666666664,59,glucose,delta
max df std,5.7709711455581276e-05,59,glucose,delta
inverse max df std,0.4198820435886492,59,glucose,delta
