mean_yfp,mean_mCherry,fold_change,repressors,atc_ngml,date,carbon,temp,operator,run_number
-2.017501496310331,236.68147977582498,-0.0032903250638132066,196.70541430538043,4.0,20181005,glucose,37,O2,1
6.109510656559991,208.1593794080407,0.00996394603804601,152.26437158336893,4.0,20181005,glucose,37,O2,1
3.79206772141859,205.27643712140775,0.006184449176508268,146.3578490125488,4.0,20181005,glucose,37,O2,1
13.912293024237613,274.01849721044516,0.022689433696321495,313.1371658197982,4.0,20181005,glucose,37,O2,1
-0.031678187778254596,157.29067767583194,-5.1663671830526103e-05,176.38773848379984,4.0,20181005,glucose,37,O2,1
9.505145912861792,196.01444284908285,0.015501857068997243,160.39658155384706,4.0,20181005,glucose,37,O2,1
-1.1898452547260945,172.4513611920084,-0.0019405079356046627,187.2536775087439,4.0,20181005,glucose,37,O2,1
9.598871834710991,260.06889524313897,0.015654713832847684,292.3847350957089,4.0,20181005,glucose,37,O2,1
6.387526549954401,160.23907023082347,0.010417359660710973,134.77057715244644,4.0,20181005,glucose,37,O2,1
5.560886105592658,234.26166039214377,0.009069199187066024,191.02712086561317,4.0,20181005,glucose,37,O2,1
9.35178007241754,142.30655445683038,0.015251734097753173,130.01669514970277,4.0,20181005,glucose,37,O2,1
12.379701515319454,216.44767393580486,0.020189943974205794,285.54321705053763,4.0,20181005,glucose,37,O2,1
14.197322530618237,210.40279094564113,0.023154285757390904,192.53144053429995,4.0,20181005,glucose,37,O2,1
1.1731468330366113,201.82682840233798,0.001913274629700548,162.85501821359776,4.0,20181005,glucose,37,O2,1
2.7843552052744087,206.93416578173418,0.004540979887860241,240.30430455125588,4.0,20181005,glucose,37,O2,1
9.405007447062843,152.67706262199897,0.015338542144833538,170.56214285906233,4.0,20181005,glucose,37,O2,1
9.297485457375245,202.59137866688826,0.01516318549789812,254.2896804345786,4.0,20181005,glucose,37,O2,1
10.45024278023567,266.7937187094345,0.01704320705864468,331.4584042621795,4.0,20181005,glucose,37,O2,1
6.183073320839213,207.8665577650762,0.010083918726285133,200.5642432091461,4.0,20181005,glucose,37,O2,1
5.151349158544349,220.34230538488083,0.00840128905966589,157.09950111577692,4.0,20181005,glucose,37,O2,1
6.093374040479233,213.89940135056764,0.009937628975861547,173.8140457022302,4.0,20181005,glucose,37,O2,1
-0.23874521308755448,159.92284185005133,-0.00038936742298533225,194.1327116491036,4.0,20181005,glucose,37,O2,1
2.9047395739751494,169.847052899198,0.004737313673164382,77.58937240508298,4.0,20181005,glucose,37,O2,1
0.9213286342219646,178.40805374681418,0.001502586591748937,215.55660594226168,4.0,20181005,glucose,37,O2,1
3.32027820436727,186.40013989379895,0.005415011892006989,149.0808088976573,4.0,20181005,glucose,37,O2,1
17.285962374859793,172.6385251590729,0.02819152072905553,160.92303257179583,4.0,20181005,glucose,37,O2,1
-0.0968775384197329,184.14246401749625,-0.00015799670699919165,219.60243926738022,4.0,20181005,glucose,37,O2,1
3.6163066028547064,268.12403853934785,0.005897801947392342,304.87493625586325,4.0,20181005,glucose,37,O2,1
26.52016219326785,267.66532454479886,0.04325149424696058,259.40504363006227,4.0,20181005,glucose,37,O2,1
14.465001200671082,169.45259001621253,0.023590840495384312,162.29400081783928,4.0,20181005,glucose,37,O2,1
0.7660771493711991,134.45612030822565,0.001249388339984114,107.91923811213813,4.0,20181005,glucose,37,O2,1
3.1478051443682773,232.69363079018245,0.0051337271280625305,165.2434420063577,4.0,20181005,glucose,37,O2,1
23.724469584359383,204.91328342879302,0.038692024289376015,262.45316398119274,4.0,20181005,glucose,37,O2,1
1.7342624280505277,198.9907598883034,0.0028283930121886076,150.37187760828928,4.0,20181005,glucose,37,O2,1
-3.769974860085057,178.69495009545966,-0.006148418127455756,183.09815451788245,4.0,20181005,glucose,37,O2,1
15.889794818477327,307.2435643703268,0.02591452360541055,191.9492882175647,4.0,20181005,glucose,37,O2,1
16.335811642352695,303.6508199953827,0.02664192843616947,187.11195895408014,4.0,20181005,glucose,37,O2,1
-1.5890076689642,190.11087581810875,-0.0025914983306560505,246.47026416933898,4.0,20181005,glucose,37,O2,1
4.083199743089523,130.4151881906978,0.006659253774935755,97.43761986934102,4.0,20181005,glucose,37,O2,1
27.08600086353772,240.11818939117796,0.044174315450448455,284.6487311953973,4.0,20181005,glucose,37,O2,1
16.62655813907952,201.66330849144964,0.027116104285429415,190.84804884707773,4.0,20181005,glucose,37,O2,1
22.261818981949745,352.70736642745436,0.03630660056329137,374.95083317884246,4.0,20181005,glucose,37,O2,1
-0.004374909412973693,190.37529600740936,-7.13500045464425e-06,244.10381877097976,4.0,20181005,glucose,37,O2,1
10.850051938513161,164.570661289028,0.01769525222273914,126.2351703485818,4.0,20181005,glucose,37,O2,1
3.54598069547049,183.33541676212633,0.005783108056892199,163.06681116347826,4.0,20181005,glucose,37,O2,1
15.015735050487024,250.64416913257838,0.024489027382905208,323.5221975540556,4.0,20181005,glucose,37,O2,1
-0.7423913325015405,233.64116221667177,-0.0012107593540598629,190.18864210817586,4.0,20181005,glucose,37,O2,1
-0.16519150530172055,180.346848422358,-0.00026940934181080646,132.94668358496142,4.0,20181005,glucose,37,O2,1
0.840986100875881,175.8875176630272,0.0013715566759633356,138.92077382622247,4.0,20181005,glucose,37,O2,1
-2.4178091350379987,295.12093879602463,-0.003943183195195195,198.23540087183164,4.0,20181005,glucose,37,O2,1
3.703790572013702,188.7035920707683,0.006040478766682011,174.0180765966581,4.0,20181005,glucose,37,O2,1
0.2811947305582123,206.8217044814246,0.0004585979596347077,167.76839881473046,4.0,20181005,glucose,37,O2,1
8.053631236986718,178.4501546682635,0.013134594825445566,140.69086002708104,4.0,20181005,glucose,37,O2,1
11.925127046555303,156.65407238342812,0.019448582557285092,113.02872785784653,4.0,20181005,glucose,37,O2,1
11.923118689391458,177.68661676212633,0.01944530714563094,166.38715765675857,4.0,20181005,glucose,37,O2,1
2.8513701691547055,162.79681413054738,0.004650273990347469,140.86032041199928,4.0,20181005,glucose,37,O2,1
19.39863802031124,205.0719670805977,0.031637064457597765,91.6379017120283,4.0,20181005,glucose,37,O2,1
9.148285613503276,132.25014135229026,0.014919856813033816,91.84492374091316,4.0,20181005,glucose,37,O2,1
18.112761903524188,221.45171743326728,0.029539940651860358,93.91490160128485,4.0,20181005,glucose,37,O2,1
11.801618431319554,219.02623940363577,0.019247153466377228,165.20044283660158,4.0,20181005,glucose,37,O2,1
618.7434120207716,7.4305926657407895,1.0091030714795024,3.5107566671454293,4.0,20181005,glucose,37,O2,1
578.4769772041986,5.5806317247198365,0.943432904716468,3.184688262556239,4.0,20181005,glucose,37,O2,1
2.140843853365226,177.1534359840943,0.0034914830057476863,220.34347977945407,4.0,20181005,glucose,37,O2,1
1.3794720981854312,204.36761223723948,0.002249768650874073,192.82564387606774,4.0,20181005,glucose,37,O2,1
13.02905540998924,146.76084188447544,0.02124896940681349,128.02944413310016,4.0,20181005,glucose,37,O2,1
4.684766952251692,199.27703267532706,0.007640344331495116,156.8272655154446,4.0,20181005,glucose,37,O2,1
2.2195633794531773,132.20393277944237,0.003619865973578131,86.92116554041327,4.0,20181005,glucose,37,O2,1
14.883368306089949,147.37245747009092,0.024273151648735215,118.49607475807433,4.0,20181005,glucose,37,O2,1
0.43958540689570214,239.6000443239638,0.0007169158905907322,289.49013933745334,4.0,20181005,glucose,37,O2,1
17.624028348900083,196.10839774888927,0.02874286948871766,231.91904083060155,4.0,20181005,glucose,37,O2,1
4.8722284227432056,211.28036676212633,0.007946073559446395,211.67569395665657,4.0,20181005,glucose,37,O2,1
13.81402380924294,215.50198602360337,0.022529167316499944,153.64845363958082,4.0,20181005,glucose,37,O2,1
-1.0181545600996458,160.28622357732945,-0.0016604991243170163,174.0443485709904,4.0,20181005,glucose,37,O2,1
4.235307097659273,185.40686300015642,0.00690732429287414,192.8778577829681,4.0,20181005,glucose,37,O2,1
-0.04691088702108459,179.51321608872564,-7.650654416537887e-05,151.74768124047162,4.0,20181005,glucose,37,O2,1
