strain,area_pix,mean_yfp,mean_mCherry,atc_ngml,date,carbon,temp,operator,run_number,yfp_bg_val,mCherry_bg_val,alpha_mode,alpha_mean,alpha_median,alpha_hpd_min,alpha_hpd_max,fold_change
delta,592.0,185.6722972972973,171.06925675675674,0.0,20181127,glycerol,37,O2,1,,,498.79909933012095,498.79909933012095,498.3931973494366,456.47226171641165,544.6801130403746,0.015434582044469968
delta,707.0,370.6152758132956,176.25035360678925,0.0,20181127,glycerol,37,O2,1,,,498.79909933012095,498.79909933012095,498.3931973494366,456.47226171641165,544.6801130403746,0.183963148912105
delta,593.0,204.99494097807758,175.49409780775716,0.0,20181127,glycerol,37,O2,1,,,498.79909933012095,498.79909933012095,498.3931973494366,456.47226171641165,544.6801130403746,0.03304226563292354
delta,499.0,1068.8617234468938,177.3186372745491,0.0,20181127,glycerol,37,O2,1,,,498.79909933012095,498.79909933012095,498.3931973494366,456.47226171641165,544.6801130403746,0.8202374972779617
delta,327.0,1338.211009174312,183.73394495412845,0.0,20181127,glycerol,37,O2,1,,,498.79909933012095,498.79909933012095,498.3931973494366,456.47226171641165,544.6801130403746,1.065680981938485
delta,349.0,1245.349570200573,183.62750716332377,0.0,20181127,glycerol,37,O2,1,,,498.79909933012095,498.79909933012095,498.3931973494366,456.47226171641165,544.6801130403746,0.9810613583491697
delta,473.0,1170.3911205073996,190.5581395348837,0.0,20181127,glycerol,37,O2,1,,,498.79909933012095,498.79909933012095,498.3931973494366,456.47226171641165,544.6801130403746,0.9127557638206516
delta,434.0,1664.7718894009217,190.2073732718894,0.0,20181127,glycerol,37,O2,1,,,498.79909933012095,498.79909933012095,498.3931973494366,456.47226171641165,544.6801130403746,1.3632583086433385
delta,446.0,876.2937219730942,189.85650224215246,0.0,20181127,glycerol,37,O2,1,,,498.79909933012095,498.79909933012095,498.3931973494366,456.47226171641165,544.6801130403746,0.6447606580199807
delta,360.0,1084.85,193.80833333333334,0.0,20181127,glycerol,37,O2,1,,,498.79909933012095,498.79909933012095,498.3931973494366,456.47226171641165,544.6801130403746,0.834806751843878
delta,508.0,949.5374015748032,180.44291338582678,0.0,20181127,glycerol,37,O2,1,,,498.79909933012095,498.79909933012095,498.3931973494366,456.47226171641165,544.6801130403746,0.7115036749997816
delta,339.0,973.4867256637168,193.03244837758112,0.0,20181127,glycerol,37,O2,1,,,498.79909933012095,498.79909933012095,498.3931973494366,456.47226171641165,544.6801130403746,0.7333274030403897
delta,496.0,1007.0504032258065,179.43145161290323,0.0,20181127,glycerol,37,O2,1,,,498.79909933012095,498.79909933012095,498.3931973494366,456.47226171641165,544.6801130403746,0.763912173134038
delta,501.0,1586.2275449101796,192.93413173652695,0.0,20181127,glycerol,37,O2,1,,,498.79909933012095,498.79909933012095,498.3931973494366,456.47226171641165,544.6801130403746,1.291685081485447
delta,754.0,1020.8832891246684,182.15915119363396,0.0,20181127,glycerol,37,O2,1,,,498.79909933012095,498.79909933012095,498.3931973494366,456.47226171641165,544.6801130403746,0.7765173363842722
delta,356.0,1509.2106741573034,179.9634831460674,0.0,20181127,glycerol,37,O2,1,,,498.79909933012095,498.79909933012095,498.3931973494366,456.47226171641165,544.6801130403746,1.2215037588055524
delta,429.0,886.5407925407925,182.94871794871796,0.0,20181127,glycerol,37,O2,1,,,498.79909933012095,498.79909933012095,498.3931973494366,456.47226171641165,544.6801130403746,0.6540982610542929
delta,470.0,1009.9893617021277,180.51702127659576,0.0,20181127,glycerol,37,O2,1,,,498.79909933012095,498.79909933012095,498.3931973494366,456.47226171641165,544.6801130403746,0.7665902875673203
delta,526.0,961.0399239543726,182.43916349809885,0.0,20181127,glycerol,37,O2,1,,,498.79909933012095,498.79909933012095,498.3931973494366,456.47226171641165,544.6801130403746,0.7219853035944246
delta,565.0,1097.895575221239,178.39823008849558,0.0,20181127,glycerol,37,O2,1,,,498.79909933012095,498.79909933012095,498.3931973494366,456.47226171641165,544.6801130403746,0.8466944813140139
delta,429.0,1257.1818181818182,181.07925407925407,0.0,20181127,glycerol,37,O2,1,,,498.79909933012095,498.79909933012095,498.3931973494366,456.47226171641165,544.6801130403746,0.9918434481105782
delta,279.0,963.3870967741935,180.78853046594983,0.0,20181127,glycerol,37,O2,1,,,498.79909933012095,498.79909933012095,498.3931973494366,456.47226171641165,544.6801130403746,0.7241241556594727
delta,393.0,1367.0127226463105,181.4325699745547,0.0,20181127,glycerol,37,O2,1,,,498.79909933012095,498.79909933012095,498.3931973494366,456.47226171641165,544.6801130403746,1.0919264308531529
delta,318.0,1004.3018867924528,181.1320754716981,0.0,20181127,glycerol,37,O2,1,,,498.79909933012095,498.79909933012095,498.3931973494366,456.47226171641165,544.6801130403746,0.761407598268628
delta,583.0,990.3996569468268,186.31217838765008,0.0,20181127,glycerol,37,O2,1,,,498.79909933012095,498.79909933012095,498.3931973494366,456.47226171641165,544.6801130403746,0.7487392456177315
delta,375.0,1893.376,185.53866666666667,0.0,20181127,glycerol,37,O2,1,,,498.79909933012095,498.79909933012095,498.3931973494366,456.47226171641165,544.6801130403746,1.5715729116007053
delta,823.0,1573.6196840826246,181.0595382746051,0.0,20181127,glycerol,37,O2,1,,,498.79909933012095,498.79909933012095,498.3931973494366,456.47226171641165,544.6801130403746,1.2801962175470378
delta,443.0,1665.0835214446952,186.6726862302483,0.0,20181127,glycerol,37,O2,1,,,498.79909933012095,498.79909933012095,498.3931973494366,456.47226171641165,544.6801130403746,1.363542282126131
delta,532.0,934.4699248120301,182.41729323308272,0.0,20181127,glycerol,37,O2,1,,,498.79909933012095,498.79909933012095,498.3931973494366,456.47226171641165,544.6801130403746,0.6977734956465714
delta,660.0,1200.9651515151515,186.44545454545454,0.0,20181127,glycerol,37,O2,1,,,498.79909933012095,498.79909933012095,498.3931973494366,456.47226171641165,544.6801130403746,0.9406162301678903
delta,521.0,1019.1055662188099,183.0940499040307,0.0,20181127,glycerol,37,O2,1,,,498.79909933012095,498.79909933012095,498.3931973494366,456.47226171641165,544.6801130403746,0.7748973933293043
delta,507.0,1316.9704142011835,190.50295857988166,0.0,20181127,glycerol,37,O2,1,,,498.79909933012095,498.79909933012095,498.3931973494366,456.47226171641165,544.6801130403746,1.0463255727255443
delta,429.0,1135.869463869464,182.51048951048952,0.0,20181127,glycerol,37,O2,1,,,498.79909933012095,498.79909933012095,498.3931973494366,456.47226171641165,544.6801130403746,0.881298039035579
delta,557.0,3009.83842010772,191.19748653500898,0.0,20181127,glycerol,37,O2,1,,,498.79909933012095,498.79909933012095,498.3931973494366,456.47226171641165,544.6801130403746,2.5889449315179105
delta,525.0,1081.5790476190475,188.92190476190476,0.0,20181127,glycerol,37,O2,1,,,498.79909933012095,498.79909933012095,498.3931973494366,456.47226171641165,544.6801130403746,0.8318261092616213
delta,440.0,1260.040909090909,183.39772727272728,0.0,20181127,glycerol,37,O2,1,,,498.79909933012095,498.79909933012095,498.3931973494366,456.47226171641165,544.6801130403746,0.994448783535149
delta,432.0,1295.0578703703704,182.94675925925927,0.0,20181127,glycerol,37,O2,1,,,498.79909933012095,498.79909933012095,498.3931973494366,456.47226171641165,544.6801130403746,1.026357852740372
delta,333.0,1110.1561561561562,199.25225225225225,0.0,20181127,glycerol,37,O2,1,,,498.79909933012095,498.79909933012095,498.3931973494366,456.47226171641165,544.6801130403746,0.8578668878065778
delta,338.0,1168.4497041420118,200.7662721893491,0.0,20181127,glycerol,37,O2,1,,,498.79909933012095,498.79909933012095,498.3931973494366,456.47226171641165,544.6801130403746,0.9109866557400014
delta,574.0,3047.0383275261324,191.20209059233449,0.0,20181127,glycerol,37,O2,1,,,498.79909933012095,498.79909933012095,498.3931973494366,456.47226171641165,544.6801130403746,2.6228432018666354
delta,535.0,823.7981308411215,192.34018691588784,0.0,20181127,glycerol,37,O2,1,,,498.79909933012095,498.79909933012095,498.3931973494366,456.47226171641165,544.6801130403746,0.5969242556254156
delta,471.0,945.6220806794055,197.32696390658174,0.0,20181127,glycerol,37,O2,1,,,498.79909933012095,498.79909933012095,498.3931973494366,456.47226171641165,544.6801130403746,0.7079358541253536
delta,672.0,1237.8080357142858,186.88244047619048,0.0,20181127,glycerol,37,O2,1,,,498.79909933012095,498.79909933012095,498.3931973494366,456.47226171641165,544.6801130403746,0.9741891645024221
delta,533.0,1170.9043151969981,183.75234521575985,0.0,20181127,glycerol,37,O2,1,,,498.79909933012095,498.79909933012095,498.3931973494366,456.47226171641165,544.6801130403746,0.9132234104772379
delta,454.0,1583.5616740088105,192.72907488986783,0.0,20181127,glycerol,37,O2,1,,,498.79909933012095,498.79909933012095,498.3931973494366,456.47226171641165,544.6801130403746,1.2892558170382813
delta,392.0,861.4107142857143,191.83163265306123,0.0,20181127,glycerol,37,O2,1,,,498.79909933012095,498.79909933012095,498.3931973494366,456.47226171641165,544.6801130403746,0.6311985753912684
delta,425.0,906.7082352941177,192.0894117647059,0.0,20181127,glycerol,37,O2,1,,,498.79909933012095,498.79909933012095,498.3931973494366,456.47226171641165,544.6801130403746,0.6724757644981932
delta,483.0,982.3167701863354,186.31884057971016,0.0,20181127,glycerol,37,O2,1,,,498.79909933012095,498.79909933012095,498.3931973494366,456.47226171641165,544.6801130403746,0.7413737466253967
delta,363.0,1336.4986225895316,189.36363636363637,0.0,20181127,glycerol,37,O2,1,,,498.79909933012095,498.79909933012095,498.3931973494366,456.47226171641165,544.6801130403746,1.0641205763509247
delta,544.0,1349.6231617647059,188.5,0.0,20181127,glycerol,37,O2,1,,,498.79909933012095,498.79909933012095,498.3931973494366,456.47226171641165,544.6801130403746,1.076080261415686
delta,619.0,1892.4184168012923,188.6801292407108,0.0,20181127,glycerol,37,O2,1,,,498.79909933012095,498.79909933012095,498.3931973494366,456.47226171641165,544.6801130403746,1.5707003176507772
delta,513.0,1454.2124756335284,188.55360623781675,0.0,20181127,glycerol,37,O2,1,,,498.79909933012095,498.79909933012095,498.3931973494366,456.47226171641165,544.6801130403746,1.1713868651992796
delta,385.0,1503.4155844155844,191.35324675324676,0.0,20181127,glycerol,37,O2,1,,,498.79909933012095,498.79909933012095,498.3931973494366,456.47226171641165,544.6801130403746,1.2162230059114556
delta,590.0,1334.9881355932202,184.46101694915254,0.0,20181127,glycerol,37,O2,1,,,498.79909933012095,498.79909933012095,498.3931973494366,456.47226171641165,544.6801130403746,1.0627441509748268
delta,367.0,1954.5476839237058,191.53950953678475,0.0,20181127,glycerol,37,O2,1,,,498.79909933012095,498.79909933012095,498.3931973494366,456.47226171641165,544.6801130403746,1.627315369666775
delta,292.0,1469.8424657534247,191.5068493150685,0.0,20181127,glycerol,37,O2,1,,,498.79909933012095,498.79909933012095,498.3931973494366,456.47226171641165,544.6801130403746,1.185629632652241
delta,334.0,1580.0808383233532,191.58982035928145,0.0,20181127,glycerol,37,O2,1,,,498.79909933012095,498.79909933012095,498.3931973494366,456.47226171641165,544.6801130403746,1.2860839191145053
delta,604.0,2555.316225165563,194.9337748344371,0.0,20181127,glycerol,37,O2,1,,,498.79909933012095,498.79909933012095,498.3931973494366,456.47226171641165,544.6801130403746,2.174763356538532
delta,679.0,1165.1914580265095,198.03240058910163,0.0,20181127,glycerol,37,O2,1,,,498.79909933012095,498.79909933012095,498.3931973494366,456.47226171641165,544.6801130403746,0.908017591692511
delta,638.0,1068.5721003134797,197.1065830721003,0.0,20181127,glycerol,37,O2,1,,,498.79909933012095,498.79909933012095,498.3931973494366,456.47226171641165,544.6801130403746,0.8199735793287772
delta,860.0,1005.7686046511628,192.59767441860464,0.0,20181127,glycerol,37,O2,1,,,498.79909933012095,498.79909933012095,498.3931973494366,456.47226171641165,544.6801130403746,0.7627441391890294
delta,690.0,910.9478260869565,189.44202898550725,0.0,20181127,glycerol,37,O2,1,,,498.79909933012095,498.79909933012095,498.3931973494366,456.47226171641165,544.6801130403746,0.6763390750502105
delta,373.0,1262.56836461126,192.0402144772118,0.0,20181127,glycerol,37,O2,1,,,498.79909933012095,498.79909933012095,498.3931973494366,456.47226171641165,544.6801130403746,0.9967519175069509
