strain,area_pix,mean_yfp,mean_mCherry,atc_ngml,date,carbon,temp,operator,run_number,yfp_bg_val,mCherry_bg_val,alpha_mode,alpha_hpd_min,alpha_hpd_max,fold_change
delta,566.0,730.2296819787986,186.3886925795053,0.0,20181019,glycerol,37,O2,1,162.9784705246626,185.22524866447782,824.7850288635777,743.8916786310959,901.4965075836933,0.6619481650026073
delta,406.0,532.1206896551724,178.92118226600985,0.0,20181019,glycerol,37,O2,1,162.9784705246626,185.22524866447782,824.7850288635777,743.8916786310959,901.4965075836933,0.42644739170938023
delta,442.0,845.0475113122172,191.04072398190044,0.0,20181019,glycerol,37,O2,1,162.9784705246626,185.22524866447782,824.7850288635777,743.8916786310959,901.4965075836933,0.7984371112070203
delta,591.0,772.3231810490694,182.98984771573603,0.0,20181019,glycerol,37,O2,1,162.9784705246626,185.22524866447782,824.7850288635777,743.8916786310959,901.4965075836933,0.7119865376448384
delta,462.0,751.4004329004329,182.66666666666666,0.0,20181019,glycerol,37,O2,1,162.9784705246626,185.22524866447782,824.7850288635777,743.8916786310959,901.4965075836933,0.6871147571636467
delta,496.0,1081.6451612903227,189.51814516129033,0.0,20181019,glycerol,37,O2,1,162.9784705246626,185.22524866447782,824.7850288635777,743.8916786310959,901.4965075836933,1.0796910254068512
delta,503.0,2885.4990059642146,194.2306163021869,0.0,20181019,glycerol,37,O2,1,162.9784705246626,185.22524866447782,824.7850288635777,743.8916786310959,901.4965075836933,3.2240105252239237
delta,400.0,701.0825,189.255,0.0,20181019,glycerol,37,O2,1,162.9784705246626,185.22524866447782,824.7850288635777,743.8916786310959,901.4965075836933,0.6272996424150394
delta,389.0,786.5629820051414,191.72750642673523,0.0,20181019,glycerol,37,O2,1,162.9784705246626,185.22524866447782,824.7850288635777,743.8916786310959,901.4965075836933,0.7289140082122442
delta,517.0,719.0696324951645,189.19729206963248,0.0,20181019,glycerol,37,O2,1,162.9784705246626,185.22524866447782,824.7850288635777,743.8916786310959,901.4965075836933,0.6486817289233549
delta,519.0,774.0462427745665,190.48362235067438,0.0,20181019,glycerol,37,O2,1,162.9784705246626,185.22524866447782,824.7850288635777,743.8916786310959,901.4965075836933,0.7140348160396105
delta,550.0,1376.6927272727273,195.0981818181818,0.0,20181019,glycerol,37,O2,1,162.9784705246626,185.22524866447782,824.7850288635777,743.8916786310959,901.4965075836933,1.430426896263402
delta,607.0,1286.7858319604613,190.15980230642504,0.0,20181019,glycerol,37,O2,1,162.9784705246626,185.22524866447782,824.7850288635777,743.8916786310959,901.4965075836933,1.3235506604999898
delta,585.0,1430.4615384615386,181.66495726495725,0.0,20181019,glycerol,37,O2,1,162.9784705246626,185.22524866447782,824.7850288635777,743.8916786310959,901.4965075836933,1.4943442200835004
delta,499.0,2035.7595190380762,191.4308617234469,0.0,20181019,glycerol,37,O2,1,162.9784705246626,185.22524866447782,824.7850288635777,743.8916786310959,901.4965075836933,2.213888248987247
delta,531.0,1449.0433145009417,191.16007532956687,0.0,20181019,glycerol,37,O2,1,162.9784705246626,185.22524866447782,824.7850288635777,743.8916786310959,901.4965075836933,1.5164331852289714
delta,488.0,1393.3831967213114,192.04918032786884,0.0,20181019,glycerol,37,O2,1,162.9784705246626,185.22524866447782,824.7850288635777,743.8916786310959,901.4965075836933,1.4502675830271183
delta,346.0,1446.2774566473988,192.28901734104045,0.0,20181019,glycerol,37,O2,1,162.9784705246626,185.22524866447782,824.7850288635777,743.8916786310959,901.4965075836933,1.5131452897342306
delta,423.0,1147.8085106382978,194.81560283687944,0.0,20181019,glycerol,37,O2,1,162.9784705246626,185.22524866447782,824.7850288635777,743.8916786310959,901.4965075836933,1.158342275672485
delta,524.0,910.2614503816794,188.18893129770993,0.0,20181019,glycerol,37,O2,1,162.9784705246626,185.22524866447782,824.7850288635777,743.8916786310959,901.4965075836933,0.8759597561926017
delta,614.0,1746.200325732899,192.97882736156353,0.0,20181019,glycerol,37,O2,1,162.9784705246626,185.22524866447782,824.7850288635777,743.8916786310959,901.4965075836933,1.8696766453759561
delta,461.0,664.882863340564,190.2646420824295,0.0,20181019,glycerol,37,O2,1,162.9784705246626,185.22524866447782,824.7850288635777,743.8916786310959,901.4965075836933,0.5842675602957951
delta,612.0,1467.859477124183,188.0,0.0,20181019,glycerol,37,O2,1,162.9784705246626,185.22524866447782,824.7850288635777,743.8916786310959,901.4965075836933,1.538800775898181
delta,467.0,1115.813704496788,183.06852248394003,0.0,20181019,glycerol,37,O2,1,162.9784705246626,185.22524866447782,824.7850288635777,743.8916786310959,901.4965075836933,1.1203086584231288
delta,485.0,2570.944329896907,183.58350515463917,0.0,20181019,glycerol,37,O2,1,162.9784705246626,185.22524866447782,824.7850288635777,743.8916786310959,901.4965075836933,2.8500857044069083
delta,578.0,940.3131487889274,192.25432525951558,0.0,20181019,glycerol,37,O2,1,162.9784705246626,185.22524866447782,824.7850288635777,743.8916786310959,901.4965075836933,0.9116835167885902
delta,552.0,785.6485507246376,183.97282608695653,0.0,20181019,glycerol,37,O2,1,162.9784705246626,185.22524866447782,824.7850288635777,743.8916786310959,901.4965075836933,0.7278269839880719
delta,674.0,762.2878338278932,184.2566765578635,0.0,20181019,glycerol,37,O2,1,162.9784705246626,185.22524866447782,824.7850288635777,743.8916786310959,901.4965075836933,0.7000570840489495
delta,575.0,737.6539130434783,185.73739130434782,0.0,20181019,glycerol,37,O2,1,162.9784705246626,185.22524866447782,824.7850288635777,743.8916786310959,901.4965075836933,0.6707736712874685
delta,538.0,839.9386617100372,182.98513011152417,0.0,20181019,glycerol,37,O2,1,162.9784705246626,185.22524866447782,824.7850288635777,743.8916786310959,901.4965075836933,0.7923639995433822
delta,501.0,929.5429141716567,181.80439121756487,0.0,20181019,glycerol,37,O2,1,162.9784705246626,185.22524866447782,824.7850288635777,743.8916786310959,901.4965075836933,0.8988804705908016
delta,478.0,717.489539748954,187.5774058577406,0.0,20181019,glycerol,37,O2,1,162.9784705246626,185.22524866447782,824.7850288635777,743.8916786310959,901.4965075836933,0.6468034039707968
delta,376.0,1422.0,185.70478723404256,0.0,20181019,glycerol,37,O2,1,162.9784705246626,185.22524866447782,824.7850288635777,743.8916786310959,901.4965075836933,1.4842856213920919
delta,408.0,894.3455882352941,182.41666666666666,0.0,20181019,glycerol,37,O2,1,162.9784705246626,185.22524866447782,824.7850288635777,743.8916786310959,901.4965075836933,0.8570398788102607
delta,299.0,939.0133779264214,182.10033444816054,0.0,20181019,glycerol,37,O2,1,162.9784705246626,185.22524866447782,824.7850288635777,743.8916786310959,901.4965075836933,0.9101384226480671
delta,438.0,774.068493150685,181.49771689497717,0.0,20181019,glycerol,37,O2,1,162.9784705246626,185.22524866447782,824.7850288635777,743.8916786310959,901.4965075836933,0.7140612660291868
delta,359.0,783.6434540389972,187.0,0.0,20181019,glycerol,37,O2,1,162.9784705246626,185.22524866447782,824.7850288635777,743.8916786310959,901.4965075836933,0.7254434383728147
delta,483.0,1282.695652173913,185.28985507246378,0.0,20181019,glycerol,37,O2,1,162.9784705246626,185.22524866447782,824.7850288635777,743.8916786310959,901.4965075836933,1.318688485939701
delta,444.0,1445.8806306306305,179.86486486486487,0.0,20181019,glycerol,37,O2,1,162.9784705246626,185.22524866447782,824.7850288635777,743.8916786310959,901.4965075836933,1.5126735653934238
delta,587.0,1275.626916524702,187.3611584327087,0.0,20181019,glycerol,37,O2,1,162.9784705246626,185.22524866447782,824.7850288635777,743.8916786310959,901.4965075836933,1.3102855725127565
delta,405.0,792.7555555555556,185.73333333333332,0.0,20181019,glycerol,37,O2,1,162.9784705246626,185.22524866447782,824.7850288635777,743.8916786310959,901.4965075836933,0.7362753896553207
delta,534.0,1191.7134831460673,178.36329588014982,0.0,20181019,glycerol,37,O2,1,162.9784705246626,185.22524866447782,824.7850288635777,743.8916786310959,901.4965075836933,1.210534025555837
delta,487.0,2156.1560574948667,178.0123203285421,0.0,20181019,glycerol,37,O2,1,162.9784705246626,185.22524866447782,824.7850288635777,743.8916786310959,901.4965075836933,2.357008849298435
delta,415.0,1259.7638554216867,184.14698795180723,0.0,20181019,glycerol,37,O2,1,162.9784705246626,185.22524866447782,824.7850288635777,743.8916786310959,901.4965075836933,1.291428462026549
delta,615.0,1155.1723577235773,182.6439024390244,0.0,20181019,glycerol,37,O2,1,162.9784705246626,185.22524866447782,824.7850288635777,743.8916786310959,901.4965075836933,1.1670960008954345
delta,730.0,1089.176712328767,180.35205479452054,0.0,20181019,glycerol,37,O2,1,162.9784705246626,185.22524866447782,824.7850288635777,743.8916786310959,901.4965075836933,1.0886441076109825
delta,362.0,193.27900552486187,171.4060773480663,0.0,20181019,glycerol,37,O2,1,161.14543320183688,185.40325369080168,824.7850288635777,743.8916786310959,901.4965075836933,0.02583055953642846
delta,519.0,634.4682080924855,174.72254335260115,0.0,20181019,glycerol,37,O2,1,161.14543320183688,185.40325369080168,824.7850288635777,743.8916786310959,901.4965075836933,0.5502913482903703
delta,617.0,715.8784440842787,182.3614262560778,0.0,20181019,glycerol,37,O2,1,161.14543320183688,185.40325369080168,824.7850288635777,743.8916786310959,901.4965075836933,0.6470672356702435
delta,417.0,1035.3381294964029,183.53717026378897,0.0,20181019,glycerol,37,O2,1,161.14543320183688,185.40325369080168,824.7850288635777,743.8916786310959,901.4965075836933,1.0268228543736462
delta,350.0,884.9114285714286,183.86285714285714,0.0,20181019,glycerol,37,O2,1,161.14543320183688,185.40325369080168,824.7850288635777,743.8916786310959,901.4965075836933,0.8480040941736547
delta,661.0,667.3721633888049,186.07564296520422,0.0,20181019,glycerol,37,O2,1,161.14543320183688,185.40325369080168,824.7850288635777,743.8916786310959,901.4965075836933,0.5894057106714103
delta,452.0,829.4845132743363,179.26769911504425,0.0,20181019,glycerol,37,O2,1,161.14543320183688,185.40325369080168,824.7850288635777,743.8916786310959,901.4965075836933,0.7821157099028377
delta,534.0,1146.9588014981273,178.28277153558054,0.0,20181019,glycerol,37,O2,1,161.14543320183688,185.40325369080168,824.7850288635777,743.8916786310959,901.4965075836933,1.1595112006400001
delta,737.0,1327.4531886024424,185.70827679782903,0.0,20181019,glycerol,37,O2,1,161.14543320183688,185.40325369080168,824.7850288635777,743.8916786310959,901.4965075836933,1.3740727267958428
delta,238.0,1155.689075630252,185.78991596638656,0.0,20181019,glycerol,37,O2,1,161.14543320183688,185.40325369080168,824.7850288635777,743.8916786310959,901.4965075836933,1.1698892571081216
delta,370.0,968.9675675675676,186.11081081081082,0.0,20181019,glycerol,37,O2,1,161.14543320183688,185.40325369080168,824.7850288635777,743.8916786310959,901.4965075836933,0.947925281503186
delta,446.0,850.3004484304932,178.347533632287,0.0,20181019,glycerol,37,O2,1,161.14543320183688,185.40325369080168,824.7850288635777,743.8916786310959,901.4965075836933,0.8068605171354571
delta,382.0,693.7015706806283,175.9895287958115,0.0,20181019,glycerol,37,O2,1,161.14543320183688,185.40325369080168,824.7850288635777,743.8916786310959,901.4965075836933,0.6207046219669036
delta,375.0,659.7866666666666,174.46666666666667,0.0,20181019,glycerol,37,O2,1,161.14543320183688,185.40325369080168,824.7850288635777,743.8916786310959,901.4965075836933,0.5803885008874213
delta,476.0,2095.535714285714,189.2058823529412,0.0,20181019,glycerol,37,O2,1,161.14543320183688,185.40325369080168,824.7850288635777,743.8916786310959,901.4965075836933,2.2871258226186595
delta,500.0,852.69,191.138,0.0,20181019,glycerol,37,O2,1,161.14543320183688,185.40325369080168,824.7850288635777,743.8916786310959,901.4965075836933,0.8097010809879229
delta,660.0,614.810606060606,178.06060606060606,0.0,20181019,glycerol,37,O2,1,161.14543320183688,185.40325369080168,824.7850288635777,743.8916786310959,901.4965075836933,0.5269235020088866
delta,358.0,723.0167597765363,179.85195530726256,0.0,20181019,glycerol,37,O2,1,161.14543320183688,185.40325369080168,824.7850288635777,743.8916786310959,901.4965075836933,0.6555528619198167
delta,667.0,941.304347826087,192.47976011994004,0.0,20181019,glycerol,37,O2,1,161.14543320183688,185.40325369080168,824.7850288635777,743.8916786310959,901.4965075836933,0.9150408093523364
delta,465.0,941.5870967741936,191.05806451612904,0.0,20181019,glycerol,37,O2,1,161.14543320183688,185.40325369080168,824.7850288635777,743.8916786310959,901.4965075836933,0.9153769253213591
delta,463.0,1553.6285097192224,192.13822894168467,0.0,20181019,glycerol,37,O2,1,161.14543320183688,185.40325369080168,824.7850288635777,743.8916786310959,901.4965075836933,1.6429371654975151
delta,390.0,743.1410256410256,184.54358974358973,0.0,20181019,glycerol,37,O2,1,161.14543320183688,185.40325369080168,824.7850288635777,743.8916786310959,901.4965075836933,0.679475451790466
delta,497.0,672.8933601609658,191.66800804828975,0.0,20181019,glycerol,37,O2,1,161.14543320183688,185.40325369080168,824.7850288635777,743.8916786310959,901.4965075836933,0.5959689973455655
delta,429.0,1057.6247086247085,187.83449883449885,0.0,20181019,glycerol,37,O2,1,161.14543320183688,185.40325369080168,824.7850288635777,743.8916786310959,901.4965075836933,1.0533158800420763
delta,405.0,951.1703703703704,187.88148148148147,0.0,20181019,glycerol,37,O2,1,161.14543320183688,185.40325369080168,824.7850288635777,743.8916786310959,901.4965075836933,0.9267689793422762
delta,417.0,827.6546762589928,183.25899280575538,0.0,20181019,glycerol,37,O2,1,161.14543320183688,185.40325369080168,824.7850288635777,743.8916786310959,901.4965075836933,0.7799405030782529
delta,423.0,868.2340425531914,191.63829787234042,0.0,20181019,glycerol,37,O2,1,161.14543320183688,185.40325369080168,824.7850288635777,743.8916786310959,901.4965075836933,0.8281789602524818
delta,360.0,1008.3777777777777,191.69722222222222,0.0,20181019,glycerol,37,O2,1,161.14543320183688,185.40325369080168,824.7850288635777,743.8916786310959,901.4965075836933,0.9947739120034698
delta,471.0,921.2908704883228,194.03821656050957,0.0,20181019,glycerol,37,O2,1,161.14543320183688,185.40325369080168,824.7850288635777,743.8916786310959,901.4965075836933,0.89124991862068
delta,463.0,625.4859611231102,191.79913606911447,0.0,20181019,glycerol,37,O2,1,161.14543320183688,185.40325369080168,824.7850288635777,743.8916786310959,901.4965075836933,0.5396137607543987
delta,507.0,1964.0078895463512,188.67455621301775,0.0,20181019,glycerol,37,O2,1,161.14543320183688,185.40325369080168,824.7850288635777,743.8916786310959,901.4965075836933,2.130772978295994
delta,405.0,815.4074074074074,192.1432098765432,0.0,20181019,glycerol,37,O2,1,161.14543320183688,185.40325369080168,824.7850288635777,743.8916786310959,901.4965075836933,0.7653816420621573
delta,357.0,710.1988795518207,194.703081232493,0.0,20181019,glycerol,37,O2,1,161.14543320183688,185.40325369080168,824.7850288635777,743.8916786310959,901.4965075836933,0.6403156903533218
delta,248.0,1077.8266129032259,193.88306451612902,0.0,20181019,glycerol,37,O2,1,161.14543320183688,185.40325369080168,824.7850288635777,743.8916786310959,901.4965075836933,1.077330762071332
delta,241.0,1105.643153526971,194.35269709543567,0.0,20181019,glycerol,37,O2,1,161.14543320183688,185.40325369080168,824.7850288635777,743.8916786310959,901.4965075836933,1.110397493421584
delta,448.0,1202.935267857143,194.51339285714286,0.0,20181019,glycerol,37,O2,1,161.14543320183688,185.40325369080168,824.7850288635777,743.8916786310959,901.4965075836933,1.2260528601535468
delta,575.0,793.4069565217392,181.1808695652174,0.0,20181019,glycerol,37,O2,1,161.14543320183688,185.40325369080168,824.7850288635777,743.8916786310959,901.4965075836933,0.739228749477096
delta,543.0,1232.5211786372008,193.9097605893186,0.0,20181019,glycerol,37,O2,1,161.14543320183688,185.40325369080168,824.7850288635777,743.8916786310959,901.4965075836933,1.2612229187438508
delta,705.0,1102.268085106383,196.07375886524824,0.0,20181019,glycerol,37,O2,1,161.14543320183688,185.40325369080168,824.7850288635777,743.8916786310959,901.4965075836933,1.1063854028362783
delta,388.0,724.2757731958762,183.60051546391753,0.0,20181019,glycerol,37,O2,1,161.14543320183688,185.40325369080168,824.7850288635777,743.8916786310959,901.4965075836933,0.6570495059154448
delta,446.0,918.0538116591928,192.28699551569505,0.0,20181019,glycerol,37,O2,1,161.14543320183688,185.40325369080168,824.7850288635777,743.8916786310959,901.4965075836933,0.8874018860376337
delta,545.0,775.6403669724771,193.84587155963303,0.0,20181019,glycerol,37,O2,1,161.14543320183688,185.40325369080168,824.7850288635777,743.8916786310959,901.4965075836933,0.7181088319581596
delta,247.0,972.0485829959514,195.74493927125505,0.0,20181019,glycerol,37,O2,1,161.14543320183688,185.40325369080168,824.7850288635777,743.8916786310959,901.4965075836933,0.9515878185107312
delta,375.0,773.5173333333333,189.01066666666668,0.0,20181019,glycerol,37,O2,1,161.14543320183688,185.40325369080168,824.7850288635777,743.8916786310959,901.4965075836933,0.7155850895581723
delta,498.0,915.35140562249,187.34337349397592,0.0,20181019,glycerol,37,O2,1,161.14543320183688,185.40325369080168,824.7850288635777,743.8916786310959,901.4965075836933,0.8841894184765644
delta,748.0,1102.3489304812833,192.74064171122996,0.0,20181019,glycerol,37,O2,1,161.14543320183688,185.40325369080168,824.7850288635777,743.8916786310959,901.4965075836933,1.1064815072487175
delta,647.0,880.9041731066461,188.30602782071097,0.0,20181019,glycerol,37,O2,1,161.14543320183688,185.40325369080168,824.7850288635777,743.8916786310959,901.4965075836933,0.8432404953603401
delta,456.0,724.8377192982456,176.96491228070175,0.0,20181019,glycerol,37,O2,1,161.14543320183688,185.40325369080168,824.7850288635777,743.8916786310959,901.4965075836933,0.6577175156817098
delta,531.0,1034.457627118644,179.8210922787194,0.0,20181019,glycerol,37,O2,1,161.14543320183688,185.40325369080168,824.7850288635777,743.8916786310959,901.4965075836933,1.0257761629114535
delta,467.0,1240.8351177730192,189.95717344753749,0.0,20181019,glycerol,37,O2,1,161.14543320183688,185.40325369080168,824.7850288635777,743.8916786310959,901.4965075836933,1.2711060596989046
delta,601.0,975.6589018302828,178.59567387687187,0.0,20181019,glycerol,37,O2,1,161.14543320183688,185.40325369080168,824.7850288635777,743.8916786310959,901.4965075836933,0.9558795614919444
delta,251.0,921.4940239043825,178.49402390438246,0.0,20181019,glycerol,37,O2,1,161.14543320183688,185.40325369080168,824.7850288635777,743.8916786310959,901.4965075836933,0.8914914159198086
delta,519.0,940.9460500963391,181.90558766859345,0.0,20181019,glycerol,37,O2,1,161.14543320183688,185.40325369080168,824.7850288635777,743.8916786310959,901.4965075836933,0.9146148852615865
delta,403.0,969.4044665012407,182.01985111662532,0.0,20181019,glycerol,37,O2,1,161.14543320183688,185.40325369080168,824.7850288635777,743.8916786310959,901.4965075836933,0.9484446422627568
delta,562.0,959.6423487544484,182.09074733096085,0.0,20181019,glycerol,37,O2,1,161.14543320183688,185.40325369080168,824.7850288635777,743.8916786310959,901.4965075836933,0.9368399884235533
delta,580.0,1116.8913793103447,191.00689655172414,0.0,20181019,glycerol,37,O2,1,161.14543320183688,185.40325369080168,824.7850288635777,743.8916786310959,901.4965075836933,1.1237687485023933
delta,412.0,1447.1480582524273,179.57766990291262,0.0,20181019,glycerol,37,O2,1,161.14543320183688,185.40325369080168,824.7850288635777,743.8916786310959,901.4965075836933,1.51635922288662
delta,361.0,901.5041551246537,187.3102493074792,0.0,20181019,glycerol,37,O2,1,161.14543320183688,185.40325369080168,824.7850288635777,743.8916786310959,901.4965075836933,0.8677285897076293
delta,502.0,2453.894422310757,185.48605577689244,0.0,20181019,glycerol,37,O2,1,161.14543320183688,185.40325369080168,824.7850288635777,743.8916786310959,901.4965075836933,2.713122400898133
delta,420.0,1010.5547619047619,187.13809523809525,0.0,20181019,glycerol,37,O2,1,161.14543320183688,185.40325369080168,824.7850288635777,743.8916786310959,901.4965075836933,0.9973617876942126
delta,403.0,2891.8858560794047,187.54590570719603,0.0,20181019,glycerol,37,O2,1,161.14543320183688,185.40325369080168,824.7850288635777,743.8916786310959,901.4965075836933,3.2337818628362704
delta,604.0,1018.9370860927153,186.9023178807947,0.0,20181019,glycerol,37,O2,1,161.14543320183688,185.40325369080168,824.7850288635777,743.8916786310959,901.4965075836933,1.0073262209342382
delta,424.0,734.5047169811321,174.875,0.0,20181019,glycerol,37,O2,1,161.14543320183688,185.40325369080168,824.7850288635777,743.8916786310959,901.4965075836933,0.6692090961649653
delta,478.0,976.3744769874477,178.2907949790795,0.0,20181019,glycerol,37,O2,1,161.14543320183688,185.40325369080168,824.7850288635777,743.8916786310959,901.4965075836933,0.956730196795699
delta,693.0,754.0880230880231,182.84126984126985,0.0,20181019,glycerol,37,O2,1,161.14543320183688,185.40325369080168,824.7850288635777,743.8916786310959,901.4965075836933,0.6924886236499012
delta,296.0,887.7128378378378,172.21959459459458,0.0,20181019,glycerol,37,O2,1,161.14543320183688,185.40325369080168,824.7850288635777,743.8916786310959,901.4965075836933,0.8513342511787061
delta,393.0,1058.8371501272266,172.64885496183206,0.0,20181019,glycerol,37,O2,1,161.14543320183688,185.40325369080168,824.7850288635777,743.8916786310959,901.4965075836933,1.0547571619751517
delta,496.0,1364.9657258064517,182.42137096774192,0.0,20181019,glycerol,37,O2,1,166.0010695577539,186.01839244842822,824.7850288635777,743.8916786310959,901.4965075836933,1.4128934048119248
delta,515.0,157.1009708737864,164.48543689320388,0.0,20181019,glycerol,37,O2,1,166.0010695577539,186.01839244842822,824.7850288635777,743.8916786310959,901.4965075836933,-0.022947949403845223
delta,500.0,896.946,183.016,0.0,20181019,glycerol,37,O2,1,166.0010695577539,186.01839244842822,824.7850288635777,743.8916786310959,901.4965075836933,0.8565380064469058
delta,341.0,955.7712609970674,183.8181818181818,0.0,20181019,glycerol,37,O2,1,166.0010695577539,186.01839244842822,824.7850288635777,743.8916786310959,901.4965075836933,0.926466152017172
delta,410.0,765.1926829268293,184.55121951219513,0.0,20181019,glycerol,37,O2,1,166.0010695577539,186.01839244842822,824.7850288635777,743.8916786310959,901.4965075836933,0.6999171095822505
delta,470.0,876.8978723404256,181.30851063829786,0.0,20181019,glycerol,37,O2,1,166.0010695577539,186.01839244842822,824.7850288635777,743.8916786310959,901.4965075836933,0.8327059253710583
