date,operator,carbon,temp,strain,atc_ngml,iptg_um,mean_fitc,fold_change
20180426,O2,glucose,37,dilution,4.0,75.0,23123.71349643496,0.3648210951994996
20180426,O2,glucose,37,dilution,10.0,5000.0,28853.055945247965,0.5993436236184082
20180426,O2,glucose,37,dilution,10.0,50.0,26350.025750192617,0.44934819287198663
20180426,O2,glucose,37,dilution,3.0,250.0,33917.79080892896,0.6315715766530123
20180426,O2,glucose,37,dilution,2.0,10.0,12379.24971630757,0.12434031036105495
20180426,O2,glucose,37,dilution,10.0,5.0,7587.6797869068605,0.01994983241938504
20180426,O2,glucose,37,dilution,3.0,5.0,8333.606302914573,0.037981528181958026
20180426,O2,glucose,37,auto,0.0,10.0,6854.252537469882,0.0
20180426,O2,glucose,37,dilution,10.0,1000.0,33790.09212674269,0.6482487314246521
20180426,O2,glucose,37,dilution,4.0,250.0,33890.50798978411,0.6309578522090882
20180426,O2,glucose,37,dilution,7.0,500.0,33086.70421914783,0.6356885303835274
20180426,O2,glucose,37,dilution,3.0,1000.0,34117.9264304997,0.6558753546789303
20180426,O2,glucose,37,dilution,10.0,0.1,5467.158610780081,-0.025548379539759886
20180426,O2,glucose,37,dilution,3.0,5000.0,33040.21399716359,0.7124197002146403
20180426,O2,glucose,37,dilution,3.0,50.0,22803.930810981703,0.36733698916625485
20180426,O2,glucose,37,dilution,4.0,500.0,34691.55590250025,0.6728490870290073
20180426,O2,glucose,37,dilution,7.0,250.0,33397.29778499006,0.6198631351614158
20180426,O2,glucose,37,dilution,10.0,100.0,28346.227019458096,0.4906272087025313
20180426,O2,glucose,37,dilution,3.0,500.0,34209.02636017801,0.6616760505567979
20180426,O2,glucose,37,dilution,10.0,0.0,5381.657081373054,-0.019194430111083415
20180426,O2,glucose,37,dilution,3.0,0.0,6040.454732491729,-0.008470080457839507
20180426,O2,glucose,37,dilution,1.0,50.0,25476.908928037006,0.42915545613250194
20180426,O2,glucose,37,dilution,7.0,5000.0,29801.012138357008,0.6249436047447071
20180426,O2,glucose,37,dilution,4.0,25.0,14201.778516447079,0.17547889349798795
20180426,O2,glucose,37,dilution,7.0,1000.0,33584.21692982912,0.6434593224266726
20180426,O2,glucose,37,delta,0.0,250.0,50296.095667910246,1.0
20180426,O2,glucose,37,auto,0.0,25.0,7168.189451374793,0.0
20180426,O2,glucose,37,dilution,4.0,5000.0,32868.493414385426,0.7077823090460671
20180426,O2,glucose,37,dilution,2.0,500.0,34366.64250238914,0.6653256735354421
20180426,O2,glucose,37,dilution,2.0,25.0,19749.96122296407,0.3138988314922284
20180426,O2,glucose,37,dilution,1.0,250.0,36861.18641841663,0.6977829833295296
20180426,O2,glucose,37,dilution,7.0,50.0,24269.434383518757,0.4012299655470729
20180426,O2,glucose,37,dilution,4.0,1000.0,35203.532939076424,0.6811305270279591
20180426,O2,glucose,37,dilution,2.0,5.0,5650.82066891834,-0.02687093826115921
20180426,O2,glucose,37,auto,0.0,500.0,5633.245493902391,0.0
20180426,O2,glucose,37,delta,0.0,0.0,67990.85188577036,1.0
20180426,O2,glucose,37,dilution,7.0,5.0,7511.709430766694,0.01811335882648271
20180426,O2,glucose,37,auto,0.0,250.0,5841.586131993916,0.0
20180426,O2,glucose,37,dilution,2.0,0.0,6421.922189412681,-0.0022602975565080953
20180426,O2,glucose,37,dilution,7.0,0.0,5336.69240845372,-0.019926395189604644
20180426,O2,glucose,37,delta,0.0,5.0,48129.92365803287,1.0
20180426,O2,glucose,37,delta,0.0,50.0,50159.743182586804,1.0
20180426,O2,glucose,37,delta,0.0,500.0,48820.211143073466,1.0
20180426,O2,glucose,37,auto,0.0,75.0,6387.409406366853,0.0
20180426,O2,glucose,37,dilution,2.0,250.0,35413.68918417451,0.6652216695426203
20180426,O2,glucose,37,dilution,2.0,75.0,24108.43145863268,0.3862861620086514
20180426,O2,glucose,37,dilution,1.0,500.0,34456.958608643865,0.6674169551269391
20180426,O2,glucose,37,dilution,4.0,10.0,9839.871471921213,0.06719148859504363
20180426,O2,glucose,37,auto,0.0,1000.0,5924.78864413652,0.0
20180426,O2,glucose,37,dilution,2.0,100.0,32454.526614292008,0.5777829030900321
20180426,O2,glucose,37,delta,0.0,75.0,52262.78314514692,1.0
20180426,O2,glucose,37,delta,0.0,0.1,71563.56480009222,1.0
20180426,O2,glucose,37,auto,0.0,50.0,6920.590737820562,0.0
20180426,O2,glucose,37,dilution,10.0,10.0,8037.097970851377,0.026619989754773487
20180426,O2,glucose,37,dilution,1.0,0.1,14472.24484944079,0.1141740672937809
20180426,O2,glucose,37,dilution,2.0,50.0,24105.147301143777,0.3974304673357044
