well_id,time,OD_raw_data,log(OD)_fit,log(OD)_fit_std,growth_rate,growth_rate_std,doubling_time,doubling_time_std,carbon,strain
26,300.1666666666667,0.026055555555555554,-3.6426860522949482,0.0033339498432624227,0.004668628214411608,0.0001099453634911033,148.46913241458518,3.496421642687515,glycerol,delta
26,489.16666666666674,0.07808333333333331,-2.549220242882029,0.001405648627757647,0.006128091048183487,2.1661382139560286e-05,113.10980452312482,0.399816954454788,glycerol,delta
26,496.16666666666674,0.08119444444444444,-2.5064518330057126,0.00141065311379472,0.006090364569930062,2.1987018420056843e-05,113.81045791285118,0.4108707460436475,glycerol,delta
26,503.16666666666674,0.08508333333333332,-2.463970316346831,0.001418269480082025,0.0060461337936281445,2.234765746989357e-05,114.64304367370008,0.423742437526924,glycerol,delta
26,510.16666666666674,0.08911111111111109,-2.4218209548564573,0.0014290088103830383,0.005995476923141091,2.2695958146124696e-05,115.61168351504529,0.4376495754879472,glycerol,delta
26,517.1666666666666,0.09202777777777774,-2.380048429696444,0.0014431804218517897,0.005938481676756396,2.2988578942417807e-05,116.72127966193251,0.45184215390792587,glycerol,delta
26,524.1666666666666,0.09608333333333334,-2.338696775071412,0.001460741735481618,0.00587524515717025,2.3193328457616103e-05,117.97757574660804,0.4657325084698713,glycerol,delta
26,531.1666666666666,0.1000833333333333,-2.297809313047537,0.0014811862953792458,0.005805873703633502,2.3296969397064843e-05,119.38723023309163,0.4790597920516262,glycerol,delta
26,538.1666666666666,0.10499999999999998,-2.2574285894661443,0.0015034967344737722,0.005730482726502006,2.3314616265172296e-05,120.95790418393867,0.49212034219138856,glycerol,delta
26,545.1666666666666,0.10902777777777772,-2.217596311076477,0.001526181956752493,0.005649196524513622,2.330152078786022e-05,122.69836560866025,0.5061000275809711,glycerol,delta
26,552.1666666666666,0.11311111111111109,-2.1783532840038333,0.0015474101321621642,0.005562148085127505,2.336673960884629e-05,124.6186131601449,0.523526277898784,glycerol,delta
26,482.16666666666674,0.0751111111111111,-2.592229770215681,0.0014027018161462106,0.006159244650894846,2.1415041962058886e-05,112.53769250085583,0.39128164958814715,glycerol,delta
26,559.1666666666666,0.11813888888888889,-2.1397393536738036,0.001565247632832498,0.00546947886829674,2.3684574797882626e-05,126.73002259460223,0.5487811127084451,glycerol,delta
26,573.1666666666666,0.1270833333333333,-2.0645530121373667,0.0015848602215999868,0.0052678848947737555,2.6068812296822967e-05,131.57978854997637,0.6511396657827518,glycerol,delta
26,580.1666666666666,0.13102777777777777,-2.028054970284529,0.0015864434187507965,0.005159283251357394,2.8668089383558867e-05,134.34951073437963,0.7465269097906703,glycerol,delta
26,587.1666666666666,0.13702777777777775,-1.9923346557218338,0.0015861164347205777,0.0050457065159597025,3.247646985827506e-05,137.37366181871707,0.8841995810229696,glycerol,delta
26,594.1666666666666,0.14002777777777775,-1.9574262680696393,0.0015913364229706818,0.004927334719724952,3.7588323861430146e-05,140.67385716362242,1.0731348290050746,glycerol,delta
26,601.1666666666666,0.1461111111111111,-1.9233627225648888,0.0016152498399689302,0.004804354747396378,4.402882392873612e-05,144.27477091186537,1.3221855628541446,glycerol,delta
26,608.1666666666666,0.15113888888888888,-1.8901756031873447,0.0016774882877238079,0.004676960019009746,5.178874448829356e-05,148.20464099385342,1.6410942691862165,glycerol,delta
26,615.1666666666666,0.1563055555555556,-1.8578951180606964,0.00180257373893067,0.004545350159360972,6.0850279524700114e-05,152.49588178205272,2.0415186305708333,glycerol,delta
26,622.1666666666666,0.16119444444444447,-1.8265500572194924,0.0020151323050919302,0.004409730655973498,7.119954687620305e-05,157.18583166094191,2.537923710705077,glycerol,delta
26,629.1666666666666,0.16611111111111113,-1.7961677527871416,0.002334362126292892,0.004270312506253426,8.283026771192613e-05,162.31767102405354,3.148438463370112,glycerol,delta
26,636.1666666666666,0.17002777777777775,-1.7667740416759443,0.002771922216206121,0.0041273118545661625,9.574338485813425e-05,167.941557358477,3.895827048314295,glycerol,delta
26,566.1666666666666,0.12308333333333332,-2.1017933463167537,0.0015780234133941605,0.005371338574111928,2.4493488626333104e-05,129.0455202173784,0.5884520102600652,glycerol,delta
26,475.16666666666674,0.07205555555555554,-2.635434193188985,0.0014013561342353421,0.006183766520647248,2.128243290202516e-05,112.09142166761406,0.38578076202720374,glycerol,delta
26,643.1666666666666,0.176,-1.7383932308566727,0.003333949842862816,0.003980949620017604,0.00010994536349364566,174.11603931749332,4.808714769103521,glycerol,delta
26,461.16666666666674,0.06516666666666665,-2.722241018742352,0.0014027018158296151,0.00621272866542112,2.141504196237531e-05,111.5688802599528,0.3845737325951871,glycerol,delta
26,307.1666666666667,0.02713888888888888,-3.609540019086353,0.0027719222158857017,0.0048008408574905514,9.574338485576327e-05,144.38037025919255,2.8793842090756447,glycerol,delta
26,314.1666666666667,0.02797222222222223,-3.57548604079102,0.002334362126292892,0.004928013490519301,8.283026770953323e-05,140.65448114000665,2.3641267114600675,glycerol,delta
26,321.1666666666667,0.029055555555555543,-3.540559969930655,0.002015132304430799,0.0050499836050491576,7.119954687422821e-05,137.2573130469001,1.9351861824545962,glycerol,delta
26,328.1666666666667,0.030083333333333323,-3.504798774187293,0.0018025737391770338,0.005166595145001951,6.085027952269564e-05,134.1593759732617,1.5800803622983137,glycerol,delta
26,335.1666666666667,0.031166666666666648,-3.46824049015936,0.0016774882861354003,0.005277698809167286,5.178874448675613e-05,131.33511509901982,1.288758787482799,glycerol,delta
26,342.1666666666667,0.0320833333333333,-3.4309241750654564,0.0016152498391441242,0.005383152343576447,4.4028823926927735e-05,128.7623192360619,1.0531475091602003,glycerol,delta
26,468.16666666666674,0.06902777777777774,-2.678786912216083,0.0014013561339184426,0.006201607595415527,2.128243290218436e-05,111.7689518234509,0.3835642905701596,glycerol,delta
26,356.16666666666674,0.03513888888888887,-3.3541784797093896,0.0015861164352805482,0.005576576921437815,3.2476469856918826e-05,124.29617493400063,0.7238671743334608,glycerol,delta
