parameter,value,well_id,carbon,strain
max df,0.0035674602681386868,38,acetate,delta
lag time std,7.049549998767639,38,acetate,delta
lag time,806.2296606479939,38,acetate,delta
max y stderr,4.045195540360746e-05,38,acetate,delta
max y std,0.0004045195540360746,38,acetate,delta
max y,0.08849699047877113,38,acetate,delta
inverse max df stderr,0.4197461917752784,38,acetate,delta
lag time stderr,0.7049549998767639,38,acetate,delta
inverse max df,194.38830483827766,38,acetate,delta
time of max df stderr,2.148566731567814,38,acetate,delta
time of max df std,21.485667315678143,38,acetate,delta
time of max df,1184.4766666666667,38,acetate,delta
max df stderr,7.754472118746416e-06,38,acetate,delta
max df std,7.754472118746416e-05,38,acetate,delta
inverse max df std,4.197461917752784,38,acetate,delta
max df stderr,1.898456032476516e-06,39,acetate,delta
time of max df,1011.0166666666665,39,acetate,delta
time of max df std,7.880831174438431,39,acetate,delta
time of max df stderr,0.7880831174438432,39,acetate,delta
inverse max df,203.96836917288508,39,acetate,delta
inverse max df stderr,0.11382750492010948,39,acetate,delta
max y stderr,3.760548141510058e-05,39,acetate,delta
max y std,0.0003760548141510058,39,acetate,delta
lag time,777.9061646937754,39,acetate,delta
lag time std,2.0597675545895044,39,acetate,delta
lag time stderr,0.20597675545895044,39,acetate,delta
max df std,1.898456032476516e-05,39,acetate,delta
max y,0.09661538201971123,39,acetate,delta
max df,0.0033984131584230597,39,acetate,delta
inverse max df std,1.138275049201095,39,acetate,delta
inverse max df std,0.9661057590447315,40,acetate,delta
time of max df,1059.5266666666666,40,acetate,delta
time of max df std,23.933039923921072,40,acetate,delta
time of max df stderr,2.393303992392107,40,acetate,delta
inverse max df,201.05625926215782,40,acetate,delta
max df,0.003447608131452064,40,acetate,delta
inverse max df stderr,0.09661057590447315,40,acetate,delta
max y,0.09623563248401273,40,acetate,delta
max y std,0.00041531715939517177,40,acetate,delta
max y stderr,4.1531715939517177e-05,40,acetate,delta
lag time,782.5587290162387,40,acetate,delta
lag time std,2.130507878016696,40,acetate,delta
lag time stderr,0.21305078780166958,40,acetate,delta
max df std,1.657591482308269e-05,40,acetate,delta
max df stderr,1.657591482308269e-06,40,acetate,delta
lag time std,2.1914519287265,44,acetate,delta
lag time,769.302809634917,44,acetate,delta
max y stderr,3.467353230172383e-05,44,acetate,delta
max y std,0.0003467353230172383,44,acetate,delta
max y,0.09395019983921962,44,acetate,delta
inverse max df stderr,0.11168511897727182,44,acetate,delta
inverse max df,192.28673021267255,44,acetate,delta
time of max df stderr,0.6491532946846993,44,acetate,delta
time of max df std,6.491532946846993,44,acetate,delta
time of max df,984.7666666666664,44,acetate,delta
max df stderr,2.09554871239593e-06,44,acetate,delta
max df std,2.09554871239593e-05,44,acetate,delta
lag time stderr,0.21914519287265,44,acetate,delta
inverse max df std,1.1168511897727182,44,acetate,delta
max df,0.003604879979635982,44,acetate,delta
max df,0.0034941006313453523,45,acetate,delta
max df std,2.7171143047877788e-05,45,acetate,delta
max df stderr,2.7171143047877788e-06,45,acetate,delta
time of max df,1029.4966666666667,45,acetate,delta
time of max df std,40.7649494050956,45,acetate,delta
time of max df stderr,4.07649494050956,45,acetate,delta
inverse max df,198.38834850183278,45,acetate,delta
inverse max df std,1.5339281890498255,45,acetate,delta
inverse max df stderr,0.15339281890498255,45,acetate,delta
max y,0.09535489938953845,45,acetate,delta
max y std,0.0004991683943199937,45,acetate,delta
max y stderr,4.991683943199937e-05,45,acetate,delta
lag time,771.5234719802751,45,acetate,delta
lag time std,3.1247558983587282,45,acetate,delta
lag time stderr,0.3124755898358728,45,acetate,delta
max df,0.0033942951023983163,46,acetate,delta
lag time stderr,0.17137482754741823,46,acetate,delta
lag time,769.8544363786463,46,acetate,delta
max y stderr,3.8129429837859574e-05,46,acetate,delta
max y std,0.0003812942983785957,46,acetate,delta
max y,0.09727035386650812,46,acetate,delta
inverse max df stderr,0.0985648683705247,46,acetate,delta
lag time std,1.7137482754741824,46,acetate,delta
inverse max df,204.21421574373332,46,acetate,delta
time of max df stderr,1.071045750656809,46,acetate,delta
time of max df std,10.71045750656809,46,acetate,delta
time of max df,1004.8566666666666,46,acetate,delta
max df stderr,1.6367156027004007e-06,46,acetate,delta
max df std,1.6367156027004008e-05,46,acetate,delta
inverse max df std,0.9856486837052469,46,acetate,delta
lag time,756.4954904119915,47,acetate,delta
max y stderr,4.8615155285566626e-05,47,acetate,delta
max y std,0.0004861515528556663,47,acetate,delta
max y,0.0934597218081609,47,acetate,delta
inverse max df stderr,0.7543176802078659,47,acetate,delta
time of max df std,74.03803076797766,47,acetate,delta
inverse max df,183.98863186228857,47,acetate,delta
time of max df stderr,7.403803076797766,47,acetate,delta
time of max df,775.4666666666666,47,acetate,delta
max df stderr,1.573132441172121e-05,47,acetate,delta
lag time std,4.868026325103924,47,acetate,delta
inverse max df std,7.543176802078659,47,acetate,delta
lag time stderr,0.48680263251039235,47,acetate,delta
max df,0.0037737794021182013,47,acetate,delta
max df std,0.00015731324411721208,47,acetate,delta
lag time,779.6075975671188,74,acetate,delta
max y stderr,3.959041512734384e-05,74,acetate,delta
max y std,0.0003959041512734384,74,acetate,delta
max y,0.08009341769450602,74,acetate,delta
inverse max df stderr,0.13234336104982575,74,acetate,delta
inverse max df,194.2147534894016,74,acetate,delta
time of max df stderr,0.8224329759925728,74,acetate,delta
time of max df std,8.224329759925729,74,acetate,delta
time of max df,987.1466666666664,74,acetate,delta
max df stderr,2.428500491865396e-06,74,acetate,delta
max df std,2.428500491865396e-05,74,acetate,delta
lag time std,2.2174502497794575,74,acetate,delta
inverse max df std,1.3234336104982574,74,acetate,delta
lag time stderr,0.22174502497794574,74,acetate,delta
