strain,area_pix,mean_yfp,mean_mCherry,atc_ngml,date,carbon,temp,operator,run_number,yfp_bg_val,mCherry_bg_val,alpha_mode,alpha_mean,alpha_median,alpha_hpd_min,alpha_hpd_max,fold_change
delta,534.0,1013.3277153558053,227.0749063670412,0.0,20190617,glucose,37,O2,1,,,2388.831084891896,2388.831084891896,2399.7283805297693,2052.4963848587045,2828.4715754481012,0.9331364751175547
delta,521.0,1031.6161228406909,224.0940499040307,0.0,20190617,glucose,37,O2,1,,,2388.831084891896,2388.831084891896,2399.7283805297693,2052.4963848587045,2828.4715754481012,0.959563340131646
delta,377.0,1315.2015915119364,233.88859416445624,0.0,20190617,glucose,37,O2,1,,,2388.831084891896,2388.831084891896,2399.7283805297693,2052.4963848587045,2828.4715754481012,1.3693461441689296
delta,470.0,1104.4255319148936,226.69574468085105,0.0,20190617,glucose,37,O2,1,,,2388.831084891896,2388.831084891896,2399.7283805297693,2052.4963848587045,2828.4715754481012,1.0647733988505317
delta,420.0,1065.6619047619047,229.9309523809524,0.0,20190617,glucose,37,O2,1,,,2388.831084891896,2388.831084891896,2399.7283805297693,2052.4963848587045,2828.4715754481012,1.008759711323325
delta,620.0,1197.85,226.56290322580645,0.0,20190617,glucose,37,O2,1,,,2388.831084891896,2388.831084891896,2399.7283805297693,2052.4963848587045,2828.4715754481012,1.1997723488213712
delta,289.0,1023.1557093425605,234.78200692041523,0.0,20190617,glucose,37,O2,1,,,2388.831084891896,2388.831084891896,2399.7283805297693,2052.4963848587045,2828.4715754481012,0.9473379888722067
delta,423.0,1017.9952718676122,230.0307328605201,0.0,20190617,glucose,37,O2,1,,,2388.831084891896,2388.831084891896,2399.7283805297693,2052.4963848587045,2828.4715754481012,0.9398811239332104
delta,556.0,1170.275179856115,233.59712230215828,0.0,20190617,glucose,37,O2,1,,,2388.831084891896,2388.831084891896,2399.7283805297693,2052.4963848587045,2828.4715754481012,1.159926558512262
delta,427.0,1104.2131147540983,223.04449648711943,0.0,20190617,glucose,37,O2,1,,,2388.831084891896,2388.831084891896,2399.7283805297693,2052.4963848587045,2828.4715754481012,1.0644664547035547
delta,486.0,1103.9444444444443,229.56584362139918,0.0,20190617,glucose,37,O2,1,,,2388.831084891896,2388.831084891896,2399.7283805297693,2052.4963848587045,2828.4715754481012,1.0640782243990634
delta,444.0,864.8018018018018,230.61261261261262,0.0,20190617,glucose,37,O2,1,,,2388.831084891896,2388.831084891896,2399.7283805297693,2052.4963848587045,2828.4715754481012,0.7185155863479813
delta,589.0,1031.1528013582342,228.45840407470288,0.0,20190617,glucose,37,O2,1,,,2388.831084891896,2388.831084891896,2399.7283805297693,2052.4963848587045,2828.4715754481012,0.9588938376457062
delta,457.0,790.730853391685,233.2691466083151,0.0,20190617,glucose,37,O2,1,,,2388.831084891896,2388.831084891896,2399.7283805297693,2052.4963848587045,2828.4715754481012,0.6114825952733002
delta,810.0,930.2876543209876,233.20493827160493,0.0,20190617,glucose,37,O2,1,,,2388.831084891896,2388.831084891896,2399.7283805297693,2052.4963848587045,2828.4715754481012,0.8131430593134356
delta,485.0,999.0969072164949,224.01443298969073,0.0,20190617,glucose,37,O2,1,,,2388.831084891896,2388.831084891896,2399.7283805297693,2052.4963848587045,2828.4715754481012,0.91257286693845
delta,500.0,1205.604,234.55,0.0,20190617,glucose,37,O2,1,,,2388.831084891896,2388.831084891896,2399.7283805297693,2052.4963848587045,2828.4715754481012,1.2109769280876972
delta,356.0,1030.1573033707866,230.6629213483146,0.0,20190617,glucose,37,O2,1,,,2388.831084891896,2388.831084891896,2399.7283805297693,2052.4963848587045,2828.4715754481012,0.9574553367287828
delta,458.0,825.6899563318777,240.1877729257642,0.0,20190617,glucose,37,O2,1,,,2388.831084891896,2388.831084891896,2399.7283805297693,2052.4963848587045,2828.4715754481012,0.6619987211403404
delta,558.0,1635.2724014336918,241.60752688172042,0.0,20190617,glucose,37,O2,1,,,2388.831084891896,2388.831084891896,2399.7283805297693,2052.4963848587045,2828.4715754481012,1.8318504981288704
delta,696.0,1011.9813218390805,231.54166666666666,0.0,20190617,glucose,37,O2,1,,,2388.831084891896,2388.831084891896,2399.7283805297693,2052.4963848587045,2828.4715754481012,0.9311909279313526
delta,700.0,877.0242857142857,239.56285714285715,0.0,20190617,glucose,37,O2,1,,,2388.831084891896,2388.831084891896,2399.7283805297693,2052.4963848587045,2828.4715754481012,0.7361771532591002
delta,493.0,1348.2008113590264,238.33062880324545,0.0,20190617,glucose,37,O2,1,,,2388.831084891896,2388.831084891896,2399.7283805297693,2052.4963848587045,2828.4715754481012,1.417030226513994
delta,553.0,852.4683544303797,229.43037974683546,0.0,20190617,glucose,37,O2,1,,,2388.831084891896,2388.831084891896,2399.7283805297693,2052.4963848587045,2828.4715754481012,0.7006936765336718
delta,501.0,1217.0718562874251,231.61077844311376,0.0,20190617,glucose,37,O2,1,,,2388.831084891896,2388.831084891896,2399.7283805297693,2052.4963848587045,2828.4715754481012,1.2275480532859544
delta,386.0,795.4740932642487,226.66839378238342,0.0,20190617,glucose,37,O2,1,,,2388.831084891896,2388.831084891896,2399.7283805297693,2052.4963848587045,2828.4715754481012,0.6183366070261164
delta,536.0,994.6641791044776,231.63432835820896,0.0,20190617,glucose,37,O2,1,,,2388.831084891896,2388.831084891896,2399.7283805297693,2052.4963848587045,2828.4715754481012,0.9061675466525114
delta,459.0,1175.7080610021787,238.14814814814815,0.0,20190617,glucose,37,O2,1,,,2388.831084891896,2388.831084891896,2399.7283805297693,2052.4963848587045,2828.4715754481012,1.167777106287036
delta,481.0,1378.4116424116423,231.3762993762994,0.0,20190617,glucose,37,O2,1,,,2388.831084891896,2388.831084891896,2399.7283805297693,2052.4963848587045,2828.4715754481012,1.4606850693345523
delta,605.0,984.6661157024794,227.28760330578513,0.0,20190617,glucose,37,O2,1,,,2388.831084891896,2388.831084891896,2399.7283805297693,2052.4963848587045,2828.4715754481012,0.8917202815122691
delta,418.0,1224.5645933014355,220.42822966507177,0.0,20190617,glucose,37,O2,1,,,2388.831084891896,2388.831084891896,2399.7283805297693,2052.4963848587045,2828.4715754481012,1.2383751058775472
delta,375.0,914.024,229.10133333333334,0.0,20190617,glucose,37,O2,1,,,2388.831084891896,2388.831084891896,2399.7283805297693,2052.4963848587045,2828.4715754481012,0.789641975485782
delta,453.0,929.5298013245033,249.03311258278146,0.0,20190617,glucose,37,O2,1,,,2388.831084891896,2388.831084891896,2399.7283805297693,2052.4963848587045,2828.4715754481012,0.8120479569183708
delta,643.0,862.1772939346812,225.94245723172628,0.0,20190617,glucose,37,O2,1,,,2388.831084891896,2388.831084891896,2399.7283805297693,2052.4963848587045,2828.4715754481012,0.7147231558047457
delta,518.0,1078.6640926640928,226.77027027027026,0.0,20190617,glucose,37,O2,1,,,2388.831084891896,2388.831084891896,2399.7283805297693,2052.4963848587045,2828.4715754481012,1.0275479554535454
delta,391.0,1285.7902813299233,261.7161125319693,0.0,20190617,glucose,37,O2,1,,,2388.831084891896,2388.831084891896,2399.7283805297693,2052.4963848587045,2828.4715754481012,1.3268466140862811
delta,813.0,852.6838868388684,300.1008610086101,0.0,20190617,glucose,37,O2,1,,,2388.831084891896,2388.831084891896,2399.7283805297693,2052.4963848587045,2828.4715754481012,0.7010051222333588
delta,388.0,1072.9381443298969,228.49742268041237,0.0,20190617,glucose,37,O2,1,,,2388.831084891896,2388.831084891896,2399.7283805297693,2052.4963848587045,2828.4715754481012,1.0192739237298694
delta,450.0,824.0733333333334,241.96444444444444,0.0,20190617,glucose,37,O2,1,,,2388.831084891896,2388.831084891896,2399.7283805297693,2052.4963848587045,2828.4715754481012,0.6596626906359614
delta,614.0,1517.5081433224755,221.69381107491856,0.0,20190617,glucose,37,O2,1,,,2388.831084891896,2388.831084891896,2399.7283805297693,2052.4963848587045,2828.4715754481012,1.6616803969234066
delta,537.0,1641.026070763501,226.44506517690874,0.0,20190617,glucose,37,O2,1,,,2388.831084891896,2388.831084891896,2399.7283805297693,2052.4963848587045,2828.4715754481012,1.8401645868673373
delta,396.0,1090.8535353535353,225.6919191919192,0.0,20190617,glucose,37,O2,1,,,2388.831084891896,2388.831084891896,2399.7283805297693,2052.4963848587045,2828.4715754481012,1.0451617775874367
delta,780.0,1112.851282051282,225.34230769230768,0.0,20190617,glucose,37,O2,1,,,2388.831084891896,2388.831084891896,2399.7283805297693,2052.4963848587045,2828.4715754481012,1.0769486613320145
delta,722.0,903.5263157894736,225.7409972299169,0.0,20190617,glucose,37,O2,1,,,2388.831084891896,2388.831084891896,2399.7283805297693,2052.4963848587045,2828.4715754481012,0.7744727551027927
delta,289.0,1415.5640138408305,289.70934256055364,0.0,20190617,glucose,37,O2,1,,,2388.831084891896,2388.831084891896,2399.7283805297693,2052.4963848587045,2828.4715754481012,1.5143704821034862
delta,299.0,1345.9030100334448,276.6488294314381,0.0,20190617,glucose,37,O2,1,,,2388.831084891896,2388.831084891896,2399.7283805297693,2052.4963848587045,2828.4715754481012,1.4137098889990667
delta,413.0,1178.4019370460048,232.4600484261501,0.0,20190617,glucose,37,O2,1,,,2388.831084891896,2388.831084891896,2399.7283805297693,2052.4963848587045,2828.4715754481012,1.171669774286353
delta,742.0,1112.5849056603774,269.50539083557953,0.0,20190617,glucose,37,O2,1,,,2388.831084891896,2388.831084891896,2399.7283805297693,2052.4963848587045,2828.4715754481012,1.0765637457546908
delta,654.0,1032.3532110091744,232.73853211009174,0.0,20190617,glucose,37,O2,1,,,2388.831084891896,2388.831084891896,2399.7283805297693,2052.4963848587045,2828.4715754481012,0.9606284372183167
delta,723.0,1041.5836791147995,230.5311203319502,0.0,20190617,glucose,37,O2,1,,,2388.831084891896,2388.831084891896,2399.7283805297693,2052.4963848587045,2828.4715754481012,0.9739665222782558
delta,503.0,1034.9423459244533,280.91848906560637,0.0,20190617,glucose,37,O2,1,,,2388.831084891896,2388.831084891896,2399.7283805297693,2052.4963848587045,2828.4715754481012,0.9643697536213931
delta,487.0,989.511293634497,233.41067761806983,0.0,20190617,glucose,37,O2,1,,,2388.831084891896,2388.831084891896,2399.7283805297693,2052.4963848587045,2828.4715754481012,0.8987215944086765
delta,497.0,1185.655935613682,230.98189134808854,0.0,20190617,glucose,37,O2,1,,,2388.831084891896,2388.831084891896,2399.7283805297693,2052.4963848587045,2828.4715754481012,1.1821518483061304
delta,496.0,876.3608870967741,227.46774193548387,0.0,20190617,glucose,37,O2,1,,,2388.831084891896,2388.831084891896,2399.7283805297693,2052.4963848587045,2828.4715754481012,0.7352185380417828
delta,443.0,958.5462753950338,229.63656884875846,0.0,20190617,glucose,37,O2,1,,,2388.831084891896,2388.831084891896,2399.7283805297693,2052.4963848587045,2828.4715754481012,0.8539769463112706
delta,526.0,1479.9847908745246,231.48859315589354,0.0,20190617,glucose,37,O2,1,,,2388.831084891896,2388.831084891896,2399.7283805297693,2052.4963848587045,2828.4715754481012,1.6074589142252713
delta,486.0,910.2942386831276,229.63991769547326,0.0,20190617,glucose,37,O2,1,,,2388.831084891896,2388.831084891896,2399.7283805297693,2052.4963848587045,2828.4715754481012,0.7842524466852436
delta,269.0,767.7323420074349,230.5836431226766,0.0,20190617,glucose,37,O2,1,,,2388.831084891896,2388.831084891896,2399.7283805297693,2052.4963848587045,2828.4715754481012,0.5782496001982004
delta,278.0,767.7553956834532,229.63309352517985,0.0,20190617,glucose,37,O2,1,,,2388.831084891896,2388.831084891896,2399.7283805297693,2052.4963848587045,2828.4715754481012,0.5782829129065221
delta,718.0,955.8467966573816,234.3091922005571,0.0,20190617,glucose,37,O2,1,,,2388.831084891896,2388.831084891896,2399.7283805297693,2052.4963848587045,2828.4715754481012,0.850076182383777
delta,657.0,912.2024353120244,229.23896499238964,0.0,20190617,glucose,37,O2,1,,,2388.831084891896,2388.831084891896,2399.7283805297693,2052.4963848587045,2828.4715754481012,0.7870098029380435
delta,606.0,808.9191419141914,216.25742574257427,0.0,20190617,glucose,37,O2,1,,,2388.831084891896,2388.831084891896,2399.7283805297693,2052.4963848587045,2828.4715754481012,0.6377647877506313
delta,417.0,824.1175059952038,214.04556354916068,0.0,20190617,glucose,37,O2,1,,,2388.831084891896,2388.831084891896,2399.7283805297693,2052.4963848587045,2828.4715754481012,0.6597265204130225
delta,373.0,988.6514745308311,223.48257372654155,0.0,20190617,glucose,37,O2,1,,,2388.831084891896,2388.831084891896,2399.7283805297693,2052.4963848587045,2828.4715754481012,0.897479150340876
delta,357.0,1051.6638655462184,224.624649859944,0.0,20190617,glucose,37,O2,1,,,2388.831084891896,2388.831084891896,2399.7283805297693,2052.4963848587045,2828.4715754481012,0.9885324557177934
delta,389.0,946.9640102827764,217.33933161953726,0.0,20190617,glucose,37,O2,1,,,2388.831084891896,2388.831084891896,2399.7283805297693,2052.4963848587045,2828.4715754481012,0.8372404996342151
delta,463.0,1045.8747300215982,212.31749460043196,0.0,20190617,glucose,37,O2,1,,,2388.831084891896,2388.831084891896,2399.7283805297693,2052.4963848587045,2828.4715754481012,0.9801671181024839
delta,358.0,1064.8351955307262,226.02513966480447,0.0,20190617,glucose,37,O2,1,,,2388.831084891896,2388.831084891896,2399.7283805297693,2052.4963848587045,2828.4715754481012,1.0075651112316377
delta,559.0,835.4883720930233,225.13953488372093,0.0,20190617,glucose,37,O2,1,,,2388.831084891896,2388.831084891896,2399.7283805297693,2052.4963848587045,2828.4715754481012,0.6761574941710562
delta,375.0,955.7946666666667,211.95466666666667,0.0,20190617,glucose,37,O2,1,,,2388.831084891896,2388.831084891896,2399.7283805297693,2052.4963848587045,2828.4715754481012,0.8500008542159773
delta,347.0,1082.391930835735,212.27953890489914,0.0,20190617,glucose,37,O2,1,,,2388.831084891896,2388.831084891896,2399.7283805297693,2052.4963848587045,2828.4715754481012,1.0329347052970066
delta,633.0,1219.0995260663508,222.80252764612953,0.0,20190617,glucose,37,O2,1,,,2388.831084891896,2388.831084891896,2399.7283805297693,2052.4963848587045,2828.4715754481012,1.2304780489996383
delta,596.0,1107.278523489933,221.68624161073825,0.0,20190617,glucose,37,O2,1,,,2388.831084891896,2388.831084891896,2399.7283805297693,2052.4963848587045,2828.4715754481012,1.068895989803419
delta,614.0,1179.828990228013,229.0928338762215,0.0,20190617,glucose,37,O2,1,,,2388.831084891896,2388.831084891896,2399.7283805297693,2052.4963848587045,2828.4715754481012,1.1737318752013741
delta,575.0,1017.1982608695652,218.71478260869566,0.0,20190617,glucose,37,O2,1,,,2388.831084891896,2388.831084891896,2399.7283805297693,2052.4963848587045,2828.4715754481012,0.938729437977091
delta,320.0,984.5875,224.221875,0.0,20190617,glucose,37,O2,1,,,2388.831084891896,2388.831084891896,2399.7283805297693,2052.4963848587045,2828.4715754481012,0.8916066813226886
delta,297.0,1052.939393939394,223.07744107744108,0.0,20190617,glucose,37,O2,1,,,2388.831084891896,2388.831084891896,2399.7283805297693,2052.4963848587045,2828.4715754481012,0.9903756023502134
delta,409.0,1055.122249388753,219.200488997555,0.0,20190617,glucose,37,O2,1,,,2388.831084891896,2388.831084891896,2399.7283805297693,2052.4963848587045,2828.4715754481012,0.9935298423436716
delta,455.0,1238.7142857142858,230.71428571428572,0.0,20190617,glucose,37,O2,1,,,2388.831084891896,2388.831084891896,2399.7283805297693,2052.4963848587045,2828.4715754481012,1.2588215013165347
delta,520.0,815.9846153846154,225.05769230769232,0.0,20190617,glucose,37,O2,1,,,2388.831084891896,2388.831084891896,2399.7283805297693,2052.4963848587045,2828.4715754481012,0.6479744418070521
delta,687.0,997.5065502183406,232.02765647743814,0.0,20190617,glucose,37,O2,1,,,2388.831084891896,2388.831084891896,2399.7283805297693,2052.4963848587045,2828.4715754481012,0.9102747909715201
delta,523.0,1021.1663479923518,231.08986615678776,0.0,20190617,glucose,37,O2,1,,,2388.831084891896,2388.831084891896,2399.7283805297693,2052.4963848587045,2828.4715754481012,0.9444633490814175
delta,702.0,949.7122507122507,228.2863247863248,0.0,20190617,glucose,37,O2,1,,,2388.831084891896,2388.831084891896,2399.7283805297693,2052.4963848587045,2828.4715754481012,0.8412117245162073
delta,688.0,948.0988372093024,228.52906976744185,0.0,20190617,glucose,37,O2,1,,,2388.831084891896,2388.831084891896,2399.7283805297693,2052.4963848587045,2828.4715754481012,0.8388803317533565
delta,398.0,1501.8517587939698,222.96733668341707,0.0,20190617,glucose,37,O2,1,,,2388.831084891896,2388.831084891896,2399.7283805297693,2052.4963848587045,2828.4715754481012,1.639056821804279
delta,528.0,1236.8068181818182,236.13636363636363,0.0,20190617,glucose,37,O2,1,,,2388.831084891896,2388.831084891896,2399.7283805297693,2052.4963848587045,2828.4715754481012,1.2560651986127076
delta,355.0,1088.7492957746479,236.33802816901408,0.0,20190617,glucose,37,O2,1,,,2388.831084891896,2388.831084891896,2399.7283805297693,2052.4963848587045,2828.4715754481012,1.042121138026309
delta,534.0,1204.250936329588,229.59176029962546,0.0,20190617,glucose,37,O2,1,,,2388.831084891896,2388.831084891896,2399.7283805297693,2052.4963848587045,2828.4715754481012,1.2090217424870373
delta,432.0,1056.1967592592594,222.3125,0.0,20190617,glucose,37,O2,1,,,2388.831084891896,2388.831084891896,2399.7283805297693,2052.4963848587045,2828.4715754481012,0.99508251593363
delta,509.0,938.5265225933202,235.9705304518664,0.0,20190617,glucose,37,O2,1,,,2388.831084891896,2388.831084891896,2399.7283805297693,2052.4963848587045,2828.4715754481012,0.8250482763139729
delta,502.0,961.8486055776892,237.78087649402391,0.0,20190617,glucose,37,O2,1,,,2388.831084891896,2388.831084891896,2399.7283805297693,2052.4963848587045,2828.4715754481012,0.8587488344071105
delta,504.0,1238.172619047619,236.8293650793651,0.0,20190617,glucose,37,O2,1,,,2388.831084891896,2388.831084891896,2399.7283805297693,2052.4963848587045,2828.4715754481012,1.2580387895416323
delta,556.0,837.9622302158274,225.51618705035972,0.0,20190617,glucose,37,O2,1,,,2388.831084891896,2388.831084891896,2399.7283805297693,2052.4963848587045,2828.4715754481012,0.6797322348765763
delta,471.0,930.1953290870488,238.27813163481954,0.0,20190617,glucose,37,O2,1,,,2388.831084891896,2388.831084891896,2399.7283805297693,2052.4963848587045,2828.4715754481012,0.8130096487637901
delta,422.0,1484.9857819905212,237.45023696682463,0.0,20190617,glucose,37,O2,1,,,2388.831084891896,2388.831084891896,2399.7283805297693,2052.4963848587045,2828.4715754481012,1.6146853781625132
delta,676.0,904.6775147928994,229.75147928994082,0.0,20190617,glucose,37,O2,1,,,2388.831084891896,2388.831084891896,2399.7283805297693,2052.4963848587045,2828.4715754481012,0.7761362449770768
delta,532.0,1053.5883458646617,222.58270676691728,0.0,20190617,glucose,37,O2,1,,,2388.831084891896,2388.831084891896,2399.7283805297693,2052.4963848587045,2828.4715754481012,0.991313342005449
delta,485.0,846.2371134020618,224.83298969072166,0.0,20190617,glucose,37,O2,1,,,2388.831084891896,2388.831084891896,2399.7283805297693,2052.4963848587045,2828.4715754481012,0.6916894936565285
delta,436.0,1201.8440366972477,226.94495412844037,0.0,20190617,glucose,37,O2,1,,,2388.831084891896,2388.831084891896,2399.7283805297693,2052.4963848587045,2828.4715754481012,1.2055437572256693
delta,553.0,1068.5424954792043,226.17179023508137,0.0,20190617,glucose,37,O2,1,,,2388.831084891896,2388.831084891896,2399.7283805297693,2052.4963848587045,2828.4715754481012,1.012922183212134
delta,531.0,995.1845574387947,237.11864406779662,0.0,20190617,glucose,37,O2,1,,,2388.831084891896,2388.831084891896,2399.7283805297693,2052.4963848587045,2828.4715754481012,0.90691949665191
delta,412.0,887.0436893203884,233.28398058252426,0.0,20190617,glucose,37,O2,1,,,2388.831084891896,2388.831084891896,2399.7283805297693,2052.4963848587045,2828.4715754481012,0.7506552551298621
