date,carbon,temp_C,operator,colony_idx,fractional_area,time_min
20180614,glucose,37,O2,12,1.0411347517730496,10
20180614,glucose,37,O2,12,1.099645390070922,20
20180614,glucose,37,O2,12,1.1326241134751773,30
20180614,glucose,37,O2,12,1.202127659574468,40
20180614,glucose,37,O2,12,1.274822695035461,50
20180614,glucose,37,O2,12,1.3648936170212767,60
20180614,glucose,37,O2,12,1.4531914893617022,70
20180614,glucose,37,O2,12,1.6056737588652483,80
20180614,glucose,37,O2,12,1.7659574468085106,90
20180614,glucose,37,O2,12,1.8826241134751773,100
20180614,glucose,37,O2,12,2.032978723404255,110
20180614,glucose,37,O2,12,2.24645390070922,120
20180614,glucose,37,O2,12,2.4634751773049643,130
20180614,glucose,37,O2,12,2.7085106382978723,140
20180614,glucose,37,O2,12,3.0156028368794328,150
20180614,glucose,37,O2,12,3.3620567375886523,160
20180614,glucose,37,O2,13,1.0,0
20180614,glucose,37,O2,13,1.0386389850057671,10
20180614,glucose,37,O2,13,1.1176470588235294,20
20180614,glucose,37,O2,13,1.21280276816609,30
20180614,glucose,37,O2,13,1.306228373702422,40
20180614,glucose,37,O2,13,1.4152249134948096,50
20180614,glucose,37,O2,13,1.5346020761245676,60
20180614,glucose,37,O2,13,1.690888119953864,70
20180614,glucose,37,O2,13,1.8529411764705883,80
20180614,glucose,37,O2,13,2.0899653979238755,90
20180614,glucose,37,O2,13,2.323529411764706,100
20180614,glucose,37,O2,13,2.604959630911188,110
20180614,glucose,37,O2,13,2.91522491349481,120
20180614,glucose,37,O2,13,3.277393310265283,130
20180614,glucose,37,O2,13,3.688581314878893,140
20180614,glucose,37,O2,13,4.187427912341407,150
20180614,glucose,37,O2,13,4.698961937716263,160
20180614,glucose,37,O2,14,1.0,0
20180614,glucose,37,O2,14,1.058968058968059,10
20180614,glucose,37,O2,14,1.1253071253071254,20
20180614,glucose,37,O2,14,1.2113022113022114,30
20180614,glucose,37,O2,14,1.2776412776412776,40
20180614,glucose,37,O2,14,1.3636363636363635,50
20180614,glucose,37,O2,14,1.4778869778869779,60
20180614,glucose,37,O2,14,1.6418918918918919,70
20180614,glucose,37,O2,14,1.797911547911548,80
20180614,glucose,37,O2,14,2.0466830466830466,90
20180614,glucose,37,O2,14,2.289312039312039,100
20180614,glucose,37,O2,14,2.5896805896805897,110
20180614,glucose,37,O2,14,2.8845208845208847,120
20180614,glucose,37,O2,14,3.192260442260442,130
20180614,glucose,37,O2,14,3.57002457002457,140
20180614,glucose,37,O2,14,3.96007371007371,150
20180614,glucose,37,O2,14,4.453316953316953,160
20180614,glucose,37,O2,15,1.0,0
20180614,glucose,37,O2,15,1.0732676592410164,10
20180614,glucose,37,O2,15,1.1402664278517856,20
20180614,glucose,37,O2,15,1.2102876973021381,30
20180614,glucose,37,O2,15,1.1631031008619725,40
20180614,glucose,37,O2,15,1.2378260382850106,50
20180614,glucose,37,O2,15,1.316970782491884,60
20180614,glucose,37,O2,15,1.450128736146871,70
20180614,glucose,37,O2,15,1.6260494794581888,80
20180614,glucose,37,O2,15,1.7971566103212806,90
20180614,glucose,37,O2,15,1.9893652748236874,100
20180614,glucose,37,O2,15,2.215381170939214,110
20180614,glucose,37,O2,15,2.4919959699988805,120
20180614,glucose,37,O2,15,2.7884809134669206,130
20180614,glucose,37,O2,15,3.1447442068733906,140
20180614,glucose,37,O2,15,3.628904063584462,150
20180614,glucose,37,O2,15,4.0606179335049815,160
20180614,glucose,37,O2,16,1.0,0
20180614,glucose,37,O2,16,1.083703233988586,10
20180614,glucose,37,O2,16,1.143310082435003,20
20180614,glucose,37,O2,16,1.2409638554216869,30
20180614,glucose,37,O2,16,1.3386176284083704,40
20180614,glucose,37,O2,16,1.4445149017121115,50
20180614,glucose,37,O2,16,1.6049461001902345,60
20180614,glucose,37,O2,16,1.7767913760304375,70
20180614,glucose,37,O2,16,1.9549778059606848,80
20180614,glucose,37,O2,16,2.23715916296766,90
20180614,glucose,37,O2,16,2.5275840202916933,100
20180614,glucose,37,O2,16,2.942295497780596,110
20180614,glucose,37,O2,16,3.3868103994927075,120
20180614,glucose,37,O2,16,3.8922003804692453,130
20180614,glucose,37,O2,16,4.50856055802156,140
20180614,glucose,37,O2,16,5.031705770450222,150
20180614,glucose,37,O2,16,5.712745719720989,160
20180614,glucose,37,O2,21,1.0,0
20180614,glucose,37,O2,21,1.0480602200347424,10
20180614,glucose,37,O2,21,1.138390272148234,20
20180614,glucose,37,O2,21,1.212507237984945,30
20180614,glucose,37,O2,21,1.3028372900984366,40
20180614,glucose,37,O2,21,1.4012738853503184,50
20180614,glucose,37,O2,21,1.4510712217718587,60
20180614,glucose,37,O2,21,1.525767226404169,70
20180614,glucose,37,O2,21,1.6346265199768384,80
20180614,glucose,37,O2,21,1.7348002316155182,90
20180614,glucose,37,O2,21,1.865083960625362,100
20180614,glucose,37,O2,21,2.0428488708743484,110
20180614,glucose,37,O2,21,2.294151708164447,120
20180614,glucose,37,O2,21,2.5524030110017373,130
20180614,glucose,37,O2,21,2.789808917197452,140
20180614,glucose,37,O2,21,3.1349160393746383,150
20180614,glucose,37,O2,21,3.531557614360162,160
20180614,glucose,37,O2,23,1.0,0
20180614,glucose,37,O2,23,1.0669914738124238,10
20180614,glucose,37,O2,23,1.146163215590743,20
20180614,glucose,37,O2,23,1.2387332521315468,30
20180614,glucose,37,O2,23,1.3172959805115712,40
20180614,glucose,37,O2,23,1.4013398294762485,50
20180614,glucose,37,O2,23,1.4939098660170524,60
20180614,glucose,37,O2,23,1.6114494518879416,70
20180614,glucose,37,O2,23,1.7375152253349573,80
20180614,glucose,37,O2,23,1.9031668696711328,90
20180614,glucose,37,O2,23,2.0876979293544458,100
20180614,glucose,37,O2,23,2.373934226552984,110
20180614,glucose,37,O2,23,2.6680876979293546,120
20180614,glucose,37,O2,23,2.990864799025579,130
20180614,glucose,37,O2,23,3.3313032886723506,140
20180614,glucose,37,O2,23,3.7216808769792937,150
20180614,glucose,37,O2,23,4.162606577344701,160
20180614,glucose,37,O2,24,1.0,0
20180614,glucose,37,O2,24,1.0638403990024938,10
20180614,glucose,37,O2,24,1.1082294264339152,20
20180614,glucose,37,O2,24,1.196009975062344,30
20180614,glucose,37,O2,24,1.2982543640897755,40
20180614,glucose,37,O2,24,1.4259351620947631,50
20180614,glucose,37,O2,24,1.5635910224438903,60
20180614,glucose,37,O2,24,1.7620947630922694,70
20180614,glucose,37,O2,24,1.9765586034912719,80
20180614,glucose,37,O2,24,2.225436408977556,90
20180614,glucose,37,O2,24,2.537655860349127,100
20180614,glucose,37,O2,24,2.9127182044887783,110
20180614,glucose,37,O2,24,3.349127182044888,120
20180614,glucose,37,O2,24,3.7680798004987532,130
20180614,glucose,37,O2,24,4.21147132169576,140
20180614,glucose,37,O2,24,4.7182044887780545,150
20180614,glucose,37,O2,24,5.259351620947631,160
20180614,glucose,37,O2,25,1.0,0
20180614,glucose,37,O2,25,1.0207612456747406,10
20180614,glucose,37,O2,25,1.0441176470588236,20
20180614,glucose,37,O2,25,1.0532006920415224,30
20180614,glucose,37,O2,25,1.0891003460207613,40
20180614,glucose,37,O2,25,1.078719723183391,50
20180614,glucose,37,O2,25,1.0679065743944636,60
20180614,glucose,37,O2,25,1.1033737024221453,70
20180614,glucose,37,O2,25,1.1695501730103806,80
20180614,glucose,37,O2,25,1.2491349480968859,90
20180614,glucose,37,O2,25,1.3235294117647058,100
20180614,glucose,37,O2,25,1.3966262975778547,110
20180614,glucose,37,O2,25,1.5038927335640138,120
20180614,glucose,37,O2,25,1.5653114186851211,130
20180614,glucose,37,O2,25,1.66219723183391,140
20180614,glucose,37,O2,25,1.7642733564013842,150
20180614,glucose,37,O2,25,1.9100346020761245,160
20180614,glucose,37,O2,26,1.0,0
20180614,glucose,37,O2,26,1.0396387355745107,10
20180614,glucose,37,O2,26,1.088309081786252,20
20180614,glucose,37,O2,26,1.1771199197190165,30
20180614,glucose,37,O2,26,1.2308078273958856,40
20180614,glucose,37,O2,26,1.3030607124937281,50
20180614,glucose,37,O2,26,1.3728048168590066,60
20180614,glucose,37,O2,26,1.4846964375313598,70
20180614,glucose,37,O2,26,1.6076266934269945,80
20180614,glucose,37,O2,26,1.7561465127947817,90
20180614,glucose,37,O2,26,1.941294530858003,100
20180614,glucose,37,O2,26,2.152032112393377,110
20180614,glucose,37,O2,26,2.369292523833417,120
20180614,glucose,37,O2,26,2.6151530356246866,130
20180614,glucose,37,O2,26,2.9468138484696436,140
20180614,glucose,37,O2,26,3.2604114400401403,150
20180614,glucose,37,O2,26,3.6542900150526845,160
20180614,glucose,37,O2,28,1.0,0
20180614,glucose,37,O2,28,1.0592121982210927,10
20180614,glucose,37,O2,28,1.1252858958068614,20
20180614,glucose,37,O2,28,1.202287166454892,30
20180614,glucose,37,O2,28,1.2886912325285895,40
20180614,glucose,37,O2,28,1.3916137229987293,50
20180614,glucose,37,O2,28,1.485133418043202,60
20180614,glucose,37,O2,28,1.5824650571791614,70
20180614,glucose,37,O2,28,1.7224904701397712,80
20180614,glucose,37,O2,28,1.873951715374841,90
20180614,glucose,37,O2,28,2.027700127064803,100
20180614,glucose,37,O2,28,2.1766200762388817,110
20180614,glucose,37,O2,28,2.4030495552731894,120
20180614,glucose,37,O2,28,2.6404066073697585,130
20180614,glucose,37,O2,28,2.896315120711563,140
20180614,glucose,37,O2,28,3.174587039390089,150
20180614,glucose,37,O2,28,3.5245235069885643,160
20180614,glucose,37,O2,29,1.0,0
20180614,glucose,37,O2,29,1.0481154771451484,10
20180614,glucose,37,O2,29,1.1275060144346432,20
20180614,glucose,37,O2,29,1.2109061748195669,30
20180614,glucose,37,O2,29,1.2919005613472334,40
20180614,glucose,37,O2,29,1.3897353648757016,50
20180614,glucose,37,O2,29,1.5140336808340016,60
20180614,glucose,37,O2,29,1.6607858861267042,70
20180614,glucose,37,O2,29,1.7746591820368884,80
20180614,glucose,37,O2,29,1.917401764234162,90
20180614,glucose,37,O2,29,2.100240577385726,100
20180614,glucose,37,O2,29,2.2991178829190058,110
20180614,glucose,37,O2,29,2.520449077786688,120
20180614,glucose,37,O2,29,2.777064955894146,130
20180614,glucose,37,O2,29,3.0408981555733763,140
20180614,glucose,37,O2,29,3.4033680834001605,150
20180614,glucose,37,O2,29,3.7666399358460305,160
20180614,glucose,37,O2,30,1.0,0
20180614,glucose,37,O2,30,1.0252454417952315,10
20180614,glucose,37,O2,30,1.0799438990182328,20
20180614,glucose,37,O2,30,1.1423562412342216,30
20180614,glucose,37,O2,30,1.1858345021037868,40
20180614,glucose,37,O2,30,1.2391304347826086,50
20180614,glucose,37,O2,30,1.2812061711079943,60
20180614,glucose,37,O2,30,1.3583450210378682,70
20180614,glucose,37,O2,30,1.4368863955119215,80
20180614,glucose,37,O2,30,1.6227208976157084,90
20180614,glucose,37,O2,30,1.7482468443197756,100
20180614,glucose,37,O2,30,1.9095371669004209,110
20180614,glucose,37,O2,30,2.0722300140252456,120
20180614,glucose,37,O2,30,2.311360448807854,130
20180614,glucose,37,O2,30,2.573632538569425,140
20180614,glucose,37,O2,30,2.7580645161290325,150
20180614,glucose,37,O2,30,3.0420757363253856,160
20180614,glucose,37,O2,31,1.0,0
20180614,glucose,37,O2,31,1.0447530864197532,10
20180614,glucose,37,O2,31,1.0967078189300412,20
20180614,glucose,37,O2,31,1.1656378600823045,30
20180614,glucose,37,O2,31,1.2412551440329218,40
20180614,glucose,37,O2,31,1.293724279835391,50
20180614,glucose,37,O2,31,1.3806584362139918,60
20180614,glucose,37,O2,31,1.4794238683127572,70
20180614,glucose,37,O2,31,1.5781893004115226,80
20180614,glucose,37,O2,31,1.7407407407407407,90
20180614,glucose,37,O2,31,1.9161522633744856,100
20180614,glucose,37,O2,31,2.103909465020576,110
20180614,glucose,37,O2,31,2.3132716049382718,120
20180614,glucose,37,O2,31,2.5643004115226335,130
20180614,glucose,37,O2,31,2.8209876543209877,140
20180614,glucose,37,O2,31,3.1121399176954734,150
20180614,glucose,37,O2,31,3.4269547325102883,160
20180614,glucose,37,O2,32,1.0,0
20180614,glucose,37,O2,32,1.041426927502877,10
20180614,glucose,37,O2,32,1.1012658227848102,20
20180614,glucose,37,O2,32,1.2025316455696202,30
20180614,glucose,37,O2,32,1.28078250863061,40
20180614,glucose,37,O2,32,1.3555811277330265,50
20180614,glucose,37,O2,32,1.472957422324511,60
20180614,glucose,37,O2,32,1.6006904487917146,70
20180614,glucose,37,O2,32,1.7479861910241656,80
20180614,glucose,37,O2,32,1.9689298043728423,90
20180614,glucose,37,O2,32,2.2094361334867663,100
20180614,glucose,37,O2,32,2.4510932105868815,110
20180614,glucose,37,O2,32,2.8388952819332567,120
20180614,glucose,37,O2,32,3.2715765247410817,130
20180614,glucose,37,O2,32,3.710011507479862,140
20180614,glucose,37,O2,32,4.19102416570771,150
20180614,glucose,37,O2,32,4.716915995397008,160
20180614,glucose,37,O2,33,1.0,0
20180614,glucose,37,O2,33,1.1143790849673203,10
20180614,glucose,37,O2,33,1.2019607843137254,20
20180614,glucose,37,O2,33,1.3385620915032679,30
20180614,glucose,37,O2,33,1.4803921568627452,40
20180614,glucose,37,O2,33,1.6333333333333333,50
20180614,glucose,37,O2,33,1.8385620915032679,60
20180614,glucose,37,O2,33,2.0477124183006534,70
20180614,glucose,37,O2,33,2.2751633986928104,80
20180614,glucose,37,O2,33,2.5483660130718953,90
20180614,glucose,37,O2,33,2.8973856209150326,100
20180614,glucose,37,O2,33,3.2862745098039214,110
20180614,glucose,37,O2,33,3.7130718954248367,120
20180614,glucose,37,O2,33,4.226797385620915,130
20180614,glucose,37,O2,33,4.794771241830065,140
20180614,glucose,37,O2,33,5.357516339869281,150
20180614,glucose,37,O2,33,6.009803921568627,160
20180614,glucose,37,O2,36,1.0,0
20180614,glucose,37,O2,36,1.0573537762634866,10
20180614,glucose,37,O2,36,1.1249290176036344,20
20180614,glucose,37,O2,36,1.201022146507666,30
20180614,glucose,37,O2,36,1.2863903085368162,40
20180614,glucose,37,O2,36,1.3853870906681809,50
20180614,glucose,37,O2,36,1.4970660609502178,60
20180614,glucose,37,O2,36,1.64035585841378,70
20180614,glucose,37,O2,36,1.804277872420973,80
20180614,glucose,37,O2,36,1.9893999621427219,90
20180614,glucose,37,O2,36,2.1962899867499526,100
20180614,glucose,37,O2,36,2.4387658527351883,110
20180614,glucose,37,O2,36,2.7134204050728754,120
20180614,glucose,37,O2,36,2.981071360969146,130
20180614,glucose,37,O2,36,3.311376112057543,140
20180614,glucose,37,O2,36,3.67139882642438,150
20180614,glucose,37,O2,36,4.089343176225629,160
20180614,glucose,37,O2,37,1.0,0
20180614,glucose,37,O2,37,1.044059795436664,10
20180614,glucose,37,O2,37,1.077891424075531,20
20180614,glucose,37,O2,37,1.1258851298190402,30
20180614,glucose,37,O2,37,1.1683713611329662,40
20180614,glucose,37,O2,37,1.2022029897718332,50
20180614,glucose,37,O2,37,1.2572777340676633,60
20180614,glucose,37,O2,37,1.3461841070023604,70
20180614,glucose,37,O2,37,1.3863099921321793,80
20180614,glucose,37,O2,37,1.4421715184893784,90
20180614,glucose,37,O2,37,1.5287175452399686,100
20180614,glucose,37,O2,37,1.6089693154996065,110
20180614,glucose,37,O2,37,1.7765538945712038,120
20180614,glucose,37,O2,37,1.9087332808811959,130
20180614,glucose,37,O2,37,2.072383949645948,140
20180614,glucose,37,O2,37,2.270653029110936,150
20180614,glucose,37,O2,37,2.4980330448465775,160
20180614,glucose,37,O2,38,1.0,0
20180614,glucose,37,O2,38,1.052020202020202,10
20180614,glucose,37,O2,38,1.1106060606060606,20
20180614,glucose,37,O2,38,1.1762626262626263,30
20180614,glucose,37,O2,38,1.2217171717171718,40
20180614,glucose,37,O2,38,1.2863636363636364,50
20180614,glucose,37,O2,38,1.378787878787879,60
20180614,glucose,37,O2,38,1.5015151515151515,70
20180614,glucose,37,O2,38,1.6818181818181819,80
20180614,glucose,37,O2,38,1.8792929292929292,90
20180614,glucose,37,O2,38,2.1202020202020204,100
20180614,glucose,37,O2,38,2.3863636363636362,110
20180614,glucose,37,O2,38,2.713131313131313,120
20180614,glucose,37,O2,38,3.022727272727273,130
20180614,glucose,37,O2,38,3.374242424242424,140
20180614,glucose,37,O2,38,3.7393939393939393,150
20180614,glucose,37,O2,38,4.1328282828282825,160
20180614,glucose,37,O2,39,1.0,0
20180614,glucose,37,O2,39,1.076359193646915,10
20180614,glucose,37,O2,39,1.1631032376298107,20
20180614,glucose,37,O2,39,1.255345143555284,30
20180614,glucose,37,O2,39,1.3689676237018937,40
20180614,glucose,37,O2,39,1.461209529627367,50
20180614,glucose,37,O2,39,1.5204642638973733,60
20180614,glucose,37,O2,39,1.6212583995113012,70
20180614,glucose,37,O2,39,1.7764202810018326,80
20180614,glucose,37,O2,39,1.8100183262064753,90
20180614,glucose,37,O2,39,1.937080024434942,100
20180614,glucose,37,O2,39,2.0671960904092854,110
20180614,glucose,37,O2,39,2.2223579718998168,120
20180614,glucose,37,O2,39,2.405620036652413,130
20180614,glucose,37,O2,39,2.560171044593769,140
20180614,glucose,37,O2,39,2.756261453879047,150
20180614,glucose,37,O2,39,3.0042761148442274,160
20180614,glucose,37,O2,40,1.0,0
20180614,glucose,37,O2,40,1.057315233785822,10
20180614,glucose,37,O2,40,1.113624937154349,20
20180614,glucose,37,O2,40,1.1714429361488186,30
20180614,glucose,37,O2,40,1.2473604826546003,40
20180614,glucose,37,O2,40,1.32780291603821,50
20180614,glucose,37,O2,40,1.4253393665158371,60
20180614,glucose,37,O2,40,1.5419808949220715,70
20180614,glucose,37,O2,40,1.6882855706385118,80
20180614,glucose,37,O2,40,1.8552036199095023,90
20180614,glucose,37,O2,40,2.0507792860734035,100
20180614,glucose,37,O2,40,2.30718954248366,110
20180614,glucose,37,O2,40,2.5505279034690798,120
20180614,glucose,37,O2,40,2.8355957767722475,130
20180614,glucose,37,O2,40,3.2287581699346406,140
20180614,glucose,37,O2,40,3.6425339366515836,150
20180614,glucose,37,O2,40,4.045751633986928,160
20180614,glucose,37,O2,41,1.0,0
20180614,glucose,37,O2,41,1.057206954570948,10
20180614,glucose,37,O2,41,1.1357263039820527,20
20180614,glucose,37,O2,41,1.2389231632080764,30
20180614,glucose,37,O2,41,1.3123948401570387,40
20180614,glucose,37,O2,41,1.3567021873247336,50
20180614,glucose,37,O2,41,1.4066180594503646,60
20180614,glucose,37,O2,41,1.4363432417274258,70
20180614,glucose,37,O2,41,1.5664610207515424,80
20180614,glucose,37,O2,41,1.8328659562535052,90
20180614,glucose,37,O2,41,1.9719573752103197,100
20180614,glucose,37,O2,41,2.0863712843522153,110
20180614,glucose,37,O2,41,2.2495793606281547,120
20180614,glucose,37,O2,41,2.41054402692092,130
20180614,glucose,37,O2,41,2.644980370162647,140
20180614,glucose,37,O2,41,2.831744251261918,150
20180614,glucose,37,O2,41,3.084127874369041,160
20180614,glucose,37,O2,42,1.0,0
20180614,glucose,37,O2,42,1.023794002607562,10
20180614,glucose,37,O2,42,1.052477183833116,20
20180614,glucose,37,O2,42,1.0945241199478488,30
20180614,glucose,37,O2,42,1.1548239895697523,40
20180614,glucose,37,O2,42,1.2464146023468057,50
20180614,glucose,37,O2,42,1.3207301173402868,60
20180614,glucose,37,O2,42,1.444915254237288,70
20180614,glucose,37,O2,42,1.5430247718383312,80
20180614,glucose,37,O2,42,1.6802477183833116,90
20180614,glucose,37,O2,42,1.8259452411994785,100
20180614,glucose,37,O2,42,2.046284224250326,110
20180614,glucose,37,O2,42,2.2418513689700132,120
20180614,glucose,37,O2,42,2.4990221642764014,130
20180614,glucose,37,O2,42,2.7659713168187743,140
20180614,glucose,37,O2,42,3.0202086049543677,150
20180614,glucose,37,O2,42,3.3073663624511083,160
20180614,glucose,37,O2,43,1.0,0
20180614,glucose,37,O2,43,1.0166577109081139,10
20180614,glucose,37,O2,43,1.0403009134873724,20
20180614,glucose,37,O2,43,1.0951101558301988,30
