strain,area_pix,mean_yfp,mean_mCherry,atc_ngml,date,carbon,temp,operator,run_number,yfp_bg_val,mCherry_bg_val,alpha_mode,alpha_hpd_min,alpha_hpd_max,fold_change
delta,630.0,876.2571428571429,101.53174603174604,0.0,20181026,acetate,37,O2,1,158.19719538815247,101.48967659744197,3325.308638682497,3000.168525001065,3650.635422383374,0.8249686315343309
delta,592.0,912.1266891891892,101.43243243243244,0.0,20181026,acetate,37,O2,1,158.19719538815247,101.48967659744197,3325.308638682497,3000.168525001065,3650.635422383374,0.8667348257138513
delta,384.0,921.2552083333334,101.3671875,0.0,20181026,acetate,37,O2,1,158.19719538815247,101.48967659744197,3325.308638682497,3000.168525001065,3650.635422383374,0.8773639956402403
delta,360.0,673.5083333333333,101.50555555555556,0.0,20181026,acetate,37,O2,1,158.19719538815247,101.48967659744197,3325.308638682497,3000.168525001065,3650.635422383374,0.5888896449241047
delta,642.0,1411.2507788161993,101.7367601246106,0.0,20181026,acetate,37,O2,1,158.19719538815247,101.48967659744197,3325.308638682497,3000.168525001065,3650.635422383374,1.4479106636812684
delta,462.0,1159.1818181818182,101.67316017316017,0.0,20181026,acetate,37,O2,1,158.19719538815247,101.48967659744197,3325.308638682497,3000.168525001065,3650.635422383374,1.1544037132719274
delta,373.0,909.916890080429,101.45040214477211,0.0,20181026,acetate,37,O2,1,158.19719538815247,101.48967659744197,3325.308638682497,3000.168525001065,3650.635422383374,0.8641617544566955
delta,502.0,1025.1354581673306,101.5597609561753,0.0,20181026,acetate,37,O2,1,158.19719538815247,101.48967659744197,3325.308638682497,3000.168525001065,3650.635422383374,0.9983212736002236
delta,618.0,949.0760517799353,101.61326860841424,0.0,20181026,acetate,37,O2,1,158.19719538815247,101.48967659744197,3325.308638682497,3000.168525001065,3650.635422383374,0.909758348746142
delta,746.0,991.3538873994638,101.61260053619303,0.0,20181026,acetate,37,O2,1,158.19719538815247,101.48967659744197,3325.308638682497,3000.168525001065,3650.635422383374,0.9589863003803534
delta,437.0,1061.8764302059496,101.55606407322655,0.0,20181026,acetate,37,O2,1,158.19719538815247,101.48967659744197,3325.308638682497,3000.168525001065,3650.635422383374,1.0411021484488783
delta,592.0,982.3800675675676,101.39020270270271,0.0,20181026,acetate,37,O2,1,158.19719538815247,101.48967659744197,3325.308638682497,3000.168525001065,3650.635422383374,0.9485372610152764
delta,444.0,960.4301801801802,101.6036036036036,0.0,20181026,acetate,37,O2,1,158.19719538815247,101.48967659744197,3325.308638682497,3000.168525001065,3650.635422383374,0.9229789991305648
delta,374.0,1203.8422459893047,101.45454545454545,0.0,20181026,acetate,37,O2,1,158.19719538815247,101.48967659744197,3325.308638682497,3000.168525001065,3650.635422383374,1.2064059349527037
delta,346.0,864.6271676300578,101.48265895953757,0.0,20181026,acetate,37,O2,1,158.58743817080895,101.5169149999628,3325.308638682497,3000.168525001065,3650.635422383374,0.810972392082969
delta,485.0,1005.4886597938145,101.48659793814433,0.0,20181026,acetate,37,O2,1,158.58743817080895,101.5169149999628,3325.308638682497,3000.168525001065,3650.635422383374,0.9749903135717697
delta,341.0,885.5454545454545,101.59530791788856,0.0,20181026,acetate,37,O2,1,158.58743817080895,101.5169149999628,3325.308638682497,3000.168525001065,3650.635422383374,0.8353294671662084
delta,581.0,848.6746987951807,101.49397590361446,0.0,20181026,acetate,37,O2,1,158.58743817080895,101.5169149999628,3325.308638682497,3000.168525001065,3650.635422383374,0.7923974732693189
delta,569.0,1112.7311072056239,101.40246045694201,0.0,20181026,acetate,37,O2,1,158.58743817080895,101.5169149999628,3325.308638682497,3000.168525001065,3650.635422383374,1.0998625057490918
delta,449.0,1406.4832962138084,101.39643652561247,0.0,20181026,acetate,37,O2,1,158.58743817080895,101.5169149999628,3325.308638682497,3000.168525001065,3650.635422383374,1.4419050521811287
delta,590.0,1193.9169491525424,101.49322033898305,0.0,20181026,acetate,37,O2,1,158.58743817080895,101.5169149999628,3325.308638682497,3000.168525001065,3650.635422383374,1.194394608497028
delta,382.0,1054.8952879581152,101.33769633507853,0.0,20181026,acetate,37,O2,1,158.58743817080895,101.5169149999628,3325.308638682497,3000.168525001065,3650.635422383374,1.0325189705155564
delta,363.0,879.1432506887053,101.5068870523416,0.0,20181026,acetate,37,O2,1,158.58743817080895,101.5169149999628,3325.308638682497,3000.168525001065,3650.635422383374,0.8278747955352218
delta,383.0,1041.0939947780678,101.5822454308094,0.0,20181026,acetate,37,O2,1,158.58743817080895,101.5169149999628,3325.308638682497,3000.168525001065,3650.635422383374,1.0164488623087133
delta,574.0,1024.6271777003485,101.26480836236934,0.0,20181026,acetate,37,O2,1,158.58743817080895,101.5169149999628,3325.308638682497,3000.168525001065,3650.635422383374,0.9972750407827852
delta,447.0,1346.0246085011186,101.63087248322148,0.0,20181026,acetate,37,O2,1,158.58743817080895,101.5169149999628,3325.308638682497,3000.168525001065,3650.635422383374,1.3715074712507223
delta,340.0,901.2705882352941,101.5764705882353,0.0,20181026,acetate,37,O2,1,158.58743817080895,101.5169149999628,3325.308638682497,3000.168525001065,3650.635422383374,0.853639678873625
delta,545.0,1180.4807339449542,101.57064220183486,0.0,20181026,acetate,37,O2,1,158.58743817080895,101.5169149999628,3325.308638682497,3000.168525001065,3650.635422383374,1.1787495939712493
delta,374.0,953.5294117647059,101.42513368983957,0.0,20181026,acetate,37,O2,1,158.58743817080895,101.5169149999628,3325.308638682497,3000.168525001065,3650.635422383374,0.9144894078029452
delta,384.0,1072.9791666666667,101.546875,0.0,20181026,acetate,37,O2,1,158.58743817080895,101.5169149999628,3325.308638682497,3000.168525001065,3650.635422383374,1.0535756848288196
delta,689.0,1340.8359941944848,101.64731494920174,0.0,20181026,acetate,37,O2,1,158.58743817080895,101.5169149999628,3325.308638682497,3000.168525001065,3650.635422383374,1.3654658929534274
delta,423.0,875.0851063829788,101.54609929078015,0.0,20181026,acetate,37,O2,1,158.58743817080895,101.5169149999628,3325.308638682497,3000.168525001065,3650.635422383374,0.8231495268766087
delta,333.0,962.7927927927927,101.44444444444444,0.0,20181026,acetate,37,O2,1,158.58743817080895,101.5169149999628,3325.308638682497,3000.168525001065,3650.635422383374,0.9252756097581203
delta,440.0,1577.8090909090909,101.56818181818181,0.0,20181026,acetate,37,O2,1,158.58743817080895,101.5169149999628,3325.308638682497,3000.168525001065,3650.635422383374,1.6413953480149208
delta,357.0,984.3221288515406,101.47058823529412,0.0,20181026,acetate,37,O2,1,158.58743817080895,101.5169149999628,3325.308638682497,3000.168525001065,3650.635422383374,0.9503441852584037
delta,327.0,1191.0214067278287,101.59021406727828,0.0,20181026,acetate,37,O2,1,158.58743817080895,101.5169149999628,3325.308638682497,3000.168525001065,3650.635422383374,1.191023063564563
delta,418.0,1033.4856459330144,101.49760765550239,0.0,20181026,acetate,37,O2,1,158.58743817080895,101.5169149999628,3325.308638682497,3000.168525001065,3650.635422383374,1.0075897657283888
delta,409.0,828.1711491442543,101.66992665036675,0.0,20181026,acetate,37,O2,1,157.61649816230604,101.59372964070505,3325.308638682497,3000.168525001065,3650.635422383374,0.7696538689982666
delta,364.0,831.2857142857143,101.51373626373626,0.0,20181026,acetate,37,O2,1,157.61649816230604,101.59372964070505,3325.308638682497,3000.168525001065,3650.635422383374,0.7732804421162758
delta,397.0,1142.6523929471032,101.5793450881612,0.0,20181026,acetate,37,O2,1,157.61649816230604,101.59372964070505,3325.308638682497,3000.168525001065,3650.635422383374,1.1358331502442138
delta,415.0,797.7807228915663,101.56626506024097,0.0,20181026,acetate,37,O2,1,157.61649816230604,101.59372964070505,3325.308638682497,3000.168525001065,3650.635422383374,0.7342675155630082
delta,582.0,1464.955326460481,101.63230240549828,0.0,20181026,acetate,37,O2,1,157.61649816230604,101.59372964070505,3325.308638682497,3000.168525001065,3650.635422383374,1.5111199403568134
delta,578.0,1078.5328719723184,101.41176470588235,0.0,20181026,acetate,37,O2,1,157.61649816230604,101.59372964070505,3325.308638682497,3000.168525001065,3650.635422383374,1.061172926249741
delta,488.0,1085.3934426229507,101.4610655737705,0.0,20181026,acetate,37,O2,1,157.61649816230604,101.59372964070505,3325.308638682497,3000.168525001065,3650.635422383374,1.0691613162707385
delta,482.0,1004.6639004149378,101.7344398340249,0.0,20181026,acetate,37,O2,1,157.61649816230604,101.59372964070505,3325.308638682497,3000.168525001065,3650.635422383374,0.9751605250516066
delta,406.0,1463.0024630541873,101.56650246305419,0.0,20181026,acetate,37,O2,1,157.61649816230604,101.59372964070505,3325.308638682497,3000.168525001065,3650.635422383374,1.5088460428427968
delta,486.0,776.7674897119341,101.55761316872427,0.0,20181026,acetate,37,O2,1,157.61649816230604,101.59372964070505,3325.308638682497,3000.168525001065,3650.635422383374,0.709799885858532
delta,395.0,967.5949367088608,101.73670886075949,0.0,20181026,acetate,37,O2,1,157.61649816230604,101.59372964070505,3325.308638682497,3000.168525001065,3650.635422383374,0.9319977394994959
delta,473.0,1454.2811839323467,101.71881606765328,0.0,20181026,acetate,37,O2,1,157.61649816230604,101.59372964070505,3325.308638682497,3000.168525001065,3650.635422383374,1.4986910597291363
delta,470.0,1219.9489361702128,101.6659574468085,0.0,20181026,acetate,37,O2,1,157.61649816230604,101.59372964070505,3325.308638682497,3000.168525001065,3650.635422383374,1.2258365866907412
delta,424.0,249.95518867924528,101.13207547169812,0.0,20181026,acetate,37,O2,1,158.37235774988824,101.47185124002102,3325.308638682497,3000.168525001065,3650.635422383374,0.09550401393910408
delta,640.0,810.3109375,101.3921875,0.0,20181026,acetate,37,O2,1,158.37235774988824,101.47185124002102,3325.308638682497,3000.168525001065,3650.635422383374,0.7479774742445916
delta,635.0,989.4755905511811,101.54645669291338,0.0,20181026,acetate,37,O2,1,158.37235774988824,101.47185124002102,3325.308638682497,3000.168525001065,3650.635422383374,0.9565952699694464
delta,593.0,897.9409780775717,101.48735244519393,0.0,20181026,acetate,37,O2,1,158.37235774988824,101.47185124002102,3325.308638682497,3000.168525001065,3650.635422383374,0.8500131469804983
delta,534.0,954.5262172284645,101.58239700374531,0.0,20181026,acetate,37,O2,1,158.37235774988824,101.47185124002102,3325.308638682497,3000.168525001065,3650.635422383374,0.9159005174031164
delta,409.0,828.0660146699266,101.58190709046455,0.0,20181026,acetate,37,O2,1,158.37235774988824,101.47185124002102,3325.308638682497,3000.168525001065,3650.635422383374,0.7686513348473115
delta,541.0,955.2495378927912,101.547134935305,0.0,20181026,acetate,37,O2,1,158.37235774988824,101.47185124002102,3325.308638682497,3000.168525001065,3650.635422383374,0.9167427458227532
delta,430.0,883.706976744186,101.5093023255814,0.0,20181026,acetate,37,O2,1,158.37235774988824,101.47185124002102,3325.308638682497,3000.168525001065,3650.635422383374,0.833439197086111
delta,749.0,1057.622162883845,101.41655540720961,0.0,20181026,acetate,37,O2,1,158.37235774988824,101.47185124002102,3325.308638682497,3000.168525001065,3650.635422383374,1.035944558258937
delta,567.0,1108.758377425044,101.331569664903,0.0,20181026,acetate,37,O2,1,158.37235774988824,101.47185124002102,3325.308638682497,3000.168525001065,3650.635422383374,1.0954871308457896
delta,538.0,913.8736059479554,101.5,0.0,20181026,acetate,37,O2,1,158.37235774988824,101.47185124002102,3325.308638682497,3000.168525001065,3650.635422383374,0.8685649631441159
delta,468.0,838.2564102564103,101.3974358974359,0.0,20181026,acetate,37,O2,1,158.37235774988824,101.47185124002102,3325.308638682497,3000.168525001065,3650.635422383374,0.7805169446571283
delta,492.0,848.9573170731708,101.5060975609756,0.0,20181026,acetate,37,O2,1,158.37235774988824,101.47185124002102,3325.308638682497,3000.168525001065,3650.635422383374,0.792976989394479
delta,399.0,783.1027568922306,101.53383458646617,0.0,20181026,acetate,37,O2,1,158.37235774988824,101.47185124002102,3325.308638682497,3000.168525001065,3650.635422383374,0.7162965005290054
delta,458.0,1110.2489082969432,101.58733624454149,0.0,20181026,acetate,37,O2,1,158.37235774988824,101.47185124002102,3325.308638682497,3000.168525001065,3650.635422383374,1.0972226922953274
delta,402.0,877.3880597014926,101.44527363184079,0.0,20181026,acetate,37,O2,1,158.37235774988824,101.47185124002102,3325.308638682497,3000.168525001065,3650.635422383374,0.826081503911898
delta,450.0,942.8577777777778,101.35333333333334,0.0,20181026,acetate,37,O2,1,158.37235774988824,101.47185124002102,3325.308638682497,3000.168525001065,3650.635422383374,0.9023138859091474
delta,613.0,1521.5758564437194,101.46818923327896,0.0,20181026,acetate,37,O2,1,158.37235774988824,101.47185124002102,3325.308638682497,3000.168525001065,3650.635422383374,1.5761682866592959
delta,458.0,919.0327510917031,101.31004366812228,0.0,20181026,acetate,37,O2,1,158.37235774988824,101.47185124002102,3325.308638682497,3000.168525001065,3650.635422383374,0.8745722277991914
delta,455.0,1041.7582417582419,101.43736263736264,0.0,20181026,acetate,37,O2,1,158.37235774988824,101.47185124002102,3325.308638682497,3000.168525001065,3650.635422383374,1.0174727436436353
delta,441.0,956.0997732426304,101.54421768707483,0.0,20181026,acetate,37,O2,1,158.37235774988824,101.47185124002102,3325.308638682497,3000.168525001065,3650.635422383374,0.9177327526210257
delta,417.0,710.1846522781775,101.54676258992805,0.0,20181026,acetate,37,O2,1,158.37235774988824,101.47185124002102,3325.308638682497,3000.168525001065,3650.635422383374,0.6313912806993296
delta,487.0,1062.3080082135523,101.55030800821355,0.0,20181026,acetate,37,O2,1,158.37235774988824,101.47185124002102,3325.308638682497,3000.168525001065,3650.635422383374,1.0414007166425434
delta,452.0,1019.6725663716815,101.61946902654867,0.0,20181026,acetate,37,O2,1,158.37235774988824,101.47185124002102,3325.308638682497,3000.168525001065,3650.635422383374,0.9917563713694527
delta,371.0,698.5687331536388,101.68463611859838,0.0,20181026,acetate,37,O2,1,158.37235774988824,101.47185124002102,3325.308638682497,3000.168525001065,3650.635422383374,0.6178658034257114
delta,758.0,1812.7981530343009,101.58311345646437,0.0,20181026,acetate,37,O2,1,158.37235774988824,101.47185124002102,3325.308638682497,3000.168525001065,3650.635422383374,1.915265047912207
delta,403.0,935.6277915632754,101.51116625310173,0.0,20181026,acetate,37,O2,1,158.37235774988824,101.47185124002102,3325.308638682497,3000.168525001065,3650.635422383374,0.8938953515525984
delta,447.0,711.65548098434,101.36017897091723,0.0,20181026,acetate,37,O2,1,158.37235774988824,101.47185124002102,3325.308638682497,3000.168525001065,3650.635422383374,0.6331039011149246
delta,474.0,848.3291139240506,101.5632911392405,0.0,20181026,acetate,37,O2,1,158.37235774988824,101.47185124002102,3325.308638682497,3000.168525001065,3650.635422383374,0.7922455149992509
delta,447.0,718.2304250559284,101.53020134228188,0.0,20181026,acetate,37,O2,1,158.37235774988824,101.47185124002102,3325.308638682497,3000.168525001065,3650.635422383374,0.6407597099805113
delta,383.0,1089.3446475195822,101.48563968668407,0.0,20181026,acetate,37,O2,1,159.19306998516228,101.47605867352965,3325.308638682497,3000.168525001065,3650.635422383374,1.0719263187925516
delta,522.0,990.6206896551724,101.50191570881226,0.0,20181026,acetate,37,O2,1,159.19306998516228,101.47605867352965,3325.308638682497,3000.168525001065,3650.635422383374,0.9569729832759576
delta,529.0,1107.897920604915,101.52930056710775,0.0,20181026,acetate,37,O2,1,159.19306998516228,101.47605867352965,3325.308638682497,3000.168525001065,3650.635422383374,1.0935295919194097
delta,562.0,1339.7491103202847,101.46975088967972,0.0,20181026,acetate,37,O2,1,159.19306998516228,101.47605867352965,3325.308638682497,3000.168525001065,3650.635422383374,1.3634951421040682
delta,539.0,1068.7402597402597,101.4582560296846,0.0,20181026,acetate,37,O2,1,159.19306998516228,101.47605867352965,3325.308638682497,3000.168525001065,3650.635422383374,1.0479347451892782
delta,446.0,892.7264573991031,101.45291479820628,0.0,20181026,acetate,37,O2,1,159.19306998516228,101.47605867352965,3325.308638682497,3000.168525001065,3650.635422383374,0.8429857731893554
delta,404.0,860.8490099009902,101.56435643564356,0.0,20181026,acetate,37,O2,1,159.19306998516228,101.47605867352965,3325.308638682497,3000.168525001065,3650.635422383374,0.8058679448837276
delta,384.0,834.1276041666666,101.5234375,0.0,20181026,acetate,37,O2,1,159.19306998516228,101.47605867352965,3325.308638682497,3000.168525001065,3650.635422383374,0.7747537676839894
delta,417.0,973.0407673860911,101.4052757793765,0.0,20181026,acetate,37,O2,1,159.19306998516228,101.47605867352965,3325.308638682497,3000.168525001065,3650.635422383374,0.9365030715476528
delta,419.0,1188.6133651551313,101.44391408114558,0.0,20181026,acetate,37,O2,1,159.19306998516228,101.47605867352965,3325.308638682497,3000.168525001065,3650.635422383374,1.1875139679459
delta,379.0,816.8944591029024,101.30079155672823,0.0,20181026,acetate,37,O2,1,159.19306998516228,101.47605867352965,3325.308638682497,3000.168525001065,3650.635422383374,0.7546876403793913
delta,473.0,1057.7695560253699,101.52219873150106,0.0,20181026,acetate,37,O2,1,159.19306998516228,101.47605867352965,3325.308638682497,3000.168525001065,3650.635422383374,1.0351605512421216
delta,531.0,1472.1581920903955,101.3879472693032,0.0,20181026,acetate,37,O2,1,159.19306998516228,101.47605867352965,3325.308638682497,3000.168525001065,3650.635422383374,1.5176711489358492
delta,622.0,948.0852090032155,101.61254019292605,0.0,20181026,acetate,37,O2,1,159.19306998516228,101.47605867352965,3325.308638682497,3000.168525001065,3650.635422383374,0.907445031960842
delta,355.0,1034.4253521126761,101.52957746478873,0.0,20181026,acetate,37,O2,1,159.19306998516228,101.47605867352965,3325.308638682497,3000.168525001065,3650.635422383374,1.0079787590734035
delta,390.0,886.2974358974359,101.31025641025641,0.0,20181026,acetate,37,O2,1,159.19306998516228,101.47605867352965,3325.308638682497,3000.168525001065,3650.635422383374,0.8354998753210835
delta,434.0,765.3410138248848,101.26958525345623,0.0,20181026,acetate,37,O2,1,159.19306998516228,101.47605867352965,3325.308638682497,3000.168525001065,3650.635422383374,0.6946592478769392
delta,577.0,687.2547660311958,101.5580589254766,0.0,20181026,acetate,37,O2,1,159.19306998516228,101.47605867352965,3325.308638682497,3000.168525001065,3650.635422383374,0.6037362861558531
delta,489.0,1074.3905930470348,101.60327198364008,0.0,20181026,acetate,37,O2,1,159.19306998516228,101.47605867352965,3325.308638682497,3000.168525001065,3650.635422383374,1.054513945156994
delta,642.0,1130.8504672897195,101.44704049844236,0.0,20181026,acetate,37,O2,1,159.19306998516228,101.47605867352965,3325.308638682497,3000.168525001065,3650.635422383374,1.120255341748467
delta,446.0,1247.701793721973,101.57847533632287,0.0,20181026,acetate,37,O2,1,159.19306998516228,101.47605867352965,3325.308638682497,3000.168525001065,3650.635422383374,1.2563160307999983
delta,465.0,1090.5225806451613,101.5010752688172,0.0,20181026,acetate,37,O2,1,159.19306998516228,101.47605867352965,3325.308638682497,3000.168525001065,3650.635422383374,1.0732978940892672
delta,461.0,1107.3449023861172,101.42516268980478,0.0,20181026,acetate,37,O2,1,159.19306998516228,101.47605867352965,3325.308638682497,3000.168525001065,3650.635422383374,1.092885662216555
delta,467.0,1024.8693790149894,101.61027837259101,0.0,20181026,acetate,37,O2,1,159.19306998516228,101.47605867352965,3325.308638682497,3000.168525001065,3650.635422383374,0.9968518654049524
delta,444.0,1205.4662162162163,101.5,0.0,20181026,acetate,37,O2,1,159.19306998516228,101.47605867352965,3325.308638682497,3000.168525001065,3650.635422383374,1.2071372841534698
delta,445.0,1036.3820224719102,101.63370786516855,0.0,20181026,acetate,37,O2,1,159.19306998516228,101.47605867352965,3325.308638682497,3000.168525001065,3650.635422383374,1.0102570893709928
delta,565.0,936.4,101.53982300884955,0.0,20181026,acetate,37,O2,1,159.19306998516228,101.47605867352965,3325.308638682497,3000.168525001065,3650.635422383374,0.8938388741427669
delta,443.0,963.5462753950338,101.48984198645599,0.0,20181026,acetate,37,O2,1,159.19306998516228,101.47605867352965,3325.308638682497,3000.168525001065,3650.635422383374,0.9254477659560089
delta,364.0,949.2774725274726,101.37362637362638,0.0,20181026,acetate,37,O2,1,160.08164478560604,101.487360904765,3325.308638682497,3000.168525001065,3650.635422383374,0.9077986445237527
delta,407.0,862.2285012285013,101.38574938574939,0.0,20181026,acetate,37,O2,1,160.08164478560604,101.487360904765,3325.308638682497,3000.168525001065,3650.635422383374,0.8064395639057701
delta,352.0,959.2357954545455,101.38352272727273,0.0,20181026,acetate,37,O2,1,160.08164478560604,101.487360904765,3325.308638682497,3000.168525001065,3650.635422383374,0.9193940309059582
delta,540.0,1606.4833333333333,101.55,0.0,20181026,acetate,37,O2,1,160.08164478560604,101.487360904765,3325.308638682497,3000.168525001065,3650.635422383374,1.6730435501671017
delta,546.0,957.1135531135532,101.29304029304029,0.0,20181026,acetate,37,O2,1,160.08164478560604,101.487360904765,3325.308638682497,3000.168525001065,3650.635422383374,0.9169229100033028
delta,627.0,1236.6937799043062,101.45454545454545,0.0,20181026,acetate,37,O2,1,160.08164478560604,101.487360904765,3325.308638682497,3000.168525001065,3650.635422383374,1.2424637443590638
delta,343.0,964.2303206997085,101.38192419825073,0.0,20181026,acetate,37,O2,1,160.08164478560604,101.487360904765,3325.308638682497,3000.168525001065,3650.635422383374,0.9252096135535042
delta,387.0,1094.2609819121446,101.4625322997416,0.0,20181026,acetate,37,O2,1,160.08164478560604,101.487360904765,3325.308638682497,3000.168525001065,3650.635422383374,1.0766162077494847
delta,499.0,751.370741482966,101.51703406813627,0.0,20181026,acetate,37,O2,1,160.08164478560604,101.487360904765,3325.308638682497,3000.168525001065,3650.635422383374,0.6773577328455856
delta,369.0,1018.9810298102981,101.55284552845528,0.0,20181026,acetate,37,O2,1,160.08164478560604,101.487360904765,3325.308638682497,3000.168525001065,3650.635422383374,0.9889608728253935
delta,464.0,1077.1228448275863,101.63793103448276,0.0,20181026,acetate,37,O2,1,160.08164478560604,101.487360904765,3325.308638682497,3000.168525001065,3650.635422383374,1.0566607069265093
delta,680.0,1178.835294117647,101.45735294117647,0.0,20181026,acetate,37,O2,1,160.08164478560604,101.487360904765,3325.308638682497,3000.168525001065,3650.635422383374,1.1750938164004354
delta,389.0,934.4215938303342,101.53984575835476,0.0,20181026,acetate,37,O2,1,160.08164478560604,101.487360904765,3325.308638682497,3000.168525001065,3650.635422383374,0.8905005859247305
delta,441.0,1083.1927437641723,101.56009070294785,0.0,20181026,acetate,37,O2,1,160.08164478560604,101.487360904765,3325.308638682497,3000.168525001065,3650.635422383374,1.063728445539334
delta,410.0,919.3317073170732,101.3048780487805,0.0,20181026,acetate,37,O2,1,160.08164478560604,101.487360904765,3325.308638682497,3000.168525001065,3650.635422383374,0.8729300506181069
delta,356.0,606.2050561797753,101.45505617977528,0.0,20181026,acetate,37,O2,1,160.08164478560604,101.487360904765,3325.308638682497,3000.168525001065,3650.635422383374,0.5083280455322714
delta,484.0,1182.0020661157025,101.72933884297521,0.0,20181026,acetate,37,O2,1,160.08164478560604,101.487360904765,3325.308638682497,3000.168525001065,3650.635422383374,1.1787811787375189
delta,642.0,903.828660436137,101.47196261682242,0.0,20181026,acetate,37,O2,1,160.08164478560604,101.487360904765,3325.308638682497,3000.168525001065,3650.635422383374,0.8548784348990394
delta,477.0,2846.3333333333335,101.58909853249476,0.0,20181026,acetate,37,O2,1,160.08164478560604,101.487360904765,3325.308638682497,3000.168525001065,3650.635422383374,3.1167143279938676
delta,405.0,1278.3975308641975,101.67901234567901,0.0,20181026,acetate,37,O2,1,160.08164478560604,101.487360904765,3325.308638682497,3000.168525001065,3650.635422383374,1.2910232367061705
delta,424.0,1112.448113207547,101.50707547169812,0.0,20181026,acetate,37,O2,1,160.08164478560604,101.487360904765,3325.308638682497,3000.168525001065,3650.635422383374,1.0977931484952774
delta,664.0,1110.2123493975903,101.55722891566265,0.0,20181026,acetate,37,O2,1,160.08164478560604,101.487360904765,3325.308638682497,3000.168525001065,3650.635422383374,1.095189844161239
delta,403.0,942.2158808933002,101.60049627791564,0.0,20181026,acetate,37,O2,1,160.08164478560604,101.487360904765,3325.308638682497,3000.168525001065,3650.635422383374,0.8995761873820012
delta,279.0,1034.9749103942652,101.34408602150538,0.0,20181026,acetate,37,O2,1,160.08164478560604,101.487360904765,3325.308638682497,3000.168525001065,3650.635422383374,1.007584011126901
delta,493.0,1246.10953346856,101.61257606490872,0.0,20181026,acetate,37,O2,1,160.08164478560604,101.487360904765,3325.308638682497,3000.168525001065,3650.635422383374,1.253427367597303
delta,510.0,1059.0647058823529,101.58431372549019,0.0,20181026,acetate,37,O2,1,158.61387934782155,101.48974079160087,3325.308638682497,3000.168525001065,3650.635422383374,1.0373430173463702
delta,593.0,1005.1652613827994,101.46880269814503,0.0,20181026,acetate,37,O2,1,158.61387934782155,101.48974079160087,3325.308638682497,3000.168525001065,3650.635422383374,0.9745829633357229
delta,480.0,881.0375,101.47291666666666,0.0,20181026,acetate,37,O2,1,158.61387934782155,101.48974079160087,3325.308638682497,3000.168525001065,3650.635422383374,0.8300496554150865
delta,633.0,1101.5829383886255,101.49447077409162,0.0,20181026,acetate,37,O2,1,158.61387934782155,101.48974079160087,3325.308638682497,3000.168525001065,3650.635422383374,1.0868508850675864
delta,542.0,892.3062730627306,101.5,0.0,20181026,acetate,37,O2,1,158.61387934782155,101.48974079160087,3325.308638682497,3000.168525001065,3650.635422383374,0.8431709187716422
delta,530.0,814.843396226415,101.59056603773585,0.0,20181026,acetate,37,O2,1,158.61387934782155,101.48974079160087,3325.308638682497,3000.168525001065,3650.635422383374,0.7529738048828792
delta,641.0,1003.0702028081123,101.40561622464898,0.0,20181026,acetate,37,O2,1,158.61387934782155,101.48974079160087,3325.308638682497,3000.168525001065,3650.635422383374,0.9721434949789772
delta,528.0,1099.3295454545455,101.5719696969697,0.0,20181026,acetate,37,O2,1,158.61387934782155,101.48974079160087,3325.308638682497,3000.168525001065,3650.635422383374,1.0842270535316
