strain,area_pix,mean_yfp,mean_mCherry,atc_ngml,date,carbon,temp,operator,run_number,yfp_bg_val,mCherry_bg_val,alpha_mode,alpha_mean,alpha_median,alpha_hpd_min,alpha_hpd_max,fold_change
delta,523.0,568.7399617590822,184.12045889101339,0.0,20181018,glycerol,37,O2,1,164.85018535519848,187.94707087477025,1157.7069620613968,1157.7069620613968,1156.044722794643,1021.2494404885658,1299.715479249675,0.4545583436008166
delta,560.0,918.0142857142857,177.35535714285714,0.0,20181018,glycerol,37,O2,1,164.85018535519848,187.94707087477025,1157.7069620613968,1157.7069620613968,1156.044722794643,1021.2494404885658,1299.715479249675,0.846883059967257
delta,857.0,1201.1458576429404,176.94282380396731,0.0,20181018,glycerol,37,O2,1,164.85018535519848,187.94707087477025,1157.7069620613968,1157.7069620613968,1156.044722794643,1021.2494404885658,1299.715479249675,1.164912488507617
delta,509.0,207.77406679764243,173.65422396856582,0.0,20181018,glycerol,37,O2,1,164.85018535519848,187.94707087477025,1157.7069620613968,1157.7069620613968,1156.044722794643,1021.2494404885658,1299.715479249675,0.04910099204104862
delta,433.0,573.3464203233257,175.79445727482678,0.0,20181018,glycerol,37,O2,1,164.85018535519848,187.94707087477025,1157.7069620613968,1157.7069620613968,1156.044722794643,1021.2494404885658,1299.715479249675,0.4597325789388323
delta,498.0,930.8614457831326,176.17670682730923,0.0,20181018,glycerol,37,O2,1,164.85018535519848,187.94707087477025,1157.7069620613968,1157.7069620613968,1156.044722794643,1021.2494404885658,1299.715479249675,0.8613137182906301
delta,446.0,583.9035874439462,184.7847533632287,0.0,20181018,glycerol,37,O2,1,164.85018535519848,187.94707087477025,1157.7069620613968,1157.7069620613968,1156.044722794643,1021.2494404885658,1299.715479249675,0.47159098739361976
delta,721.0,685.1705963938973,189.03883495145632,0.0,20181018,glycerol,37,O2,1,164.85018535519848,187.94707087477025,1157.7069620613968,1157.7069620613968,1156.044722794643,1021.2494404885658,1299.715479249675,0.585339831321417
delta,621.0,1467.7375201288244,175.89210950080516,0.0,20181018,glycerol,37,O2,1,164.85018535519848,187.94707087477025,1157.7069620613968,1157.7069620613968,1156.044722794643,1021.2494404885658,1299.715479249675,1.4643633533351346
delta,741.0,1508.6369770580297,190.1201079622132,0.0,20181018,glycerol,37,O2,1,164.85018535519848,187.94707087477025,1157.7069620613968,1157.7069620613968,1156.044722794643,1021.2494404885658,1299.715479249675,1.510303941402381
delta,557.0,1033.0915619389586,178.33034111310593,0.0,20181018,glycerol,37,O2,1,164.85018535519848,187.94707087477025,1157.7069620613968,1157.7069620613968,1156.044722794643,1021.2494404885658,1299.715479249675,0.9761443788177597
delta,790.0,245.86962025316456,178.55443037974683,0.0,20181018,glycerol,37,O2,1,164.85018535519848,187.94707087477025,1157.7069620613968,1157.7069620613968,1156.044722794643,1021.2494404885658,1299.715479249675,0.09189207681078732
delta,902.0,2144.1862527716185,193.3957871396896,0.0,20181018,glycerol,37,O2,1,164.85018535519848,187.94707087477025,1157.7069620613968,1157.7069620613968,1156.044722794643,1021.2494404885658,1299.715479249675,2.224188908690185
delta,444.0,589.0022522522522,186.0427927927928,0.0,20181018,glycerol,37,O2,1,164.85018535519848,187.94707087477025,1157.7069620613968,1157.7069620613968,1156.044722794643,1021.2494404885658,1299.715479249675,0.4773180966815695
delta,711.0,764.6413502109705,194.9563994374121,0.0,20181018,glycerol,37,O2,1,164.85018535519848,187.94707087477025,1157.7069620613968,1157.7069620613968,1156.044722794643,1021.2494404885658,1299.715479249675,0.6746058861451587
delta,645.0,730.0790697674419,194.6341085271318,0.0,20181018,glycerol,37,O2,1,164.85018535519848,187.94707087477025,1157.7069620613968,1157.7069620613968,1156.044722794643,1021.2494404885658,1299.715479249675,0.6357835738765826
delta,797.0,1134.2409033877038,181.7741530740276,0.0,20181018,glycerol,37,O2,1,164.85018535519848,187.94707087477025,1157.7069620613968,1157.7069620613968,1156.044722794643,1021.2494404885658,1299.715479249675,1.0897610519392023
delta,582.0,1098.118556701031,196.12714776632302,0.0,20181018,glycerol,37,O2,1,164.85018535519848,187.94707087477025,1157.7069620613968,1157.7069620613968,1156.044722794643,1021.2494404885658,1299.715479249675,1.049186384846992
delta,758.0,627.0699208443272,194.91952506596306,0.0,20181018,glycerol,37,O2,1,164.85018535519848,187.94707087477025,1157.7069620613968,1157.7069620613968,1156.044722794643,1021.2494404885658,1299.715479249675,0.5200778595922636
delta,545.0,819.8532110091743,198.55963302752295,0.0,20181018,glycerol,37,O2,1,164.85018535519848,187.94707087477025,1157.7069620613968,1157.7069620613968,1156.044722794643,1021.2494404885658,1299.715479249675,0.7366229774172238
delta,812.0,738.0775862068965,185.5320197044335,0.0,20181018,glycerol,37,O2,1,164.85018535519848,187.94707087477025,1157.7069620613968,1157.7069620613968,1156.044722794643,1021.2494404885658,1299.715479249675,0.6447679608705253
delta,602.0,958.2375415282391,182.734219269103,0.0,20181018,glycerol,37,O2,1,164.85018535519848,187.94707087477025,1157.7069620613968,1157.7069620613968,1156.044722794643,1021.2494404885658,1299.715479249675,0.892064100617036
delta,921.0,707.0988056460369,190.78827361563518,0.0,20181018,glycerol,37,O2,1,164.85018535519848,187.94707087477025,1157.7069620613968,1157.7069620613968,1156.044722794643,1021.2494404885658,1299.715479249675,0.6099708387709455
delta,569.0,955.3831282952548,197.55887521968364,0.0,20181018,glycerol,37,O2,1,164.85018535519848,187.94707087477025,1157.7069620613968,1157.7069620613968,1156.044722794643,1021.2494404885658,1299.715479249675,0.8888578618951571
delta,612.0,767.6209150326797,195.04575163398692,0.0,20181018,glycerol,37,O2,1,164.85018535519848,187.94707087477025,1157.7069620613968,1157.7069620613968,1156.044722794643,1021.2494404885658,1299.715479249675,0.6779527022246664
