alpha,log_prob
836.6381466380348,-5137.947916355499
784.0419759725911,-5137.217725102279
814.7365991472866,-5136.0807107851215
810.7065080292701,-5135.867487595501
814.3512846702682,-5137.885180975601
798.7907882850789,-5135.647565377159
757.1246507722168,-5136.411443285816
833.7437617247772,-5135.288332489725
834.6664584185733,-5135.194076301034
783.0685544685267,-5135.699453840618
826.8474520550354,-5136.848814994652
813.9384640618571,-5136.517970001258
822.3179489046779,-5135.314063769748
800.5667847266909,-5136.2907004435365
872.9659644637333,-5137.293328906086
860.2344923861081,-5140.19357237614
900.234492899249,-5137.65714593131
900.8124151972759,-5136.71415684125
741.3135236977478,-5137.352490116998
901.9495753991278,-5136.173527747219
766.3130494362564,-5137.7673732493195
745.6033375652781,-5139.4954028793345
810.1989470387014,-5135.472923539314
821.9189888676764,-5138.412612100677
759.8465845468318,-5139.290447029833
779.6267998842671,-5138.4003660191
909.9909541783395,-5136.553432961329
803.8471824078276,-5137.638452998948
753.9147330208676,-5136.861205556178
758.5476866074903,-5136.761119855265
900.54054611611,-5136.554279828888
827.3356278301156,-5137.2928168353865
843.8236451083997,-5135.227513066205
840.8668236238739,-5135.211453619434
841.9795841524352,-5135.483113464591
907.7567951556096,-5136.911114017806
793.0298986456157,-5136.743411082116
740.3953246085268,-5137.991008746492
785.5920887526524,-5136.223754159595
813.0386329838265,-5136.4831171513015
794.7143177455022,-5135.712284376108
796.1953101666812,-5137.749684540365
855.095972062657,-5136.581864982151
859.0946501290432,-5136.700745707831
890.8138849792264,-5139.0075014361055
845.056653656008,-5138.15967348275
820.8850305834748,-5139.075507780277
835.6660497939919,-5137.514133061276
837.0207114369297,-5136.736612118032
823.8663771712025,-5135.9003540886015
768.4412219984015,-5137.27848593246
843.4741195187935,-5135.264190193929
795.6982921741968,-5136.556578133042
914.8980287415243,-5137.886905487393
809.6852631356707,-5137.617073454578
861.3703947530637,-5135.48126934485
789.3731001867448,-5137.439814568503
789.4157622808464,-5137.111967846898
787.9237364172167,-5136.871309955589
825.2866677054741,-5135.849907367556
802.894069563481,-5135.698422374324
837.4589640673366,-5135.231943754511
824.7398458155845,-5135.2043195039605
786.788561933936,-5135.718714459831
827.258297991443,-5136.204653986124
779.6552351243877,-5135.873421311542
775.2841150717527,-5136.224020687862
830.5960606834037,-5135.654383910154
830.847373055453,-5135.930846540754
