alpha,log_prob
615.9155291243318,-1441.6179372859403
655.9607402251853,-1441.2784900061454
585.7193039717382,-1440.4602029416917
601.1629399561904,-1439.5082013855517
528.1196553052208,-1440.2176668179588
566.7938351183265,-1442.173050774941
549.5212907834018,-1441.7705194750574
642.2829847580595,-1441.6838854823282
625.1012232414184,-1443.4336598005873
584.6884144187595,-1440.5892503786256
539.0312881028362,-1440.4453929992262
670.0816166633964,-1440.424300881197
638.1324105935443,-1439.5055956875408
627.741939437927,-1439.615274264559
610.3601511521002,-1439.377913469385
616.6794509702081,-1442.1203572886468
664.3235735911647,-1440.987157688347
572.3464738083186,-1440.6439215204687
572.8604743820695,-1439.5982703592638
534.5630925678855,-1440.0284529738954
534.9654513826322,-1442.2283211062895
498.1442066933231,-1444.0060132334786
720.4582123810274,-1441.201654508207
727.7511333144882,-1441.1918373930462
734.6558945738745,-1441.530663026646
655.5676087227233,-1440.1391062647324
633.2142664995152,-1440.036608193448
620.4765304032019,-1440.5823654037124
664.7452046606995,-1441.5794185314166
526.6504393698793,-1440.6866232582904
516.0900720502444,-1440.0388839516447
683.9475572624897,-1440.609775828415
643.4790514517897,-1439.6592335870164
681.051366698181,-1440.1045202826504
636.6917789282884,-1439.474986256625
645.3302033914583,-1439.8870287589195
628.1458631606563,-1439.331634300235
639.4073075006575,-1440.3017417011579
613.7781864678942,-1441.2509835955123
553.3270823792315,-1440.517155389559
559.6320079043203,-1439.9556206214802
523.3857872793644,-1439.9706864876641
579.2276039234932,-1439.7331570859253
552.0186033763699,-1439.6915614414486
497.3422297370228,-1442.8890682375136
691.3104981020608,-1443.45808849427
660.7502421268958,-1440.7944170352
581.9816858424233,-1439.455768706873
635.8442817183294,-1439.6253586003136
613.1401731042772,-1442.3114229170812
579.6533044468239,-1443.132535457516
654.7884722636832,-1441.66129864882
558.3126937579517,-1446.5778888246316
523.8827582321367,-1444.7354236337774
663.8410408296737,-1441.694435920277
602.0709070761893,-1439.2437799968639
550.8411439207746,-1439.445488565031
618.3588188984853,-1440.9094242377614
553.7582620007097,-1441.868513224171
628.6478058526471,-1439.4773870074202
536.7490989080278,-1441.8856982837895
526.1123563329021,-1441.2779429836228
501.8083762031928,-1441.6619873350724
511.48670145823706,-1442.2465925377999
652.4447594598528,-1440.7101082448364
582.1495779339167,-1439.3370202174417
577.9680566911023,-1439.9648256277276
571.8947026960132,-1439.4997645850237
584.4503565746039,-1440.1749090832939
573.7405934650475,-1440.4298658257421
549.0644513575774,-1440.8829687146417
605.2694755717135,-1441.0506008261098
572.2482549728109,-1440.6405525115456
577.3733144124759,-1441.0260474139368
589.9205647434671,-1440.5885455961316
537.741419557134,-1440.8577975315698
606.8474424389269,-1440.1767842056704
704.1369238375482,-1441.4559277641458
526.0719331825112,-1441.8599107838693
675.1020382089698,-1441.2972775663302
528.175623243733,-1442.946542479198
565.0204452192462,-1443.0299469428755
608.0310966804029,-1443.4645743960348
545.1650036282387,-1440.423395305008
587.4367237968452,-1441.384339649966
575.0010721426954,-1442.0427704005708
686.5531023902619,-1440.5739427304545
720.2969679237392,-1440.744658058256
634.1084012399034,-1439.487042507193
533.7445691131428,-1441.182049645673
653.1052500442524,-1441.8561109767659
558.9159861917911,-1441.9044727444011
588.3737924468534,-1444.1043521704296
575.1846951060218,-1441.7890569434041
637.2581964384389,-1441.5458484130195
576.413894184387,-1440.7143283998837
500.7873091334212,-1440.373376822314
612.2179093562331,-1440.2220999925712
547.25453475321,-1440.7827988869976
582.7534772331195,-1440.0879530869117
482.7020841910304,-1440.9872000633306
717.078459996475,-1440.7835469994304
679.6997193465281,-1440.0480936484528
679.6997193465281,-1440.0480936484528
545.8459508684062,-1440.5828452304613
711.0204662010432,-1440.6738227832004
743.6072896326477,-1441.494569330813
769.538504807438,-1442.096154414916
453.7442150133655,-1442.798435737319
518.7622567746006,-1440.1147340511648
678.7395758352887,-1440.2006613301996
624.4065767616784,-1440.3123291778365
562.1057985286967,-1439.4730010310013
559.9996340455207,-1439.3551712730866
733.1952639994566,-1442.6299793407136
652.0646119658592,-1439.8801258917044
509.1973268624707,-1442.426606357934
619.0242442785587,-1439.4508189702667
584.5201635921062,-1439.271163578531
565.5881035953637,-1439.7222353013817
669.8285954685075,-1441.9938392619174
485.56796472595147,-1442.0308230079536
473.838242530745,-1442.1213545638805
717.0121911246465,-1440.7766318295462
572.7549476065276,-1440.7690625462246
655.037764746621,-1441.4242762253386
615.0425158071714,-1442.0014678297186
612.5440042295816,-1440.837841985365
798.1698450394027,-1443.6156034059404
658.1512261757263,-1440.0328545991727
636.7489197117126,-1441.336083442355
638.2588409097647,-1440.1858726430805
534.619377454448,-1440.185587174299
568.5946693266096,-1440.841556345561
585.9243531459646,-1440.136848806143
543.4059612841966,-1440.4105383393162
662.3569994830556,-1440.044750968952
741.2402161394866,-1442.7189107345198
685.5989335390202,-1441.1527684440139
536.2695123243166,-1439.7312271733192
616.5681768620111,-1440.0724770342272
638.5436914399837,-1439.5046445454523
524.5303031187337,-1439.8858572291135
666.3229032491154,-1440.1823480826688
694.315957387909,-1440.5469700033784
652.1873548789181,-1439.7690154563932
586.9984288718305,-1439.4152769666673
612.1102874312043,-1440.3042087497593
571.6214599669652,-1439.3680557875064
594.9385029513321,-1439.4940296882883
551.8162050236126,-1439.716793909131
642.8902957954754,-1441.0410232067954
632.2702328869701,-1440.223968595351
555.7678043429155,-1441.1592069439528
545.7365040929261,-1440.7495455667595
646.0970416853385,-1442.543901499037
732.9656482168651,-1441.7268837385643
748.047937849806,-1442.7376109576899
784.814194826569,-1443.5116933802315
558.9003268075478,-1439.5836283223746
492.83788370201154,-1441.0767914542128
685.5800974911457,-1440.874011686031
588.3801117209607,-1439.519012583687
551.9763999879796,-1439.4974458272104
675.0492358952403,-1440.1589553756987
760.1351060930457,-1442.1634871644999
627.5642014983442,-1440.3662040187276
595.4208419596317,-1439.5793243212277
604.3015479738416,-1439.7615347153428
590.4993479474556,-1439.5947805945723
670.9487048228153,-1441.0431563723364
662.7813712340668,-1441.797917150775
512.369173593214,-1441.7263106599758
579.4719507488232,-1439.6529946402284
573.5030705351377,-1440.4851865096705
583.358618283683,-1439.172808604544
693.7426739857631,-1440.6389891882375
598.2449539468656,-1439.6661388301427
615.6284636895731,-1439.3796200563638
565.9821485994061,-1439.4965729828327
620.1092144152639,-1439.5675916465011
585.0773326631835,-1439.289957693997
581.5893355153754,-1440.3131359996783
610.535424519469,-1440.5821278958858
570.085317787901,-1440.4561497912073
554.4007663387595,-1440.304525677595
619.5019976732539,-1440.7311813808656
559.7599830693042,-1439.5090900836888
620.9293155442709,-1439.3167580967447
616.4154833288545,-1439.4216122464773
535.2932648001027,-1439.7153934573967
694.9268722083162,-1440.983428114354
492.21542262500395,-1440.9723179583552
730.9517288449904,-1443.7458535013668
616.990036872033,-1440.7700444276682
623.0904699497787,-1440.8742653568072
653.354398391962,-1440.7244651614055
667.1214377458728,-1442.191846980273
614.0457586148391,-1441.4953400492477
528.2014017426444,-1441.0619050034763
544.6885200894201,-1439.55253536581
654.381336487167,-1440.2691839720085
511.208481905463,-1441.1919921733581
515.7336359397726,-1441.853168223939
515.7336359397726,-1441.853168223939
556.2711872800692,-1440.02281833544
545.5631045480012,-1439.9721052492764
514.6817302803103,-1440.3902485649494
542.2090906178413,-1441.7570877652765
610.6852520598593,-1443.0547329976991
598.366860181254,-1443.8536272298115
606.9983462469328,-1442.2920255641477
577.2507357998202,-1439.5473921269868
681.3959317422211,-1440.1257391286374
575.8631307627825,-1441.5341780099059
574.5081845031859,-1441.7983093214416
495.6566680103043,-1441.226004064079
494.2077770155103,-1441.1796379530942
701.2872062251299,-1441.5999774557695
573.4891048667223,-1440.498740077352
563.2545004278755,-1440.4910189778984
606.9726389238473,-1441.4900519528467
629.532978408324,-1440.9533825312026
644.5771618019693,-1441.4015330851087
653.5678785566678,-1441.4238323892102
542.649378218072,-1441.1257972310143
673.0022737110729,-1440.3988105872668
434.2410035638696,-1444.2619182310843
552.2678850051807,-1439.7119052741893
669.5709579581924,-1439.9437820423077
509.5764611378402,-1441.2860923525761
502.45928908258514,-1440.7529713833223
677.8091097149311,-1440.915337287463
585.9025438387464,-1439.5988464018633
615.0605877110236,-1439.4751803393929
513.2736887689974,-1440.4187615871315
479.29599677206784,-1441.6185416554588
472.4844301920145,-1443.1011033099383
509.3454562777138,-1440.56063739219
544.204905426087,-1439.4813352369863
706.6411636198269,-1440.6188829866842
526.8716532124082,-1439.7188910421428
678.3760322560685,-1440.19247977949
545.7583565164963,-1440.0172317660458
637.4213976942686,-1439.6986827159776
545.9216149060453,-1439.8187267444346
555.1547481166884,-1439.7137956808915
607.5230925523105,-1441.6692016116963
645.4797977240195,-1440.6061989607028
724.900447484225,-1441.6066809202182
498.7063081327751,-1441.749330079638
547.148482600534,-1439.6022205203653
551.2686773499208,-1439.4698744603936
542.0082358623073,-1441.1051795351855
623.8107577557619,-1439.3185913842287
570.3327027224735,-1439.2076134573313
595.0987002654583,-1439.4206640064106
547.2191902649506,-1439.425997954769
610.1970089236619,-1439.636683771413
614.6107539798019,-1439.2305211441776
572.2756734404084,-1439.2614281345038
695.120078605205,-1440.9334230339637
521.2658461713858,-1440.5758150938786
632.9907783393836,-1439.3799991821593
556.1577804302088,-1440.5089834882517
612.2772506963594,-1440.500609694772
569.7256997790516,-1440.4551068882695
555.6211410608649,-1440.6918876059344
662.8271260048392,-1440.6221046878718
658.8290601688298,-1440.8437844807663
535.3276149177339,-1440.7859612086265
551.0047053530727,-1440.3962426245487
632.9022599634998,-1440.9840627625913
635.5077199810925,-1440.7280169231278
612.3705570806115,-1439.7332600579048
538.718651822401,-1439.5623202425124
535.0198808613026,-1439.6087408205005
649.8131205688657,-1440.1499143222604
575.082233720809,-1439.8115976875536
580.9632955156758,-1440.1071272264915
658.5893961448653,-1441.3447805964438
613.1319267371908,-1440.0412772070326
575.9443880212484,-1441.6915039662447
518.42067239892,-1441.2561156366733
699.6852867309535,-1441.0088253297797
496.7857774113181,-1440.4841212383014
611.4242424573115,-1439.2743318208124
571.803440043552,-1440.0788675560766
626.7695482195365,-1439.5505315374267
663.9266659221946,-1441.0609504702086
636.1586528171011,-1440.9173721554628
601.5657462256415,-1440.4613592941885
635.7630777890649,-1439.5776779280293
525.7500536676719,-1439.8786051040393
596.1779730823456,-1439.8854280944563
520.6546687245727,-1440.9930755809146
572.3690355746093,-1439.4238860180317
608.264823341225,-1439.2460790960113
552.4256381005688,-1442.8878457326532
661.3204010955944,-1439.7110147462456
596.3402644386275,-1439.1709210609295
632.5815481697451,-1441.0552773795048
669.9137402558036,-1443.3522502296742
535.9693728410396,-1440.021704846048
528.6126299527181,-1439.752923259432
651.2807776666758,-1439.797837047255
556.1798924945217,-1440.2809132424354
543.9061521767651,-1439.6067779215389
560.2814054943574,-1440.0777588741148
567.106393254483,-1444.6451202384908
698.994280196572,-1441.4969686280017
769.5499132434613,-1443.9391780659303
780.8220790660225,-1444.3091530694849
546.629349406038,-1440.4052429175
545.3391473001989,-1439.9540490729933
554.9538623366226,-1440.4356001627623
541.226148410317,-1441.8201445527725
608.2302516299734,-1439.7968750417954
604.8823939497113,-1439.9192652023216
540.0407959345363,-1442.0739742552753
661.2489761109825,-1440.6789037744115
661.2489761109825,-1440.6789037744115
620.542845915644,-1440.2475686791927
661.4753898295161,-1440.385098619885
685.473750183527,-1440.4569502427664
564.243068285376,-1440.1740257682563
587.0835064880479,-1440.3599025770359
608.1639334432516,-1440.9116503667303
666.7764384316965,-1442.772353975758
599.0186109601843,-1439.5314646720196
711.4902248237491,-1441.5579542532487
711.4902248237491,-1441.5579542532487
711.4902248237491,-1441.5579542532487
649.7925450778605,-1440.199363754609
647.5740646998881,-1441.7102142088343
549.5513422229774,-1441.0488845627565
648.768895467474,-1439.7358132577513
596.4619237789292,-1440.4405285618982
614.2314472051136,-1440.8193665148585
628.6148102093821,-1440.9637770858321
660.211157945571,-1442.0332270016506
605.2086753539105,-1444.0682965736562
620.0699632298083,-1440.6401482471788
630.5185292480089,-1442.1238288485954
542.3593542828077,-1442.156937198655
634.7156137132663,-1440.1161739243034
676.5710175776189,-1440.5984920685526
581.6563678733365,-1440.0472450042562
552.0323529490488,-1439.4976569991125
577.7198629193265,-1441.5509411051394
674.4461201531628,-1440.8575745424648
697.2233451347771,-1441.2059056414785
687.3203271125265,-1440.5696735350816
673.568895692201,-1440.1450034061322
559.5966604264603,-1439.5793361286014
488.9499735439909,-1441.28515536452
535.9087758896045,-1440.650149789192
656.8244879936947,-1442.249333069773
630.4149329995503,-1443.0017754019746
655.0843440774883,-1442.9111043804348
681.1386410511616,-1441.6551378648871
495.81282689695144,-1441.2433391548036
594.7069400171192,-1439.1916014845942
573.1105567969987,-1439.2019981958683
602.9968084011446,-1439.7661071632429
524.4561641610285,-1440.37958149172
559.3013956521022,-1440.2492249423103
641.5143377924613,-1439.4737698205067
523.3947679054515,-1440.250610124962
660.4453298023534,-1439.961645419134
603.9127543945273,-1439.2604193499637
594.8049550409264,-1440.2411491372116
461.2840958047263,-1446.095576102407
482.7873108743627,-1441.8213754056685
583.430774577945,-1440.7788058544784
543.7349554239765,-1441.0102769345287
548.1254027853303,-1439.664102462775
529.1629951062016,-1439.7572634611681
652.7861593172723,-1441.6052615999374
565.7156230257625,-1439.5071889819312
531.4911783788018,-1440.0919434886416
580.5223645348093,-1439.3191753116187
511.418870002633,-1440.0933548605187
675.4594796464835,-1440.8698174348312
529.4531040129922,-1441.3910958163278
558.0932728427288,-1439.804094426658
572.9560414685824,-1439.5480669351668
636.2036787982341,-1440.0300809503788
525.8650910017826,-1439.8254577103107
668.1229886715394,-1440.3442269100442
588.1246928929808,-1439.5358775265572
501.765955310859,-1440.671759494295
653.9060917140538,-1440.0577303331931
608.7503706395021,-1439.4307454597035
569.5581857167523,-1439.765196206544
652.9317598688806,-1439.5983036301022
500.9946857507256,-1440.738643661587
695.2955627688793,-1440.6965013517872
519.6726955258324,-1440.6007737282541
670.0535084005064,-1440.8873662053904
549.0973923744255,-1441.074966737997
571.9759621859406,-1440.3929911311645
672.1110668269554,-1442.7242666654688
497.9535781362248,-1444.3775974213404
528.3712654073639,-1443.5663041869227
618.6529337863813,-1444.019550340742
513.4900551340014,-1442.7739244024401
625.8863696433766,-1439.515880129371
540.0537525605079,-1439.6216968366068
530.0083543893477,-1440.2681752379324
564.3452617927588,-1440.559416915447
571.3246869147271,-1440.835901932829
621.1217616223257,-1442.2629812721452
597.8937315203851,-1439.3311296875572
626.5894767631685,-1440.7800107035184
614.7304317649325,-1440.4209119932061
610.4303919367735,-1439.2596775581637
623.8313583627524,-1439.8164351439166
577.4381995873712,-1439.5128632604408
504.09811962404297,-1440.437359430219
441.0159405694936,-1443.5907657875703
482.8406628537329,-1441.37675660712
721.7229199669013,-1441.6449794271043
475.16046423382767,-1441.9105782660292
496.1561848628976,-1441.2366754014083
492.8110105593323,-1441.3543491017294
551.8424136572635,-1440.1394105187837
500.1438055845717,-1442.7360461170547
644.0891275761671,-1441.628687604531
634.7520497262475,-1442.194219794058
604.5823173397347,-1441.84159840673
538.3377443592391,-1441.2618828264158
705.1726515326726,-1440.863730539124
546.1419906942324,-1441.388060185807
511.2372665994039,-1440.1617790994585
544.0390834397897,-1439.934395467639
562.030617501864,-1439.3316378418338
558.3362241586879,-1439.6429453037365
622.1133135622376,-1440.1019017744186
645.0023257353837,-1442.1938887375848
716.9041765086112,-1441.8924699740364
502.64895492124987,-1442.1030826571175
523.5205939457683,-1442.2907861254218
510.4825955420697,-1442.6723880450825
584.0162371941087,-1440.1915644987544
595.1882552539681,-1440.027547430551
544.2815188347588,-1440.9414079796136
613.4390208358733,-1440.2169589333578
580.8601929138929,-1440.57535093853
632.15849341244,-1440.7774962182627
548.1757604135722,-1439.4197773774154
612.33507659517,-1440.0301440023939
580.4665237590482,-1440.0516420110137
523.3036960359733,-1440.488729587043
654.3956203817319,-1440.6435417410605
625.7017324871723,-1439.47294259173
559.1025009550315,-1440.6938342266956
670.104844705195,-1440.1670485851719
663.08914695039,-1440.0842267882063
489.0645533319664,-1441.3346960617898
694.4220735305497,-1440.6449270702344
507.0597112181707,-1441.2390912144679
522.7204152747487,-1440.8653039189048
486.8746767076899,-1444.496705398235
709.321932001251,-1441.2730282374878
679.1487298161162,-1441.243775273726
536.948673171766,-1441.2550748842123
575.5563753553962,-1439.2651411682139
754.2705392879964,-1441.7392190047915
764.0154512796704,-1443.0710927903995
527.8916918171891,-1440.8476982054885
642.5101092436596,-1440.9152272975339
536.7850875768211,-1440.380824340276
705.5486913362265,-1440.454016746377
770.1214280107772,-1443.1846335887049
455.2590547520107,-1443.0356813695519
505.5752353806712,-1440.5894334951777
624.4999330685674,-1440.057560276671
534.9171428496323,-1439.8082121453613
671.1967804617174,-1439.9037608750614
529.5350798248452,-1439.9893923713437
545.9056890283822,-1439.5269763707481
627.3697369222023,-1439.8983948039768
713.1650715201716,-1441.723652167973
530.3343532167355,-1439.841950856801
547.1183790495525,-1440.098831000624
620.0444220258483,-1444.368882226711
619.3532671774599,-1443.9445493810235
657.0230699879273,-1440.7342020973513
568.5497716296052,-1440.7573681352724
568.1938060798191,-1439.974340608634
720.9316729502451,-1441.6207181752093
469.29806337832474,-1442.1385861212723
484.4948957816989,-1441.6209096158016
691.3936813410534,-1440.564448751266
628.097160560575,-1439.3840004898855
571.6399694458912,-1439.5262793577604
652.8625446852275,-1439.9021615067547
644.6059415863724,-1439.879601202079
553.8229401526347,-1439.4583678357783
657.5634513609001,-1440.2872662883758
618.7887015710792,-1439.9463378475652
514.6354307526609,-1440.0307496257478
635.0740626528748,-1440.2348238731695
608.4024109355892,-1440.195611124444
608.7414041703361,-1440.9257121558364
620.8034160147467,-1440.1551861515175
656.587296711412,-1440.4678384769325
643.8742258572574,-1440.8014903139285
651.2184590632388,-1441.5752087041415
609.0335582016231,-1439.6987554213479
558.5795864489249,-1440.8851784323278
435.94686880884575,-1443.9463522656615
453.3356111685516,-1442.7560925957036
680.0372446586287,-1443.6475139522686
673.6906239018577,-1443.147670280816
658.9865917254635,-1443.9782210325998
594.7201031136632,-1441.2263437754148
596.5612088853236,-1441.5781442535529
617.6821782062443,-1441.0050754156623
679.3951310400532,-1443.654613491228
510.9924467862792,-1440.9170747992503
485.4534955623631,-1442.9708975613537
540.6854716908305,-1441.0331810924702
593.5925408285724,-1440.8065175662923
611.3125805802243,-1440.153065754091
611.4513919372014,-1441.2121081352068
600.492171144001,-1441.0480259814703
553.8753620700763,-1441.0273517487738
677.6101696543128,-1440.2063023943947
690.1269645045747,-1441.0406146618911
605.3434080964565,-1440.8811608236826
596.6788188959515,-1442.1425706181594
610.4903256535953,-1440.1618143285166
612.3221301239845,-1440.5922461965445
601.8880284394492,-1440.528653491607
601.0593227343737,-1440.0516758251927
619.0712843710531,-1440.2168792417583
568.8761597241454,-1441.3443911633874
557.7807668369993,-1440.3269373118774
543.6584182782087,-1440.469424877398
671.8395650396162,-1441.8467471888432
557.6485679711894,-1440.1822896495198
598.9862694063554,-1439.2808094767279
516.8331870111103,-1442.6492538132864
671.5477188511846,-1441.4700318073988
523.9363458728093,-1440.1796948990839
580.7748289665902,-1441.3301116261487
654.9744133460053,-1442.0540632641755
715.4188307022724,-1441.9865336250098
790.2497789153932,-1444.43609647271
661.9486065303352,-1441.895342032192
566.8480005191014,-1440.2020397290933
612.6375520733855,-1440.0277730645194
542.0954174459473,-1441.2381662505957
622.162328685496,-1441.0932867159013
604.379254005666,-1439.6120061126335
620.7211252294724,-1439.5543333871979
527.3248199722102,-1440.536999981376
547.6902522286225,-1440.222843492471
621.0283517272875,-1440.5683866806505
575.2671154853481,-1439.4801778153515
598.860006276222,-1439.7525498889531
578.4133209507044,-1439.3664998521804
512.7130971601831,-1441.147779720026
495.0019054350192,-1441.6760384368627
631.1183898148565,-1440.7855261187044
629.5126413073939,-1440.4529988212544
745.3155090095745,-1442.2306995397653
816.126045654245,-1445.640462649565
684.8371860896839,-1441.7878515932432
750.4759415582914,-1442.762716104878
783.8844087851803,-1443.7030803765133
572.7916873212273,-1439.3900114124883
535.387142169305,-1439.6640160702477
591.3853684430989,-1439.272637088415
644.9958374167818,-1439.6030774199883
543.2531255039864,-1439.8526941779087
556.6589357124878,-1440.1257875899737
548.3103874119705,-1439.7792607194797
659.0173959012818,-1440.7885318216918
579.8247238285164,-1439.3654795501184
518.6695414974935,-1440.0999248049507
518.1140859429535,-1440.7435853385623
483.31710580730436,-1442.3694567862592
537.4597109705476,-1439.5800790411822
632.9725007593314,-1439.916167827325
599.2481542908339,-1440.246652420309
572.6246333803323,-1440.427982906081
552.8622314191491,-1440.9363343786433
632.2090452035316,-1439.8618331049936
715.9515287427693,-1441.398524736458
742.6502411650315,-1441.2450878759548
577.3316040804864,-1440.278129076264
592.0164081646008,-1439.2202846757784
569.7043835823195,-1439.532758342474
621.5382413857392,-1440.5881391202715
544.9035484160133,-1440.6272241917604
656.446181482505,-1440.3068055651777
656.446181482505,-1440.3068055651777
687.0716331260776,-1440.6126969991803
507.6330052996861,-1440.384449720595
513.6501993707961,-1440.5022566584955
646.1406233547451,-1441.5568156961347
474.26154174397226,-1442.6445012385561
529.4937123264008,-1440.630756894892
591.5640622642899,-1439.4317904156132
584.2760277007629,-1439.9984151914055
603.9756784726621,-1439.2719129746213
661.2903567372464,-1441.2997125348202
524.9873257758884,-1441.929154717319
582.3041131806282,-1442.013759009013
668.0873746366044,-1441.3551000074035
612.5436448692099,-1440.2684342807313
543.4210970271155,-1440.0110796022427
626.5485633131732,-1439.385773389987
494.2869280600506,-1440.7707405211233
545.6033921665785,-1439.5521341834317
601.0897743400974,-1439.979505884652
618.1078254829825,-1440.117741331032
611.5544540182615,-1439.2667186928145
608.8614021443738,-1439.2240376201844
583.2409595358167,-1439.2729230777318
617.045845840081,-1441.6105516107123
627.654570910479,-1442.8243701676329
580.353002924045,-1441.8015587383832
643.5283663799567,-1440.0103887860525
655.9728345724125,-1440.0610087060918
538.0621874840268,-1440.450894287505
648.4671124355624,-1439.5853579463057
528.8238917526037,-1439.924524800607
601.1445902903273,-1441.4785417411092
527.495006986445,-1440.5677117242287
546.5042676017132,-1440.8469047497556
526.5335958719581,-1440.9750608508803
645.6029111301659,-1440.0592661299547
597.979974442532,-1442.7964702038198
592.8678230656623,-1439.67783018776
545.37391955972,-1439.625159425069
623.2181971070881,-1439.5969815340227
524.8601725854279,-1440.2443530134651
647.9421651822195,-1440.2042121974107
587.857977494802,-1439.7747111196124
619.3689283795586,-1439.2867873572316
554.6462511171196,-1440.2384640608207
609.3189335847198,-1440.746885420884
575.8217803880098,-1440.213110895485
676.0835726190511,-1440.742838620888
586.0680553838209,-1440.5813370036217
579.3099950158728,-1440.1004550677908
572.8606791731938,-1439.4634407977735
624.5874639012408,-1439.5520822039632
611.6980608716376,-1439.2790773821632
581.2425955307684,-1439.5105811067053
624.3514990781913,-1439.5669037944797
576.3007483022295,-1439.7737904674384
591.654487820884,-1439.7128107057247
598.1687753212728,-1440.2257685331522
587.0359848927645,-1439.5654527900672
577.9415810143294,-1439.6194548696426
557.4326171734671,-1440.2219870891552
565.5705956126043,-1440.332928624729
627.605493101826,-1440.4569763366703
611.7375222132601,-1439.4061526845703
555.2038584301538,-1439.4716767021341
606.5382317406276,-1439.9843153115035
571.0374831636196,-1439.2141207369555
633.6190239625904,-1439.4000847890863
550.551357640455,-1439.840180737417
640.824418633515,-1439.5720535183714
520.2856593972784,-1440.0582790537055
540.8810500343193,-1439.8366716159028
639.7446960605901,-1441.0667790310745
608.6168312345089,-1439.890056129285
500.36501829896014,-1442.0358997691346
566.0969232243864,-1441.6589354051248
591.5414715617144,-1442.4089635175462
581.8680254013799,-1441.499577980711
588.9549131825113,-1441.098399781143
609.671342528916,-1441.455741489996
635.6628784495832,-1441.4744441204957
