atc_conc_ngmL,mean_repressors,mean_yfp,fold_change
1.0,11.478128398402193,96935.1281131249,0.37801458813451466
2.0,25.8278493336646,18259.44616989567,0.07120573478194933
3.0,131.2082657117929,6212.529574830333,0.024226788102681692
4.0,129.56337811253792,4271.01835939293,0.016655543531718574
7.0,224.22856143861057,4851.275994370289,0.018918354291527894
10.0,241.8653854829374,3190.7957171919256,0.012443036413466765
