parameter,value,well_id,carbon,strain
max df,0.010423464357155883,27,glucose,delta
lag time stderr,0.25461320875041193,27,glucose,delta
lag time std,2.546132087504119,27,glucose,delta
lag time,332.33008680038654,27,glucose,delta
max y stderr,0.0004397241492258094,27,glucose,delta
max y,0.29801758529611333,27,glucose,delta
inverse max df stderr,0.08926453474872333,27,glucose,delta
max y std,0.004397241492258094,27,glucose,delta
inverse max df,66.51069937144793,27,glucose,delta
time of max df stderr,0.48794569369961655,27,glucose,delta
time of max df std,4.879456936996165,27,glucose,delta
time of max df,435.1966666666668,27,glucose,delta
max df stderr,1.3974373188806845e-05,27,glucose,delta
max df std,0.00013974373188806844,27,glucose,delta
inverse max df std,0.8926453474872332,27,glucose,delta
inverse max df,65.88404736182657,28,glucose,delta
max df std,0.0001583262544931538,28,glucose,delta
max df stderr,1.583262544931538e-05,28,glucose,delta
time of max df,394.8766666666667,28,glucose,delta
time of max df std,5.894565293556431,28,glucose,delta
time of max df stderr,0.5894565293556431,28,glucose,delta
inverse max df std,0.9899031340987682,28,glucose,delta
max df,0.01052309189032153,28,glucose,delta
max y,0.30199042737260884,28,glucose,delta
max y std,0.005604965962690815,28,glucose,delta
max y stderr,0.0005604965962690815,28,glucose,delta
lag time,309.8948812431357,28,glucose,delta
lag time std,2.40951480894357,28,glucose,delta
lag time stderr,0.240951480894357,28,glucose,delta
inverse max df stderr,0.09899031340987682,28,glucose,delta
lag time,310.7742699195193,29,glucose,delta
max y stderr,0.0004529789188858608,29,glucose,delta
max y std,0.004529789188858608,29,glucose,delta
max y,0.3117935873604501,29,glucose,delta
inverse max df stderr,0.34522762694039766,29,glucose,delta
time of max df stderr,7.269303680546028,29,glucose,delta
inverse max df,59.157354564462715,29,glucose,delta
lag time std,9.890346706801427,29,glucose,delta
time of max df std,72.69303680546028,29,glucose,delta
time of max df,378.84666666666664,29,glucose,delta
max df stderr,7.643371006312679e-05,29,glucose,delta
inverse max df std,3.4522762694039764,29,glucose,delta
lag time stderr,0.9890346706801427,29,glucose,delta
max df,0.01176152868617211,29,glucose,delta
max df std,0.0007643371006312679,29,glucose,delta
max df std,5.591157954830588e-05,30,glucose,delta
max df stderr,5.5911579548305875e-06,30,glucose,delta
time of max df std,3.1304951684997055,30,glucose,delta
time of max df stderr,0.31304951684997057,30,glucose,delta
inverse max df,64.02760447794518,30,glucose,delta
inverse max df stderr,0.03306870797010182,30,glucose,delta
max y,0.30491858978894865,30,glucose,delta
max y std,0.0020712773024693532,30,glucose,delta
max y stderr,0.00020712773024693533,30,glucose,delta
lag time,308.9276446604805,30,glucose,delta
lag time std,0.9687934771987419,30,glucose,delta
lag time stderr,0.09687934771987419,30,glucose,delta
max df,0.010826044096615039,30,glucose,delta
time of max df,403.7666666666667,30,glucose,delta
inverse max df std,0.33068707970101824,30,glucose,delta
inverse max df std,0.7319154481781807,31,glucose,delta
max df,0.011414711805086101,31,glucose,delta
max df std,0.00013724215380217283,31,glucose,delta
max df stderr,1.3724215380217284e-05,31,glucose,delta
time of max df,340.6966666666665,31,glucose,delta
time of max df std,2.8511576596182815,31,glucose,delta
time of max df stderr,0.28511576596182814,31,glucose,delta
inverse max df,60.73281813105329,31,glucose,delta
inverse max df stderr,0.07319154481781806,31,glucose,delta
max y,0.3197637758573347,31,glucose,delta
max y std,0.0020106359930234796,31,glucose,delta
max y stderr,0.00020106359930234795,31,glucose,delta
lag time,306.3979241203858,31,glucose,delta
lag time std,0.7600526894137676,31,glucose,delta
lag time stderr,0.07600526894137676,31,glucose,delta
lag time stderr,0.13629269605566574,32,glucose,delta
max df std,9.084303883926272e-05,32,glucose,delta
max df,0.0111519976064374,32,glucose,delta
lag time,310.4953460583011,32,glucose,delta
max y stderr,0.0002644086069938741,32,glucose,delta
max y std,0.002644086069938741,32,glucose,delta
max y,0.3123381969465406,32,glucose,delta
inverse max df stderr,0.05049764257059135,32,glucose,delta
lag time std,1.3629269605566574,32,glucose,delta
inverse max df,62.158644089565,32,glucose,delta
time of max df stderr,0.3767014733180639,32,glucose,delta
time of max df std,3.767014733180639,32,glucose,delta
time of max df,401.80666666666673,32,glucose,delta
max df stderr,9.084303883926272e-06,32,glucose,delta
inverse max df std,0.5049764257059135,32,glucose,delta
lag time std,1.3049877968618173,33,glucose,delta
lag time,309.5473321775561,33,glucose,delta
max y stderr,0.00029520142050035685,33,glucose,delta
max y std,0.0029520142050035686,33,glucose,delta
max y,0.3191024432203631,33,glucose,delta
inverse max df stderr,0.04819975054770479,33,glucose,delta
time of max df std,3.609584463619047,33,glucose,delta
time of max df stderr,0.3609584463619047,33,glucose,delta
time of max df,400.1966666666667,33,glucose,delta
max df stderr,8.361152115347513e-06,33,glucose,delta
max df std,8.361152115347513e-05,33,glucose,delta
lag time stderr,0.13049877968618173,33,glucose,delta
inverse max df,63.158811082029615,33,glucose,delta
max df,0.010975309186373332,33,glucose,delta
inverse max df std,0.4819975054770479,33,glucose,delta
max df,0.011327243422827659,34,glucose,delta
max df std,0.00012666595743934168,34,glucose,delta
lag time std,1.7576075834949456,34,glucose,delta
lag time,306.02310155851933,34,glucose,delta
max y stderr,0.0004671381398755307,34,glucose,delta
max y std,0.004671381398755307,34,glucose,delta
max y,0.3220448869960497,34,glucose,delta
lag time stderr,0.17576075834949456,34,glucose,delta
inverse max df std,0.6825320363288571,34,glucose,delta
inverse max df,61.200558693146334,34,glucose,delta
time of max df stderr,0.5829785587823963,34,glucose,delta
time of max df std,5.829785587823964,34,glucose,delta
time of max df,376.60666666666674,34,glucose,delta
inverse max df stderr,0.0682532036328857,34,glucose,delta
max df stderr,1.2666595743934168e-05,34,glucose,delta
max y stderr,0.00021417496846973212,39,glucose,delta
max y std,0.002141749684697321,39,glucose,delta
max y,0.26142107456520974,39,glucose,delta
inverse max df stderr,0.07343376923883796,39,glucose,delta
inverse max df std,0.7343376923883796,39,glucose,delta
time of max df,444.7866666666668,39,glucose,delta
time of max df std,3.460577986406317,39,glucose,delta
max df stderr,1.2876989572922203e-05,39,glucose,delta
max df std,0.00012876989572922204,39,glucose,delta
max df,0.011029699029996525,39,glucose,delta
lag time,320.66774592340334,39,glucose,delta
time of max df stderr,0.3460577986406317,39,glucose,delta
lag time std,1.7617702672413509,39,glucose,delta
inverse max df,62.85227980456967,39,glucose,delta
lag time stderr,0.1761770267241351,39,glucose,delta
lag time stderr,0.5450011721625935,40,glucose,delta
max df std,0.00025392199878385054,40,glucose,delta
max df stderr,2.5392199878385053e-05,40,glucose,delta
time of max df,433.3766666666667,40,glucose,delta
time of max df std,39.45485901634932,40,glucose,delta
time of max df stderr,3.9454859016349317,40,glucose,delta
lag time std,5.450011721625935,40,glucose,delta
inverse max df,60.8302062225827,40,glucose,delta
max df,0.01140021948455022,40,glucose,delta
inverse max df stderr,0.1303303648721153,40,glucose,delta
max y,0.27025904754969526,40,glucose,delta
max y std,0.003338908371582898,40,glucose,delta
max y stderr,0.0003338908371582898,40,glucose,delta
lag time,317.37099660686937,40,glucose,delta
inverse max df std,1.303303648721153,40,glucose,delta
max df,0.01017609210890484,41,glucose,delta
max df std,0.00010320318189778405,41,glucose,delta
lag time stderr,0.24005071580652415,41,glucose,delta
max df stderr,1.0320318189778405e-05,41,glucose,delta
time of max df,414.05666666666673,41,glucose,delta
time of max df std,29.82780414311454,41,glucose,delta
time of max df stderr,2.982780414311454,41,glucose,delta
inverse max df,68.12225301569504,41,glucose,delta
inverse max df std,0.6893946796749193,41,glucose,delta
inverse max df stderr,0.06893946796749192,41,glucose,delta
max y,0.26317206475655985,41,glucose,delta
max y std,0.0032215278024203394,41,glucose,delta
max y stderr,0.00032215278024203393,41,glucose,delta
lag time,305.9331387214106,41,glucose,delta
lag time std,2.4005071580652415,41,glucose,delta
time of max df std,3.62042815147601,42,glucose,delta
max df std,0.0004593698588094412,42,glucose,delta
lag time stderr,0.29436884125228124,42,glucose,delta
lag time std,2.9436884125228127,42,glucose,delta
lag time,323.5290917497573,42,glucose,delta
max y stderr,0.0007363747329433357,42,glucose,delta
max y std,0.007363747329433357,42,glucose,delta
max y,0.2739063968922764,42,glucose,delta
max df stderr,4.593698588094412e-05,42,glucose,delta
inverse max df stderr,0.21316767697424885,42,glucose,delta
inverse max df std,2.1316767697424885,42,glucose,delta
inverse max df,57.23168608012534,42,glucose,delta
time of max df stderr,0.362042815147601,42,glucose,delta
time of max df,357.91666666666674,42,glucose,delta
max df,0.012128327865593836,42,glucose,delta
lag time stderr,0.1287358442662691,43,glucose,delta
max df,0.010696324039925584,43,glucose,delta
max df std,0.00010926987656083358,43,glucose,delta
max df stderr,1.0926987656083357e-05,43,glucose,delta
time of max df,381.5766666666667,43,glucose,delta
time of max df std,11.272173703416751,43,glucose,delta
inverse max df,64.80916015486918,43,glucose,delta
inverse max df std,0.6645323267787882,43,glucose,delta
time of max df stderr,1.127217370341675,43,glucose,delta
max y,0.27171513242776024,43,glucose,delta
max y std,0.003766184659565812,43,glucose,delta
max y stderr,0.00037661846595658116,43,glucose,delta
lag time,303.5586374756082,43,glucose,delta
lag time std,1.2873584426626912,43,glucose,delta
inverse max df stderr,0.06645323267787881,43,glucose,delta
max y,0.27722366892152356,44,glucose,delta
lag time std,0.9685551440712766,44,glucose,delta
lag time,303.175921267082,44,glucose,delta
max y stderr,0.0002700071650071194,44,glucose,delta
max y std,0.002700071650071194,44,glucose,delta
inverse max df stderr,0.04130899917913029,44,glucose,delta
max df stderr,6.927509032319607e-06,44,glucose,delta
inverse max df,64.2266910478596,44,glucose,delta
time of max df stderr,0.5980802621722272,44,glucose,delta
time of max df std,5.9808026217222725,44,glucose,delta
time of max df,382.0666666666667,44,glucose,delta
lag time stderr,0.09685551440712767,44,glucose,delta
max df,0.010792643763108374,44,glucose,delta
inverse max df std,0.4130899917913029,44,glucose,delta
max df std,6.927509032319607e-05,44,glucose,delta
max df stderr,5.997921822224174e-06,45,glucose,delta
max df std,5.997921822224173e-05,45,glucose,delta
max df,0.010905783022651194,45,glucose,delta
time of max df,384.30666666666673,45,glucose,delta
time of max df std,4.9477671731802415,45,glucose,delta
time of max df stderr,0.49477671731802414,45,glucose,delta
inverse max df,63.55968460913882,45,glucose,delta
inverse max df std,0.34927605687831875,45,glucose,delta
inverse max df stderr,0.034927605687831875,45,glucose,delta
max y,0.2794694664512902,45,glucose,delta
max y std,0.0021910280940432704,45,glucose,delta
max y stderr,0.00021910280940432703,45,glucose,delta
lag time,304.0392658779832,45,glucose,delta
lag time std,0.9676752697555364,45,glucose,delta
lag time stderr,0.09676752697555364,45,glucose,delta
max y stderr,0.0006001099637207287,46,glucose,delta
lag time stderr,0.22941249027326385,46,glucose,delta
lag time,317.9487074310993,46,glucose,delta
inverse max df std,0.9253997143943723,46,glucose,delta
max y std,0.006001099637207287,46,glucose,delta
max y,0.29012308150542676,46,glucose,delta
inverse max df stderr,0.09253997143943724,46,glucose,delta
lag time std,2.2941249027326385,46,glucose,delta
inverse max df,58.60015459123079,46,glucose,delta
time of max df stderr,0.37376329407794984,46,glucose,delta
time of max df std,3.7376329407794984,46,glucose,delta
time of max df,397.67666666666673,46,glucose,delta
max df stderr,1.87141869053826e-05,46,glucose,delta
max df std,0.000187141869053826,46,glucose,delta
max df,0.01183137361569423,46,glucose,delta
max y std,0.0023049765447817642,51,glucose,delta
lag time stderr,0.16824374102799827,51,glucose,delta
lag time std,1.6824374102799826,51,glucose,delta
max df,0.011521242400964846,51,glucose,delta
max df std,0.0001423945800379647,51,glucose,delta
max df stderr,1.423945800379647e-05,51,glucose,delta
time of max df,441.0066666666668,51,glucose,delta
time of max df std,2.4808063205337083,51,glucose,delta
time of max df stderr,0.24808063205337083,51,glucose,delta
lag time,319.09516581042675,51,glucose,delta
inverse max df std,0.7421488007301125,51,glucose,delta
inverse max df stderr,0.07421488007301125,51,glucose,delta
max y,0.28804949775296484,51,glucose,delta
max y stderr,0.00023049765447817643,51,glucose,delta
inverse max df,60.17170917778927,51,glucose,delta
lag time stderr,0.4159853814369403,52,glucose,delta
lag time std,4.159853814369403,52,glucose,delta
max df std,0.00023561037565457342,52,glucose,delta
max df stderr,2.3561037565457344e-05,52,glucose,delta
time of max df,426.3766666666667,52,glucose,delta
time of max df std,47.19116336773232,52,glucose,delta
time of max df stderr,4.719116336773232,52,glucose,delta
inverse max df,67.11571802818624,52,glucose,delta
max df,0.01033281175173727,52,glucose,delta
inverse max df stderr,0.1473984670628971,52,glucose,delta
max y,0.28308690453342195,52,glucose,delta
max y std,0.005273579906687641,52,glucose,delta
max y stderr,0.0005273579906687641,52,glucose,delta
lag time,309.0543445473711,52,glucose,delta
inverse max df std,1.473984670628971,52,glucose,delta
lag time std,2.0706212904637207,53,glucose,delta
lag time,313.5406004843675,53,glucose,delta
max y stderr,0.00047392826937786033,53,glucose,delta
max y std,0.004739282693778603,53,glucose,delta
max y,0.28420106810485296,53,glucose,delta
inverse max df stderr,0.1245870206187776,53,glucose,delta
time of max df stderr,0.3663481950276267,53,glucose,delta
inverse max df,56.455801911187855,53,glucose,delta
time of max df std,3.663481950276267,53,glucose,delta
time of max df,364.4966666666667,53,glucose,delta
max df stderr,2.718278445387594e-05,53,glucose,delta
lag time stderr,0.20706212904637206,53,glucose,delta
inverse max df std,1.245870206187776,53,glucose,delta
max df std,0.0002718278445387594,53,glucose,delta
max df,0.012283692322165331,53,glucose,delta
max df,0.010529471142334124,54,glucose,delta
time of max df,376.3966666666667,54,glucose,delta
time of max df std,12.038982515146373,54,glucose,delta
time of max df stderr,1.2038982515146373,54,glucose,delta
inverse max df,65.83812812677117,54,glucose,delta
inverse max df std,0.766090617328205,54,glucose,delta
inverse max df stderr,0.0766090617328205,54,glucose,delta
max y,0.30057464231729586,54,glucose,delta
max y std,0.004838623611436002,54,glucose,delta
max y stderr,0.0004838623611436002,54,glucose,delta
lag time,302.9555843783487,54,glucose,delta
lag time std,1.5026144390317266,54,glucose,delta
lag time stderr,0.15026144390317267,54,glucose,delta
max df std,0.00012205017289901166,54,glucose,delta
max df stderr,1.2205017289901166e-05,54,glucose,delta
lag time stderr,0.10472050195542575,55,glucose,delta
max df std,8.127669378649562e-05,55,glucose,delta
lag time std,1.0472050195542575,55,glucose,delta
lag time,304.18729914096565,55,glucose,delta
max y stderr,0.0002999221927470319,55,glucose,delta
max y std,0.002999221927470319,55,glucose,delta
max y,0.2952367557236392,55,glucose,delta
max df,0.011039416383823324,55,glucose,delta
inverse max df stderr,0.04636599434758051,55,glucose,delta
inverse max df std,0.4636599434758051,55,glucose,delta
inverse max df,62.79180340690163,55,glucose,delta
time of max df stderr,0.5927723002975087,55,glucose,delta
time of max df std,5.927723002975087,55,glucose,delta
time of max df,385.7766666666667,55,glucose,delta
max df stderr,8.127669378649562e-06,55,glucose,delta
lag time std,0.8506330821997661,56,glucose,delta
max df,0.01091214322608872,56,glucose,delta
max df std,6.470923741391177e-05,56,glucose,delta
max df stderr,6.4709237413911765e-06,56,glucose,delta
time of max df,378.7066666666667,56,glucose,delta
time of max df std,6.459752317233223,56,glucose,delta
time of max df stderr,0.6459752317233223,56,glucose,delta
inverse max df,63.5229515824586,56,glucose,delta
inverse max df stderr,0.037655215469740565,56,glucose,delta
max y,0.2984054096547585,56,glucose,delta
max y std,0.002238618762457775,56,glucose,delta
max y stderr,0.0002238618762457775,56,glucose,delta
lag time,302.77334898998345,56,glucose,delta
lag time stderr,0.08506330821997661,56,glucose,delta
inverse max df std,0.37655215469740566,56,glucose,delta
max df,0.010887627292483241,57,glucose,delta
lag time stderr,0.08246624479051486,57,glucose,delta
lag time std,0.8246624479051485,57,glucose,delta
lag time,302.44511370420935,57,glucose,delta
max y stderr,0.00023498175576366207,57,glucose,delta
max y std,0.0023498175576366206,57,glucose,delta
max y,0.3054249430667797,57,glucose,delta
inverse max df stderr,0.03325780689402975,57,glucose,delta
inverse max df std,0.33257806894029746,57,glucose,delta
inverse max df,63.66548742026806,57,glucose,delta
time of max df stderr,0.6523158744044175,57,glucose,delta
time of max df std,6.523158744044175,57,glucose,delta
time of max df,380.9466666666667,57,glucose,delta
max df stderr,5.688383318491374e-06,57,glucose,delta
max df std,5.6883833184913746e-05,57,glucose,delta
lag time stderr,0.11399057191338731,58,glucose,delta
lag time std,1.139905719133873,58,glucose,delta
max df,0.010842270983077731,58,glucose,delta
lag time,304.4409784441685,58,glucose,delta
max y stderr,0.00029469200261109487,58,glucose,delta
max y std,0.0029469200261109485,58,glucose,delta
max y,0.3046127243551845,58,glucose,delta
inverse max df stderr,0.04858540670752404,58,glucose,delta
inverse max df std,0.48585406707524037,58,glucose,delta
inverse max df,63.9337667042392,58,glucose,delta
time of max df stderr,0.6052470569940841,58,glucose,delta
time of max df std,6.052470569940841,58,glucose,delta
time of max df,389.9066666666667,58,glucose,delta
max df stderr,8.242097566449755e-06,58,glucose,delta
max df std,8.242097566449754e-05,58,glucose,delta
lag time,314.2832172508248,63,glucose,delta
max df,0.011266907000138588,63,glucose,delta
max df std,9.459641467992657e-05,63,glucose,delta
max df stderr,9.459641467992658e-06,63,glucose,delta
time of max df,405.3766666666667,63,glucose,delta
time of max df std,2.515134191251035,63,glucose,delta
time of max df stderr,0.2515134191251035,63,glucose,delta
inverse max df,61.52496789853093,63,glucose,delta
lag time stderr,0.13213210882443455,63,glucose,delta
inverse max df stderr,0.051708531130288685,63,glucose,delta
max y,0.3111525422214168,63,glucose,delta
max y std,0.0027080659906772637,63,glucose,delta
max y stderr,0.00027080659906772637,63,glucose,delta
lag time std,1.3213210882443456,63,glucose,delta
inverse max df std,0.5170853113028868,63,glucose,delta
inverse max df std,30.811604631059723,64,glucose,delta
max df,0.004605674029183341,64,glucose,delta
lag time stderr,8.703470913747793,64,glucose,delta
lag time std,87.03470913747793,64,glucose,delta
lag time,455.63464918871983,64,glucose,delta
max y stderr,0.0001517558733783037,64,glucose,delta
max y std,0.0015175587337830372,64,glucose,delta
max y,1.006678897132294,64,glucose,delta
inverse max df stderr,3.0811604631059724,64,glucose,delta
inverse max df,156.39839142157328,64,glucose,delta
time of max df stderr,8.7126804142009,64,glucose,delta
time of max df std,87.126804142009,64,glucose,delta
time of max df,455.5666666666667,64,glucose,delta
max df stderr,9.102124051224184e-05,64,glucose,delta
max df std,0.0009102124051224184,64,glucose,delta
lag time stderr,0.2026029998750647,65,glucose,delta
lag time std,2.026029998750647,65,glucose,delta
time of max df stderr,0.4981325124904015,65,glucose,delta
lag time,311.23767543680907,65,glucose,delta
max y stderr,0.0004539720223721793,65,glucose,delta
max y std,0.0045397202237217925,65,glucose,delta
max y,0.31562486666685025,65,glucose,delta
inverse max df stderr,0.06356872420467075,65,glucose,delta
inverse max df std,0.6356872420467075,65,glucose,delta
inverse max df,66.8409521670426,65,glucose,delta
time of max df std,4.981325124904015,65,glucose,delta
time of max df,416.0866666666668,65,glucose,delta
max df stderr,9.907066149848188e-06,65,glucose,delta
max df std,9.907066149848188e-05,65,glucose,delta
max df,0.010371039482914289,65,glucose,delta
lag time std,1.1040407411451307,66,glucose,delta
lag time,306.38965127348035,66,glucose,delta
inverse max df std,0.37508261449144553,66,glucose,delta
lag time stderr,0.11040407411451307,66,glucose,delta
max y std,0.002578556581386424,66,glucose,delta
max y,0.31843169291580437,66,glucose,delta
inverse max df stderr,0.037508261449144556,66,glucose,delta
inverse max df,64.19940604764676,66,glucose,delta
time of max df stderr,0.4455322659471478,66,glucose,delta
max y stderr,0.0002578556581386424,66,glucose,delta
time of max df,402.1566666666667,66,glucose,delta
max df stderr,6.310839963515338e-06,66,glucose,delta
max df std,6.310839963515339e-05,66,glucose,delta
max df,0.010797153640708566,66,glucose,delta
time of max df std,4.455322659471478,66,glucose,delta
lag time,304.4251323987258,67,glucose,delta
inverse max df stderr,0.02963699801337661,67,glucose,delta
max y stderr,0.00017522093624251157,67,glucose,delta
max y std,0.0017522093624251158,67,glucose,delta
max y,0.3233004855149884,67,glucose,delta
lag time std,0.7531140912094276,67,glucose,delta
max df std,4.8739086816080816e-05,67,glucose,delta
inverse max df,64.8792650418771,67,glucose,delta
time of max df stderr,0.38461799229885235,67,glucose,delta
time of max df std,3.8461799229885236,67,glucose,delta
time of max df,394.0366666666667,67,glucose,delta
max df stderr,4.873908681608081e-06,67,glucose,delta
max df,0.010683869870435111,67,glucose,delta
inverse max df std,0.2963699801337661,67,glucose,delta
lag time stderr,0.07531140912094277,67,glucose,delta
inverse max df std,0.5656708946794129,68,glucose,delta
lag time std,1.4509088436310256,68,glucose,delta
max df,0.011357843980642641,68,glucose,delta
max df std,0.00010537057329767806,68,glucose,delta
time of max df,397.8166666666667,68,glucose,delta
time of max df std,3.338787204959309,68,glucose,delta
