date,operator,carbon,temp,strain,atc_ngml,iptg_um,mean_fitc,fold_change
20180419,O2,glycerol,37,auto,0.0,50.0,3878.5582781532103,0.0
20180419,O2,glycerol,37,dilution,3.0,75.0,20135.48577384837,0.6217911187979098
20180419,O2,glycerol,37,dilution,3.0,100.0,19708.777152525425,0.5946499960034118
20180419,O2,glycerol,37,dilution,10.0,75.0,17016.739105875266,0.5023129976731362
20180419,O2,glycerol,37,dilution,1.0,5.0,24540.822149168293,0.6896148895031593
20180419,O2,glycerol,37,delta,0.0,0.1,33262.54212673614,1.0
20180419,O2,glycerol,37,dilution,4.0,100.0,18546.400218729665,0.5511165681946677
20180419,O2,glycerol,37,auto,0.0,1000.0,3701.285794666689,0.0
20180419,O2,glycerol,37,dilution,4.0,50.0,17440.618803806447,0.49324705556837833
20180419,O2,glycerol,37,dilution,4.0,5.0,6533.989052121598,0.08745001506494066
20180419,O2,glycerol,37,dilution,1.0,25.0,23949.46547792621,0.7375495864706143
20180419,O2,glycerol,37,auto,0.0,5000.0,3429.535437583636,0.0
20180419,O2,glycerol,37,dilution,7.0,0.1,4512.561547469701,0.018670916479204873
20180419,O2,glycerol,37,dilution,7.0,100.0,16980.634852613846,0.4924754066665848
20180419,O2,glycerol,37,dilution,1.0,0.0,23898.290645064175,0.6240307370860337
20180419,O2,glycerol,37,dilution,4.0,5000.0,20008.9479200444,0.607434482762972
20180419,O2,glycerol,37,dilution,4.0,0.1,4839.065571210981,0.029815546420796923
20180419,O2,glycerol,37,dilution,7.0,10.0,7293.913825488475,0.12136764570173103
20180419,O2,glycerol,37,dilution,1.0,75.0,27104.674669716886,0.8887783683853093
20180419,O2,glycerol,37,dilution,4.0,1000.0,20857.21016346357,0.6460887148032093
20180419,O2,glycerol,37,delta,0.0,100.0,30531.94267097821,1.0
20180419,O2,glycerol,37,dilution,4.0,0.0,4752.164519800958,0.027172539389155287
20180419,O2,glycerol,37,dilution,3.0,25.0,14119.768876857132,0.37604254659858877
20180419,O2,glycerol,37,dilution,3.0,0.1,4731.943599434002,0.026159129815609583
20180419,O2,glycerol,37,dilution,10.0,25.0,11099.346614287248,0.2649603885606236
20180419,O2,glycerol,37,dilution,2.0,0.1,5673.173670056708,0.0582863321293567
20180419,O2,glycerol,37,dilution,10.0,100.0,16666.369723603504,0.4807055255645039
20180419,O2,glycerol,37,delta,0.0,1000.0,30254.797681996846,1.0
20180419,O2,glycerol,37,auto,0.0,500.0,3796.369230091021,0.0
20180419,O2,glycerol,37,delta,0.0,5000.0,30723.69300178344,1.0
20180419,O2,glycerol,37,dilution,1.0,100.0,22412.2193553334,0.6958995154572557
20180419,O2,glycerol,37,dilution,1.0,10.0,21812.698761524553,0.6422611999360258
20180419,O2,glycerol,37,dilution,7.0,5000.0,20371.699662533578,0.6207249366498865
20180419,O2,glycerol,37,dilution,7.0,75.0,15937.738167367701,0.4609768397387261
20180419,O2,glycerol,37,dilution,7.0,1000.0,19994.19936198181,0.6135878988981937
20180419,O2,glycerol,37,dilution,7.0,25.0,11099.88195725844,0.2649800768847587
20180419,O2,glycerol,37,dilution,2.0,50.0,21760.859370721108,0.6503725849042001
20180419,O2,glycerol,37,delta,0.0,50.0,31374.03011634879,1.0
20180419,O2,glycerol,37,dilution,1.0,0.1,21947.32057269618,0.613775182670259
20180419,O2,glycerol,37,dilution,10.0,10.0,7125.818357403263,0.11533684862006496
20180419,O2,glycerol,37,dilution,3.0,1000.0,22223.13552266416,0.69752919337329
20180419,O2,glycerol,37,dilution,10.0,0.1,4411.165290111006,0.015209936878474106
20180419,O2,glycerol,37,dilution,2.0,100.0,21800.110902473898,0.6729747839274718
20180419,O2,glycerol,37,dilution,3.0,10.0,10171.033829650074,0.22459069580743035
20180419,O2,glycerol,37,auto,0.0,250.0,3833.5645559602813,0.0
20180419,O2,glycerol,37,dilution,3.0,5000.0,20869.369548438983,0.6389585049413721
20180419,O2,glycerol,37,dilution,1.0,500.0,24393.164810481394,0.7472903385893326
20180419,O2,glycerol,37,dilution,2.0,250.0,23061.000289920707,0.705202106820669
20180419,O2,glycerol,37,auto,0.0,100.0,3831.152213988646,0.0
20180419,O2,glycerol,37,dilution,3.0,0.0,4871.249436785469,0.03088487307270247
20180419,O2,glycerol,37,dilution,10.0,500.0,20017.652556764675,0.5885385550500134
20180419,O2,glycerol,37,auto,0.0,10.0,3911.0523333229,0.0
20180419,O2,glycerol,37,dilution,2.0,75.0,22591.40855052036,0.7158766827193321
