alpha,log_prob
903.8743406990322,-6444.267412387376
883.5096757589506,-6443.889933324465
873.7347469591267,-6443.701852897503
865.0500877109026,-6444.563530305201
824.0883410650689,-6445.4049846644375
808.963221718194,-6445.883071694259
986.2066459127524,-6446.286967887395
968.6045975819801,-6445.506843991402
838.2403342159545,-6444.798328814584
845.4499436218956,-6444.447178252355
857.7307453441671,-6444.348826100154
951.9550478941903,-6445.569896746185
977.1559914115433,-6446.573761011548
895.6151734175146,-6445.593102268156
903.5004865682231,-6446.412466295709
849.3051989211647,-6445.7240030920675
865.9327402240317,-6444.347615881799
925.2032744702187,-6444.552141543457
858.5440009948593,-6447.419498299764
849.4486314336403,-6448.294619481023
858.8605267280328,-6447.059352488034
947.5992116050878,-6446.2360045906935
828.0184105980699,-6446.306138522509
950.3244908202996,-6445.578357548054
883.3649506614632,-6445.203391259
871.8509019975784,-6444.641330869404
869.6161543129944,-6443.827602217396
880.6024380851507,-6443.78764424315
818.442507499961,-6444.929740485408
876.2660185213684,-6443.919826918047
929.0234817814286,-6444.437065814826
965.3851357725939,-6445.739345110272
750.4665927644202,-6448.400298451474
761.5303331362162,-6447.882230941736
806.4482107520736,-6446.211661643791
819.0633879765726,-6447.138536101496
917.8870027504981,-6445.869887797713
820.1825395316318,-6447.209585708141
900.4285310134273,-6446.748152264479
885.434071184514,-6447.948267015205
859.0055977608142,-6449.143400991149
932.226416151119,-6448.075586539796
895.954705595088,-6446.962033175895
904.7992741174811,-6446.501792770474
873.3364354311583,-6445.183915991397
880.3004717098455,-6443.972874012989
883.4468211200349,-6444.297217030265
881.1105338224971,-6443.934149870663
859.9291945471707,-6443.954881234469
891.331871453411,-6444.283894124296
839.7315357465009,-6444.217808207397
805.6912881024665,-6445.787246478735
983.6838564864456,-6447.793777787588
949.1418642468298,-6446.033537759317
864.3591618977522,-6444.822572749621
833.4587474328766,-6446.671168769951
866.492598401431,-6445.4542084236155
924.8587522035417,-6446.428408093208
968.0129934854039,-6449.285216602963
755.186626800083,-6447.998575016474
822.4473224903805,-6445.738311574307
860.0819162848102,-6444.0885505354645
875.9082504978802,-6443.931241271056
916.6662804010466,-6444.35874532275
915.4042354503908,-6444.29086365925
869.1660254527775,-6444.3792320089915
851.4906685977678,-6444.069923647801
860.9168430690759,-6445.171335287555
888.4975767279336,-6446.87657308986
935.8575694739035,-6445.368628223548
817.667815153522,-6444.57003623245
809.85042317112,-6445.456216328782
857.8360148154399,-6444.187632445112
850.1776011474806,-6445.907998171389
812.2236985555732,-6445.121949290876
902.179514746527,-6443.911076555537
921.862246781245,-6444.290110300957
953.8865933018943,-6446.238360233728
821.4962853226634,-6445.099147332499
879.8330031722188,-6444.665766032322
903.6989775835059,-6445.988294541268
887.6882995693569,-6445.515505365177
841.7590950467347,-6445.812236756811
879.3930472291477,-6445.511659257766
969.6668967901734,-6445.474277807192
810.7457146323757,-6445.868980299725
936.3984229882794,-6445.8786445169635
893.3090755115195,-6445.702014413419
935.5472696118419,-6446.55754460241
927.9975495283671,-6447.239494737288
935.8528342535433,-6447.369970014875
857.5677875815895,-6445.2774872148875
814.422536764936,-6446.399820738238
825.542304698934,-6445.020724723838
912.5419425927782,-6444.102299643148
913.8748928409395,-6444.296810068321
808.2467651784963,-6444.898537167309
893.9571086131996,-6443.861473850414
883.0403157035751,-6443.96354123226
838.2171332584124,-6446.1002515188065
865.4413230244065,-6446.464601346926
796.5120046487309,-6446.8106494682925
969.3211057054648,-6445.626572195378
854.2981508921087,-6444.821601708075
901.9108215368387,-6445.030830394815
926.5473400493717,-6444.216296382737
824.6849201220404,-6445.15155161367
