strain,area_pix,mean_yfp,mean_mCherry,atc_ngml,date,carbon,temp,operator,run_number,yfp_bg_val,mCherry_bg_val,alpha_mode,alpha_mean,alpha_median,alpha_hpd_min,alpha_hpd_max,fold_change
delta,497.0,1085.814889336016,192.69014084507043,0.0,20181025,acetate,37,O2,1,156.94744706312053,190.18158705712267,876.5401720539338,876.5401720539338,877.2061137164993,788.0331318163483,971.7815627955739,1.0539793747578527
delta,378.0,1075.8148148148148,178.02645502645504,0.0,20181025,acetate,37,O2,1,156.94744706312053,190.18158705712267,876.5401720539338,876.5401720539338,877.2061137164993,788.0331318163483,971.7815627955739,1.0425706295951203
delta,487.0,2100.5831622176593,190.32443531827516,0.0,20181025,acetate,37,O2,1,156.94744706312053,190.18158705712267,876.5401720539338,876.5401720539338,877.2061137164993,788.0331318163483,971.7815627955739,2.2116940097826054
delta,329.0,1206.2340425531916,191.9696048632219,0.0,20181025,acetate,37,O2,1,156.94744706312053,190.18158705712267,876.5401720539338,876.5401720539338,877.2061137164993,788.0331318163483,971.7815627955739,1.1913614941464752
delta,435.0,903.4367816091954,187.55862068965519,0.0,20181025,acetate,37,O2,1,156.94744706312053,190.18158705712267,876.5401720539338,876.5401720539338,877.2061137164993,788.0331318163483,971.7815627955739,0.8459103898812557
delta,548.0,1010.25,195.22627737226279,0.0,20181025,acetate,37,O2,1,156.94744706312053,190.18158705712267,876.5401720539338,876.5401720539338,877.2061137164993,788.0331318163483,971.7815627955739,0.967769960632294
delta,348.0,851.4741379310345,191.3735632183908,0.0,20181025,acetate,37,O2,1,156.94744706312053,190.18158705712267,876.5401720539338,876.5401720539338,877.2061137164993,788.0331318163483,971.7815627955739,0.7866279756903268
delta,434.0,1071.8041474654378,199.98617511520737,0.0,20181025,acetate,37,O2,1,156.94744706312053,190.18158705712267,876.5401720539338,876.5401720539338,877.2061137164993,788.0331318163483,971.7815627955739,1.0379949955211418
delta,480.0,971.6416666666667,183.89791666666667,0.0,20181025,acetate,37,O2,1,156.94744706312053,190.18158705712267,876.5401720539338,876.5401720539338,877.2061137164993,788.0331318163483,971.7815627955739,0.9237230252595645
delta,383.0,1043.6945169712794,196.98694516971278,0.0,20181025,acetate,37,O2,1,156.94744706312053,190.18158705712267,876.5401720539338,876.5401720539338,877.2061137164993,788.0331318163483,971.7815627955739,1.0059256734129398
