alpha,log_prob
1023.1022459291426,-3629.323394121964
1022.6524399475231,-3629.3317521846257
929.7951867141132,-3631.3237831306346
933.1846940780018,-3631.5922134649036
1001.0440275194459,-3629.7666985385663
1048.226579509025,-3630.0467493582983
1088.6160779368568,-3631.723227144839
1017.4481905331089,-3630.2577602502633
1032.24210452975,-3631.205056311698
887.8632853896175,-3634.2614620899203
1007.6368993204364,-3630.65451976497
1086.3948289186615,-3629.5899469822702
966.3582673133357,-3629.442899500518
891.3815999132199,-3631.1080827817
1098.0707268477042,-3629.821519901748
922.2117587793183,-3630.1891112232856
1143.0218049946054,-3630.565381659172
1081.1600219199424,-3630.0857333918543
1042.4466364291231,-3629.308915282385
1105.494934636047,-3629.925565961876
1049.9155903587464,-3629.749184496118
1139.1194255977316,-3634.31495651561
890.9665214797541,-3631.1852471642037
897.2386045978263,-3632.28752863786
986.3999504219023,-3630.9046089446924
994.6293258523673,-3629.3639839081466
1082.585786728372,-3630.029329141704
921.3531635703449,-3630.5377126968842
984.2180919435502,-3629.430464195118
1009.482846053825,-3629.4922704793016
1017.5506625614853,-3629.819275798251
997.5951167183879,-3629.6140538783334
1094.875390621029,-3629.799565059562
1124.5905878685173,-3631.3544027855164
1121.629906242845,-3632.471411152123
992.687320712033,-3630.7151915169698
1003.6177595798173,-3632.9048756785073
992.7843690438293,-3630.8552536646503
1062.0165551086916,-3630.03408785959
1052.7741179162401,-3631.2011048797644
1089.1588043629295,-3631.1371369126864
1140.0664832030243,-3631.4889853520076
1148.7519777350044,-3631.053305228136
1071.3162550153584,-3629.8368507209493
1002.1053819639899,-3629.5059339187715
954.1860963124982,-3632.0759613103182
879.0666942024548,-3632.6475937659347
1093.6998483434857,-3632.9210818061883
1129.5194350260776,-3633.379225493043
1019.7748883861627,-3630.771509854791
1004.752945781486,-3632.2831401503813
1025.5012964008674,-3633.4668821155083
1154.7043643800755,-3630.6805545240372
903.353601818274,-3631.029323218753
1097.5190355162254,-3629.76236339945
1211.512768632002,-3632.946239668351
1247.4984601914591,-3634.767110861062
991.3028171758127,-3629.5867569807374
977.457150225318,-3630.007559385906
1094.366195645577,-3629.8869282542505
1075.353226418164,-3630.860578883939
1037.0914788078903,-3630.139735476908
1147.015609789143,-3632.2296024764887
1153.335842087423,-3632.235867357262
1137.161091041817,-3631.0838425445095
1057.620244421344,-3629.750442396931
1095.0593212538774,-3630.340572490649
1065.1230858850427,-3631.026834569079
868.2232871250109,-3632.020207954609
906.6401287413768,-3631.5178514479016
951.3543345096417,-3629.8165900815025
949.6697937075103,-3629.890442858746
1030.2497006799572,-3629.7340895957723
1055.7600672164,-3631.0851888689476
1052.613020261037,-3629.764871538865
1002.777999793849,-3632.7460295160095
1007.0599001652453,-3631.2554588567605
1011.96759517564,-3632.033841118986
1011.96759517564,-3632.033841118986
904.2557647693408,-3632.0997217971235
1120.4771113099239,-3633.2779442077417
1002.7193626830731,-3631.2630960613706
1073.3081934687457,-3629.574962137049
970.4397676448853,-3630.495142212627
1001.6354431452675,-3629.6558780333417
958.8556944050442,-3631.227184661029
1007.2535168349373,-3630.94915194068
988.7532745025585,-3629.774217097294
995.5330978023912,-3629.828109107066
977.2953025652502,-3629.7818993417454
1025.7124498853907,-3629.6986996340106
1050.9384598385734,-3629.3582248834487
1078.7243623068628,-3629.62925051718
1078.7969443561342,-3629.9513966016375
886.096272193123,-3632.2811294166395
967.9654868266424,-3630.997712533064
946.8825062205653,-3630.001097919721
1024.4603638047067,-3629.720322451686
1131.6497198011011,-3631.412644522966
995.860474384554,-3629.704889498982
1008.8723924948871,-3629.8403794503274
1028.1057966756634,-3630.964535641734
999.4358056313312,-3629.214887748186
1089.2496975995055,-3629.7037434544327
1097.1802724659735,-3629.6895063873258
977.9442912503873,-3629.3309769594343
1008.5923912842302,-3629.359661993184
1095.132671636229,-3630.5357603889556
950.1487162035744,-3630.452242551888
963.0639252634224,-3629.7684116206838
974.9574445230955,-3629.658370293818
1053.096510098366,-3629.3146906496722
1089.9391282406825,-3629.9452379217155
962.8572433301609,-3630.152089922945
974.1638199076449,-3631.0347343986464
1027.111590106441,-3630.127498086681
1086.0704834257178,-3631.354461447267
1033.0397674177245,-3631.8495878326776
1139.9737700570051,-3633.33651985394
1150.1793283100453,-3634.0739635678856
1077.9010201786639,-3636.553598919234
999.3799877571618,-3632.46456972185
973.7621117870658,-3632.2024676055144
1114.833269261207,-3632.948866308325
1025.1368763958137,-3631.3155775899254
1001.5744928233651,-3630.6968488218854
1069.824775173225,-3631.163093298026
1090.0643389200513,-3634.0172187784865
1082.2544327532858,-3634.6434038259445
985.9767584882056,-3632.696585589557
999.6586227476674,-3630.860026555349
992.4508128970983,-3629.8372482915956
1042.523048506723,-3629.7548137731233
1005.1685020666412,-3630.366073286231
931.6583659169503,-3630.7022875988014
963.8893153118239,-3631.2264552542138
958.0263233038532,-3630.0291440301303
928.7653693095579,-3631.235607708798
973.2807928984475,-3632.36919918504
978.094013741579,-3632.235122435146
1027.767687574306,-3635.428802950146
1067.9868125683165,-3632.7478649049976
1100.0552486810134,-3632.048042312738
1094.9781742338953,-3631.8981681832533
1077.3138057431333,-3631.2608983626883
1062.3931723424791,-3630.8909481469855
898.7713641148222,-3633.3469995781984
1066.0523978944764,-3634.1579644652766
1003.3824073286088,-3632.3852545974
1050.2493098633215,-3630.6081547767726
939.2236470424797,-3630.539053741054
1033.099644579495,-3630.1344191799612
1016.8190196836441,-3630.6829234292923
962.9162003064604,-3630.7098803514027
1047.367714372269,-3630.8894663540786
1037.1809893357672,-3631.1716708214412
980.3437293516788,-3629.796803961069
1034.6487497675419,-3631.3953511066534
1064.3430519706947,-3632.129246131809
920.777982434112,-3630.9960853603448
1090.4019736459177,-3630.3420108485375
995.4537628056719,-3632.4012442932917
1035.8537097192088,-3630.241839878548
976.1960612524263,-3632.5291214229924
987.1646497785881,-3632.022992723593
998.2678324461635,-3633.0697092059727
993.9901504358563,-3634.405984126301
1149.879674193205,-3632.2417755356228
1069.7931588690537,-3630.446604855258
1158.9148950245274,-3631.6896245786456
967.1733139088876,-3630.7246823875425
963.2761602471177,-3630.138870115629
963.2761602471177,-3630.138870115629
1093.2616322092165,-3630.8748760516914
921.2190352803973,-3630.743645175228
1029.0849164161248,-3631.2216506966847
1033.3695084843494,-3631.3014586118397
943.0965391694118,-3632.9602287273333
919.8826805361647,-3630.6846561319594
1087.7500728631037,-3630.3497666742
1138.7195952038157,-3633.1044284358222
1004.1214955822504,-3630.8685265740055
934.870006696567,-3630.8707568970854
988.9362626684223,-3629.316214698586
1101.388224910884,-3629.778782042412
1008.5129389903302,-3629.602843955092
971.7476995472443,-3632.6330108423617
1076.4984171053775,-3631.2629380651674
1076.4984171053775,-3631.2629380651674
1075.1507363632184,-3630.1116813746657
1071.9464273899473,-3630.2069153187435
1114.935318302298,-3630.5515070230936
998.0251294442731,-3630.5338397719497
1024.5688729692163,-3629.669048202727
894.3923122641671,-3632.4724938022014
893.6238940691579,-3631.81541026771
947.0006115356892,-3629.996620575849
1063.7664228486633,-3631.8737660784495
972.2146751396389,-3630.2315012288036
962.5315037123754,-3629.6055798886296
995.1348132925067,-3629.313453975709
