atc_conc_ngmL,mean_repressors,mean_yfp,fold_change
1.0,139.6846700568013,3647.843089652427,0.0270654106045523
2.0,176.1397128844002,2527.9002320348045,0.01875592125698698
3.0,195.9691581741175,1811.2060806152488,0.01343836208316306
4.0,268.36357330096524,2602.305566739545,0.019307976508668553
6.0,210.70365559059076,2358.957982151164,0.017502443174410437
8.0,167.3536130564405,1854.5440114684225,0.013759910698184384
