time_min,temp_C,well_id,od_600nm,strain,carbon,date,run_number
6.166666666666667,29.6,1,0.077,blank,blank,20190212,1
13.166666666666666,32,1,0.077,blank,blank,20190212,1
20.166666666666668,32,1,0.077,blank,blank,20190212,1
27.166666666666668,32,1,0.077,blank,blank,20190212,1
34.166666666666664,32,1,0.077,blank,blank,20190212,1
41.166666666666664,32,1,0.077,blank,blank,20190212,1
48.166666666666664,32,1,0.077,blank,blank,20190212,1
55.166666666666664,32,1,0.077,blank,blank,20190212,1
62.166666666666664,32,1,0.077,blank,blank,20190212,1
69.16666666666667,32,1,0.077,blank,blank,20190212,1
76.16666666666667,32.1,1,0.077,blank,blank,20190212,1
83.16666666666667,32,1,0.077,blank,blank,20190212,1
90.16666666666667,32.1,1,0.077,blank,blank,20190212,1
97.16666666666667,32,1,0.077,blank,blank,20190212,1
104.16666666666667,32.1,1,0.077,blank,blank,20190212,1
111.16666666666667,32,1,0.077,blank,blank,20190212,1
118.16666666666667,32,1,0.077,blank,blank,20190212,1
125.16666666666667,32,1,0.077,blank,blank,20190212,1
132.16666666666666,32.1,1,0.077,blank,blank,20190212,1
139.16666666666666,32,1,0.077,blank,blank,20190212,1
146.16666666666666,32.1,1,0.077,blank,blank,20190212,1
153.16666666666666,32,1,0.077,blank,blank,20190212,1
160.16666666666666,32,1,0.077,blank,blank,20190212,1
167.16666666666666,32.1,1,0.077,blank,blank,20190212,1
174.16666666666666,32.1,1,0.077,blank,blank,20190212,1
181.16666666666666,32.1,1,0.077,blank,blank,20190212,1
188.16666666666666,32.1,1,0.077,blank,blank,20190212,1
195.16666666666666,32,1,0.077,blank,blank,20190212,1
202.16666666666666,32.1,1,0.077,blank,blank,20190212,1
209.16666666666666,32.1,1,0.077,blank,blank,20190212,1
216.16666666666666,32.1,1,0.077,blank,blank,20190212,1
223.16666666666666,32.1,1,0.077,blank,blank,20190212,1
230.16666666666666,32.1,1,0.077,blank,blank,20190212,1
237.16666666666666,32.1,1,0.077,blank,blank,20190212,1
244.16666666666666,32,1,0.077,blank,blank,20190212,1
251.16666666666666,32,1,0.077,blank,blank,20190212,1
258.1666666666667,32,1,0.077,blank,blank,20190212,1
265.1666666666667,32,1,0.077,blank,blank,20190212,1
272.1666666666667,32.1,1,0.077,blank,blank,20190212,1
279.1666666666667,32.1,1,0.077,blank,blank,20190212,1
286.1666666666667,32,1,0.077,blank,blank,20190212,1
293.1666666666667,32,1,0.077,blank,blank,20190212,1
300.1666666666667,32.1,1,0.077,blank,blank,20190212,1
307.1666666666667,32,1,0.077,blank,blank,20190212,1
314.1666666666667,32,1,0.077,blank,blank,20190212,1
321.1666666666667,32,1,0.078,blank,blank,20190212,1
328.1666666666667,32,1,0.078,blank,blank,20190212,1
335.1666666666667,32,1,0.077,blank,blank,20190212,1
342.1666666666667,32.1,1,0.077,blank,blank,20190212,1
349.1666666666667,32.1,1,0.077,blank,blank,20190212,1
356.1666666666667,32,1,0.077,blank,blank,20190212,1
363.1666666666667,32.1,1,0.077,blank,blank,20190212,1
370.1666666666667,32.1,1,0.077,blank,blank,20190212,1
377.1666666666667,32,1,0.077,blank,blank,20190212,1
384.1666666666667,32,1,0.077,blank,blank,20190212,1
391.1666666666667,32,1,0.077,blank,blank,20190212,1
398.1666666666667,32,1,0.077,blank,blank,20190212,1
405.1666666666667,32.1,1,0.077,blank,blank,20190212,1
412.1666666666667,32,1,0.077,blank,blank,20190212,1
419.1666666666667,32.1,1,0.077,blank,blank,20190212,1
426.1666666666667,32.1,1,0.078,blank,blank,20190212,1
433.1666666666667,32.1,1,0.078,blank,blank,20190212,1
440.1666666666667,32,1,0.078,blank,blank,20190212,1
447.1666666666667,32,1,0.078,blank,blank,20190212,1
454.1666666666667,32,1,0.078,blank,blank,20190212,1
