strain,area_pix,mean_yfp,mean_mCherry,atc_ngml,date,carbon,temp,operator,run_number,yfp_bg_val,mCherry_bg_val,alpha_mode,alpha_mean,alpha_median,alpha_hpd_min,alpha_hpd_max,fold_change
delta,830.0,1389.4650602409638,255.67590361445784,0.0,20190301,glycerol,37,O2,1,,,1262.884049634739,1262.884049634739,1265.2145736950824,918.9204156912672,1680.5799956899018,1.1993728709188447
delta,492.0,911.060975609756,245.83536585365854,0.0,20190301,glycerol,37,O2,1,,,1262.884049634739,1262.884049634739,1265.2145736950824,918.9204156912672,1680.5799956899018,0.6805367278934573
delta,551.0,1442.8620689655172,247.98366606170597,0.0,20190301,glycerol,37,O2,1,,,1262.884049634739,1262.884049634739,1265.2145736950824,918.9204156912672,1680.5799956899018,1.2572826985013097
delta,521.0,896.658349328215,250.53934740882917,0.0,20190301,glycerol,37,O2,1,,,1262.884049634739,1262.884049634739,1265.2145736950824,918.9204156912672,1680.5799956899018,0.6649168715640295
delta,605.0,821.4760330578513,256.90743801652894,0.0,20190301,glycerol,37,O2,1,,,1262.884049634739,1262.884049634739,1265.2145736950824,918.9204156912672,1680.5799956899018,0.5833805631366041
delta,571.0,958.8371278458844,258.18388791593696,0.0,20190301,glycerol,37,O2,1,,,1262.884049634739,1262.884049634739,1265.2145736950824,918.9204156912672,1680.5799956899018,0.7323506553892795
delta,791.0,1195.5954487989886,256.9835651074589,0.0,20190301,glycerol,37,O2,1,,,1262.884049634739,1262.884049634739,1265.2145736950824,918.9204156912672,1680.5799956899018,0.9891184757710166
delta,629.0,869.8378378378378,258.3831478537361,0.0,20190301,glycerol,37,O2,1,,,1262.884049634739,1262.884049634739,1265.2145736950824,918.9204156912672,1680.5799956899018,0.6358296392792915
delta,415.0,1328.5975903614458,259.455421686747,0.0,20190301,glycerol,37,O2,1,,,1262.884049634739,1262.884049634739,1265.2145736950824,918.9204156912672,1680.5799956899018,1.1333612202609125
delta,351.0,1219.11396011396,260.2108262108262,0.0,20190301,glycerol,37,O2,1,,,1262.884049634739,1262.884049634739,1265.2145736950824,918.9204156912672,1680.5799956899018,1.0146246411495274
delta,506.0,962.8656126482214,260.3300395256917,0.0,20190301,glycerol,37,O2,1,,,1262.884049634739,1262.884049634739,1265.2145736950824,918.9204156912672,1680.5799956899018,0.7367196053715775
delta,450.0,1800.9622222222222,260.8333333333333,0.0,20190301,glycerol,37,O2,1,,,1262.884049634739,1262.884049634739,1265.2145736950824,918.9204156912672,1680.5799956899018,1.645647489482839
delta,516.0,852.8294573643411,260.4418604651163,0.0,20190301,glycerol,37,O2,1,,,1262.884049634739,1262.884049634739,1265.2145736950824,918.9204156912672,1680.5799956899018,0.6173838048738851
delta,419.0,1845.1980906921242,261.3484486873508,0.0,20190301,glycerol,37,O2,1,,,1262.884049634739,1262.884049634739,1265.2145736950824,918.9204156912672,1680.5799956899018,1.69362192807484
delta,424.0,1052.7169811320755,260.91509433962267,0.0,20190301,glycerol,37,O2,1,,,1262.884049634739,1262.884049634739,1265.2145736950824,918.9204156912672,1680.5799956899018,0.8341647129016538
delta,739.0,1110.2692828146144,260.63734776725306,0.0,20190301,glycerol,37,O2,1,,,1262.884049634739,1262.884049634739,1265.2145736950824,918.9204156912672,1680.5799956899018,0.8965810157436763
delta,420.0,1176.5785714285714,257.29047619047617,0.0,20190301,glycerol,37,O2,1,,,1262.884049634739,1262.884049634739,1265.2145736950824,918.9204156912672,1680.5799956899018,0.9684943974568442
delta,655.0,1512.6946564885495,261.5267175572519,0.0,20190301,glycerol,37,O2,1,,,1262.884049634739,1262.884049634739,1265.2145736950824,918.9204156912672,1680.5799956899018,1.3330171487952764
delta,883.0,1475.682899207248,262.57078142695354,0.0,20190301,glycerol,37,O2,1,,,1262.884049634739,1262.884049634739,1265.2145736950824,918.9204156912672,1680.5799956899018,1.2928773631803072
delta,800.0,740.3275,247.5525,0.0,20190301,glycerol,37,O2,1,,,1262.884049634739,1262.884049634739,1265.2145736950824,918.9204156912672,1680.5799956899018,0.4953738063875267
delta,493.0,1323.653144016227,260.51724137931035,0.0,20190301,glycerol,37,O2,1,,,1262.884049634739,1262.884049634739,1265.2145736950824,918.9204156912672,1680.5799956899018,1.127998896749133
delta,478.0,936.4121338912134,255.31799163179917,0.0,20190301,glycerol,37,O2,1,,,1262.884049634739,1262.884049634739,1265.2145736950824,918.9204156912672,1680.5799956899018,0.7080304253900348
delta,432.0,1126.9259259259259,258.65972222222223,0.0,20190301,glycerol,37,O2,1,,,1262.884049634739,1262.884049634739,1265.2145736950824,918.9204156912672,1680.5799956899018,0.9146453858969646
