,I_1,I_2,summed,fluct
0,8451.166357523973,12729.548494186483,21180.714851710458,18304553.70731287
1,5801.897320928075,5119.544466263076,10921.44178719115,465605.4182694727
2,7362.476567806974,5555.50054326681,12917.977111073786,3265162.3532629753
3,1036.385972505291,1413.1716640616348,2449.557636566926,141967.4573615923
4,5397.943993233492,6521.045201610524,11918.989194844016,1261356.3242579494
5,7692.228949442403,5491.089124606782,13183.318074049184,4845016.5284773875
6,6141.292819975088,9046.848091394148,15188.140911369235,8442251.435271086
7,37845.27287243867,39595.4712612693,77440.74413370797,3063194.400265325
8,18946.113100066614,25754.5139056513,44700.62700571791,46354321.5294862
9,21196.774886400373,21776.13707552646,42972.91196192683,335660.5461889732
10,590.0984590678652,601.1370755264602,1191.2355345943254,121.85105331996476
11,126.58180410740937,789.7748864003748,916.3566905077842,439825.06440124416
12,22390.780192938037,24095.1184066043,46485.898599542335,2904768.7465631054
13,23766.581804107398,20804.050508148186,44570.632312255584,8776591.679537768
14,3506.7415764794514,3630.1090721432074,7136.850648622659,15219.538986346859
15,3175.3887218144437,3862.6936255597734,7038.082347374217,472388.030712377
16,18305.11310006662,20959.35943981693,39264.47253988355,7045023.632077912
17,27224.02653268836,23732.113100066632,50956.13963275499,12193459.42092406
18,25848.147688601803,23961.263537977582,49809.41122657938,3560331.7978768866
19,21690.54318764881,22902.41269727428,44592.955884923096,1468627.7083598785
20,22924.045201610516,20343.591138568496,43267.636340179015,6658743.171470067
21,28422.68831902211,24757.54318764881,53180.23150667092,13433288.834029388
22,21052.441979271793,20111.268844515253,41163.71082378704,885806.8695874524
23,33253.28348551401,39551.452592347145,72804.73607786116,39666934.09826729
24,23288.544466263076,26351.027811302603,49639.572277565676,9378804.238644492
25,4278.5777761839945,4722.649702563504,9001.2274787475,197199.8757984089
26,5896.467233345885,6596.854676546067,12493.32190989195,490542.57059248834
27,15582.993222767429,14164.496515343388,29747.489738110817,2012132.908972846
28,8236.423310349615,7121.568441722916,15357.991752072532,1242901.3781006555
29,2982.7468830171197,2796.6643435622645,5779.411226579385,34626.71148996771
30,2360.182277136978,2128.8200880108916,4489.00236514787,53528.46255721496
31,3998.4152545027946,2571.2887920516796,6569.704046554474,2036689.9398282338
32,2033.601751643837,1511.2688445152507,3544.8705961590877,272831.6658694002
33,7894.259510054159,7748.066427761202,15642.325937815362,21372.41731031533
34,7901.650981177772,9158.69893209744,17060.34991327521,1580169.5509113371
35,12424.68026317528,10771.364746354606,23196.045009529887,2733452.1981600123
36,13154.862732392898,9585.96924730759,22740.831979700488,12737000.707884353
37,17047.752189554798,17413.351383970108,34461.1035735249,133662.77095712378
38,15037.732242018361,11152.640368102426,26190.372610120787,15093938.868767632
39,9138.842784856472,11036.041173687108,20174.883958543578,3599361.726581564
40,20137.45662027054,22084.993222767433,42222.449843037975,3792898.8180651427
41,24083.87206685399,23900.103765605534,47983.975832459524,33770.78854374321
42,24981.804168397877,24676.418003811956,49658.22217220983,93260.70952049954
43,31735.77085847695,22474.408669350865,54210.179527827815,85772829.5981743
44,8544.306182359585,6482.460648193955,15026.76683055354,4251207.006758752
45,10353.166357523967,11238.726935480689,21591.893293004658,784217.5372310423
46,12047.804168397877,8599.678984561018,20647.483152958896,11889567.283409972
47,5779.122434527708,6597.706987944265,12376.829422471972,670080.6710921846
48,7249.030560611764,9751.774886400368,17000.80544701213,6263729.160267056
49,10965.243590441158,13242.649702563509,24207.893293004665,5186578.599532244
50,9207.344798818182,9992.465954731628,19199.81075354981,616415.229462866
51,6223.6297550270865,5765.7309634041085,11989.360718431195,209671.30336978345
52,6391.605779567241,7339.3114888972605,13730.917268464502,898146.1114967146
53,8062.581804107405,5783.982609692089,13846.564413799493,5192014.28879013
54,6786.64970256351,7480.026532688348,14266.676235251858,480771.4285539689
55,6798.224921518989,5410.954606308833,12209.179527827822,1924518.927463285
56,4258.997250690845,4307.234255980067,8566.231506670912,2326.808679272431
57,16664.504571190217,15678.127741065371,32342.632312255588,972939.2510071385
58,21269.27287243866,23194.471261269297,44463.74413370796,3706388.8363560727
59,4449.0212261506795,3851.0452016105173,8300.066427761198,357575.3259248566
60,9624.939965310079,12844.829422471972,22469.76938778205,10367688.11634231
61,5384.49926465255,13376.553800724156,18761.053065376705,63872935.70754273
62,39954.046480224766,28382.998529305096,68337.04500952986,133889150.6824823
63,19224.18630506039,20533.375359429938,39757.56166449033,1713975.9800810316
64,17753.44728580946,16503.25823143991,34256.70551724937,1562972.671665425
65,35893.26884451526,39085.99322276743,74979.26206728269,10193488.9554857
66,29965.23425598007,34871.607058181486,64836.84131416156,24072494.07418176
67,40882.408669350865,33822.298126512746,74704.7067958636,49845160.87709397
68,2480.3793873533605,1569.8188093966382,4050.1981967499987,829120.56612888
69,2773.8054470121424,3719.7428550937043,6493.548302105846,894797.5800080633
70,4775.509877727889,5857.094431144455,10632.604308872344,1169825.1461893115
71,7535.355411893514,8777.63103364134,16312.986445534854,1543248.7203889485
72,7364.224921518992,7801.109072143205,15165.333993662196,190867.76106663956
73,45830.311488897256,49750.52451872665,95580.8360076239,15368070.199244143
74,7522.6403681024285,7479.910683312573,15002.551051415001,1825.8259622403766
75,7401.070455684609,7873.09973768212,15274.170193366728,222811.64306308504
76,14611.220893595575,14959.307460973841,29570.52835456942,121164.2583891844
77,13471.254203516495,8128.664343562257,21599.918547078752,28543266.411685843
78,18905.44728580946,15577.263537977577,34482.710823787034,11076807.05933228
79,21791.340770894763,17191.756217478203,38983.09698837297,21156178.064028215
80,4353.412697274281,4389.127741065378,8742.54043833966,1275.5643530000293
81,1168.7655519392868,1138.2049739825643,2306.970525921851,933.9489250489104
82,12432.697653483187,11670.050508148192,24102.748161631378,581630.668287617
83,13456.997250690842,11854.388721814446,25311.38597250529,2568354.0968273636
84,4837.47528919271,5357.2289494423985,10194.70423863511,270143.86734294856
85,4937.668371485678,4093.576497569739,9031.244869055417,712491.0916109219
86,15576.157023062884,20031.97858176867,35608.13560483156,19854345.763027273
87,14617.195639521473,19858.31679543493,34475.5124349564,27469350.970963612
88,1638.4859022680514,1520.228949442399,3158.7148517104506,13984.706891608585
89,24703.528546650057,17781.576497569742,42485.1050442198,47913420.16976717
90,303219.35413327924,427167.7388271703,730387.0929604495,15363202068.224804
91,12755.46723334588,14941.152995139471,27696.62022848535,4777222.249307231
92,14971.849370008405,10774.366024968856,25746.215394977262,17618866.4318844
93,41502.732242018355,37527.2928199751,79030.02506199345,15804118.598335639
94,49947.88798646699,41119.1249917562,91067.01297822318,77947056.01677455
95,21064.882679929324,21475.404641427456,42540.28732135678,168528.28087227413
96,31488.966497998426,25418.926602925578,56907.893100924004,36845384.327776
97,43437.70826655852,18619.73096340411,62057.43922996263,615931997.4198874
98,15138.892014390412,23315.96521938418,38454.85723377459,66864526.19982704
99,19918.683012484435,42224.636340179,62143.319352663435,497555553.8572883
100,33431.15299513946,28731.274151052912,62162.42714619238,22088861.149092328
101,18926.94929977117,18082.596445106166,37009.54574487734,712931.7431809431
102,19203.364746354604,18488.50987772789,37691.8746240825,511017.4831993153
103,37055.21155913451,36715.66031563885,73770.87187477335,115295.04695944524
104,13673.422031735361,19463.089124606784,33136.511156342145,33520245.046278235
105,11131.52854665006,9907.359439816935,21038.887986466994,1498590.0021246125
