strain,area_pix,mean_yfp,mean_mCherry,fold_change,atc_ngml,date,carbon,temp,operator,run_number,yfp_bg_val,mCherry_bg_val
dilution,386.0,188.47668393782382,520.7176165803108,0.022768424583821306,10.0,20181019,acetate,37,O2,1,154.22813498287428,189.24253603833057
dilution,405.0,183.77283950617283,479.75555555555553,0.01821406026073577,10.0,20181019,acetate,37,O2,1,154.22813498287428,189.24253603833057
dilution,372.0,190.61827956989248,498.5806451612903,0.02484196397971198,10.0,20181019,acetate,37,O2,1,154.22813498287428,189.24253603833057
dilution,343.0,175.66763848396502,561.8513119533528,0.010366428625940555,10.0,20181019,acetate,37,O2,1,154.22813498287428,189.24253603833057
dilution,406.0,183.97536945812809,589.7512315270936,0.018410154158173084,10.0,20181019,acetate,37,O2,1,154.22813498287428,189.24253603833057
dilution,519.0,184.70327552986512,520.3256262042389,0.019114928623367913,10.0,20181019,acetate,37,O2,1,154.22813498287428,189.24253603833057
dilution,363.0,181.9917355371901,563.67217630854,0.016489556721150413,10.0,20181019,acetate,37,O2,1,154.22813498287428,189.24253603833057
dilution,404.0,185.13861386138615,586.7574257425742,0.019536432649353532,10.0,20181019,acetate,37,O2,1,154.22813498287428,189.24253603833057
dilution,426.0,187.81690140845072,527.3098591549295,0.02212960881165145,10.0,20181019,acetate,37,O2,1,154.22813498287428,189.24253603833057
dilution,371.0,203.47169811320754,476.61185983827494,0.03728692292636949,10.0,20181019,acetate,37,O2,1,154.22813498287428,189.24253603833057
dilution,374.0,195.89839572192514,543.548128342246,0.02995428709625791,10.0,20181019,acetate,37,O2,1,154.22813498287428,189.24253603833057
dilution,560.0,226.12857142857143,636.1642857142857,0.05922379966613539,10.0,20181019,acetate,37,O2,1,154.22813498287428,189.24253603833057
dilution,557.0,173.44883303411132,502.2926391382406,0.008218133007852981,10.0,20181019,acetate,37,O2,1,154.22813498287428,189.24253603833057
dilution,444.0,179.8716216216216,527.4864864864865,0.014436816389652416,10.0,20181019,acetate,37,O2,1,154.22813498287428,189.24253603833057
dilution,501.0,185.04790419161677,584.3532934131737,0.019448605577315026,10.0,20181019,acetate,37,O2,1,154.22813498287428,189.24253603833057
dilution,383.0,180.45953002610966,605.0835509138382,0.015006042073356141,10.0,20181019,acetate,37,O2,1,154.22813498287428,189.24253603833057
dilution,428.0,218.1051401869159,633.446261682243,0.051455339308508256,10.0,20181019,acetate,37,O2,1,154.22813498287428,189.24253603833057
dilution,404.0,195.93069306930693,607.9356435643564,0.029985558089332457,10.0,20181019,acetate,37,O2,1,154.22813498287428,189.24253603833057
dilution,512.0,223.69921875,490.71875,0.05687164764915326,10.0,20181019,acetate,37,O2,1,154.22813498287428,189.24253603833057
dilution,417.0,208.48681055155876,552.9280575539568,0.04214266369275205,10.0,20181019,acetate,37,O2,1,154.22813498287428,189.24253603833057
dilution,429.0,169.82517482517483,573.0466200466201,0.004709628441930536,10.0,20181019,acetate,37,O2,1,154.22813498287428,189.24253603833057
dilution,330.0,168.21515151515152,532.8515151515152,0.0031507689113799966,10.0,20181019,acetate,37,O2,1,154.22813498287428,189.24253603833057
dilution,396.0,202.6161616161616,554.3737373737374,0.03645857391188562,10.0,20181019,acetate,37,O2,1,154.22813498287428,189.24253603833057
dilution,354.0,209.61864406779662,517.6864406779661,0.043238529481029596,10.0,20181019,acetate,37,O2,1,154.22813498287428,189.24253603833057
dilution,501.0,179.5129740518962,573.8003992015969,0.014089566024583389,10.0,20181019,acetate,37,O2,1,154.22813498287428,189.24253603833057
dilution,353.0,173.54674220963173,690.971671388102,0.008312930797697486,10.0,20181019,acetate,37,O2,1,154.22813498287428,189.24253603833057
dilution,496.0,170.43548387096774,553.578629032258,0.005300542912977369,10.0,20181019,acetate,37,O2,1,154.22813498287428,189.24253603833057
dilution,421.0,186.3206650831354,592.2256532066508,0.02068092031058873,10.0,20181019,acetate,37,O2,1,154.22813498287428,189.24253603833057
dilution,272.0,176.4558823529412,541.7389705882352,0.01112962345666244,10.0,20181019,acetate,37,O2,1,154.22813498287428,189.24253603833057
dilution,383.0,182.60052219321148,536.420365535248,0.017078997181361626,10.0,20181019,acetate,37,O2,1,154.22813498287428,189.24253603833057
dilution,282.0,187.95390070921985,652.7092198581561,0.022262254509606987,10.0,20181019,acetate,37,O2,1,154.22813498287428,189.24253603833057
dilution,374.0,191.69251336898395,647.5614973262032,0.025882060471065893,10.0,20181019,acetate,37,O2,1,154.22813498287428,189.24253603833057
dilution,459.0,186.2244008714597,494.35076252723314,0.020587715210459198,10.0,20181019,acetate,37,O2,1,154.22813498287428,189.24253603833057
dilution,421.0,172.17577197149643,555.4845605700713,0.006985527642405644,10.0,20181019,acetate,37,O2,1,154.22813498287428,189.24253603833057
dilution,364.0,181.27747252747253,567.1153846153846,0.015797991764863024,10.0,20181019,acetate,37,O2,1,154.22813498287428,189.24253603833057
dilution,527.0,230.32637571157494,537.4762808349146,0.06328820492859781,10.0,20181019,acetate,37,O2,1,154.22813498287428,189.24253603833057
dilution,433.0,185.82909930715937,447.094688221709,0.020204975651898285,10.0,20181019,acetate,37,O2,1,154.22813498287428,189.24253603833057
dilution,347.0,179.55907780979828,560.4178674351585,0.014134204684130996,10.0,20181019,acetate,37,O2,1,154.22813498287428,189.24253603833057
dilution,355.0,168.07042253521126,540.9408450704225,0.0030106391702003753,10.0,20181019,acetate,37,O2,1,154.22813498287428,189.24253603833057
dilution,539.0,173.90352504638219,547.9461966604824,0.008658375687807338,10.0,20181019,acetate,37,O2,1,154.22813498287428,189.24253603833057
dilution,348.0,227.58045977011494,513.698275862069,0.0606295494862902,10.0,20181019,acetate,37,O2,1,154.22813498287428,189.24253603833057
dilution,466.0,175.3648068669528,536.2403433476395,0.010073220478336337,10.0,20181019,acetate,37,O2,1,154.22813498287428,189.24253603833057
dilution,339.0,189.33923303834808,605.1622418879056,0.02360356335327215,10.0,20181019,acetate,37,O2,1,154.22813498287428,189.24253603833057
dilution,466.0,204.9763948497854,580.0622317596567,0.038743802981335125,10.0,20181019,acetate,37,O2,1,154.22813498287428,189.24253603833057
dilution,439.0,200.8997722095672,563.9794988610479,0.03479672841688658,10.0,20181019,acetate,37,O2,1,154.22813498287428,189.24253603833057
dilution,326.0,194.05828220858896,534.1871165644171,0.028172649234432537,10.0,20181019,acetate,37,O2,1,154.22813498287428,189.24253603833057
dilution,332.0,173.3343373493976,638.7379518072289,0.008107275799630137,10.0,20181019,acetate,37,O2,1,154.22813498287428,189.24253603833057
dilution,422.0,222.61611374407582,627.7796208530806,0.05582296186270495,10.0,20181019,acetate,37,O2,1,154.22813498287428,189.24253603833057
dilution,415.0,183.5734939759036,614.5301204819277,0.018021049589524843,10.0,20181019,acetate,37,O2,1,154.22813498287428,189.24253603833057
dilution,387.0,163.7751937984496,543.0077519379845,-0.0011480945639705492,10.0,20181019,acetate,37,O2,1,154.22813498287428,189.24253603833057
dilution,455.0,178.55164835164834,511.9384615384615,0.01315878960633832,10.0,20181019,acetate,37,O2,1,154.73193955028037,189.16354430036685
dilution,606.0,191.16831683168317,483.5247524752475,0.02537452200068121,10.0,20181019,acetate,37,O2,1,154.73193955028037,189.16354430036685
dilution,396.0,175.53535353535352,474.7171717171717,0.010238347466116578,10.0,20181019,acetate,37,O2,1,154.73193955028037,189.16354430036685
dilution,368.0,208.47282608695653,408.19565217391306,0.04212912363045039,10.0,20181019,acetate,37,O2,1,154.73193955028037,189.16354430036685
dilution,473.0,163.57505285412262,507.446088794926,-0.0013418753723446809,10.0,20181019,acetate,37,O2,1,154.73193955028037,189.16354430036685
dilution,403.0,163.82133995037222,547.2779156327543,-0.0011034148576116655,10.0,20181019,acetate,37,O2,1,154.73193955028037,189.16354430036685
dilution,341.0,168.71554252199414,453.4340175953079,0.0036352583502360742,10.0,20181019,acetate,37,O2,1,154.73193955028037,189.16354430036685
dilution,474.0,206.53164556962025,491.4240506329114,0.04024963050067398,10.0,20181019,acetate,37,O2,1,154.73193955028037,189.16354430036685
dilution,437.0,184.76201372997713,505.21967963386726,0.019171800224221106,10.0,20181019,acetate,37,O2,1,154.73193955028037,189.16354430036685
dilution,319.0,169.8808777429467,520.8620689655172,0.004763561216510608,10.0,20181019,acetate,37,O2,1,154.73193955028037,189.16354430036685
dilution,384.0,170.34895833333334,565.78125,0.005216767008530717,10.0,20181019,acetate,37,O2,1,154.73193955028037,189.16354430036685
dilution,478.0,167.27615062761507,519.8493723849373,0.0022416078615872317,10.0,20181019,acetate,37,O2,1,154.73193955028037,189.16354430036685
dilution,316.0,170.6012658227848,472.9651898734177,0.005461056598695088,10.0,20181019,acetate,37,O2,1,154.73193955028037,189.16354430036685
dilution,380.0,169.02105263157895,498.7105263157895,0.003931059872512752,10.0,20181019,acetate,37,O2,1,154.73193955028037,189.16354430036685
dilution,481.0,169.75259875259874,521.1268191268191,0.004639358712467105,10.0,20181019,acetate,37,O2,1,154.73193955028037,189.16354430036685
dilution,485.0,170.52371134020618,547.1092783505154,0.005385966664560627,10.0,20181019,acetate,37,O2,1,154.73193955028037,189.16354430036685
dilution,405.0,170.120987654321,493.0,0.004996040846709292,10.0,20181019,acetate,37,O2,1,154.73193955028037,189.16354430036685
dilution,342.0,178.05555555555554,533.6345029239766,0.012678461788466214,10.0,20181019,acetate,37,O2,1,154.73193955028037,189.16354430036685
dilution,356.0,194.53932584269663,472.65449438202245,0.028638406126876872,10.0,20181019,acetate,37,O2,1,154.73193955028037,189.16354430036685
dilution,447.0,171.48098434004476,558.9261744966443,0.006312819170264704,10.0,20181019,acetate,37,O2,1,154.73193955028037,189.16354430036685
dilution,410.0,169.22439024390243,475.9,0.004127935764256989,10.0,20181019,acetate,37,O2,1,154.73193955028037,189.16354430036685
dilution,347.0,188.5850144092219,600.6945244956772,0.022873312498633856,10.0,20181019,acetate,37,O2,1,154.73193955028037,189.16354430036685
dilution,477.0,205.67505241090146,559.0104821802935,0.03942025840341295,10.0,20181019,acetate,37,O2,1,154.73193955028037,189.16354430036685
dilution,651.0,192.6574500768049,544.874039938556,0.02681633314525654,10.0,20181019,acetate,37,O2,1,154.73193955028037,189.16354430036685
dilution,344.0,169.30523255813952,482.79651162790697,0.004206209048398709,10.0,20181019,acetate,37,O2,1,154.73193955028037,189.16354430036685
dilution,413.0,195.60532687651332,498.409200968523,0.029670531476116577,10.0,20181019,acetate,37,O2,1,154.73193955028037,189.16354430036685
dilution,452.0,200.22566371681415,481.9911504424779,0.034144041935882816,10.0,20181019,acetate,37,O2,1,154.73193955028037,189.16354430036685
dilution,486.0,168.9897119341564,492.77366255144034,0.003900715128702454,10.0,20181019,acetate,37,O2,1,154.73193955028037,189.16354430036685
dilution,376.0,191.4494680851064,483.2313829787234,0.025646738749467702,10.0,20181019,acetate,37,O2,1,154.73193955028037,189.16354430036685
dilution,475.0,196.9157894736842,545.501052631579,0.030939349819498384,10.0,20181019,acetate,37,O2,1,154.73193955028037,189.16354430036685
dilution,337.0,173.62908011869436,448.12462908011867,0.008392652149226259,10.0,20181019,acetate,37,O2,1,154.73193955028037,189.16354430036685
dilution,358.0,212.98603351955308,516.731843575419,0.04649890907135361,10.0,20181019,acetate,37,O2,1,154.73193955028037,189.16354430036685
dilution,391.0,193.616368286445,438.0153452685422,0.027744778578816316,10.0,20181019,acetate,37,O2,1,154.73193955028037,189.16354430036685
dilution,496.0,172.6915322580645,528.2883064516129,0.0074848979516370625,10.0,20181019,acetate,37,O2,1,154.73193955028037,189.16354430036685
dilution,342.0,183.74269005847952,539.8391812865497,0.018184868910781426,10.0,20181019,acetate,37,O2,1,154.73193955028037,189.16354430036685
dilution,520.0,177.9096153846154,541.748076923077,0.012537159345859384,10.0,20181019,acetate,37,O2,1,154.73193955028037,189.16354430036685
dilution,440.0,173.38181818181818,507.82272727272726,0.008153247772629843,10.0,20181019,acetate,37,O2,1,154.73193955028037,189.16354430036685
dilution,335.0,187.86567164179104,568.9134328358209,0.0221768292106211,10.0,20181019,acetate,37,O2,1,154.73193955028037,189.16354430036685
dilution,391.0,171.95140664961636,582.6470588235294,0.006768292265650306,10.0,20181019,acetate,37,O2,1,154.73193955028037,189.16354430036685
dilution,441.0,175.8095238095238,580.8662131519275,0.010503805079197844,10.0,20181019,acetate,37,O2,1,154.73193955028037,189.16354430036685
dilution,456.0,172.69298245614036,544.7631578947369,0.007486302064905263,10.0,20181019,acetate,37,O2,1,154.73193955028037,189.16354430036685
dilution,498.0,206.67670682730923,679.85140562249,0.040390081960385356,10.0,20181019,acetate,37,O2,1,154.73193955028037,189.16354430036685
dilution,350.0,223.97714285714287,656.0885714285714,0.057140739804833376,10.0,20181019,acetate,37,O2,1,154.73193955028037,189.16354430036685
dilution,332.0,184.52409638554218,480.8644578313253,0.018941443484944875,10.0,20181019,acetate,37,O2,1,154.73193955028037,189.16354430036685
dilution,568.0,183.20950704225353,604.0228873239437,0.01766862953635924,10.0,20181019,acetate,37,O2,1,154.73193955028037,189.16354430036685
dilution,401.0,187.71571072319202,617.4713216957606,0.02203163379282009,10.0,20181019,acetate,37,O2,1,154.73193955028037,189.16354430036685
dilution,490.0,184.42244897959185,503.6387755102041,0.01884302625922215,10.0,20181019,acetate,37,O2,1,154.73193955028037,189.16354430036685
dilution,409.0,203.33007334963324,523.8141809290953,0.037149798754883695,10.0,20181019,acetate,37,O2,1,154.73193955028037,189.16354430036685
dilution,428.0,212.21495327102804,564.6331775700935,0.04575233243066191,10.0,20181019,acetate,37,O2,1,154.73193955028037,189.16354430036685
dilution,356.0,192.92977528089887,489.4185393258427,0.027080004321424073,10.0,20181019,acetate,37,O2,1,154.73193955028037,189.16354430036685
dilution,400.0,181.165,506.5125,0.015689093421414117,10.0,20181019,acetate,37,O2,1,154.73193955028037,189.16354430036685
dilution,645.0,176.67751937984497,562.4713178294573,0.011344217238976585,10.0,20181019,acetate,37,O2,1,154.73193955028037,189.16354430036685
dilution,465.0,199.03010752688172,536.5376344086021,0.03298647847119118,10.0,20181019,acetate,37,O2,1,154.73193955028037,189.16354430036685
dilution,326.0,187.71472392638037,524.9233128834355,0.022030678354718683,10.0,20181019,acetate,37,O2,1,154.73193955028037,189.16354430036685
dilution,320.0,199.21875,497.38125,0.03316912621005082,10.0,20181019,acetate,37,O2,1,154.73193955028037,189.16354430036685
dilution,543.0,185.35174953959483,543.4530386740331,0.019742795241253618,10.0,20181019,acetate,37,O2,1,154.73193955028037,189.16354430036685
dilution,358.0,220.97486033519553,526.8212290502794,0.05423386467227697,10.0,20181019,acetate,37,O2,1,154.73193955028037,189.16354430036685
dilution,412.0,176.45145631067962,518.254854368932,0.011125338066432924,10.0,20181019,acetate,37,O2,1,154.73193955028037,189.16354430036685
dilution,307.0,182.56351791530943,491.12703583061887,0.01704316883594599,10.0,20181019,acetate,37,O2,1,154.73193955028037,189.16354430036685
dilution,347.0,191.14409221902017,504.0057636887608,0.02535106720466147,10.0,20181019,acetate,37,O2,1,154.73193955028037,189.16354430036685
dilution,356.0,223.05337078651687,455.7219101123595,0.0562463236262683,10.0,20181019,acetate,37,O2,1,154.73193955028037,189.16354430036685
dilution,326.0,173.34662576687117,459.57055214723925,0.008119173712272025,10.0,20181019,acetate,37,O2,1,154.73193955028037,189.16354430036685
dilution,333.0,174.26126126126127,572.4864864864865,0.009004743659324013,10.0,20181019,acetate,37,O2,1,154.73193955028037,189.16354430036685
dilution,387.0,174.62532299741602,464.9715762273902,0.009357236137898994,10.0,20181019,acetate,37,O2,1,154.73193955028037,189.16354430036685
dilution,300.0,184.77666666666667,488.68333333333334,0.019185987515713623,10.0,20181019,acetate,37,O2,1,154.73193955028037,189.16354430036685
dilution,359.0,187.6100278551532,533.991643454039,0.0219293093450729,10.0,20181019,acetate,37,O2,1,154.73193955028037,189.16354430036685
dilution,431.0,179.70069605568446,590.9443155452436,0.01427132254504962,10.0,20181019,acetate,37,O2,1,154.73193955028037,189.16354430036685
dilution,331.0,174.74320241691842,523.4864048338369,0.009471369551622316,10.0,20181019,acetate,37,O2,1,154.73193955028037,189.16354430036685
dilution,478.0,183.73640167364016,555.7615062761506,0.01817878036002717,10.0,20181019,acetate,37,O2,1,154.73193955028037,189.16354430036685
dilution,301.0,179.7076411960133,509.56478405315613,0.014278046980730283,10.0,20181019,acetate,37,O2,1,154.73193955028037,189.16354430036685
dilution,445.0,173.51685393258427,601.4629213483146,0.008283992318833788,10.0,20181019,acetate,37,O2,1,154.73193955028037,189.16354430036685
dilution,482.0,178.551867219917,622.6307053941908,0.013159001519348781,10.0,20181019,acetate,37,O2,1,154.73193955028037,189.16354430036685
dilution,623.0,177.47672552166935,559.7431781701445,0.012118025980316754,10.0,20181019,acetate,37,O2,1,154.73193955028037,189.16354430036685
dilution,408.0,175.8235294117647,516.8284313725491,0.010517365607420266,10.0,20181019,acetate,37,O2,1,154.73193955028037,189.16354430036685
dilution,359.0,217.62952646239555,560.5515320334262,0.05099483977243729,10.0,20181019,acetate,37,O2,1,154.73193955028037,189.16354430036685
dilution,422.0,222.1611374407583,598.239336492891,0.05538244392598582,10.0,20181019,acetate,37,O2,1,154.73193955028037,189.16354430036685
dilution,439.0,180.90660592255125,543.5398633257403,0.015438910664580021,10.0,20181019,acetate,37,O2,1,154.73193955028037,189.16354430036685
dilution,352.0,240.9744318181818,531.5539772727273,0.07359788407441135,10.0,20181019,acetate,37,O2,1,154.73193955028037,189.16354430036685
dilution,600.0,188.94833333333332,603.6266666666667,0.023225085770458252,10.0,20181019,acetate,37,O2,1,154.73193955028037,189.16354430036685
dilution,372.0,174.25,574.1774193548387,0.008993840261631657,10.0,20181019,acetate,37,O2,1,154.73193955028037,189.16354430036685
dilution,364.0,146.94230769230768,452.9065934065934,-0.017446060419415977,10.0,20181019,acetate,37,O2,1,153.61509973464757,189.3096043122705
dilution,526.0,168.2167300380228,519.861216730038,0.0031522972715017253,10.0,20181019,acetate,37,O2,1,153.61509973464757,189.3096043122705
dilution,523.0,143.78202676864245,326.23135755258124,-0.020505913035463678,10.0,20181019,acetate,37,O2,1,153.61509973464757,189.3096043122705
dilution,434.0,176.58755760368663,532.4078341013825,0.011257114293772866,10.0,20181019,acetate,37,O2,1,153.61509973464757,189.3096043122705
dilution,516.0,181.55426356589146,486.984496124031,0.016065986858799952,10.0,20181019,acetate,37,O2,1,153.61509973464757,189.3096043122705
dilution,429.0,173.95337995337997,488.7972027972028,0.008706646291365914,10.0,20181019,acetate,37,O2,1,153.61509973464757,189.3096043122705
dilution,468.0,167.2863247863248,500.45726495726495,0.00225145870298267,10.0,20181019,acetate,37,O2,1,153.61509973464757,189.3096043122705
dilution,408.0,173.47058823529412,441.22549019607845,0.008239196866054115,10.0,20181019,acetate,37,O2,1,153.61509973464757,189.3096043122705
dilution,400.0,170.9675,501.7125,0.005815652481879532,10.0,20181019,acetate,37,O2,1,153.61509973464757,189.3096043122705
dilution,390.0,174.35128205128206,436.0076923076923,0.00909190374303085,10.0,20181019,acetate,37,O2,1,153.61509973464757,189.3096043122705
dilution,464.0,199.0926724137931,485.3836206896552,0.03304705515330036,10.0,20181019,acetate,37,O2,1,153.61509973464757,189.3096043122705
dilution,467.0,181.53104925053532,517.5738758029978,0.016043510254571403,10.0,20181019,acetate,37,O2,1,153.61509973464757,189.3096043122705
dilution,675.0,173.56740740740742,462.8177777777778,0.00833293929093034,10.0,20181019,acetate,37,O2,1,153.61509973464757,189.3096043122705
dilution,349.0,170.79656160458453,449.5787965616046,0.005650146215497231,10.0,20181019,acetate,37,O2,1,153.61509973464757,189.3096043122705
dilution,477.0,162.52620545073376,463.87631027253667,-0.002357392204111697,10.0,20181019,acetate,37,O2,1,153.61509973464757,189.3096043122705
dilution,386.0,191.40414507772022,459.2020725388601,0.02560285602952365,10.0,20181019,acetate,37,O2,1,153.61509973464757,189.3096043122705
dilution,564.0,170.95035460992906,494.5514184397163,0.005799051942899324,10.0,20181019,acetate,37,O2,1,153.61509973464757,189.3096043122705
dilution,831.0,171.02647412755715,554.6257521058965,0.005872752512808299,10.0,20181019,acetate,37,O2,1,153.61509973464757,189.3096043122705
dilution,584.0,170.31506849315068,507.7191780821918,0.005183954129345247,10.0,20181019,acetate,37,O2,1,153.61509973464757,189.3096043122705
dilution,423.0,185.66193853427896,480.8274231678487,0.020043126961685816,10.0,20181019,acetate,37,O2,1,153.61509973464757,189.3096043122705
dilution,610.0,164.15737704918033,472.5786885245902,-0.0007780564414729666,10.0,20181019,acetate,37,O2,1,153.61509973464757,189.3096043122705
dilution,376.0,166.11436170212767,491.97340425531917,0.001116738595590154,10.0,20181019,acetate,37,O2,1,153.61509973464757,189.3096043122705
dilution,532.0,170.4454887218045,520.6766917293234,0.0053102298268136675,10.0,20181019,acetate,37,O2,1,153.61509973464757,189.3096043122705
dilution,465.0,164.64086021505378,487.5268817204301,-0.0003099375413983669,10.0,20181019,acetate,37,O2,1,153.61509973464757,189.3096043122705
dilution,436.0,175.82798165137615,438.9357798165138,0.010521676362492816,10.0,20181019,acetate,37,O2,1,153.61509973464757,189.3096043122705
dilution,521.0,213.10748560460652,570.8234165067179,0.04661650161744418,10.0,20181019,acetate,37,O2,1,153.61509973464757,189.3096043122705
dilution,413.0,212.88619854721549,541.4769975786925,0.04640224668321188,10.0,20181019,acetate,37,O2,1,153.61509973464757,189.3096043122705
dilution,520.0,205.31730769230768,509.9442307692308,0.039073882198415046,10.0,20181019,acetate,37,O2,1,153.61509973464757,189.3096043122705
dilution,379.0,253.91292875989447,569.2321899736148,0.0861252177738817,10.0,20181019,acetate,37,O2,1,153.61509973464757,189.3096043122705
dilution,397.0,162.65491183879092,439.088161209068,-0.002232775884325154,10.0,20181019,acetate,37,O2,1,153.61509973464757,189.3096043122705
dilution,405.0,176.70864197530864,505.7901234567901,0.011374350811734182,10.0,20181019,acetate,37,O2,1,153.61509973464757,189.3096043122705
dilution,292.0,185.1335616438356,574.2054794520548,0.019531540982611787,10.0,20181019,acetate,37,O2,1,153.61509973464757,189.3096043122705
dilution,454.0,187.65418502202644,526.4603524229075,0.021972063272916016,10.0,20181019,acetate,37,O2,1,153.61509973464757,189.3096043122705
dilution,611.0,197.64484451718494,561.3371522094926,0.03164523674410483,10.0,20181019,acetate,37,O2,1,153.61509973464757,189.3096043122705
dilution,438.0,185.09817351598173,643.2602739726027,0.019497277428767612,10.0,20181019,acetate,37,O2,1,153.61509973464757,189.3096043122705
dilution,440.0,179.1931818181818,618.8681818181818,0.013779936239586975,10.0,20181019,acetate,37,O2,1,153.61509973464757,189.3096043122705
dilution,507.0,190.41222879684418,461.6646942800789,0.024642461146837463,10.0,20181019,acetate,37,O2,1,153.61509973464757,189.3096043122705
dilution,485.0,198.23092783505155,502.3525773195876,0.032212695339309774,10.0,20181019,acetate,37,O2,1,153.61509973464757,189.3096043122705
dilution,424.0,189.5566037735849,531.4834905660377,0.023814026419351472,10.0,20181019,acetate,37,O2,1,153.61509973464757,189.3096043122705
dilution,581.0,172.63339070567986,561.2185886402754,0.007428604038069743,10.0,20181019,acetate,37,O2,1,153.61509973464757,189.3096043122705
dilution,394.0,185.87817258883248,569.9314720812183,0.020252489468844465,10.0,20181019,acetate,37,O2,1,153.61509973464757,189.3096043122705
dilution,539.0,172.26530612244898,592.595547309833,0.007072216551599204,10.0,20181019,acetate,37,O2,1,153.61509973464757,189.3096043122705
dilution,372.0,207.09677419354838,430.1989247311828,0.04079680030617483,10.0,20181019,acetate,37,O2,1,153.61509973464757,189.3096043122705
dilution,335.0,184.7582089552239,489.4985074626866,0.019168116358684033,10.0,20181019,acetate,37,O2,1,153.61509973464757,189.3096043122705
dilution,311.0,213.7299035369775,549.8199356913183,0.04721914017542134,10.0,20181019,acetate,37,O2,1,153.61509973464757,189.3096043122705
dilution,534.0,169.55430711610487,514.3071161048689,0.004447368444094861,10.0,20181019,acetate,37,O2,1,153.61509973464757,189.3096043122705
dilution,626.0,201.66134185303514,497.1549520766773,0.03553409668323844,10.0,20181019,acetate,37,O2,1,153.61509973464757,189.3096043122705
dilution,653.0,172.56814701378255,487.2021439509954,0.00736543367880274,10.0,20181019,acetate,37,O2,1,153.61509973464757,189.3096043122705
dilution,543.0,229.67587476979742,538.2228360957643,0.06265837579108842,10.0,20181019,acetate,37,O2,1,153.61509973464757,189.3096043122705
dilution,478.0,182.11506276150627,640.9874476987447,0.016608964817793948,10.0,20181019,acetate,37,O2,1,153.61509973464757,189.3096043122705
dilution,344.0,248.57558139534885,502.61337209302326,0.08095748215460033,10.0,20181019,acetate,37,O2,1,153.61509973464757,189.3096043122705
dilution,627.0,207.54545454545453,520.6842105263158,0.04123122236602037,10.0,20181019,acetate,37,O2,1,153.61509973464757,189.3096043122705
dilution,655.0,188.99541984732824,540.0656488549619,0.023270675955795572,10.0,20181019,acetate,37,O2,1,153.61509973464757,189.3096043122705
dilution,702.0,176.494301994302,460.1381766381766,0.01116682218771358,10.0,20181019,acetate,37,O2,1,153.61509973464757,189.3096043122705
dilution,478.0,179.092050209205,517.531380753138,0.013682018419694596,10.0,20181019,acetate,37,O2,1,153.61509973464757,189.3096043122705
dilution,823.0,201.44592952612393,624.1482381530984,0.03532552979062697,10.0,20181019,acetate,37,O2,1,153.61509973464757,189.3096043122705
dilution,445.0,215.02696629213483,503.276404494382,0.04847498450078695,10.0,20181019,acetate,37,O2,1,153.61509973464757,189.3096043122705
dilution,384.0,174.41666666666666,526.921875,0.009155210547478417,10.0,20181019,acetate,37,O2,1,153.61509973464757,189.3096043122705
dilution,464.0,194.5301724137931,534.0366379310345,0.02862954357824504,10.0,20181019,acetate,37,O2,1,153.61509973464757,189.3096043122705
dilution,426.0,229.53286384976525,551.9295774647887,0.06251990951281962,10.0,20181019,acetate,37,O2,1,153.61509973464757,189.3096043122705
dilution,506.0,177.4604743083004,468.4861660079051,0.012102291202636534,10.0,20181019,acetate,37,O2,1,153.61509973464757,189.3096043122705
dilution,408.0,172.4828431372549,511.1102941176471,0.007282840613168103,10.0,20181019,acetate,37,O2,1,153.61509973464757,189.3096043122705
dilution,406.0,196.10098522167488,556.9113300492611,0.030150438649162923,10.0,20181019,acetate,37,O2,1,153.61509973464757,189.3096043122705
dilution,442.0,188.210407239819,582.4117647058823,0.02251060970259308,10.0,20181019,acetate,37,O2,1,153.61509973464757,189.3096043122705
dilution,376.0,175.26861702127658,557.9122340425532,0.00998008738098238,10.0,20181019,acetate,37,O2,1,153.61509973464757,189.3096043122705
dilution,482.0,189.3713692946058,588.6659751037345,0.023634678374422277,10.0,20181019,acetate,37,O2,1,153.61509973464757,189.3096043122705
dilution,459.0,187.32461873638343,626.2614379084968,0.02165297003859799,10.0,20181019,acetate,37,O2,1,153.61509973464757,189.3096043122705
dilution,326.0,188.3926380368098,566.2300613496933,0.022687049517396026,10.0,20181019,acetate,37,O2,1,153.61509973464757,189.3096043122705
dilution,340.0,184.46176470588236,570.4411764705883,0.01888109259916079,10.0,20181019,acetate,37,O2,1,153.61509973464757,189.3096043122705
dilution,507.0,194.10650887573965,482.8777120315582,0.028219343340813795,10.0,20181019,acetate,37,O2,1,153.61509973464757,189.3096043122705
dilution,485.0,192.56907216494847,537.1154639175257,0.026730763731863654,10.0,20181019,acetate,37,O2,1,153.61509973464757,189.3096043122705
dilution,533.0,184.80675422138836,506.16322701688557,0.019215118939548838,10.0,20181019,acetate,37,O2,1,153.61509973464757,189.3096043122705
dilution,479.0,175.1732776617954,496.76200417536535,0.009887777742830816,10.0,20181019,acetate,37,O2,1,153.61509973464757,189.3096043122705
dilution,400.0,183.11,559.4325,0.01757228465724594,10.0,20181019,acetate,37,O2,1,153.61509973464757,189.3096043122705
dilution,596.0,193.95302013422818,535.5419463087248,0.028070732208262,10.0,20181019,acetate,37,O2,1,153.61509973464757,189.3096043122705
