strain,area_pix,mean_yfp,mean_mCherry,atc_ngml,date,carbon,temp,operator,run_number,yfp_bg_val,mCherry_bg_val,alpha_mode,alpha_mean,alpha_median,alpha_hpd_min,alpha_hpd_max,fold_change
delta,411.0,633.7347931873479,223.4793187347932,0.0,20190612,glucose,42,O2,3,,,395.62558500258876,395.62558500258876,396.87579120672353,351.21871072832465,445.68313802782706,0.6816963926190324
delta,606.0,1048.3729372937294,219.3976897689769,0.0,20190612,glucose,42,O2,3,,,395.62558500258876,395.62558500258876,396.87579120672353,351.21871072832465,445.68313802782706,1.752732772259773
delta,498.0,690.0421686746988,213.61244979919678,0.0,20190612,glucose,42,O2,3,,,395.62558500258876,395.62558500258876,396.87579120672353,351.21871072832465,445.68313802782706,0.8271418815260332
delta,508.0,1167.6082677165355,226.48031496062993,0.0,20190612,glucose,42,O2,3,,,395.62558500258876,395.62558500258876,396.87579120672353,351.21871072832465,445.68313802782706,2.0607251227863688
delta,486.0,852.9547325102881,225.6687242798354,0.0,20190612,glucose,42,O2,3,,,395.62558500258876,395.62558500258876,396.87579120672353,351.21871072832465,445.68313802782706,1.2479552703774308
delta,377.0,682.6419098143236,224.69230769230768,0.0,20190612,glucose,42,O2,3,,,395.62558500258876,395.62558500258876,396.87579120672353,351.21871072832465,445.68313802782706,0.8080265479010905
delta,328.0,679.670731707317,228.8079268292683,0.0,20190612,glucose,42,O2,3,,,395.62558500258876,395.62558500258876,396.87579120672353,351.21871072832465,445.68313802782706,0.8003518081593948
delta,307.0,661.5309446254072,227.8925081433225,0.0,20190612,glucose,42,O2,3,,,395.62558500258876,395.62558500258876,396.87579120672353,351.21871072832465,445.68313802782706,0.7534955983296547
delta,613.0,821.0783034257748,226.85644371941274,0.0,20190612,glucose,42,O2,3,,,395.62558500258876,395.62558500258876,396.87579120672353,351.21871072832465,445.68313802782706,1.1656164511254508
delta,864.0,1061.851851851852,227.80208333333334,0.0,20190612,glucose,42,O2,3,,,395.62558500258876,395.62558500258876,396.87579120672353,351.21871072832465,445.68313802782706,1.7875496554988477
delta,550.0,658.3181818181819,225.69454545454545,0.0,20190612,glucose,42,O2,3,,,395.62558500258876,395.62558500258876,396.87579120672353,351.21871072832465,445.68313802782706,0.7451968301275373
delta,252.0,761.0515873015873,228.45634920634922,0.0,20190612,glucose,42,O2,3,,,395.62558500258876,395.62558500258876,396.87579120672353,351.21871072832465,445.68313802782706,1.0105636716520854
