strain,area_pix,mean_yfp,mean_mCherry,atc_ngml,date,carbon,temp,operator,run_number,yfp_bg_val,mCherry_bg_val,alpha_mode,alpha_hpd_min,alpha_hpd_max,fold_change
delta,661.0,857.1180030257186,190.535552193646,0.0,20181025,glucose,37,O2,1,155.47820827612142,186.3629720164537,733.5531252719073,603.2400422533555,884.3642958599079,0.884833591508799
delta,475.0,727.5684210526316,191.7621052631579,0.0,20181025,glucose,37,O2,1,155.47820827612142,186.3629720164537,733.5531252719073,603.2400422533555,884.3642958599079,0.718284952589188
delta,732.0,834.7076502732241,187.95628415300547,0.0,20181025,glucose,37,O2,1,155.47820827612142,186.3629720164537,733.5531252719073,603.2400422533555,884.3642958599079,0.856022894540192
delta,501.0,922.872255489022,191.3692614770459,0.0,20181025,glucose,37,O2,1,155.47820827612142,186.3629720164537,733.5531252719073,603.2400422533555,884.3642958599079,0.9693671043472635
delta,678.0,881.5442477876106,189.17109144542772,0.0,20181025,glucose,37,O2,1,155.47820827612142,186.3629720164537,733.5531252719073,603.2400422533555,884.3642958599079,0.9162359145194245
delta,536.0,825.4514925373135,191.5652985074627,0.0,20181025,glucose,37,O2,1,155.47820827612142,186.3629720164537,733.5531252719073,603.2400422533555,884.3642958599079,0.844123199851394
delta,541.0,653.4103512014788,196.49353049907577,0.0,20181025,glucose,37,O2,1,155.47820827612142,186.3629720164537,733.5531252719073,603.2400422533555,884.3642958599079,0.6229475118155021
delta,531.0,956.9981167608287,197.7024482109228,0.0,20181025,glucose,37,O2,1,155.47820827612142,186.3629720164537,733.5531252719073,603.2400422533555,884.3642958599079,1.0132392316070766
delta,479.0,850.7954070981211,186.64300626304802,0.0,20181025,glucose,37,O2,1,155.47820827612142,186.3629720164537,733.5531252719073,603.2400422533555,884.3642958599079,0.8767052770044821
delta,761.0,1123.568988173456,192.8712220762155,0.0,20181025,glucose,37,O2,1,155.47820827612142,186.3629720164537,733.5531252719073,603.2400422533555,884.3642958599079,1.2273823534520385
delta,606.0,1100.9686468646864,194.4108910891089,0.0,20181025,glucose,37,O2,1,155.47820827612142,186.3629720164537,733.5531252719073,603.2400422533555,884.3642958599079,1.1983274076408184
delta,503.0,916.9025844930418,191.93638170974154,0.0,20181025,glucose,37,O2,1,155.47820827612142,186.3629720164537,733.5531252719073,603.2400422533555,884.3642958599079,0.9616925093077756
delta,551.0,866.6479128856624,189.6497277676951,0.0,20181025,glucose,37,O2,1,155.47820827612142,186.3629720164537,733.5531252719073,603.2400422533555,884.3642958599079,0.8970852212865774
delta,621.0,801.9210950080516,190.768115942029,0.0,20181025,glucose,37,O2,1,155.47820827612142,186.3629720164537,733.5531252719073,603.2400422533555,884.3642958599079,0.8138725759431664
delta,667.0,707.0674662668665,181.32383808095952,0.0,20181025,glucose,37,O2,1,155.47820827612142,186.3629720164537,733.5531252719073,603.2400422533555,884.3642958599079,0.6919289731709681
delta,618.0,842.1310679611651,198.03236245954693,0.0,20181025,glucose,37,O2,1,155.47820827612142,186.3629720164537,733.5531252719073,603.2400422533555,884.3642958599079,0.8655664229192738
delta,600.0,1019.6083333333333,178.76833333333335,0.0,20181025,glucose,37,O2,1,155.47820827612142,186.3629720164537,733.5531252719073,603.2400422533555,884.3642958599079,1.093730779273969
delta,594.0,741.0959595959596,190.92592592592592,0.0,20181025,glucose,37,O2,1,155.47820827612142,186.3629720164537,733.5531252719073,603.2400422533555,884.3642958599079,0.7356759244318597
delta,443.0,875.3386004514673,193.7313769751693,0.0,20181025,glucose,37,O2,1,155.47820827612142,186.3629720164537,733.5531252719073,603.2400422533555,884.3642958599079,0.9082579488501529
delta,489.0,746.7075664621677,190.34764826175868,0.0,20181025,glucose,37,O2,1,155.47820827612142,186.3629720164537,733.5531252719073,603.2400422533555,884.3642958599079,0.742890193065417
delta,900.0,948.8511111111111,188.36888888888888,0.0,20181025,glucose,37,O2,1,155.47820827612142,186.3629720164537,733.5531252719073,603.2400422533555,884.3642958599079,1.0027654602404292
delta,612.0,934.7401960784314,175.88071895424838,0.0,20181025,glucose,37,O2,1,155.47820827612142,186.3629720164537,733.5531252719073,603.2400422533555,884.3642958599079,0.9846245009504849
delta,260.0,762.2846153846153,184.14615384615385,0.0,20181025,glucose,37,O2,1,155.47820827612142,186.3629720164537,733.5531252719073,603.2400422533555,884.3642958599079,0.7629160106474205
delta,500.0,853.808,182.818,0.0,20181025,glucose,37,O2,1,156.92752305241095,188.15467663242833,733.5531252719073,603.2400422533555,884.3642958599079,0.8787150236984065
delta,774.0,952.219638242894,187.40826873385012,0.0,20181025,glucose,37,O2,1,156.92752305241095,188.15467663242833,733.5531252719073,603.2400422533555,884.3642958599079,1.0052327951460065
delta,424.0,1154.8632075471698,191.5495283018868,0.0,20181025,glucose,37,O2,1,156.92752305241095,188.15467663242833,733.5531252719073,603.2400422533555,884.3642958599079,1.2657508928458534
delta,351.0,175.94017094017093,576.8774928774928,0.0,20181025,glucose,37,O2,1,156.92752305241095,188.15467663242833,733.5531252719073,603.2400422533555,884.3642958599079,0.007249731585308045
delta,408.0,1076.6691176470588,190.9656862745098,0.0,20181025,glucose,37,O2,1,156.92752305241095,188.15467663242833,733.5531252719073,603.2400422533555,884.3642958599079,1.165224754157682
delta,427.0,961.8337236533957,191.28571428571428,0.0,20181025,glucose,37,O2,1,156.92752305241095,188.15467663242833,733.5531252719073,603.2400422533555,884.3642958599079,1.0175926408142741
delta,595.0,942.5613445378151,189.69411764705882,0.0,20181025,glucose,37,O2,1,156.92752305241095,188.15467663242833,733.5531252719073,603.2400422533555,884.3642958599079,0.9928161153978549
delta,377.0,948.1936339522547,180.21220159151193,0.0,20181025,glucose,37,O2,1,156.92752305241095,188.15467663242833,733.5531252719073,603.2400422533555,884.3642958599079,1.0000569734669384
delta,530.0,884.8547169811321,195.9,0.0,20181025,glucose,37,O2,1,156.92752305241095,188.15467663242833,733.5531252719073,603.2400422533555,884.3642958599079,0.918628610275661
delta,672.0,1164.65625,187.45535714285714,0.0,20181025,glucose,37,O2,1,156.92752305241095,188.15467663242833,733.5531252719073,603.2400422533555,884.3642958599079,1.278340805268262
delta,704.0,1016.0681818181819,200.39914772727272,0.0,20181025,glucose,37,O2,1,156.92752305241095,188.15467663242833,733.5531252719073,603.2400422533555,884.3642958599079,1.0873163331050313
delta,706.0,155.9872521246459,199.68980169971672,0.0,20181025,glucose,37,O2,1,156.92752305241095,188.15467663242833,733.5531252719073,603.2400422533555,884.3642958599079,-0.018401694074170725
delta,514.0,981.7062256809338,192.67898832684824,0.0,20181025,glucose,37,O2,1,156.92752305241095,188.15467663242833,733.5531252719073,603.2400422533555,884.3642958599079,1.0431406828396144
delta,407.0,869.1695331695332,187.2972972972973,0.0,20181025,glucose,37,O2,1,156.92752305241095,188.15467663242833,733.5531252719073,603.2400422533555,884.3642958599079,0.8984637747336335
delta,582.0,1257.9810996563574,191.13573883161513,0.0,20181025,glucose,37,O2,1,156.92752305241095,188.15467663242833,733.5531252719073,603.2400422533555,884.3642958599079,1.3983190132324737
delta,416.0,755.4326923076923,199.00480769230768,0.0,20181025,glucose,37,O2,1,156.92752305241095,188.15467663242833,733.5531252719073,603.2400422533555,884.3642958599079,0.7522439587214813
delta,473.0,1069.1014799154334,195.48202959830866,0.0,20181025,glucose,37,O2,1,156.92752305241095,188.15467663242833,733.5531252719073,603.2400422533555,884.3642958599079,1.155495816828492
delta,473.0,1033.5158562367865,195.33826638477802,0.0,20181025,glucose,37,O2,1,156.92752305241095,188.15467663242833,733.5531252719073,603.2400422533555,884.3642958599079,1.1097470224401367
delta,430.0,821.2813953488372,195.58837209302325,0.0,20181025,glucose,37,O2,1,156.92752305241095,188.15467663242833,733.5531252719073,603.2400422533555,884.3642958599079,0.8368988970014262
delta,581.0,1033.1239242685026,193.30808950086058,0.0,20181025,glucose,37,O2,1,156.92752305241095,188.15467663242833,733.5531252719073,603.2400422533555,884.3642958599079,1.1092431556204019
delta,472.0,841.5444915254237,188.86016949152543,0.0,20181025,glucose,37,O2,1,156.92752305241095,188.15467663242833,733.5531252719073,603.2400422533555,884.3642958599079,0.862949085949228
delta,541.0,911.8613678373382,189.99630314232903,0.0,20181025,glucose,37,O2,1,156.92752305241095,188.15467663242833,733.5531252719073,603.2400422533555,884.3642958599079,0.9533482973126495
delta,428.0,764.7289719626168,200.30373831775702,0.0,20181025,glucose,37,O2,1,156.92752305241095,188.15467663242833,733.5531252719073,603.2400422533555,884.3642958599079,0.7641952340553175
delta,660.0,1165.830303030303,189.52878787878788,0.0,20181025,glucose,37,O2,1,156.92752305241095,188.15467663242833,733.5531252719073,603.2400422533555,884.3642958599079,1.2798501650920324
delta,483.0,919.6169772256728,194.58178053830227,0.0,20181025,glucose,37,O2,1,156.92752305241095,188.15467663242833,733.5531252719073,603.2400422533555,884.3642958599079,0.963318890563098
delta,451.0,910.9423503325943,193.2572062084257,0.0,20181025,glucose,37,O2,1,156.92752305241095,188.15467663242833,733.5531252719073,603.2400422533555,884.3642958599079,0.9521668105627332
delta,584.0,934.6592465753424,191.90924657534248,0.0,20181025,glucose,37,O2,1,156.92752305241095,188.15467663242833,733.5531252719073,603.2400422533555,884.3642958599079,0.9826571967798645
delta,452.0,912.0907079646017,192.608407079646,0.0,20181025,glucose,37,O2,1,156.92752305241095,188.15467663242833,733.5531252719073,603.2400422533555,884.3642958599079,0.9536431364426848
delta,457.0,803.2385120350109,187.3129102844639,0.0,20181025,glucose,37,O2,1,156.92752305241095,188.15467663242833,733.5531252719073,603.2400422533555,884.3642958599079,0.8137030085057967
delta,518.0,1072.7567567567567,188.41312741312743,0.0,20181025,glucose,37,O2,1,156.92752305241095,188.15467663242833,733.5531252719073,603.2400422533555,884.3642958599079,1.1601950321677066
delta,519.0,1113.0616570327552,185.45664739884393,0.0,20181025,glucose,37,O2,1,156.92752305241095,188.15467663242833,733.5531252719073,603.2400422533555,884.3642958599079,1.2120109174876046
delta,413.0,1083.677966101695,181.94673123486683,0.0,20181025,glucose,37,O2,1,156.92752305241095,188.15467663242833,733.5531252719073,603.2400422533555,884.3642958599079,1.1742353133021797
delta,362.0,665.267955801105,178.06629834254144,0.0,20181025,glucose,37,O2,1,156.92752305241095,188.15467663242833,733.5531252719073,603.2400422533555,884.3642958599079,0.6363283848152907
delta,692.0,1253.0968208092486,188.79479768786126,0.0,20181025,glucose,37,O2,1,156.92752305241095,188.15467663242833,733.5531252719073,603.2400422533555,884.3642958599079,1.3920397957954092
delta,405.0,1053.6049382716049,189.03456790123457,0.0,20181025,glucose,37,O2,1,156.92752305241095,188.15467663242833,733.5531252719073,603.2400422533555,884.3642958599079,1.1355734992151716
delta,727.0,923.7015130674002,179.38239339752408,0.0,20181025,glucose,37,O2,1,156.92752305241095,188.15467663242833,733.5531252719073,603.2400422533555,884.3642958599079,0.9685699602670466
delta,585.0,1237.1247863247863,185.64615384615385,0.0,20181025,glucose,37,O2,1,165.83845624137516,195.55579317880287,733.5531252719073,603.2400422533555,884.3642958599079,1.3600503108802762
delta,280.0,1099.9357142857143,182.00357142857143,0.0,20181025,glucose,37,O2,1,165.83845624137516,195.55579317880287,733.5531252719073,603.2400422533555,884.3642958599079,1.1836803614388445
delta,326.0,1018.9049079754601,184.2914110429448,0.0,20181025,glucose,37,O2,1,165.83845624137516,195.55579317880287,733.5531252719073,603.2400422533555,884.3642958599079,1.079507346783073
delta,369.0,853.3089430894308,200.609756097561,0.0,20181025,glucose,37,O2,1,165.83845624137516,195.55579317880287,733.5531252719073,603.2400422533555,884.3642958599079,0.8666175624835191
delta,320.0,847.7125,201.115625,0.0,20181025,glucose,37,O2,1,165.83845624137516,195.55579317880287,733.5531252719073,603.2400422533555,884.3642958599079,0.8594227883658426
delta,833.0,171.94477791116446,207.140456182473,0.0,20181025,glucose,37,O2,1,165.83845624137516,195.55579317880287,733.5531252719073,603.2400422533555,884.3642958599079,-0.009342611148009735
delta,382.0,768.479057591623,181.8848167539267,0.0,20181025,glucose,37,O2,1,165.83845624137516,195.55579317880287,733.5531252719073,603.2400422533555,884.3642958599079,0.7575604605292928
delta,370.0,848.5729729729729,184.6891891891892,0.0,20181025,glucose,37,O2,1,165.83845624137516,195.55579317880287,733.5531252719073,603.2400422533555,884.3642958599079,0.8605290104029429
delta,574.0,766.7247386759582,204.0801393728223,0.0,20181025,glucose,37,O2,1,165.83845624137516,195.55579317880287,733.5531252719073,603.2400422533555,884.3642958599079,0.7553051122434481
delta,447.0,960.1968680089485,197.8814317673378,0.0,20181025,glucose,37,O2,1,165.83845624137516,195.55579317880287,733.5531252719073,603.2400422533555,884.3642958599079,1.0040324282141202
delta,528.0,1032.3276515151515,185.9431818181818,0.0,20181025,glucose,37,O2,1,165.83845624137516,195.55579317880287,733.5531252719073,603.2400422533555,884.3642958599079,1.0967635944147096
delta,357.0,165.2436974789916,204.41176470588235,0.0,20181025,glucose,37,O2,1,165.83845624137516,195.55579317880287,733.5531252719073,603.2400422533555,884.3642958599079,-0.017957504444238825
delta,577.0,1252.476603119584,186.31715771230503,0.0,20181025,glucose,37,O2,1,165.83845624137516,195.55579317880287,733.5531252719073,603.2400422533555,884.3642958599079,1.3797865705669183
delta,413.0,860.7046004842615,194.78450363196126,0.0,20181025,glucose,37,O2,1,165.83845624137516,195.55579317880287,733.5531252719073,603.2400422533555,884.3642958599079,0.8761254022948486
delta,679.0,865.7687776141385,206.0677466863034,0.0,20181025,glucose,37,O2,1,165.83845624137516,195.55579317880287,733.5531252719073,603.2400422533555,884.3642958599079,0.882635896542557
delta,402.0,1159.05223880597,199.10696517412936,0.0,20181025,glucose,37,O2,1,165.83845624137516,195.55579317880287,733.5531252719073,603.2400422533555,884.3642958599079,1.2596804267926007
delta,283.0,1185.8727915194347,184.64664310954063,0.0,20181025,glucose,37,O2,1,165.83845624137516,195.55579317880287,733.5531252719073,603.2400422533555,884.3642958599079,1.294160866493496
delta,279.0,1132.1720430107528,184.99641577060933,0.0,20181025,glucose,37,O2,1,165.83845624137516,195.55579317880287,733.5531252719073,603.2400422533555,884.3642958599079,1.225123310085608
delta,572.0,1114.0524475524476,187.47552447552448,0.0,20181025,glucose,37,O2,1,165.83845624137516,195.55579317880287,733.5531252719073,603.2400422533555,884.3642958599079,1.2018288006368503
delta,550.0,907.9145454545454,202.51090909090908,0.0,20181025,glucose,37,O2,1,165.83845624137516,195.55579317880287,733.5531252719073,603.2400422533555,884.3642958599079,0.9368183968882541
delta,481.0,1318.0914760914761,199.35135135135135,0.0,20181025,glucose,37,O2,1,165.83845624137516,195.55579317880287,733.5531252719073,603.2400422533555,884.3642958599079,1.4641408974579306
delta,585.0,1233.6358974358975,197.17264957264956,0.0,20181025,glucose,37,O2,1,165.83845624137516,195.55579317880287,733.5531252719073,603.2400422533555,884.3642958599079,1.355565003502697
delta,668.0,929.6826347305389,200.17215568862275,0.0,20181025,glucose,37,O2,1,165.83845624137516,195.55579317880287,733.5531252719073,603.2400422533555,884.3642958599079,0.9648034014369408
delta,440.0,859.5386363636363,196.57954545454547,0.0,20181025,glucose,37,O2,1,165.83845624137516,195.55579317880287,733.5531252719073,603.2400422533555,884.3642958599079,0.8746264415543996
delta,543.0,989.7458563535912,199.8268876611418,0.0,20181025,glucose,37,O2,1,165.83845624137516,195.55579317880287,733.5531252719073,603.2400422533555,884.3642958599079,1.0420205383669885
delta,328.0,651.829268292683,204.58841463414635,0.0,20181025,glucose,37,O2,1,165.83845624137516,195.55579317880287,733.5531252719073,603.2400422533555,884.3642958599079,0.6075957648343746
delta,903.0,1159.2303433001107,196.8372093023256,0.0,20181025,glucose,37,O2,1,165.83845624137516,195.55579317880287,733.5531252719073,603.2400422533555,884.3642958599079,1.25990939751279
delta,702.0,961.0299145299145,201.4900284900285,0.0,20181025,glucose,37,O2,1,165.83845624137516,195.55579317880287,733.5531252719073,603.2400422533555,884.3642958599079,1.005103390868808
delta,674.0,1029.5890207715133,201.49554896142433,0.0,20181025,glucose,37,O2,1,165.83845624137516,195.55579317880287,733.5531252719073,603.2400422533555,884.3642958599079,1.0932428171500552
delta,331.0,845.546827794562,204.90332326283988,0.0,20181025,glucose,37,O2,1,165.83845624137516,195.55579317880287,733.5531252719073,603.2400422533555,884.3642958599079,0.85663860525488
delta,492.0,1229.8821138211383,203.84349593495935,0.0,20181025,glucose,37,O2,1,165.83845624137516,195.55579317880287,733.5531252719073,603.2400422533555,884.3642958599079,1.3507391480864535
delta,507.0,1032.6193293885601,187.05719921104537,0.0,20181025,glucose,37,O2,1,165.83845624137516,195.55579317880287,733.5531252719073,603.2400422533555,884.3642958599079,1.097138574805069
delta,647.0,1387.8083462132922,207.68315301391036,0.0,20181025,glucose,37,O2,1,165.83845624137516,195.55579317880287,733.5531252719073,603.2400422533555,884.3642958599079,1.55376874226978
delta,629.0,816.1939586645469,204.30683624801273,0.0,20181025,glucose,37,O2,1,165.83845624137516,195.55579317880287,733.5531252719073,603.2400422533555,884.3642958599079,0.8189026255046323
delta,510.0,1314.3078431372548,207.13725490196077,0.0,20181025,glucose,37,O2,1,165.83845624137516,195.55579317880287,733.5531252719073,603.2400422533555,884.3642958599079,1.459276667800842
delta,545.0,1161.902752293578,201.00366972477065,0.0,20181025,glucose,37,O2,1,165.83845624137516,195.55579317880287,733.5531252719073,603.2400422533555,884.3642958599079,1.263345040250649
delta,440.0,1078.075,186.49318181818182,0.0,20181025,glucose,37,O2,1,165.83845624137516,195.55579317880287,733.5531252719073,603.2400422533555,884.3642958599079,1.1555762783947745
delta,545.0,938.3504587155963,179.81467889908257,0.0,20181025,glucose,37,O2,1,165.83845624137516,195.55579317880287,733.5531252719073,603.2400422533555,884.3642958599079,0.9759467356346997
delta,560.0,1001.4839285714286,186.2642857142857,0.0,20181025,glucose,37,O2,1,165.83845624137516,195.55579317880287,733.5531252719073,603.2400422533555,884.3642958599079,1.0571109764961293
delta,426.0,805.4037558685446,200.44835680751174,0.0,20181025,glucose,37,O2,1,165.83845624137516,195.55579317880287,733.5531252719073,603.2400422533555,884.3642958599079,0.8050307660823912
delta,313.0,926.5207667731629,180.96485623003196,0.0,20181025,glucose,37,O2,1,156.62132392341468,185.699625055296,733.5531252719073,603.2400422533555,884.3642958599079,0.9725880351053325
delta,321.0,921.196261682243,181.25545171339564,0.0,20181025,glucose,37,O2,1,156.62132392341468,185.699625055296,733.5531252719073,603.2400422533555,884.3642958599079,0.9657428638411174
delta,675.0,1001.1762962962963,183.22962962962964,0.0,20181025,glucose,37,O2,1,156.62132392341468,185.699625055296,733.5531252719073,603.2400422533555,884.3642958599079,1.0685650088672682
delta,546.0,244.8186813186813,172.16117216117217,0.0,20181025,glucose,37,O2,1,156.62132392341468,185.699625055296,733.5531252719073,603.2400422533555,884.3642958599079,0.09619343195878856
delta,583.0,944.3722126929674,183.37564322469981,0.0,20181025,glucose,37,O2,1,156.62132392341468,185.699625055296,733.5531252719073,603.2400422533555,884.3642958599079,0.995537812135938
delta,773.0,1106.2263906856404,179.0,0.0,20181025,glucose,37,O2,1,156.62132392341468,185.699625055296,733.5531252719073,603.2400422533555,884.3642958599079,1.2036171639761637
delta,462.0,1035.060606060606,182.1883116883117,0.0,20181025,glucose,37,O2,1,156.62132392341468,185.699625055296,733.5531252719073,603.2400422533555,884.3642958599079,1.1121265980752415
delta,601.0,1050.063227953411,186.3577371048253,0.0,20181025,glucose,37,O2,1,156.62132392341468,185.699625055296,733.5531252719073,603.2400422533555,884.3642958599079,1.1314139336143965
delta,355.0,820.7802816901409,184.4788732394366,0.0,20181025,glucose,37,O2,1,156.62132392341468,185.699625055296,733.5531252719073,603.2400422533555,884.3642958599079,0.8366483153389246
delta,359.0,822.9387186629526,185.79108635097492,0.0,20181025,glucose,37,O2,1,156.62132392341468,185.699625055296,733.5531252719073,603.2400422533555,884.3642958599079,0.8394231968517822
delta,583.0,1035.1629502572898,188.97255574614064,0.0,20181025,glucose,37,O2,1,156.62132392341468,185.699625055296,733.5531252719073,603.2400422533555,884.3642958599079,1.1122581715346027
delta,631.0,751.1695721077655,187.79714738510302,0.0,20181025,glucose,37,O2,1,156.62132392341468,185.699625055296,733.5531252719073,603.2400422533555,884.3642958599079,0.7471569502677394
delta,741.0,965.1565452091768,191.09581646423752,0.0,20181025,glucose,37,O2,1,156.62132392341468,185.699625055296,733.5531252719073,603.2400422533555,884.3642958599079,1.022258101300178
delta,615.0,916.4747967479675,192.57560975609755,0.0,20181025,glucose,37,O2,1,156.62132392341468,185.699625055296,733.5531252719073,603.2400422533555,884.3642958599079,0.9596729595887548
delta,492.0,908.8231707317074,192.45731707317074,0.0,20181025,glucose,37,O2,1,156.62132392341468,185.699625055296,733.5531252719073,603.2400422533555,884.3642958599079,0.9498360471177075
delta,656.0,1087.7942073170732,187.52134146341464,0.0,20181025,glucose,37,O2,1,156.62132392341468,185.699625055296,733.5531252719073,603.2400422533555,884.3642958599079,1.179920792242681
delta,504.0,1116.404761904762,179.45833333333334,0.0,20181025,glucose,37,O2,1,156.62132392341468,185.699625055296,733.5531252719073,603.2400422533555,884.3642958599079,1.2167024541573037
delta,367.0,913.550408719346,186.84196185286103,0.0,20181025,glucose,37,O2,1,156.62132392341468,185.699625055296,733.5531252719073,603.2400422533555,884.3642958599079,0.9559133731939419
delta,633.0,948.0710900473933,190.56872037914692,0.0,20181025,glucose,37,O2,1,156.62132392341468,185.699625055296,733.5531252719073,603.2400422533555,884.3642958599079,1.0002930801925973
delta,637.0,1131.2166405023547,193.3877551020408,0.0,20181025,glucose,37,O2,1,156.62132392341468,185.699625055296,733.5531252719073,603.2400422533555,884.3642958599079,1.2357445705632377
delta,575.0,861.8939130434783,192.57739130434783,0.0,20181025,glucose,37,O2,1,156.62132392341468,185.699625055296,733.5531252719073,603.2400422533555,884.3642958599079,0.889503903436179
delta,605.0,1286.502479338843,192.65289256198346,0.0,20181025,glucose,37,O2,1,156.62132392341468,185.699625055296,733.5531252719073,603.2400422533555,884.3642958599079,1.4353796809804986
delta,632.0,1058.243670886076,193.64240506329114,0.0,20181025,glucose,37,O2,1,156.62132392341468,185.699625055296,733.5531252719073,603.2400422533555,884.3642958599079,1.1419306918736238
delta,431.0,785.0603248259861,196.35266821345706,0.0,20181025,glucose,37,O2,1,156.62132392341468,185.699625055296,733.5531252719073,603.2400422533555,884.3642958599079,0.7907268225221582
delta,547.0,976.3985374771481,194.9542961608775,0.0,20181025,glucose,37,O2,1,156.62132392341468,185.699625055296,733.5531252719073,603.2400422533555,884.3642958599079,1.036710780208585
delta,525.0,1029.3771428571429,193.0609523809524,0.0,20181025,glucose,37,O2,1,156.62132392341468,185.699625055296,733.5531252719073,603.2400422533555,884.3642958599079,1.1048199511029406
delta,498.0,930.4518072289156,188.56224899598394,0.0,20181025,glucose,37,O2,1,156.62132392341468,185.699625055296,733.5531252719073,603.2400422533555,884.3642958599079,0.9776417715008661
delta,589.0,1239.9779286926994,193.65365025466892,0.0,20181025,glucose,37,O2,1,156.62132392341468,185.699625055296,733.5531252719073,603.2400422533555,884.3642958599079,1.3755678277236396
delta,684.0,893.9356725146199,191.609649122807,0.0,20181025,glucose,37,O2,1,156.62132392341468,185.699625055296,733.5531252719073,603.2400422533555,884.3642958599079,0.9306967143062042
delta,654.0,812.8792048929664,179.81957186544344,0.0,20181025,glucose,37,O2,1,156.62132392341468,185.699625055296,733.5531252719073,603.2400422533555,884.3642958599079,0.826490709528648
delta,854.0,1003.0644028103045,189.09484777517565,0.0,20181025,glucose,37,O2,1,156.62132392341468,185.699625055296,733.5531252719073,603.2400422533555,884.3642958599079,1.0709923541759443
delta,419.0,763.8711217183771,189.75894988066827,0.0,20181025,glucose,37,O2,1,156.62132392341468,185.699625055296,733.5531252719073,603.2400422533555,884.3642958599079,0.7634860326746341
delta,588.0,866.3027210884354,197.56972789115648,0.0,20181025,glucose,37,O2,1,156.62132392341468,185.699625055296,733.5531252719073,603.2400422533555,884.3642958599079,0.8951718567245036
delta,639.0,1086.9483568075118,193.17996870109548,0.0,20181025,glucose,37,O2,1,156.62132392341468,185.699625055296,733.5531252719073,603.2400422533555,884.3642958599079,1.1788333688102675
delta,426.0,868.8661971830986,184.14788732394365,0.0,20181025,glucose,37,O2,1,156.62132392341468,185.699625055296,733.5531252719073,603.2400422533555,884.3642958599079,0.8984674555829995
delta,535.0,1064.233644859813,187.82990654205608,0.0,20181025,glucose,37,O2,1,156.62132392341468,185.699625055296,733.5531252719073,603.2400422533555,884.3642958599079,1.1496313883737257
delta,554.0,964.4205776173285,176.92057761732852,0.0,20181025,glucose,37,O2,1,156.62132392341468,185.699625055296,733.5531252719073,603.2400422533555,884.3642958599079,1.0213119430892101
delta,541.0,905.7837338262477,175.28280961182995,0.0,20181025,glucose,37,O2,1,156.62132392341468,185.699625055296,733.5531252719073,603.2400422533555,884.3642958599079,0.9459285541565068
delta,432.0,823.3217592592592,188.09259259259258,0.0,20181025,glucose,37,O2,1,156.62132392341468,185.699625055296,733.5531252719073,603.2400422533555,884.3642958599079,0.8399156329445446
delta,561.0,771.4866310160428,184.81639928698752,0.0,20181025,glucose,37,O2,1,156.62132392341468,185.699625055296,733.5531252719073,603.2400422533555,884.3642958599079,0.7732765135769141
