strain,area_pix,mean_yfp,mean_mCherry,atc_ngml,date,carbon,temp,operator,run_number,yfp_bg_val,mCherry_bg_val,alpha_mode,alpha_mean,alpha_median,alpha_hpd_min,alpha_hpd_max,fold_change
delta,421.0,1027.686460807601,246.6745843230404,0.0,20190306,acetate,37,O2,2,,,1469.9828852042795,1469.9828852042795,1494.9193717358316,1015.4647965681236,2187.1134333808395,0.47982414228622183
delta,381.0,1135.3727034120734,237.98950131233596,0.0,20190306,acetate,37,O2,2,,,1469.9828852042795,1469.9828852042795,1494.9193717358316,1015.4647965681236,2187.1134333808395,0.5481883506546915
delta,466.0,1631.9034334763949,241.8519313304721,0.0,20190306,acetate,37,O2,2,,,1469.9828852042795,1469.9828852042795,1494.9193717358316,1015.4647965681236,2187.1134333808395,0.8634090275998803
delta,585.0,1826.6991452991454,250.44957264957264,0.0,20190306,acetate,37,O2,2,,,1469.9828852042795,1469.9828852042795,1494.9193717358316,1015.4647965681236,2187.1134333808395,0.9870743567101912
delta,537.0,2440.95530726257,254.81378026070763,0.0,20190306,acetate,37,O2,2,,,1469.9828852042795,1469.9828852042795,1494.9193717358316,1015.4647965681236,2187.1134333808395,1.3770325838007509
delta,366.0,1418.3715846994535,254.09562841530055,0.0,20190306,acetate,37,O2,2,,,1469.9828852042795,1469.9828852042795,1494.9193717358316,1015.4647965681236,2187.1134333808395,0.7278491320177765
delta,429.0,1284.5687645687647,251.11888111888112,0.0,20190306,acetate,37,O2,2,,,1469.9828852042795,1469.9828852042795,1494.9193717358316,1015.4647965681236,2187.1134333808395,0.6429049120833783
delta,393.0,1445.3180661577608,252.21374045801528,0.0,20190306,acetate,37,O2,2,,,1469.9828852042795,1469.9828852042795,1494.9193717358316,1015.4647965681236,2187.1134333808395,0.7449560049911336
delta,470.0,1362.0702127659574,246.73191489361702,0.0,20190306,acetate,37,O2,2,,,1469.9828852042795,1469.9828852042795,1494.9193717358316,1015.4647965681236,2187.1134333808395,0.6921064166141992
delta,564.0,1741.6684397163122,244.52836879432624,0.0,20190306,acetate,37,O2,2,,,1469.9828852042795,1469.9828852042795,1494.9193717358316,1015.4647965681236,2187.1134333808395,0.933092931287689
