blank,blank,blank,blank,blank,blank,blank,blank,blank,blank,blank,blank
blank,blank,blank,blank,blank,blank,blank,blank,blank,blank,blank,blank
blank,blank,delta,delta,delta,delta,delta,delta,delta,delta,blank,blank
blank,blank,manuel_delta,manuel_delta,manuel_delta,manuel_delta,manuel_delta,manuel_delta,manuel_delta,manuel_delta,blank,blank
blank,blank,delta,delta,delta,delta,delta,delta,delta,delta,blank,blank
blank,blank,manuel_delta,manuel_delta,manuel_delta,manuel_delta,manuel_delta,manuel_delta,manuel_delta,manuel_delta,blank,blank
blank,blank,blank,blank,blank,blank,blank,blank,blank,blank,blank,blank
blank,blank,blank,blank,blank,blank,blank,blank,blank,blank,blank,blank
